"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"02/06/2016","54","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","39","15","54","26"
"02/07/2016","56","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","44","13","56","17"
"02/08/2016","40","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","39","10","40","14"
"02/09/2016","37","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","34","12","37","32"
"02/10/2016","45","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","34","13","45","28"
"02/11/2016","52","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","31","14","52","36"
"02/12/2016","56","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","36","19","56","31"
"02/13/2016","55","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","39","16","55","29"
"02/14/2016","40","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","34","8","40","13"
"02/15/2016","56","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","35","15","56","17"
"02/16/2016","56","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","36","17","56","25"
"02/17/2016","57","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","40","19","57","8"
"02/18/2016","43","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","43","4","34","15"
"02/19/2016","43","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","43","6","35","19"
"02/20/2016","50","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","44","7","50","25"
"02/21/2016","50","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","46","7","50","23"
"02/22/2016","45","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","45","8","45","27"
"02/23/2016","54","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","47","11","54","41"
"02/24/2016","57","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","42","16","57","25"
"02/25/2016","58","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","40","17","58","30"
"02/26/2016","54","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","44","12","54","20"
"02/27/2016","48","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","42","5","48","25"
"02/28/2016","53","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","40","10","53","26"
"02/29/2016","47","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","40","11","47","21"
"03/01/2016","44","Ozone","Auburn-Atwood","06-061-0003","AQS","44","8","29","17"
"03/02/2016","43","Ozone","Auburn-Atwood","06-061-0003","AQS","43","8","29","15"
"03/03/2016","40","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","40","4","27","11"
"03/04/2016","33","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","32","5","33","20"
"03/05/2016","39","Ozone","Auburn-Atwood","06-061-0003","AQS","39","0","24","3"
"03/06/2016","42","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","42","6","16","7"
"03/07/2016","41","Ozone","Auburn-Atwood","06-061-0003","AQS","41","3","25","27"
"03/08/2016","38","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","38","6","31","14"
"03/09/2016","35","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","35","6","32","12"
"03/10/2016","52","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","35","8","52","17"
"03/11/2016","39","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","39","3","24","12"
"03/12/2016","41","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","41","3","23","5"
"03/13/2016","66","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","41","0","66","4"
"03/14/2016","44","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","44","4","21","19"
"03/15/2016","44","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","44","7","23","17"
"03/16/2016","38","Ozone","Auburn-Atwood","06-061-0003","AQS","38","8","30","24"
"03/17/2016","46","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","40","9","46","27"
"03/18/2016","48","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","41","8","48","16"
"03/19/2016","43","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","43","5","42","11"
"03/20/2016","43","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","43","0","26","8"
"03/21/2016","44","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","44","8","43","9"
"03/22/2016","40","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","40","6","31","13"
"03/23/2016","40","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","40","5","30","15"
"03/24/2016","42","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","42","6","20","23"
"03/25/2016","44","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","44","7","19","25"
"03/26/2016","48","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","48","9","23","19"
"03/27/2016","41","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","41","6","22","5"
"03/28/2016","43","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","43","6","19","28"
"03/29/2016","40","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","40","9","24","20"
"03/30/2016","41","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","41","12","31","22"
"03/31/2016","41","Ozone","Auburn-Atwood","06-061-0003","AQS","41","17","38","8"
"04/01/2016","45","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","45","17","38","8"
"04/02/2016","50","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","50","15","48","14"
"04/03/2016","48","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","48","10","45","6"
"04/04/2016","44","Ozone","Colfax-City Hall","06-061-0004","AQS","44","12","38","19"
"04/05/2016","44","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","44","21","35","25"
"04/06/2016","50","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","50","18","41","31"
"04/07/2016","52","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","48","18","52","8"
"04/08/2016","56","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","43","19","56","7"
"04/09/2016","47","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","32","4","47","6"
"04/10/2016","35","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","31","4","35","6"
"04/11/2016","40","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","36","6","40","10"
"04/12/2016","52","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","37","10","52","8"
"04/13/2016","54","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","54","10","38","7"
"04/14/2016","51","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","51","8","36","14"
"04/15/2016","46","Ozone","Colfax-City Hall","06-061-0004","AQS","46","13","26","23"
"04/16/2016","46","Ozone","Colfax-City Hall","06-061-0004","AQS","46","12","33","13"
"04/17/2016","67","Ozone","Auburn-Atwood","06-061-0003","AQS","67","12","39","9"
"04/18/2016","87","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","87","16","45","24"
"04/19/2016","101","Ozone","Auburn-Atwood","06-061-0003","AQS","101","16","48","17"
"04/20/2016","90","Ozone","Colfax-City Hall","06-061-0004","AQS","90","14","34","15"
"04/21/2016","44","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","44","6","28","6"
"04/22/2016","48","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","48","6","27","9"
"04/23/2016","48","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","48","8","28","9"
"04/24/2016","51","Ozone","Colfax-City Hall","06-061-0004","AQS","51","8","28","9"
"04/25/2016","45","Ozone","Colfax-City Hall","06-061-0004","AQS","45","13","21","18"
"04/26/2016","45","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","45","13","31","17"
"04/27/2016","47","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","47","9","28","6"
"04/28/2016","43","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","43","17","19","21"
"04/29/2016","50","Ozone","Colfax-City Hall","06-061-0004","AQS","50","15","30","10"
"04/30/2016","41","Ozone","Colfax-City Hall","06-061-0004","AQS","41","15","19","12"
"05/01/2016","51","Ozone","Lincoln-1st Street","06-061-2002","AQS","51","7","21","11"
"05/02/2016","74","Ozone","Auburn-Atwood","06-061-0003","AQS","74","12","30","19"
"05/03/2016","51","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","51","16","35","29"
"05/04/2016","50","Ozone","Auburn-Atwood","06-061-0003","AQS","50","18","40","7"
"05/05/2016","48","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","48","14","34","14"
"05/06/2016","58","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","58","11","46","14"
"05/07/2016","40","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","34","9","40","16"
"05/08/2016","43","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","43","6","26","6"
"05/09/2016","48","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","48","12","33","9"
"05/10/2016","51","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","51","18","36","24"
"05/11/2016","67","Ozone","Auburn-Atwood","06-061-0003","AQS","67","19","35","15"
"05/12/2016","105","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","105","21","45","12"
"05/13/2016","74","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","74","18","41","18"
"05/14/2016","49","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","49","6","29","5"
"05/15/2016","39","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","39","6","24","9"
"05/16/2016","43","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","43","14","23","."
"05/17/2016","43","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","43","15","29","15"
"05/18/2016","64","Ozone","Lincoln-1st Street","06-061-2002","AQS","64","12","20","23"
"05/19/2016","77","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","77","25","32","7"
"05/20/2016","47","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","47","13","17","7"
"05/21/2016","38","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","38","6","15","9"
"05/22/2016","38","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","38","4","11","5"
"05/23/2016","41","Ozone","Auburn-Atwood","06-061-0003","AQS","41","5","13","7"
"05/24/2016","38","Ozone","Lincoln-1st Street","06-061-2002","AQS","38","5","18","7"
"05/25/2016","39","Ozone","Auburn-Atwood","06-061-0003","AQS","39","7","27","6"
"05/26/2016","43","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","43","10","33","8"
"05/27/2016","54","Ozone","Lincoln-1st Street","06-061-2002","AQS","54","15","49","."
"05/28/2016","61","Ozone","Lincoln-1st Street","06-061-2002","AQS","61","14","49","21"
"05/29/2016","61","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","61","14","48","8"
"05/30/2016","58","Ozone","Lincoln-1st Street","06-061-2002","AQS","58","19","53","12"
"05/31/2016","58","Ozone","Lincoln-1st Street","06-061-2002","AQS","58","17","41","23"
"06/01/2016","74","Ozone","Auburn-Atwood","06-061-0003","AQS","74","13","38","8"
"06/02/2016","74","Ozone","Lincoln-1st Street","06-061-2002","AQS","74","18","43","13"
"06/03/2016","80","Ozone","Lincoln-1st Street","06-061-2002","AQS","80","17","39","28"
"06/04/2016","84","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","84","21","46","28"
"06/05/2016","101","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","101","16","34","11"
"06/06/2016","84","Ozone","Auburn-Atwood","06-061-0003","AQS","84","15","33","6"
"06/07/2016","48","Ozone","Lincoln-1st Street","06-061-2002","AQS","48","14","30","7"
"06/08/2016","48","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","48","18","40","6"
"06/09/2016","49","Ozone","Colfax-City Hall","06-061-0004","AQS","49","15","32","6"
"06/10/2016","47","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","47","16","33","12"
"06/11/2016","45","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","45","19","29","37"
"06/12/2016","50","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","50","21","45","7"
"06/13/2016","52","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","50","20","52","6"
"06/14/2016","49","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","49","17","35","."
"06/15/2016","46","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","46","12","33","."
"06/16/2016","39","Ozone","Auburn-Atwood","06-061-0003","AQS","39","6","20","."
"06/17/2016","38","Ozone","Colfax-City Hall","06-061-0004","AQS","38","6","22","8"
"06/18/2016","42","Ozone","Auburn-Atwood","06-061-0003","AQS","42","6","20","19"
"06/19/2016","41","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","41","8","20","20"
"06/20/2016","77","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","77","15","28","11"
"06/21/2016","80","Ozone","Auburn-Atwood","06-061-0003","AQS","80","16","38","26"
"06/22/2016","97","Ozone","Auburn-Atwood","06-061-0003","AQS","97","19","43","6"
"06/23/2016","105","Ozone","Auburn-Atwood","06-061-0003","AQS","105","17","40","7"
"06/24/2016","71","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","71","13","29","30"
"06/25/2016","77","Ozone","Auburn-Atwood","06-061-0003","AQS","77","10","30","17"
"06/26/2016","84","Ozone","Auburn-Atwood","06-061-0003","AQS","84","12","30","25"
"06/27/2016","61","Ozone","Auburn-Atwood","06-061-0003","AQS","61","13","39","32"
"06/28/2016","84","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","84","16","42","16"
"06/29/2016","150","Ozone","Auburn-Atwood","06-061-0003","AQS","150","20","81","8"
"06/30/2016","126","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","126","28","69","13"
"07/01/2016","150","Ozone","Colfax-City Hall","06-061-0004","AQS","150","25","84","8"
"07/02/2016","86","PM2.5","Auburn-Atwood","06-061-0003","AQS","77","18","86","5"
"07/03/2016","77","Ozone","Colfax-City Hall","06-061-0004","AQS","77","10","57","5"
"07/04/2016","85","PM2.5","Auburn-Atwood","06-061-0003","AQS","80","11","85","5"
"07/05/2016","71","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","71","13","70","6"
"07/06/2016","61","Ozone","Lincoln-1st Street","06-061-2002","AQS","61","22","57","6"
"07/07/2016","54","Ozone","Colfax-City Hall","06-061-0004","AQS","54","16","38","6"
"07/08/2016","51","Ozone","Colfax-City Hall","06-061-0004","AQS","51","13","24","7"
"07/09/2016","33","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","33","12","23","5"
"07/10/2016","44","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","44","10","24","20"
"07/11/2016","45","Ozone","Colfax-City Hall","06-061-0004","AQS","45","13","29","16"
"07/12/2016","67","Ozone","Auburn-Atwood","06-061-0003","AQS","67","20","43","16"
"07/13/2016","84","Ozone","Auburn-Atwood","06-061-0003","AQS","84","18","38","29"
"07/14/2016","108","Ozone","Auburn-Atwood","06-061-0003","AQS","108","19","37","16"
"07/15/2016","154","Ozone","Auburn-Atwood","06-061-0003","AQS","154","16","38","."
"07/16/2016","74","Ozone","Colfax-City Hall","06-061-0004","AQS","74","18","43","7"
"07/17/2016","74","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","74","15","40","4"
"07/18/2016","47","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","47","12","31","6"
"07/19/2016","54","Ozone","Colfax-City Hall","06-061-0004","AQS","54","12","28","6"
"07/20/2016","80","Ozone","Auburn-Atwood","06-061-0003","AQS","80","13","35","9"
"07/21/2016","61","Ozone","Auburn-Atwood","06-061-0003","AQS","61","12","29","7"
"07/22/2016","74","Ozone","Lincoln-1st Street","06-061-2002","AQS","74","12","34","24"
"07/23/2016","71","Ozone","Lincoln-1st Street","06-061-2002","AQS","71","15","35","25"
"07/24/2016","97","Ozone","Auburn-Atwood","06-061-0003","AQS","97",".","54","10"
"07/25/2016","129","Ozone","Auburn-Atwood","06-061-0003","AQS","129",".","27","10"
"07/26/2016","115","Ozone","Auburn-Atwood","06-061-0003","AQS","115",".","38","47"
"07/27/2016","166","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","166",".","41","16"
"07/28/2016","185","Ozone","Auburn-Atwood","06-061-0003","AQS","185",".","38","8"
"07/29/2016","140","Ozone","Lincoln-1st Street","06-061-2002","AQS","140",".","39","11"
"07/30/2016","77","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","77","8","34","6"
"07/31/2016","71","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","71","7","43","5"
"08/01/2016","87","Ozone","Auburn-Atwood","06-061-0003","AQS","87","7","39","7"
"08/02/2016","122","Ozone","Auburn-Atwood","06-061-0003","AQS","122","15","30","8"
"08/03/2016","93","Ozone","Lincoln-1st Street","06-061-2002","AQS","93","22","36","."
"08/04/2016","84","Ozone","Colfax-City Hall","06-061-0004","AQS","84","20","38","6"
"08/05/2016","80","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","80","12","22","8"
"08/06/2016","90","Ozone","Colfax-City Hall","06-061-0004","AQS","90","16","33","6"
"08/07/2016","80","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","80","18","35","8"
"08/08/2016","87","Ozone","Lincoln-1st Street","06-061-2002","AQS","87","17","31","7"
"08/09/2016","54","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","54","17","25","15"
"08/10/2016","119","Ozone","Auburn-Atwood","06-061-0003","AQS","119","19","38","10"
"08/11/2016","129","Ozone","Auburn-Atwood","06-061-0003","AQS","129","20","58","9"
"08/12/2016","126","Ozone","Auburn-Atwood","06-061-0003","AQS","126","19","45","18"
"08/13/2016","147","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","147","19","33","10"
"08/14/2016","100","Ozone","Colfax-City Hall","06-061-0004","AQS","100","16","28","11"
"08/15/2016","115","Ozone","Auburn-Atwood","06-061-0003","AQS","115","16","35","8"
"08/16/2016","154","Ozone","Auburn-Atwood","06-061-0003","AQS","154","18","41","9"
"08/17/2016","129","Ozone","Lincoln-1st Street","06-061-2002","AQS","129",".","42","."
"08/18/2016","143","Ozone","Lincoln-1st Street","06-061-2002","AQS","143",".","36","."
"08/19/2016","119","Ozone","Colfax-City Hall","06-061-0004","AQS","119","24","51","7"
"08/20/2016","136","Ozone","Colfax-City Hall","06-061-0004","AQS","136","23","51","7"
"08/21/2016","84","Ozone","Auburn-Atwood","06-061-0003","AQS","84","17","52","4"
"08/22/2016","74","Ozone","Auburn-Atwood","06-061-0003","AQS","74","17","38","7"
"08/23/2016","47","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","47","11","22","5"
"08/24/2016","90","Ozone","Auburn-Atwood","06-061-0003","AQS","90","22","21","18"
"08/25/2016","90","Ozone","Lincoln-1st Street","06-061-2002","AQS","90","33","30","13"
"08/26/2016","71","Ozone","Colfax-City Hall","06-061-0004","AQS","71","23","24","7"
"08/27/2016","93","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","93","19","30","7"
"08/28/2016","87","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","87","17","36","10"
"08/29/2016","105","Ozone","Colfax-City Hall","06-061-0004","AQS","105","18","48","9"
"08/30/2016","58","Ozone","Colfax-City Hall","06-061-0004","AQS","58","18","20","8"
"08/31/2016","50","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","50","19","20","8"
"09/01/2016","50","Ozone","Auburn-Atwood","06-061-0003","AQS","50","20","20","."
"09/02/2016","58","Ozone","Auburn-Atwood","06-061-0003","AQS","58","25","25","."
"09/03/2016","44","Ozone","Auburn-Atwood","06-061-0003","AQS","44","26","41","."
"09/04/2016","49","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","44","28","49","."
"09/05/2016","46","Ozone","Auburn-Atwood","06-061-0003","AQS","46","26","39","."
"09/06/2016","54","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","54","31","49","."
"09/07/2016","74","Ozone","Auburn-Atwood","06-061-0003","AQS","74","35","54","."
"09/08/2016","101","Ozone","Auburn-Atwood","06-061-0003","AQS","101","35","55","."
"09/09/2016","108","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","108","30","54","."
"09/10/2016","112","Ozone","Auburn-Atwood","06-061-0003","AQS","112","21","42","."
"09/11/2016","45","Ozone","Colfax-City Hall","06-061-0004","AQS","45","19","36","."
"09/12/2016","45","Ozone","Colfax-City Hall","06-061-0004","AQS","45","24","32","."
"09/13/2016","43","Ozone","Colfax-City Hall","06-061-0004","AQS","43","31","36","11"
"09/14/2016","50","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","50","35","35","."
"09/15/2016","77","Ozone","Auburn-Atwood","06-061-0003","AQS","77","34","33","16"
"09/16/2016","87","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","87","33","40","21"
"09/17/2016","77","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","77","28","33","."
"09/18/2016","112","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","112","25","31","."
"09/19/2016","101","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","101","26","38","."
"09/20/2016","67","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","67","24","34","9"
"09/21/2016","44","Ozone","Colfax-City Hall","06-061-0004","AQS","44","28","23","7"
"09/22/2016","37","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","37","21","18","22"
"09/23/2016","39","Ozone","Colfax-City Hall","06-061-0004","AQS","39","25","17","25"
"09/24/2016","41","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","41","26","16","31"
"09/25/2016","105","Ozone","Auburn-Atwood","06-061-0003","AQS","105","25","24","31"
"09/26/2016","133","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","133",".","22","30"
"09/27/2016","151","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","151",".","35","."
"09/28/2016","101","Ozone","Auburn-Atwood","06-061-0003","AQS","101","19","23","."
"09/29/2016","54","Ozone","Colfax-City Hall","06-061-0004","AQS","54","16","25","."
"09/30/2016","47","Ozone","Colfax-City Hall","06-061-0004","AQS","47","20","35","."
"10/01/2016","44","Ozone","Colfax-City Hall","06-061-0004","AQS","44","18","28","."
"10/02/2016","43","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","43","9","16","."
"10/03/2016","35","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","35","7","14","."
"10/04/2016","39","Ozone","Auburn-Atwood","06-061-0003","AQS","39","12","16","."
"10/05/2016","41","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","41","16","13","32"
"10/06/2016","40","Ozone","Tahoe City-Fairway Drive","06-061-1004","AQS","40","16","13","32"
"10/07/2016","44","Ozone","Colfax-City Hall","06-061-0004","AQS","44","18","15","35"
"10/08/2016","64","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","64","17","15","38"
"10/09/2016","84","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","84","13","24","31"
"10/10/2016","58","Ozone","Colfax-City Hall","06-061-0004","AQS","58","14","20","13"
"10/11/2016","51","Ozone","Colfax-City Hall","06-061-0004","AQS","51","18","18","10"
"10/12/2016","50","Ozone","Auburn-Atwood","06-061-0003","AQS","50",".","28","18"
"10/13/2016","43","Ozone","Colfax-City Hall","06-061-0004","AQS","43",".","35","9"
