"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2016","94","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","19","37","0","39","94","48"
"01/02/2016","64","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","11","39","1","30","64","40"
"01/03/2016","68","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","13","37","1","34","68","44"
"01/04/2016","60","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","9","38","1","29","60","46"
"01/05/2016","56","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","7","38","0","13","56","44"
"01/06/2016","47","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","7","41","0","9","47","46"
"01/07/2016","45","NO2","Ontario Near Road (Etiwanda)","06-071-0026","AQS","9","40","0","8","39","45"
"01/08/2016","66","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","13","39","0","25","66","43"
"01/09/2016","62","PM2.5","Upland","06-071-1004","AQS","13","40","0","24","62","37"
"01/10/2016","67","PM2.5","Upland","06-071-1004","AQS","8","37","0","25","67","32"
"01/11/2016","61","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","8","40","1","22","61","43"
"01/12/2016","61","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","11","40","1","31","61","55"
"01/13/2016","70","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","14","41","3","34","70","63"
"01/14/2016","87","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","9","40","3","34","87","52"
"01/15/2016","87","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","9","43","0","33","87","41"
"01/16/2016","86","PM2.5","Upland","06-071-1004","AQS","11","44","1","34","86","39"
"01/17/2016","116","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","13","43","3","34","116","49"
"01/18/2016","98","PM2.5","Upland","06-071-1004","AQS","15","41","1","33","98","46"
"01/19/2016","79","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","10","38","0","33","79","42"
"01/20/2016","67","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","11","37","1","15","67","42"
"01/21/2016","62","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","11","41","1","18","62","51"
"01/22/2016","62","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","13","43","3","28","62","54"
"01/23/2016","76","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","14","40","1","31","76","46"
"01/24/2016","64","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","9","40","1","40","64","31"
"01/25/2016","59","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","8","40","1","19","59","47"
"01/26/2016","57","NO2","Ontario Near Road (Etiwanda)","06-071-0026","AQS","10","44","4","19","43","57"
"01/27/2016","55","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","11","42","3","26","55","55"
"01/28/2016","70","NO2","Ontario-Route 60 Near Road","06-071-0027","AQS","14","40","3","35","68","70"
"01/29/2016","80","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","14","40","3","44","80","71"
"01/30/2016","65","PM2.5","Ontario-Route 60 Near Road","06-071-0027","AQS","14","41","4","63","65","40"
