"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"11/05/2016","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"11/06/2016","22","Ozone","Jackson-Clinton Road","06-005-0002","AQS","22","."
"11/07/2016","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"11/08/2016","22","Ozone","Jackson-Clinton Road","06-005-0002","AQS","22","."
"11/09/2016","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
"11/10/2016","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
"11/11/2016","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"11/12/2016","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"11/13/2016","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"11/14/2016","26","Ozone","Jackson-Clinton Road","06-005-0002","AQS","26","."
"11/15/2016","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"11/16/2016","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"11/17/2016","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"11/18/2016","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"11/19/2016","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"11/20/2016","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"11/21/2016","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"11/22/2016","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"11/23/2016","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"11/24/2016","23","Ozone","Jackson-Clinton Road","06-005-0002","AQS","23","."
"11/25/2016","19","Ozone","Jackson-Clinton Road","06-005-0002","AQS","19","."
"11/26/2016","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"11/27/2016","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"11/28/2016","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"11/29/2016","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"11/30/2016","22","Ozone","Jackson-Clinton Road","06-005-0002","AQS","22","."
"12/01/2016","15","Ozone","Jackson-Clinton Road","06-005-0002","AQS","15","."
"12/02/2016","27","Ozone","Jackson-Clinton Road","06-005-0002","AQS","27","."
"12/03/2016","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
"12/04/2016","19","Ozone","Jackson-Clinton Road","06-005-0002","AQS","19","."
"12/05/2016","13","Ozone","Jackson-Clinton Road","06-005-0002","AQS","13","."
"12/06/2016","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"12/07/2016","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
"12/08/2016","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"12/09/2016","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"12/10/2016","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"12/11/2016","19","Ozone","Jackson-Clinton Road","06-005-0002","AQS","19","."
"12/12/2016","6","Ozone","Jackson-Clinton Road","06-005-0002","AQS","6","."
"12/13/2016","15","Ozone","Jackson-Clinton Road","06-005-0002","AQS","15","."
"12/14/2016","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"12/15/2016","27","Ozone","Jackson-Clinton Road","06-005-0002","AQS","27","."
"12/16/2016","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"12/17/2016","18","Ozone","Jackson-Clinton Road","06-005-0002","AQS","18","."
"12/18/2016","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"12/19/2016","18","Ozone","Jackson-Clinton Road","06-005-0002","AQS","18","."
"12/20/2016","16","Ozone","Jackson-Clinton Road","06-005-0002","AQS","16","."
"12/21/2016","17","Ozone","Jackson-Clinton Road","06-005-0002","AQS","17","."
"12/22/2016","18","Ozone","Jackson-Clinton Road","06-005-0002","AQS","18","."
"12/23/2016","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"12/24/2016","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"12/25/2016","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"12/26/2016","20","Ozone","Jackson-Clinton Road","06-005-0002","AQS","20","."
"12/27/2016","19","Ozone","Jackson-Clinton Road","06-005-0002","AQS","19","."
"12/28/2016","13","Ozone","Jackson-Clinton Road","06-005-0002","AQS","13","."
"12/29/2016","15","Ozone","Jackson-Clinton Road","06-005-0002","AQS","15","."
"12/30/2016","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"12/31/2016","22","Ozone","Jackson-Clinton Road","06-005-0002","AQS","22","."
