"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2016","70","PM2.5","Salinas 3","06-053-1003","AQS","8","27","15","70","21"
"01/02/2016","50","PM10","King City 2","06-053-0008","AQS","9","32","50","41","21"
"01/03/2016","40","PM2.5","Carmel Valley","06-053-0002","AQS","7","32","10","40","19"
"01/04/2016","31","Ozone","Carmel Valley","06-053-0002","AQS","7","31","7","19","11"
"01/05/2016","35","Ozone","Salinas 3","06-053-1003","AQS","6","35","5","14","13"
"01/06/2016","35","Ozone","King City 2","06-053-0008","AQS","6","35","5","23","7"
"01/07/2016","34","Ozone","Salinas 3","06-053-1003","AQS","8","34","5","15","23"
"01/08/2016","28","Ozone","Salinas 3","06-053-1003","AQS","8","28","6","25","12"
"01/09/2016","28","Ozone","Salinas 3","06-053-1003","AQS","7","28","6","26","7"
"01/10/2016","28","PM2.5","Carmel Valley","06-053-0002","AQS","7","23","6","28","11"
"01/11/2016","20","Ozone","King City 2","06-053-0008","AQS","8","20","9","19","17"
"01/12/2016","27","Ozone","Salinas 3","06-053-1003","AQS","8","27","6","17","15"
"01/13/2016","35","Ozone","Carmel Valley","06-053-0002","AQS","7","35","11","30","16"
"01/14/2016","30","Ozone","Salinas 3","06-053-1003","AQS","7","30","10","25","9"
"01/15/2016","33","Ozone","Carmel Valley","06-053-0002","AQS","7","33","11","28","12"
"01/16/2016","27","Ozone","King City 2","06-053-0008","AQS","8","27","10","23","11"
"01/17/2016","21","Ozone","Salinas 3","06-053-1003","AQS","8","21","2","19","7"
"01/18/2016","32","Ozone","King City 2","06-053-0008","AQS","8","32","5","17","13"
"01/19/2016","29","Ozone","Salinas 3","06-053-1003","AQS","8","29","6","18","19"
"01/20/2016","44","PM10","King City 2","06-053-0008","AQS","8","29","44","16","13"
"01/21/2016","29","Ozone","Carmel Valley","06-053-0002","AQS","7","29","4","15","9"
"01/22/2016","31","Ozone","Salinas 3","06-053-1003","AQS","7","31","7","9","9"
"01/23/2016","35","Ozone","King City 2","06-053-0008","AQS","8","35","10","21","19"
"01/24/2016","34","Ozone","King City 2","06-053-0008","AQS","8","34","10","19","14"
"01/25/2016","31","Ozone","Carmel Valley","06-053-0002","AQS","8","31","11","14","12"
"01/26/2016","26","Ozone","Salinas 3","06-053-1003","AQS","8","26","6","11","15"
"01/27/2016","27","Ozone","Carmel Valley","06-053-0002","AQS","8","27","12","15","19"
"01/28/2016","51","PM10","King City 2","06-053-0008","AQS","9","30","51","26","20"
"01/29/2016","25","PM2.5","Salinas 3","06-053-1003","AQS","9","25","15","25","15"
"01/30/2016","34","Ozone","Carmel Valley","06-053-0002","AQS","7","34","7","21","5"
"01/31/2016","37","Ozone","Carmel Valley","06-053-0002","AQS","7","37","9","18","4"
"02/01/2016","33","Ozone","Carmel Valley","06-053-0002","AQS","8","33","12","19","16"
"02/02/2016","32","Ozone","Carmel Valley","06-053-0002","AQS","8","32","8","24","17"
"02/03/2016","33","Ozone","Carmel Valley","06-053-0002","AQS","7","33","7","20","13"
"02/04/2016","30","Ozone","Carmel Valley","06-053-0002","AQS","7","30","8","15","22"
"02/05/2016","29","Ozone","Carmel Valley","06-053-0002","AQS","3","29","14","24","20"
"02/06/2016","32","Ozone","Carmel Valley","06-053-0002","AQS","3","32","9","24","22"
"02/07/2016","31","Ozone","King City 2","06-053-0008","AQS","5","31","9","19","16"
"02/08/2016","32","Ozone","Carmel Valley","06-053-0002","AQS","3","32","15","18","25"
"02/09/2016","37","Ozone","Carmel Valley","06-053-0002","AQS","3","37","22","19","18"
"02/10/2016","35","Ozone","Carmel Valley","06-053-0002","AQS","3","35","31","33","20"
"02/11/2016","34","Ozone","King City 2","06-053-0008","AQS","3","34","21","23","11"
"02/12/2016","35","Ozone","Carmel Valley","06-053-0002","AQS","3","35","26","32","15"
"02/13/2016","29","Ozone","Carmel Valley","06-053-0002","AQS","3","29","20","28","12"
"02/14/2016","31","Ozone","Carmel Valley","06-053-0002","AQS","3","31","19","28","11"
"02/15/2016","29","Ozone","Carmel Valley","06-053-0002","AQS","3","29","11","15","25"
"02/16/2016","32","Ozone","Carmel Valley","06-053-0002","AQS","3","32","19","15","21"
"02/17/2016","36","Ozone","Carmel Valley","06-053-0002","AQS","2","36","18","21","9"
"02/18/2016","38","Ozone","King City 2","06-053-0008","AQS","2","38","7","16","13"
"02/19/2016","37","Ozone","Carmel Valley","06-053-0002","AQS","2","37","9","15","10"
"02/20/2016","32","Ozone","King City 2","06-053-0008","AQS","3","32","7","20","16"
"02/21/2016","33","Ozone","Carmel Valley","06-053-0002","AQS","3","33","9","20","13"
"02/22/2016","34","Ozone","Carmel Valley","06-053-0002","AQS","3","34","9","15","14"
"02/23/2016","38","Ozone","Carmel Valley","06-053-0002","AQS","2","38","12","15","14"
"02/24/2016","42","Ozone","King City 2","06-053-0008","AQS","2","42","19","27","15"
"02/25/2016","45","Ozone","King City 2","06-053-0008","AQS","3","45","20","26","17"
"02/26/2016","41","Ozone","King City 2","06-053-0008","AQS","3","41","22","24","14"
"02/27/2016","31","Ozone","Carmel Valley","06-053-0002","AQS","2","31","8","13","10"
"02/28/2016","35","Ozone","Carmel Valley","06-053-0002","AQS","3","35","11","19","19"
"02/29/2016","38","Ozone","Carmel Valley","06-053-0002","AQS","3","38","13","11","12"
"03/01/2016","39","Ozone","King City 2","06-053-0008","AQS","2","39","19","13","8"
"03/02/2016","35","Ozone","King City 2","06-053-0008","AQS","2","35","25","11","9"
"03/03/2016","27","Ozone","King City 2","06-053-0008","AQS","2","27","13","8","7"
"03/04/2016","18","Ozone","King City 2","06-053-0008","AQS","3","18","7","9","9"
"03/05/2016","38","Ozone","Salinas 3","06-053-1003","AQS","3","38","2","4","2"
"03/06/2016","41","Ozone","Salinas 3","06-053-1003","AQS","2","41","8","18","4"
"03/07/2016","39","Ozone","King City 2","06-053-0008","AQS","2","39","6","14","12"
"03/08/2016","34","Ozone","King City 2","06-053-0008","AQS","3","34","15","19","8"
"03/09/2016","30","Ozone","King City 2","06-053-0008","AQS","2","30","6","11","7"
"03/10/2016","31","Ozone","King City 2","06-053-0008","AQS","2","31","8","16","4"
"03/11/2016","38","Ozone","King City 2","06-053-0008","AQS","2","38",".","11","3"
"03/12/2016","36","Ozone","Carmel Valley","06-053-0002","AQS","2","36",".","13","6"
"03/13/2016","31","Ozone","King City 2","06-053-0008","AQS","2","31",".","27","3"
"03/14/2016","39","Ozone","Carmel Valley","06-053-0002","AQS","3","39",".","22","14"
"03/15/2016","40","Ozone","King City 2","06-053-0008","AQS","5","40",".","16","16"
"03/16/2016","37","Ozone","Carmel Valley","06-053-0002","AQS","5","37","18","21","21"
"03/17/2016","40","Ozone","King City 2","06-053-0008","AQS","3","40","15","17","13"
"03/18/2016","34","Ozone","King City 2","06-053-0008","AQS",".","34","14","23","."
"03/19/2016","31","Ozone","King City 2","06-053-0008","AQS","2","31","9","14","4"
