"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM25"
"02/26/2016","35","PM2.5","Quincy-N Church Street","06-063-1006","AQS","35"
"02/27/2016","60","PM2.5","Portola","06-063-1010","AQS","60"
"02/28/2016","40","PM2.5","Quincy-N Church Street","06-063-1006","AQS","40"
"02/29/2016","37","PM2.5","Quincy-N Church Street","06-063-1006","AQS","37"
"03/01/2016","79","PM2.5","Portola","06-063-1010","AQS","79"
"03/02/2016","76","PM2.5","Portola","06-063-1010","AQS","76"
"03/03/2016","33","PM2.5","Quincy-N Church Street","06-063-1006","AQS","33"
"03/04/2016","70","PM2.5","Portola","06-063-1010","AQS","70"
"03/05/2016","4","PM2.5","Quincy-N Church Street","06-063-1006","AQS","4"
"03/06/2016","12","PM2.5","Quincy-N Church Street","06-063-1006","AQS","12"
"03/07/2016","76","PM2.5","Portola","06-063-1010","AQS","76"
"03/08/2016","25","PM2.5","Quincy-N Church Street","06-063-1006","AQS","25"
"03/09/2016","21","PM2.5","Quincy-N Church Street","06-063-1006","AQS","21"
"03/10/2016","43","PM2.5","Portola","06-063-1010","AQS","43"
"03/11/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"03/12/2016","15","PM2.5","Quincy-N Church Street","06-063-1006","AQS","15"
"03/13/2016","30","PM2.5","Portola","06-063-1010","AQS","30"
"03/14/2016","18","PM2.5","Quincy-N Church Street","06-063-1006","AQS","18"
"03/15/2016","30","PM2.5","Quincy-N Church Street","06-063-1006","AQS","30"
"03/16/2016","72","PM2.5","Portola","06-063-1010","AQS","72"
"03/17/2016","33","PM2.5","Quincy-N Church Street","06-063-1006","AQS","33"
"03/18/2016","37","PM2.5","Quincy-N Church Street","06-063-1006","AQS","37"
"03/19/2016","73","PM2.5","Portola","06-063-1010","AQS","73"
"03/20/2016","29","PM2.5","Quincy-N Church Street","06-063-1006","AQS","29"
"03/21/2016","19","PM2.5","Quincy-N Church Street","06-063-1006","AQS","19"
"03/22/2016","73","PM2.5","Portola","06-063-1010","AQS","73"
"03/23/2016","32","PM2.5","Quincy-N Church Street","06-063-1006","AQS","32"
"03/24/2016","28","PM2.5","Quincy-N Church Street","06-063-1006","AQS","28"
"03/25/2016","68","PM2.5","Portola","06-063-1010","AQS","68"
"03/26/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"03/27/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"03/28/2016","48","PM2.5","Portola","06-063-1010","AQS","48"
"03/29/2016","30","PM2.5","Quincy-N Church Street","06-063-1006","AQS","30"
"03/30/2016","74","PM2.5","Portola","06-063-1010","AQS","74"
"03/31/2016","70","PM2.5","Portola","06-063-1010","AQS","70"
"04/01/2016","27","PM2.5","Quincy-N Church Street","06-063-1006","AQS","27"
"04/02/2016","27","PM2.5","Quincy-N Church Street","06-063-1006","AQS","27"
"04/03/2016","51","PM2.5","Portola","06-063-1010","AQS","51"
"04/04/2016","24","PM2.5","Quincy-N Church Street","06-063-1006","AQS","24"
"04/05/2016","27","PM2.5","Quincy-N Church Street","06-063-1006","AQS","27"
"04/06/2016","31","PM2.5","Portola","06-063-1010","AQS","31"
"04/07/2016","18","PM2.5","Quincy-N Church Street","06-063-1006","AQS","18"
"04/08/2016","55","PM2.5","Quincy-N Church Street","06-063-1006","AQS","55"
"04/09/2016","30","PM2.5","Quincy-N Church Street","06-063-1006","AQS","30"
"04/10/2016","18","PM2.5","Quincy-N Church Street","06-063-1006","AQS","18"
"04/11/2016","16","PM2.5","Quincy-N Church Street","06-063-1006","AQS","16"
"04/12/2016","52","PM2.5","Portola","06-063-1010","AQS","52"
"04/13/2016","24","PM2.5","Quincy-N Church Street","06-063-1006","AQS","24"
"04/14/2016","17","PM2.5","Quincy-N Church Street","06-063-1006","AQS","17"
"04/15/2016","52","PM2.5","Portola","06-063-1010","AQS","52"
"04/16/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"04/17/2016","21","PM2.5","Quincy-N Church Street","06-063-1006","AQS","21"
"04/18/2016","26","PM2.5","Portola","06-063-1010","AQS","26"
"04/20/2016","35","PM2.5","Quincy-N Church Street","06-063-1006","AQS","35"
"04/21/2016","35","PM2.5","Portola","06-063-1010","AQS","35"
"04/22/2016","10","PM2.5","Quincy-N Church Street","06-063-1006","AQS","10"
"04/23/2016","13","PM2.5","Quincy-N Church Street","06-063-1006","AQS","13"
"04/24/2016","39","PM2.5","Portola","06-063-1010","AQS","39"
"04/25/2016","17","PM2.5","Quincy-N Church Street","06-063-1006","AQS","17"
"04/26/2016","20","PM2.5","Quincy-N Church Street","06-063-1006","AQS","20"
"04/27/2016","27","PM2.5","Portola","06-063-1010","AQS","27"
"04/28/2016","10","PM2.5","Quincy-N Church Street","06-063-1006","AQS","10"
"04/29/2016","14","PM2.5","Quincy-N Church Street","06-063-1006","AQS","14"
"04/30/2016","20","PM2.5","Portola","06-063-1010","AQS","20"
"05/01/2016","11","PM2.5","Quincy-N Church Street","06-063-1006","AQS","11"
"05/02/2016","16","PM2.5","Quincy-N Church Street","06-063-1006","AQS","16"
"05/03/2016","47","PM2.5","Portola","06-063-1010","AQS","47"
"05/04/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"05/05/2016","26","PM2.5","Quincy-N Church Street","06-063-1006","AQS","26"
"05/06/2016","19","PM2.5","Portola","06-063-1010","AQS","19"
"05/07/2016","10","PM2.5","Quincy-N Church Street","06-063-1006","AQS","10"
"05/08/2016","11","PM2.5","Quincy-N Church Street","06-063-1006","AQS","11"
"05/09/2016","21","PM2.5","Portola","06-063-1010","AQS","21"
"05/10/2016","17","PM2.5","Portola","06-063-1010","AQS","17"
"05/11/2016","12","PM2.5","Quincy-N Church Street","06-063-1006","AQS","12"
"05/12/2016","28","PM2.5","Portola","06-063-1010","AQS","28"
"05/13/2016","28","PM2.5","Quincy-N Church Street","06-063-1006","AQS","28"
"05/14/2016","14","PM2.5","Quincy-N Church Street","06-063-1006","AQS","14"
"05/15/2016","15","PM2.5","Portola","06-063-1010","AQS","15"
"05/16/2016","4","PM2.5","Quincy-N Church Street","06-063-1006","AQS","4"
"05/17/2016","4","PM2.5","Quincy-N Church Street","06-063-1006","AQS","4"
"05/18/2016","18","PM2.5","Portola","06-063-1010","AQS","18"
"05/19/2016","25","PM2.5","Quincy-N Church Street","06-063-1006","AQS","25"
"05/20/2016","8","PM2.5","Quincy-N Church Street","06-063-1006","AQS","8"
"05/21/2016","28","PM2.5","Portola","06-063-1010","AQS","28"
"05/22/2016","12","PM2.5","Quincy-N Church Street","06-063-1006","AQS","12"
"05/23/2016","14","PM2.5","Quincy-N Church Street","06-063-1006","AQS","14"
"05/24/2016","25","PM2.5","Portola","06-063-1010","AQS","25"
"05/25/2016","14","PM2.5","Quincy-N Church Street","06-063-1006","AQS","14"
"05/26/2016","13","PM2.5","Quincy-N Church Street","06-063-1006","AQS","13"
"05/27/2016","24","PM2.5","Portola","06-063-1010","AQS","24"
"05/28/2016","25","PM2.5","Quincy-N Church Street","06-063-1006","AQS","25"
"05/29/2016","25","PM2.5","Quincy-N Church Street","06-063-1006","AQS","25"
"05/30/2016","26","PM2.5","Portola","06-063-1010","AQS","26"
"05/31/2016","18","PM2.5","Quincy-N Church Street","06-063-1006","AQS","18"
"06/01/2016","22","PM2.5","Quincy-N Church Street","06-063-1006","AQS","22"
"06/02/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"06/03/2016","25","PM2.5","Quincy-N Church Street","06-063-1006","AQS","25"
"06/04/2016","28","PM2.5","Quincy-N Church Street","06-063-1006","AQS","28"
"06/05/2016","30","PM2.5","Portola","06-063-1010","AQS","30"
"06/06/2016","21","PM2.5","Quincy-N Church Street","06-063-1006","AQS","21"
"06/07/2016","28","PM2.5","Quincy-N Church Street","06-063-1006","AQS","28"
"06/08/2016","17","PM2.5","Quincy-N Church Street","06-063-1006","AQS","17"
"06/09/2016","15","PM2.5","Quincy-N Church Street","06-063-1006","AQS","15"
"06/10/2016","18","PM2.5","Quincy-N Church Street","06-063-1006","AQS","18"
"06/11/2016","19","PM2.5","Portola","06-063-1010","AQS","19"
"06/12/2016","15","PM2.5","Quincy-N Church Street","06-063-1006","AQS","15"
"06/13/2016","25","PM2.5","Quincy-N Church Street","06-063-1006","AQS","25"
"06/14/2016","19","PM2.5","Quincy-N Church Street","06-063-1006","AQS","19"
"06/15/2016","15","PM2.5","Quincy-N Church Street","06-063-1006","AQS","15"
"06/16/2016","8","PM2.5","Quincy-N Church Street","06-063-1006","AQS","8"
"06/17/2016","30","PM2.5","Portola","06-063-1010","AQS","30"
"06/18/2016","4","PM2.5","Quincy-N Church Street","06-063-1006","AQS","4"
"06/19/2016","11","PM2.5","Quincy-N Church Street","06-063-1006","AQS","11"
"06/20/2016","13","PM2.5","Quincy-N Church Street","06-063-1006","AQS","13"
"06/21/2016","16","PM2.5","Quincy-N Church Street","06-063-1006","AQS","16"
"06/22/2016","15","PM2.5","Quincy-N Church Street","06-063-1006","AQS","15"
"06/23/2016","20","PM2.5","Portola","06-063-1010","AQS","20"
"06/24/2016","12","PM2.5","Quincy-N Church Street","06-063-1006","AQS","12"
"06/25/2016","15","PM2.5","Quincy-N Church Street","06-063-1006","AQS","15"
"06/26/2016","18","PM2.5","Quincy-N Church Street","06-063-1006","AQS","18"
"06/28/2016","34","PM2.5","Quincy-N Church Street","06-063-1006","AQS","34"
"06/29/2016","38","PM2.5","Quincy-N Church Street","06-063-1006","AQS","38"
"06/30/2016","25","PM2.5","Quincy-N Church Street","06-063-1006","AQS","25"
"07/01/2016","67","PM2.5","Portola","06-063-1010","AQS","67"
"07/02/2016","55","PM2.5","Portola","06-063-1010","AQS","55"
"07/03/2016","39","PM2.5","Quincy-N Church Street","06-063-1006","AQS","39"
"07/04/2016","30","PM2.5","Quincy-N Church Street","06-063-1006","AQS","30"
"07/05/2016","27","PM2.5","Portola","06-063-1010","AQS","27"
"07/06/2016","21","PM2.5","Quincy-N Church Street","06-063-1006","AQS","21"
"07/07/2016","19","PM2.5","Quincy-N Church Street","06-063-1006","AQS","19"
"07/08/2016","17","PM2.5","Quincy-N Church Street","06-063-1006","AQS","17"
"07/09/2016","12","PM2.5","Quincy-N Church Street","06-063-1006","AQS","12"
"07/10/2016","4","PM2.5","Quincy-N Church Street","06-063-1006","AQS","4"
"07/11/2016","13","PM2.5","Portola","06-063-1010","AQS","13"
"07/12/2016","18","PM2.5","Quincy-N Church Street","06-063-1006","AQS","18"
"07/13/2016","20","PM2.5","Quincy-N Church Street","06-063-1006","AQS","20"
"07/14/2016","25","PM2.5","Quincy-N Church Street","06-063-1006","AQS","25"
"07/15/2016","24","PM2.5","Quincy-N Church Street","06-063-1006","AQS","24"
"07/16/2016","26","PM2.5","Quincy-N Church Street","06-063-1006","AQS","26"
"07/17/2016","22","PM2.5","Quincy-N Church Street","06-063-1006","AQS","22"
"07/18/2016","11","PM2.5","Quincy-N Church Street","06-063-1006","AQS","11"
"07/19/2016","13","PM2.5","Quincy-N Church Street","06-063-1006","AQS","13"
"07/20/2016","16","PM2.5","Quincy-N Church Street","06-063-1006","AQS","16"
"07/21/2016","19","PM2.5","Quincy-N Church Street","06-063-1006","AQS","19"
"07/22/2016","14","PM2.5","Quincy-N Church Street","06-063-1006","AQS","14"
"07/23/2016","23","PM2.5","Portola","06-063-1010","AQS","23"
"07/24/2016","20","PM2.5","Quincy-N Church Street","06-063-1006","AQS","20"
"07/25/2016","44","PM2.5","Quincy-N Church Street","06-063-1006","AQS","44"
"07/26/2016","38","PM2.5","Portola","06-063-1010","AQS","38"
"07/27/2016","49","PM2.5","Quincy-N Church Street","06-063-1006","AQS","49"
"07/28/2016","45","PM2.5","Quincy-N Church Street","06-063-1006","AQS","45"
"07/29/2016","39","PM2.5","Quincy-N Church Street","06-063-1006","AQS","39"
"07/30/2016","28","PM2.5","Quincy-N Church Street","06-063-1006","AQS","28"
"07/31/2016","41","PM2.5","Quincy-N Church Street","06-063-1006","AQS","41"
"08/01/2016","56","PM2.5","Quincy-N Church Street","06-063-1006","AQS","56"
"08/02/2016","30","PM2.5","Quincy-N Church Street","06-063-1006","AQS","30"
"08/03/2016","26","PM2.5","Quincy-N Church Street","06-063-1006","AQS","26"
"08/04/2016","25","PM2.5","Quincy-N Church Street","06-063-1006","AQS","25"
"08/05/2016","30","PM2.5","Quincy-N Church Street","06-063-1006","AQS","30"
"08/06/2016","25","PM2.5","Quincy-N Church Street","06-063-1006","AQS","25"
"08/07/2016","29","PM2.5","Quincy-N Church Street","06-063-1006","AQS","29"
"08/08/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"08/09/2016","20","PM2.5","Quincy-N Church Street","06-063-1006","AQS","20"
"08/10/2016","43","PM2.5","Portola","06-063-1010","AQS","43"
"08/11/2016","34","PM2.5","Quincy-N Church Street","06-063-1006","AQS","34"
"08/12/2016","35","PM2.5","Quincy-N Church Street","06-063-1006","AQS","35"
"08/13/2016","34","PM2.5","Quincy-N Church Street","06-063-1006","AQS","34"
"08/14/2016","38","PM2.5","Quincy-N Church Street","06-063-1006","AQS","38"
"08/15/2016","48","PM2.5","Quincy-N Church Street","06-063-1006","AQS","48"
"08/16/2016","40","PM2.5","Quincy-N Church Street","06-063-1006","AQS","40"
"08/17/2016","37","PM2.5","Quincy-N Church Street","06-063-1006","AQS","37"
"08/18/2016","37","PM2.5","Quincy-N Church Street","06-063-1006","AQS","37"
"08/19/2016","48","PM2.5","Quincy-N Church Street","06-063-1006","AQS","48"
"08/20/2016","59","PM2.5","Quincy-N Church Street","06-063-1006","AQS","59"
"08/21/2016","56","PM2.5","Quincy-N Church Street","06-063-1006","AQS","56"
"08/22/2016","48","PM2.5","Quincy-N Church Street","06-063-1006","AQS","48"
"08/23/2016","30","PM2.5","Quincy-N Church Street","06-063-1006","AQS","30"
"08/24/2016","15","PM2.5","Quincy-N Church Street","06-063-1006","AQS","15"
"08/25/2016","19","PM2.5","Quincy-N Church Street","06-063-1006","AQS","19"
"08/27/2016","43","PM2.5","Quincy-N Church Street","06-063-1006","AQS","43"
"08/28/2016","45","PM2.5","Portola","06-063-1010","AQS","45"
"08/29/2016","45","PM2.5","Quincy-N Church Street","06-063-1006","AQS","45"
"08/30/2016","26","PM2.5","Quincy-N Church Street","06-063-1006","AQS","26"
"08/31/2016","25","PM2.5","Portola","06-063-1010","AQS","25"
"09/01/2016","18","PM2.5","Quincy-N Church Street","06-063-1006","AQS","18"
"09/02/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"09/03/2016","26","PM2.5","Quincy-N Church Street","06-063-1006","AQS","26"
"09/04/2016","33","PM2.5","Quincy-N Church Street","06-063-1006","AQS","33"
"09/05/2016","27","PM2.5","Quincy-N Church Street","06-063-1006","AQS","27"
"09/06/2016","38","PM2.5","Quincy-N Church Street","06-063-1006","AQS","38"
"09/07/2016","37","PM2.5","Quincy-N Church Street","06-063-1006","AQS","37"
"09/08/2016","39","PM2.5","Quincy-N Church Street","06-063-1006","AQS","39"
"09/09/2016","31","PM2.5","Quincy-N Church Street","06-063-1006","AQS","31"
"09/10/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"09/11/2016","36","PM2.5","Quincy-N Church Street","06-063-1006","AQS","36"
"09/12/2016","20","PM2.5","Portola","06-063-1010","AQS","20"
"09/13/2016","26","PM2.5","Quincy-N Church Street","06-063-1006","AQS","26"
"09/14/2016","28","PM2.5","Quincy-N Church Street","06-063-1006","AQS","28"
"09/15/2016","27","PM2.5","Quincy-N Church Street","06-063-1006","AQS","27"
"09/16/2016","24","PM2.5","Quincy-N Church Street","06-063-1006","AQS","24"
"09/18/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"09/19/2016","22","PM2.5","Quincy-N Church Street","06-063-1006","AQS","22"
"09/20/2016","26","PM2.5","Quincy-N Church Street","06-063-1006","AQS","26"
"09/21/2016","17","PM2.5","Quincy-N Church Street","06-063-1006","AQS","17"
"09/22/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"09/23/2016","19","PM2.5","Quincy-N Church Street","06-063-1006","AQS","19"
"09/24/2016","17","PM2.5","Quincy-N Church Street","06-063-1006","AQS","17"
"09/25/2016","15","PM2.5","Quincy-N Church Street","06-063-1006","AQS","15"
"09/26/2016","22","PM2.5","Quincy-N Church Street","06-063-1006","AQS","22"
"09/27/2016","45","PM2.5","Quincy-N Church Street","06-063-1006","AQS","45"
"09/28/2016","41","PM2.5","Quincy-N Church Street","06-063-1006","AQS","41"
"09/29/2016","29","PM2.5","Quincy-N Church Street","06-063-1006","AQS","29"
"09/30/2016","16","PM2.5","Quincy-N Church Street","06-063-1006","AQS","16"
"10/03/2016","35","PM2.5","Portola","06-063-1010","AQS","35"
"10/04/2016","20","PM2.5","Quincy-N Church Street","06-063-1006","AQS","20"
"10/05/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"10/06/2016","59","PM2.5","Portola","06-063-1010","AQS","59"
"10/07/2016","34","PM2.5","Quincy-N Church Street","06-063-1006","AQS","34"
"10/08/2016","35","PM2.5","Quincy-N Church Street","06-063-1006","AQS","35"
"10/09/2016","39","PM2.5","Portola","06-063-1010","AQS","39"
"10/10/2016","38","PM2.5","Quincy-N Church Street","06-063-1006","AQS","38"
"10/12/2016","59","PM2.5","Portola","06-063-1010","AQS","59"
"10/13/2016","24","PM2.5","Quincy-N Church Street","06-063-1006","AQS","24"
"10/14/2016","16","PM2.5","Quincy-N Church Street","06-063-1006","AQS","16"
"10/15/2016","13","PM2.5","Portola","06-063-1010","AQS","13"
"10/16/2016","4","PM2.5","Quincy-N Church Street","06-063-1006","AQS","4"
"10/17/2016","26","PM2.5","Quincy-N Church Street","06-063-1006","AQS","26"
"10/18/2016","78","PM2.5","Portola","06-063-1010","AQS","78"
"10/19/2016","49","PM2.5","Quincy-N Church Street","06-063-1006","AQS","49"
"10/20/2016","64","PM2.5","Portola","06-063-1010","AQS","64"
"10/21/2016","66","PM2.5","Portola","06-063-1010","AQS","66"
"10/22/2016","48","PM2.5","Quincy-N Church Street","06-063-1006","AQS","48"
"10/23/2016","44","PM2.5","Quincy-N Church Street","06-063-1006","AQS","44"
"10/24/2016","27","PM2.5","Portola","06-063-1010","AQS","27"
"10/25/2016","20","PM2.5","Quincy-N Church Street","06-063-1006","AQS","20"
"10/26/2016","39","PM2.5","Quincy-N Church Street","06-063-1006","AQS","39"
"10/27/2016","54","PM2.5","Portola","06-063-1010","AQS","54"
"10/28/2016","63","PM2.5","Quincy-N Church Street","06-063-1006","AQS","63"
"10/29/2016","36","PM2.5","Quincy-N Church Street","06-063-1006","AQS","36"
"10/30/2016","20","PM2.5","Portola","06-063-1010","AQS","20"
"10/31/2016","17","PM2.5","Quincy-N Church Street","06-063-1006","AQS","17"
"11/01/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"11/02/2016","85","PM2.5","Portola","06-063-1010","AQS","85"
"11/03/2016","40","PM2.5","Quincy-N Church Street","06-063-1006","AQS","40"
"11/04/2016","41","PM2.5","Quincy-N Church Street","06-063-1006","AQS","41"
"11/05/2016","71","PM2.5","Portola","06-063-1010","AQS","71"
"11/06/2016","53","PM2.5","Quincy-N Church Street","06-063-1006","AQS","53"
"11/07/2016","49","PM2.5","Quincy-N Church Street","06-063-1006","AQS","49"
"11/08/2016","67","PM2.5","Portola","06-063-1010","AQS","67"
"11/09/2016","52","PM2.5","Quincy-N Church Street","06-063-1006","AQS","52"
"11/10/2016","42","PM2.5","Quincy-N Church Street","06-063-1006","AQS","42"
"11/11/2016","80","PM2.5","Portola","06-063-1010","AQS","80"
"11/12/2016","60","PM2.5","Quincy-N Church Street","06-063-1006","AQS","60"
"11/13/2016","54","PM2.5","Quincy-N Church Street","06-063-1006","AQS","54"
"11/14/2016","64","PM2.5","Quincy-N Church Street","06-063-1006","AQS","64"
"11/15/2016","40","PM2.5","Quincy-N Church Street","06-063-1006","AQS","40"
"11/16/2016","44","PM2.5","Quincy-N Church Street","06-063-1006","AQS","44"
"11/17/2016","84","PM2.5","Portola","06-063-1010","AQS","84"
"11/18/2016","56","PM2.5","Quincy-N Church Street","06-063-1006","AQS","56"
"11/19/2016","34","PM2.5","Quincy-N Church Street","06-063-1006","AQS","34"
"11/20/2016","62","PM2.5","Portola","06-063-1010","AQS","62"
"11/21/2016","24","PM2.5","Quincy-N Church Street","06-063-1006","AQS","24"
"11/22/2016","35","PM2.5","Quincy-N Church Street","06-063-1006","AQS","35"
"11/23/2016","69","PM2.5","Portola","06-063-1010","AQS","69"
"11/24/2016","43","PM2.5","Quincy-N Church Street","06-063-1006","AQS","43"
"11/25/2016","46","PM2.5","Quincy-N Church Street","06-063-1006","AQS","46"
"11/26/2016","65","PM2.5","Portola","06-063-1010","AQS","65"
"11/27/2016","32","PM2.5","Quincy-N Church Street","06-063-1006","AQS","32"
"11/28/2016","44","PM2.5","Quincy-N Church Street","06-063-1006","AQS","44"
"11/29/2016","106","PM2.5","Portola","06-063-1010","AQS","106"
"11/30/2016","127","PM2.5","Portola","06-063-1010","AQS","127"
"12/01/2016","63","PM2.5","Quincy-N Church Street","06-063-1006","AQS","63"
"12/02/2016","62","PM2.5","Quincy-N Church Street","06-063-1006","AQS","62"
"12/03/2016","84","PM2.5","Quincy-N Church Street","06-063-1006","AQS","84"
"12/04/2016","97","PM2.5","Quincy-N Church Street","06-063-1006","AQS","97"
"12/05/2016","152","PM2.5","Portola","06-063-1010","AQS","152"
"12/06/2016","86","PM2.5","Quincy-N Church Street","06-063-1006","AQS","86"
"12/07/2016","52","PM2.5","Quincy-N Church Street","06-063-1006","AQS","52"
"12/08/2016","57","PM2.5","Portola","06-063-1010","AQS","57"
"12/09/2016","19","PM2.5","Quincy-N Church Street","06-063-1006","AQS","19"
"12/10/2016","40","PM2.5","Portola","06-063-1010","AQS","40"
"12/11/2016","101","PM2.5","Portola","06-063-1010","AQS","101"
"12/12/2016","50","PM2.5","Quincy-N Church Street","06-063-1006","AQS","50"
"12/14/2016","20","PM2.5","Quincy-N Church Street","06-063-1006","AQS","20"
"12/15/2016","13","PM2.5","Quincy-N Church Street","06-063-1006","AQS","13"
"12/16/2016","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"12/17/2016","78","PM2.5","Quincy-N Church Street","06-063-1006","AQS","78"
"12/18/2016","96","PM2.5","Quincy-N Church Street","06-063-1006","AQS","96"
"12/19/2016","89","PM2.5","Quincy-N Church Street","06-063-1006","AQS","89"
"12/20/2016","94","PM2.5","Quincy-N Church Street","06-063-1006","AQS","94"
"12/21/2016","56","PM2.5","Quincy-N Church Street","06-063-1006","AQS","56"
"12/22/2016","71","PM2.5","Quincy-N Church Street","06-063-1006","AQS","71"
"12/23/2016","51","PM2.5","Quincy-N Church Street","06-063-1006","AQS","51"
"12/24/2016","52","PM2.5","Quincy-N Church Street","06-063-1006","AQS","52"
"12/25/2016","52","PM2.5","Quincy-N Church Street","06-063-1006","AQS","52"
"12/26/2016","127","PM2.5","Portola","06-063-1010","AQS","127"
"12/27/2016","76","PM2.5","Quincy-N Church Street","06-063-1006","AQS","76"
"12/28/2016","68","PM2.5","Quincy-N Church Street","06-063-1006","AQS","68"
"12/30/2016","80","PM2.5","Quincy-N Church Street","06-063-1006","AQS","80"
