"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2016","31","PM2.5","Concord","06-013-0002","AQS","7","31","3","10","31","27"
"01/02/2016","42","PM2.5","Concord","06-013-0002","AQS","7","27","4",".","42","24"
"01/03/2016","58","PM2.5","Concord","06-013-0002","AQS","6","26","3",".","58","16"
"01/04/2016","65","PM2.5","Concord","06-013-0002","AQS","8","29","3",".","65","24"
"01/05/2016","31","Ozone","Concord","06-013-0002","AQS","8","31","1",".","25","31"
"01/06/2016","33","Ozone","Concord","06-013-0002","AQS","7","33","4",".","25","25"
"01/07/2016","43","PM2.5","Concord","06-013-0002","AQS","9","24","1","12","43","26"
"01/08/2016","46","PM2.5","Concord","06-013-0002","AQS","9","24","4",".","46","24"
"01/09/2016","57","PM2.5","Concord","06-013-0002","AQS","9","28","1",".","57","17"
"01/10/2016","34","PM2.5","Concord","06-013-0002","AQS","8","25","1",".","34","16"
"01/11/2016","54","PM2.5","Concord","06-013-0002","AQS","8","19","1",".","54","17"
"01/12/2016","65","PM2.5","Concord","06-013-0002","AQS","8","30","1",".","65","30"
"01/13/2016","34","PM2.5","San Pablo","06-013-1004","AQS","7","34","4","18","34","25"
"01/14/2016","34","Ozone","San Pablo","06-013-1004","AQS","8","34","4",".","30","22"
"01/15/2016","33","PM2.5","San Pablo","06-013-1004","AQS","8","23","1",".","33","23"
"01/16/2016","48","PM2.5","Concord","06-013-0002","AQS","8","22","1",".","48","20"
"01/17/2016","30","PM2.5","Concord","06-013-0002","AQS","8","24","4",".","30","17"
"01/18/2016","29","Ozone","San Pablo","06-013-1004","AQS","7","29","3",".","26","26"
"01/19/2016","29","Ozone","San Pablo","06-013-1004","AQS","8","29","3","15","26","29"
"01/20/2016","44","PM2.5","San Pablo","06-013-1004","AQS","7","22","6",".","44","20"
"01/21/2016","44","PM2.5","San Pablo","06-013-1004","AQS","7","29","1",".","44","21"
"01/22/2016","37","Ozone","San Pablo","06-013-1004","AQS","7","37","4",".","18","16"
"01/23/2016","36","Ozone","San Pablo","06-013-1004","AQS","6","36","10",".","28","6"
"01/24/2016","32","Ozone","Concord","06-013-0002","AQS","8","32","4",".","23","21"
"01/25/2016","27","Ozone","Concord","06-013-0002","AQS","7","27","4","11","26","23"
"01/26/2016","35","PM2.5","San Pablo","06-013-1004","AQS","7","19","3",".","35","22"
"01/27/2016","34","PM2.5","San Pablo","06-013-1004","AQS","7","26","3",".","34","24"
"01/28/2016","61","PM2.5","San Pablo","06-013-1004","AQS","11","12","4",".","61","34"
"01/29/2016","32","Ozone","Concord","06-013-0002","AQS","9","32","3",".","26","27"
"01/30/2016","36","Ozone","Concord","06-013-0002","AQS","5","36","4",".","24","7"
"01/31/2016","33","Ozone","Concord","06-013-0002","AQS","5","33","1","7","18","12"
"02/01/2016","32","Ozone","Bethel Island","06-013-1002","AQS","6","32","4",".","15","25"
"02/02/2016","25","PM2.5","Concord","06-013-0002","AQS","7","24","4",".","25","20"
"02/03/2016","38","PM2.5","Concord","06-013-0002","AQS","7","26","3",".","38","21"
"02/04/2016","43","PM2.5","San Pablo","06-013-1004","AQS","7","30","3",".","43","23"
"02/05/2016","38","PM2.5","Concord","06-013-0002","AQS","9","26","7",".","38","22"
"02/06/2016","40","PM2.5","Concord","06-013-0002","AQS","9","29","3","16","40","29"
"02/07/2016","43","PM2.5","San Pablo","06-013-1004","AQS","9","30","3",".","43","27"
"02/08/2016","33","Ozone","Concord","06-013-0002","AQS","9","33","3",".","31","26"
"02/09/2016","59","PM2.5","San Pablo","06-013-1004","AQS","7","34","4",".","59","27"
"02/10/2016","52","PM2.5","San Pablo","06-013-1004","AQS","7","29","9",".","52","31"
"02/11/2016","60","PM2.5","San Pablo","06-013-1004","AQS","7","26","7",".","60","36"
"02/12/2016","44","PM2.5","Concord","06-013-0002","AQS","7","31","3","17","44","23"
"02/13/2016","29","Ozone","Concord","06-013-0002","AQS","5","29","9",".","15","8"
"02/14/2016","25","Ozone","Concord","06-013-0002","AQS","5","25","10",".","15","10"
"02/15/2016","25","Ozone","Concord","06-013-0002","AQS","6","25","11",".","15","18"
"02/16/2016","54","PM2.5","San Pablo","06-013-1004","AQS","6","33","3",".","54","17"
"02/17/2016","39","Ozone","San Pablo","06-013-1004","AQS","6","39","7",".","37","19"
"02/18/2016","38","Ozone","Concord","06-013-0002","AQS","6","38","14","19","26","20"
"02/19/2016","36","Ozone","Concord","06-013-0002","AQS","7","36","3",".","27","17"
"02/20/2016","34","Ozone","Concord","06-013-0002","AQS","7","34","1",".","25","23"
"02/21/2016","33","Ozone","Concord","06-013-0002","AQS","7","33","10",".","21","20"
"02/22/2016","32","Ozone","Concord","06-013-0002","AQS","8","32","3",".","21","29"
"02/23/2016","34","Ozone","Concord","06-013-0002","AQS","9","34","4",".","27","28"
"02/24/2016","55","PM2.5","San Pablo","06-013-1004","AQS","8","37","7","21","55","22"
"02/25/2016","56","PM2.5","San Pablo","06-013-1004","AQS","8","42","3",".","56","25"
"02/26/2016","32","PM2.5","San Pablo","06-013-1004","AQS","8","30","4",".","32","27"
"02/27/2016","33","Ozone","Concord","06-013-0002","AQS","7","33","6",".","17","19"
"02/28/2016","29","Ozone","Concord","06-013-0002","AQS","8","29","3",".","28","21"
"02/29/2016","31","Ozone","Concord","06-013-0002","AQS",".","31","4",".","25","21"
"03/01/2016","33","Ozone","Concord","06-013-0002","AQS","10","33","3","12","23","21"
