"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2016","61","PM2.5","Ukiah-Library","06-045-0006","AQS","19","3","61"
"01/02/2016","53","PM2.5","Ukiah-Library","06-045-0006","AQS","29","4","53"
"01/03/2016","63","PM2.5","Ukiah-Library","06-045-0006","AQS","29","4","63"
"01/04/2016","29","PM2.5","Ukiah-Library","06-045-0006","AQS","27","2","29"
"01/05/2016","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","8","23"
"01/06/2016","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","1","24"
"01/07/2016","31","PM2.5","Ukiah-Library","06-045-0006","AQS","16","10","31"
"01/08/2016","43","PM2.5","Ukiah-Library","06-045-0006","AQS","18","2","43"
"01/09/2016","22","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","22","1","18"
"01/10/2016","27","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","27","2","21"
"01/11/2016","38","PM2.5","Ukiah-Library","06-045-0006","AQS","18","2","38"
"01/12/2016","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","3","27"
"01/13/2016","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","13","24"
"01/14/2016","35","PM2.5","Ukiah-Library","06-045-0006","AQS","20","5","35"
"01/15/2016","31","PM2.5","Ukiah-Library","06-045-0006","AQS","26","6","31"
"01/16/2016","25","PM2.5","Ukiah-Library","06-045-0006","AQS","25","12","25"
"01/17/2016","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","8","13"
"01/18/2016","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32","5","17"
"01/19/2016","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32","12","12"
"01/20/2016","39","PM2.5","Ukiah-Library","06-045-0006","AQS","15","8","39"
"01/21/2016","39","PM2.5","Ukiah-Library","06-045-0006","AQS","26","5","39"
"01/22/2016","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","5","13"
"01/23/2016","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","20","21"
"01/24/2016","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","6","22"
"01/25/2016","26","PM2.5","Ukiah-Library","06-045-0006","AQS","19","5","26"
"01/26/2016","23","PM2.5","Ukiah-Library","06-045-0006","AQS","13","9","23"
"01/27/2016","23","PM2.5","Ukiah-Library","06-045-0006","AQS","17","9","23"
"01/28/2016","30","PM2.5","Ukiah-Library","06-045-0006","AQS","16","8","30"
"01/29/2016","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","12","9"
"01/30/2016","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","10","20"
"01/31/2016","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32","7","20"
"02/01/2016","31","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","30","11","31"
"02/02/2016","40","PM2.5","Ukiah-Library","06-045-0006","AQS","26","5","40"
"02/03/2016","35","PM2.5","Ukiah-Library","06-045-0006","AQS","24","2","35"
"02/04/2016","43","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","23","10","43"
"02/05/2016","38","PM2.5","Ukiah-Library","06-045-0006","AQS","16","9","38"
"02/06/2016","35","PM2.5","Ukiah-Library","06-045-0006","AQS","23","17","35"
"02/07/2016","43","PM2.5","Ukiah-Library","06-045-0006","AQS","16","18","43"
"02/10/2016","41","PM2.5","Ukiah-Library","06-045-0006","AQS","13","16","41"
"02/11/2016","41","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","19","41"
"02/12/2016","40","PM2.5","Ukiah-Library","06-045-0006","AQS","25","15","40"
"02/13/2016","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","19","23"
"02/14/2016","25","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","24","7","25"
"02/15/2016","23","PM2.5","Ukiah-Library","06-045-0006","AQS","20","6","23"
