"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2016","52","PM2.5","San Francisco","06-075-0005","AQS","3","30","13","52","29"
"01/02/2016","53","PM2.5","San Francisco","06-075-0005","AQS","5","22",".","53","26"
"01/03/2016","67","PM2.5","San Francisco","06-075-0005","AQS","6","15",".","67","29"
"01/04/2016","62","PM2.5","San Francisco","06-075-0005","AQS","6","28",".","62","32"
"01/05/2016","29","NO2","San Francisco","06-075-0005","AQS","6","27",".","27","29"
"01/06/2016","32","Ozone","San Francisco","06-075-0005","AQS","6","32",".","19","25"
"01/07/2016","38","PM2.5","San Francisco","06-075-0005","AQS","7","21",".","38","33"
"01/08/2016","55","PM2.5","San Francisco","06-075-0005","AQS","8","11",".","55","34"
"01/09/2016","41","PM2.5","San Francisco","06-075-0005","AQS","7","23",".","41","31"
"01/10/2016","40","PM2.5","San Francisco","06-075-0005","AQS","7","22",".","40","21"
"01/11/2016","55","PM2.5","San Francisco","06-075-0005","AQS","7","8",".","55","29"
"01/12/2016","55","PM2.5","San Francisco","06-075-0005","AQS","7","30",".","55","33"
"01/13/2016","39","PM2.5","San Francisco","06-075-0005","AQS","7","32","19","39","36"
"01/14/2016","33","Ozone","San Francisco","06-075-0005","AQS","8","33",".","32","30"
"01/15/2016","48","PM2.5","San Francisco","06-075-0005","AQS","7","22",".","48","41"
"01/16/2016","30","PM2.5","San Francisco","06-075-0005","AQS","7","16",".","30","25"
"01/17/2016","25","Ozone","San Francisco","06-075-0005","AQS","7","25",".","23","22"
"01/18/2016","37","NO2","San Francisco","06-075-0005","AQS","7","22",".","25","37"
"01/19/2016","36","PM2.5","San Francisco","06-075-0005","AQS","7","28",".","36","29"
"01/20/2016","48","PM2.5","San Francisco","06-075-0005","AQS","9","13",".","48","32"
"01/21/2016","39","PM2.5","San Francisco","06-075-0005","AQS","9","28",".","39","31"
"01/22/2016","36","Ozone","San Francisco","06-075-0005","AQS","5","36",".","6","25"
"01/23/2016","36","Ozone","San Francisco","06-075-0005","AQS","3","36",".","26","9"
"01/24/2016","31","Ozone","San Francisco","06-075-0005","AQS","3","31",".","17","22"
"01/25/2016","29","NO2","San Francisco","06-075-0005","AQS","5","21","15","24","29"
"01/26/2016","51","PM2.5","San Francisco","06-075-0005","AQS","6","8",".","51","25"
"01/27/2016","52","PM2.5","San Francisco","06-075-0005","AQS","9","17",".","52","38"
"01/28/2016","59","PM2.5","San Francisco","06-075-0005","AQS","9","16",".","59","37"
"01/29/2016","33","Ozone","San Francisco","06-075-0005","AQS","7","33",".","15","29"
"01/30/2016","33","Ozone","San Francisco","06-075-0005","AQS","3","33",".","16","16"
"01/31/2016","31","Ozone","San Francisco","06-075-0005","AQS","3","31",".","19","7"
"02/01/2016","28","Ozone","San Francisco","06-075-0005","AQS","5","28",".","20","16"
"02/02/2016","28","PM2.5","San Francisco","06-075-0005","AQS","5","22",".","28","22"
"02/03/2016","36","PM2.5","San Francisco","06-075-0005","AQS","5","21",".","36","36"
"02/04/2016","45","PM2.5","San Francisco","06-075-0005","AQS","6","21",".","45","30"
"02/05/2016","52","PM2.5","San Francisco","06-075-0005","AQS","7","18",".","52","36"
"02/06/2016","52","PM2.5","San Francisco","06-075-0005","AQS","8","20","19","52","40"
"02/07/2016","45","PM2.5","San Francisco","06-075-0005","AQS","9","19",".","45","39"
"02/08/2016","44","PM2.5","San Francisco","06-075-0005","AQS","9","19",".","44","43"
"02/09/2016","66","PM2.5","San Francisco","06-075-0005","AQS","10","21",".","66","47"
"02/10/2016","60","PM2.5","San Francisco","06-075-0005","AQS","10","19",".","60","43"
"02/11/2016","56","PM2.5","San Francisco","06-075-0005","AQS","9","19",".","56","38"
"02/12/2016","38","PM2.5","San Francisco","06-075-0005","AQS","8","17",".","38","32"
"02/13/2016","37","PM2.5","San Francisco","06-075-0005","AQS","6","22",".","37","21"
"02/14/2016","39","PM2.5","San Francisco","06-075-0005","AQS","7","20",".","39","29"
"02/15/2016","37","NO2","San Francisco","06-075-0005","AQS","9","19",".","24","37"
"02/16/2016","61","PM2.5","San Francisco","06-075-0005","AQS","13","28",".","61","43"
"02/17/2016","38","Ozone","San Francisco","06-075-0005","AQS","8","38",".","28","20"
"02/18/2016","36","Ozone","San Francisco","06-075-0005","AQS","3","36","24","26","13"
"02/19/2016","34","Ozone","San Francisco","06-075-0005","AQS","5","34",".","25","22"
"02/20/2016","34","PM2.5","San Francisco","06-075-0005","AQS","6","26",".","34","31"
"02/21/2016","31","NO2","San Francisco","06-075-0005","AQS","7","30",".","27","31"
"02/22/2016","40","NO2","San Francisco","06-075-0005","AQS","10","19",".","34","40"
"02/23/2016","37","NO2","San Francisco","06-075-0005","AQS","11","23",".","34","37"
"02/24/2016","52","PM2.5","San Francisco","06-075-0005","AQS","8","31",".","52","47"
"02/25/2016","62","PM2.5","San Francisco","06-075-0005","AQS","8","30",".","62","50"
"02/26/2016","29","NO2","San Francisco","06-075-0005","AQS","7","27",".","18","29"
"02/27/2016","30","Ozone","San Francisco","06-075-0005","AQS","3","30",".","18","15"
"02/28/2016","33","PM2.5","San Francisco","06-075-0005","AQS","6","24",".","33","27"
"02/29/2016","44","PM2.5","San Francisco","06-075-0005","AQS",".","17",".","44","39"
"03/01/2016","35","NO2","San Francisco","06-075-0005","AQS","9","26","17","25","35"
"03/02/2016","24","Ozone","San Francisco","06-075-0005","AQS","5","24",".","20","19"
"03/03/2016","22","Ozone","San Francisco","06-075-0005","AQS","5","22",".","11","20"
"03/04/2016","22","Ozone","San Francisco","06-075-0005","AQS","6","22",".","13","21"
"03/05/2016","40","Ozone","San Francisco","06-075-0005","AQS","3","40",".","0","7"
"03/06/2016","39","Ozone","San Francisco","06-075-0005","AQS","3","39",".","20","7"
"03/07/2016","33","Ozone","San Francisco","06-075-0005","AQS","5","33",".","19","23"
"03/08/2016","41","NO2","San Francisco","06-075-0005","AQS","7","31",".","21","41"
"03/09/2016","28","PM2.5","San Francisco","06-075-0005","AQS","7","19",".","28","28"
"03/10/2016","26","Ozone","San Francisco","06-075-0005","AQS","6","26",".","17","17"
"03/11/2016","37","Ozone","San Francisco","06-075-0005","AQS","3","37",".","20","14"
"03/12/2016","36","Ozone","San Francisco","06-075-0005","AQS","5","36",".","23","14"
"03/13/2016","36","Ozone","San Francisco","06-075-0005","AQS","5","36","11","25","4"
"03/14/2016","38","Ozone","San Francisco","06-075-0005","AQS","6","38",".","33","25"
"03/15/2016","36","NO2","San Francisco","06-075-0005","AQS","8","31",".","34","36"
"03/16/2016","40","PM2.5","San Francisco","06-075-0005","AQS","8","23",".","40","33"
"03/17/2016","36","NO2","San Francisco","06-075-0005","AQS","9","30",".","25","36"
"03/18/2016","30","Ozone","San Francisco","06-075-0005","AQS","6","30",".","22","8"
"03/19/2016","34","Ozone","San Francisco","06-075-0005","AQS","6","34",".","13","8"
"03/20/2016","32","Ozone","San Francisco","06-075-0005","AQS","6","32",".","5","9"
"03/21/2016","39","Ozone","San Francisco","06-075-0005","AQS","6","39",".","30","29"
"03/22/2016","37","NO2","San Francisco","06-075-0005","AQS","7","31",".","28","37"
"03/23/2016","27","Ozone","San Francisco","06-075-0005","AQS","8","27",".","20","26"
"03/24/2016","32","NO2","San Francisco","06-075-0005","AQS","7","28",".","31","32"
"03/25/2016","47","PM2.5","San Francisco","06-075-0005","AQS","6","31","25","47","27"
"03/26/2016","43","PM2.5","San Francisco","06-075-0005","AQS","5","25",".","43","25"
"03/27/2016","36","Ozone","San Francisco","06-075-0005","AQS","3","36",".","17","9"
"03/28/2016","34","Ozone","San Francisco","06-075-0005","AQS","3","34",".","26","14"
"03/29/2016","36","NO2","San Francisco","06-075-0005","AQS","6","29",".","35","36"
"03/30/2016","39","PM2.5","San Francisco","06-075-0005","AQS","5","31",".","39","17"
"03/31/2016","38","PM2.5","San Francisco","06-075-0005","AQS","5","31",".","38","10"
"04/01/2016","32","Ozone","San Francisco","06-075-0005","AQS","3","32",".","30","11"
"04/02/2016","36","PM2.5","San Francisco","06-075-0005","AQS","3","31",".","36","17"
"04/03/2016","31","PM2.5","San Francisco","06-075-0005","AQS","3","31",".","31","7"
"04/04/2016","34","PM2.5","San Francisco","06-075-0005","AQS","5","28",".","34","27"
"04/05/2016","53","PM2.5","San Francisco","06-075-0005","AQS","7","30",".","53","38"
"04/06/2016","46","NO2","San Francisco","06-075-0005","AQS","9","34","22","36","46"
"04/07/2016","51","PM2.5","San Francisco","06-075-0005","AQS","6","33",".","51","22"
"04/08/2016","38","PM2.5","San Francisco","06-075-0005","AQS","5","27",".","38","14"
"04/09/2016","25","Ozone","San Francisco","06-075-0005","AQS","5","25",".","21","9"
"04/10/2016","30","Ozone","San Francisco","06-075-0005","AQS","3","30",".","24","7"
"04/11/2016","36","PM2.5","San Francisco","06-075-0005","AQS","3","30",".","36","13"
"04/12/2016","37","Ozone","San Francisco","06-075-0005","AQS","5","37",".","35","."
"04/13/2016","42","PM2.5","San Francisco","06-075-0005","AQS","5","36",".","42","."
"04/14/2016","42","PM2.5","San Francisco","06-075-0005","AQS","5","37",".","42","24"
"04/15/2016","38","PM2.5","San Francisco","06-075-0005","AQS","6","31",".","38","25"
"04/16/2016","34","Ozone","San Francisco","06-075-0005","AQS","7","34",".","25","27"
"04/17/2016","44","Ozone","San Francisco","06-075-0005","AQS","7","44",".","39","23"
"04/18/2016","52","NO2","San Francisco","06-075-0005","AQS","8","40","20","45","52"
"04/19/2016","49","NO2","San Francisco","06-075-0005","AQS","8","41",".","42","49"
"04/20/2016","54","NO2","San Francisco","06-075-0005","AQS","8","33",".","34","54"
"04/21/2016","31","Ozone","San Francisco","06-075-0005","AQS","6","31",".","25","16"
"04/22/2016","40","Ozone","San Francisco","06-075-0005","AQS","6","40",".","30","15"
"04/23/2016","33","Ozone","San Francisco","06-075-0005","AQS","5","33",".","30","9"
"04/24/2016","36","Ozone","San Francisco","06-075-0005","AQS","5","36",".","32","8"
"04/25/2016","39","PM2.5","San Francisco","06-075-0005","AQS","6","34",".","39","17"
"04/26/2016","48","PM2.5","San Francisco","06-075-0005","AQS","7","33",".","48","."
"04/27/2016","45","PM2.5","San Francisco","06-075-0005","AQS",".","37",".","45","."
"04/28/2016","49","PM2.5","San Francisco","06-075-0005","AQS","5","31",".","49","25"
"04/29/2016","54","PM2.5","San Francisco","06-075-0005","AQS","5","32",".","54","25"
"04/30/2016","39","PM2.5","San Francisco","06-075-0005","AQS","5","34","17","39","20"
"05/01/2016","57","PM2.5","San Francisco","06-075-0005","AQS","7","37",".","57","29"
"05/02/2016","57","PM2.5","San Francisco","06-075-0005","AQS","5","31",".","57","19"
"05/03/2016","43","PM2.5","San Francisco","06-075-0005","AQS","5","27",".","43","19"
"05/04/2016","48","PM2.5","San Francisco","06-075-0005","AQS","5","32",".","48","13"
"05/05/2016","43","PM2.5","San Francisco","06-075-0005","AQS","5","31",".","43","21"
"05/06/2016","54","PM2.5","San Francisco","06-075-0005","AQS","5","25",".","54","9"
"05/07/2016","33","PM2.5","San Francisco","06-075-0005","AQS","5","25",".","33","10"
"05/08/2016","38","PM2.5","San Francisco","06-075-0005","AQS","3","31",".","38","7"
"05/09/2016","41","PM2.5","San Francisco","06-075-0005","AQS","5","31",".","41","23"
"05/10/2016","41","PM2.5","San Francisco","06-075-0005","AQS",".",".",".","41","15"
"05/11/2016","38","PM2.5","San Francisco","06-075-0005","AQS","5","32",".","38","15"
"05/12/2016","35","PM2.5","San Francisco","06-075-0005","AQS","5","33","12","35","16"
"05/13/2016","35","Ozone","San Francisco","06-075-0005","AQS","3","35",".","23","9"
"05/14/2016","29","Ozone","San Francisco","06-075-0005","AQS","3","29",".","10","6"
"05/15/2016","26","Ozone","San Francisco","06-075-0005","AQS","3","26",".","16","6"
"05/16/2016","27","PM2.5","San Francisco","06-075-0005","AQS","5","27",".","27","15"
"05/17/2016","46","PM2.5","San Francisco","06-075-0005","AQS","6","28",".","46","42"
"05/18/2016","55","PM2.5","San Francisco","06-075-0005","AQS","5","31",".","55","19"
"05/19/2016","41","PM2.5","San Francisco","06-075-0005","AQS","5","35",".","41","8"
"05/20/2016","31","Ozone","San Francisco","06-075-0005","AQS","3","31",".","22","6"
"05/21/2016","32","Ozone","San Francisco","06-075-0005","AQS","5","32",".","8","8"
"05/22/2016","26","Ozone","San Francisco","06-075-0005","AQS","5","26",".","10","5"
"05/23/2016","24","Ozone","San Francisco","06-075-0005","AQS","5","24",".","3","8"
"05/24/2016","22","Ozone","San Francisco","06-075-0005","AQS","3","22","5","6","8"
"05/25/2016","29","Ozone","San Francisco","06-075-0005","AQS","3","29",".","18","8"
"05/26/2016","43","Ozone","San Francisco","06-075-0005","AQS","3","43",".","36","12"
"05/27/2016","53","PM2.5","San Francisco","06-075-0005","AQS","5","36",".","53","13"
"05/28/2016","54","PM2.5","San Francisco","06-075-0005","AQS","6","40",".","54","25"
"05/29/2016","52","PM2.5","San Francisco","06-075-0005","AQS","5","36",".","52","5"
"05/30/2016","35","PM2.5","San Francisco","06-075-0005","AQS","5","32",".","35","7"
"05/31/2016","33","PM2.5","San Francisco","06-075-0005","AQS","6","27",".","33","14"
"06/01/2016","31","Ozone","San Francisco","06-075-0005","AQS","5","31",".","21","15"
"06/02/2016","30","PM2.5","San Francisco","06-075-0005","AQS","5","27",".","30","15"
"06/03/2016","31","Ozone","San Francisco","06-075-0005","AQS","8","31",".","30","28"
"06/04/2016","28","Ozone","San Francisco","06-075-0005","AQS","6","28",".","16","15"
"06/05/2016","28","Ozone","San Francisco","06-075-0005","AQS","5","28","5","6","4"
"06/06/2016","23","Ozone","San Francisco","06-075-0005","AQS","5","23",".","1","6"
"06/07/2016","24","Ozone","San Francisco","06-075-0005","AQS","5","24",".","0","8"
"06/08/2016","27","Ozone","San Francisco","06-075-0005","AQS","5","27",".","17","8"
"06/09/2016","25","Ozone","San Francisco","06-075-0005","AQS","5","25",".","5","6"
