"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","5"
"01/02/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","."
"01/03/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","."
"01/04/2016","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35",".","7"
"01/05/2016","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36",".","."
"01/06/2016","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","5","18"
"01/07/2016","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37","4","16"
"01/08/2016","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","4","15"
"01/09/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","7","31"
"01/10/2016","46","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","40","8","46"
"01/11/2016","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","6","12"
"01/12/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","3","17"
"01/13/2016","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","5","12"
"01/14/2016","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","4","11"
"01/15/2016","45","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","45","4","0"
"01/16/2016","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","3","13"
"01/17/2016","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","7","28"
"01/18/2016","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","3","."
"01/19/2016","3","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","3","."
"01/20/2016","17","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","2","17"
"01/21/2016","6","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","4","6"
"01/22/2016","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","6","28"
"01/23/2016","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","2","."
"01/24/2016","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35","6","27"
"01/25/2016","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","7","14"
"01/26/2016","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","17","14"
"01/27/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","23","."
"01/28/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","25","4"
"01/29/2016","35","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","33","7","35"
"01/30/2016","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36","3","20"
"01/31/2016","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37","2","8"
"02/01/2016","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","4","19"
"02/02/2016","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","4","23"
"02/03/2016","47","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","47","9","30"
"02/04/2016","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","5","14"
"02/05/2016","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","15","35"
"02/06/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","20","28"
"02/07/2016","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34","24","29"
"02/08/2016","38","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","34","38","35"
"02/09/2016","52","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","39","52","49"
"02/10/2016","44","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","39","44","23"
"02/11/2016","54","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","38","54","29"
"02/12/2016","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","33","20"
"02/13/2016","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","31","28"
"02/14/2016","41","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","38","41","30"
"02/15/2016","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","31","18"
"02/16/2016","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","30","19"
"02/17/2016","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","13","17"
"02/18/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","3","19"
"02/19/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","16","39"
"02/20/2016","51","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","43","19","51"
"02/21/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","19","30"
"02/22/2016","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","17","24"
"02/23/2016","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39","31","21"
"02/24/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","17","19"
"02/25/2016","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","16","19"
"02/26/2016","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","23","15"
"02/27/2016","42","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","42","33"
"02/28/2016","20","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","20","20"
"02/29/2016","22","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","22","14"
"03/01/2016","22","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","22","19"
"03/02/2016","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","15","19"
"03/03/2016","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37","14","17"
"03/04/2016","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36","1","8"
"03/05/2016","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35","0","8"
"03/06/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","1","10"
"03/07/2016","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","3","23"
"03/08/2016","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36",".","16"
"03/09/2016","33","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","33",".","13"
"03/10/2016","9","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".",".","9"
"03/11/2016","23","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","9","23"
"03/12/2016","7","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","3","7"
"03/13/2016","8","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","1","8"
"03/14/2016","10","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","2","10"
"03/15/2016","14","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","7","14"
"03/16/2016","25","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","15","25"
"03/17/2016","28","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","15","28"
"03/18/2016","30","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","13","30"
"03/19/2016","23","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","13","23"
"03/20/2016","17","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","17","17"
"03/21/2016","44","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","15","44"
"03/22/2016","4","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","4","3"
"03/23/2016","8","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","8","."
"03/24/2016","59","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","19","59"
"03/25/2016","20","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","8","20"
"03/26/2016","28","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","8","28"
"03/27/2016","23","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","7","23"
"03/28/2016","17","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","6","17"
"03/29/2016","18","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","6","18"
"03/30/2016","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34","9","27"
"03/31/2016","43","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","37","16","43"
"04/01/2016","39","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","38","15","39"
"04/02/2016","43","Ozone","Jerseydale","06-043-0006","AQS","43","17","38"
"04/03/2016","44","Ozone","Jerseydale","06-043-0006","AQS","44","9","13"
"04/04/2016","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","10","13"
"04/05/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","9","6"
"04/06/2016","46","Ozone","Jerseydale","06-043-0006","AQS","46","11","11"
"04/07/2016","47","Ozone","Jerseydale","06-043-0006","AQS","47","15","24"
"04/08/2016","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","13","25"
"04/09/2016","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","2","10"
"04/10/2016","29","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","29","1","."
"04/11/2016","28","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","28","3","8"
"04/12/2016","32","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","32","6","20"
"04/13/2016","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","10","27"
"04/14/2016","46","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","46","10","23"
"04/15/2016","49","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","49","7","9"
"04/16/2016","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","11","9"
"04/17/2016","58","Ozone","Jerseydale","06-043-0006","AQS","58","11","20"
"04/18/2016","61","Ozone","Jerseydale","06-043-0006","AQS","61","12","15"
"04/19/2016","21","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS",".","14","21"
"04/20/2016","74","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","74","18","25"
"04/21/2016","77","Ozone","Jerseydale","06-043-0006","AQS","77","19","33"
"04/22/2016","46","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","46","15","28"
"04/23/2016","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","4","24"
"04/24/2016","42","Ozone","Jerseydale","06-043-0006","AQS","42","8","29"
"04/25/2016","44","Ozone","Jerseydale","06-043-0006","AQS","44","7","24"
"04/26/2016","41","Ozone","Jerseydale","06-043-0006","AQS","41","7","."
"04/27/2016","48","Ozone","Jerseydale","06-043-0006","AQS","48","9","33"
"04/28/2016","40","Ozone","Jerseydale","06-043-0006","AQS","40","8","38"
