"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2016","80","PM2.5","Stockton-Hazelton","06-077-1002","AQS",".","31","22","80","29"
"01/02/2016","94","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","24","13","94","27"
"01/03/2016","106","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","19","19","106","26"
"01/04/2016","93","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","24","19","93","25"
"01/05/2016","58","PM2.5","Manteca","06-077-2010","AQS","3","34","5","58","32"
"01/06/2016","32","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","31","4","32","22"
"01/07/2016","49","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","24","11","49","29"
"01/08/2016","63","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","26","7","63","27"
"01/09/2016","59","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","33","6","59","16"
"01/10/2016","57","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","29","6","57","27"
"01/11/2016","67","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","18","12","67","31"
"01/12/2016","75","PM2.5","Manteca","06-077-2010","AQS","7","21","16","75","20"
"01/13/2016","67","PM2.5","Manteca","06-077-2010","AQS","5","34","20","67","27"
"01/14/2016","43","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","26","14","43","26"
"01/15/2016","55","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","31","15","55","25"
"01/16/2016","58","PM2.5","Manteca","06-077-2010","AQS","5","27","13","58","27"
"01/17/2016","59","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","25","14","59","15"
"01/18/2016","41","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","35","6","41","6"
"01/19/2016","34","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","26","6","34","10"
"01/20/2016","52","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","30","10","52","10"
"01/21/2016","53","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","22","15","53","20"
"01/22/2016","50","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","37","10","50","15"
"01/23/2016","39","Ozone","Tracy-Airport","06-077-3005","AQS","2","39","9","30","19"
"01/24/2016","44","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","36","11","44","31"
"01/25/2016","49","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","27","15","49","30"
"01/26/2016","57","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","24","15","57","31"
"01/27/2016","72","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","25","17","72","33"
"01/28/2016","81","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","15","20","81","23"
"01/29/2016","111","PM2.5","Manteca","06-077-2010","AQS","3","34","24","111","18"
"01/30/2016","37","Ozone","Tracy-Airport","06-077-3005","AQS","2","37","4","25","16"
"01/31/2016","35","Ozone","Tracy-Airport","06-077-3005","AQS","2","35","5","25","8"
"02/01/2016","38","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","34","10","38","32"
"02/02/2016","54","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","22","13","54","23"
"02/03/2016","66","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","31","13","66","22"
"02/04/2016","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","29","14","56","30"
"02/05/2016","70","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","30","20","70","32"
"02/06/2016","77","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","36","12","77","28"
"02/07/2016","72","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","31","17","72","25"
"02/08/2016","80","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","31","21","80","38"
"02/09/2016","83","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","34","26","83","38"
"02/10/2016","97","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","31","45","97","39"
"02/11/2016","88","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","25","33","88","38"
"02/12/2016","98","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","32","39","98","28"
"02/13/2016","42","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","33","14","42","21"
"02/14/2016","34","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","30","12","34","21"
"02/15/2016","76","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","29","21","76","38"
"02/16/2016","84","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","34","31","84","35"
"02/17/2016","70","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","40","25","70","16"
"02/18/2016","35","Ozone","Tracy-Airport","06-077-3005","AQS","5","35","7","30","33"
"02/19/2016","44","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","37","12","44","26"
"02/20/2016","45","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","36","8","45","33"
"02/21/2016","52","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","35","10","52","22"
"02/22/2016","44","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","34","11","44","27"
"02/23/2016","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","34","17","56","35"
"02/24/2016","73","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","37","41","73","36"
"02/25/2016","75","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","47","19","75","42"
"02/26/2016","63","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","38","19","63","28"
"02/27/2016","43","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","37","6","43","22"
"02/28/2016","39","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","32","9","39","21"
"02/29/2016","52","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","35","10","52","33"
"03/01/2016","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","34","22","56","23"
"03/02/2016","52","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","30","12","52","19"
"03/03/2016","49","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","28","13","49","22"
"03/04/2016","63","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","25","12","63","20"
"03/05/2016","49","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","40","6","49","16"
"03/06/2016","41","Ozone","Tracy-Airport","06-077-3005","AQS","2","41","13","38","18"
"03/07/2016","37","Ozone","Tracy-Airport","06-077-3005","AQS","3","37","6","28","26"
"03/08/2016","35","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","31","13","35","22"
"03/09/2016","61","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","32","14","61","26"
"03/10/2016","76","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","16","17","76","25"
"03/11/2016","52","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","38","9","52","19"
"03/12/2016","39","Ozone","Tracy-Airport","06-077-3005","AQS","2","39","10","38","22"
"03/13/2016","50","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","30","6","50","13"
"03/14/2016","52","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","44","11","52","35"
"03/15/2016","47","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","41","14","47","22"
"03/16/2016","58","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","33","19","58","32"
"03/17/2016","67","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","40","21","67","39"
"03/18/2016","58","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","33","22","58","22"
"03/19/2016","55","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","32","13","55","19"
"03/20/2016","50","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","31","6","50","16"
"03/21/2016","59","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","43","12","59","29"
"03/22/2016","53","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","40","11","53","20"
"03/23/2016","54","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","36","12","54","7"
"03/24/2016","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","34","15","56","17"
"03/25/2016","42","Ozone","Tracy-Airport","06-077-3005","AQS","3","42","17","41","22"
"03/26/2016","45","Ozone","Tracy-Airport","06-077-3005","AQS","2","45","17","37","9"
"03/27/2016","45","Ozone","Tracy-Airport","06-077-3005","AQS","2","45","17","39","6"
"03/28/2016","41","Ozone","Tracy-Airport","06-077-3005","AQS","2","41","13","33","25"
"03/29/2016","38","Ozone","Tracy-Airport","06-077-3005","AQS",".","38","11","26","22"
"03/30/2016","52","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","39","20","52","26"
"03/31/2016","54","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","41","25","54","22"
"04/01/2016","54","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","44","19","54","19"
"04/02/2016","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","47","19","56","16"
"04/03/2016","55","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","45","17","55","9"
"04/04/2016","46","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","33","21","46","24"
"04/05/2016","52","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","39","34","52","40"
"04/06/2016","61","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","54","35","61","35"
"04/07/2016","62","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","49","44","62","31"
"04/08/2016","59","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","34","23","59","15"
"04/09/2016","46","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","26","10","46","13"
