"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2016","32","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","32","4","6"
"01/02/2016","33","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","33",".","."
"01/03/2016","33","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","33",".","."
"01/04/2016","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31",".","."
"01/05/2016","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31",".","."
"01/06/2016","27","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","27",".","."
"01/07/2016","27","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","27","4","9"
"01/08/2016","25","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","25",".","."
"01/09/2016","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28",".","."
"01/10/2016","33","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","33",".","."
"01/11/2016","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28",".","."
"01/12/2016","32","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","32",".","."
"01/13/2016","39","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","39","5","8"
"01/14/2016","34","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","34",".","."
"01/15/2016","34","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","34",".","."
"01/16/2016","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28",".","."
"01/17/2016","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31",".","."
"01/18/2016","26","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","26",".","."
"01/19/2016","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","4","8"
"01/20/2016","24","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","24",".","."
"01/21/2016","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30",".","."
"01/22/2016","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40",".","."
