"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2016","101","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","9","40","6","38","101","42"
"01/02/2016","80","PM2.5","Reseda","06-037-1201","AQS","24","37","4","21","80","42"
"01/03/2016","100","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","34","40","3","23","100","41"
"01/04/2016","64","PM2.5","Reseda","06-037-1201","AQS","13","38","1","20","64","48"
"01/05/2016","53","PM2.5","Reseda","06-037-1201","AQS","13","40","3","13","53","40"
"01/06/2016","61","PM2.5","Reseda","06-037-1201","AQS","13","43","1","9","61","42"
"01/07/2016","57","PM2.5","Reseda","06-037-1201","AQS","10","41","3","14","57","45"
"01/08/2016","59","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","40","4","12","59","40"
"01/09/2016","75","PM2.5","Reseda","06-037-1201","AQS","24","33","1","17","75","35"
"01/10/2016","75","PM2.5","Reseda","06-037-1201","AQS","10","37","0","19","75","29"
"01/11/2016","73","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","37","1","13","73","53"
"01/12/2016","60","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","22","35","1","15","60","52"
"01/13/2016","71","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","28","36","4","41","71","58"
"01/14/2016","75","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","39","1","32","75","41"
"01/15/2016","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","41","1","31","71","35"
"01/16/2016","81","PM2.5","Reseda","06-037-1201","AQS","14","37","3","31","81","32"
"01/17/2016","100","PM2.5","Long Beach (South)","06-037-4004","AQS","22","35","3","31","100","37"
"01/18/2016","72","PM2.5","Glendora","06-037-0016","AQS","11","33","1","33","72","31"
"01/19/2016","65","PM2.5","Glendora","06-037-0016","AQS","14","27","0","25","65","38"
"01/20/2016","73","PM2.5","Reseda","06-037-1201","AQS","9","29","1","11","73","38"
"01/21/2016","54","PM2.5","Long Beach (South)","06-037-4004","AQS","15","33","3","14","54","45"
"01/22/2016","68","PM2.5","Long Beach (South)","06-037-4004","AQS","22","25","1","19","68","50"
"01/23/2016","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","39","1","24","66","38"
"01/24/2016","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","41","3","16","63","33"
"01/25/2016","61","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","39","1","40","61","53"
"01/26/2016","68","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","27","42","7","13","64","68"
"01/27/2016","62","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","22","33","4","19","57","62"
"01/28/2016","72","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","26","39","7","21","72","61"
"01/29/2016","72","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","28","37","6","32","72","52"
"01/30/2016","66","PM2.5","Reseda","06-037-1201","AQS","17","36","0","27","66","32"
"01/31/2016","40","Ozone","LAX Hastings","06-037-5005","AQS","6","40","1","22","29","18"
"02/01/2016","47","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","38","0","10","23","47"
"02/02/2016","52","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","37","3","9","45","52"
"02/03/2016","56","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","38","4","19","52","56"
"02/04/2016","58","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","40","1","15","58","53"
"02/05/2016","66","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","26","42","1","14","62","66"
"02/06/2016","55","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","28","43","1","37","55","53"
"02/07/2016","65","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","30","48","4","13","65","55"
"02/08/2016","87","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","44","44","4","15","77","87"
"02/09/2016","62","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","24","40","3","17","49","62"
"02/10/2016","68","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","23","38","11","23","68","68"
"02/11/2016","84","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","33","41","14","22","84","77"
