"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2016","105","PM2.5","Madera-City","06-039-2010","AQS","13","26","21","105","."
"01/02/2016","101","PM2.5","Madera-City","06-039-2010","AQS","5","27","20","101","."
"01/03/2016","102","PM2.5","Madera-City","06-039-2010","AQS","3","31","21","102","."
"01/04/2016","102","PM2.5","Madera-City","06-039-2010","AQS","5","12","21","102","."
"01/05/2016","47","PM2.5","Madera-City","06-039-2010","AQS","5","31","7","47","."
"01/06/2016","35","Ozone","Madera-Pump Yard","06-039-0004","AQS","2","35","6","25","."
"01/07/2016","39","Ozone","Madera-Pump Yard","06-039-0004","AQS","2","39","6","24","."
"01/08/2016","55","PM2.5","Madera-City","06-039-2010","AQS","3","20","9","55","."
"01/09/2016","40","PM2.5","Madera-City","06-039-2010","AQS","3","35","7","40","."
"01/10/2016","56","PM2.5","Madera-City","06-039-2010","AQS","3","32","12","56","."
"01/11/2016","52","PM2.5","Madera-City","06-039-2010","AQS","2","33","11","52","."
"01/12/2016","73","PM2.5","Madera-City","06-039-2010","AQS","5","21","17","73","."
"01/13/2016","43","PM2.5","Madera-City","06-039-2010","AQS","5","32","11","43","9"
"01/14/2016","58","PM2.5","Madera-City","06-039-2010","AQS","3","15","16","58","11"
"01/15/2016","48","PM2.5","Madera-City","06-039-2010","AQS","2","35","13","48","22"
"01/16/2016","45","PM2.5","Madera-City","06-039-2010","AQS","3","36","12","45","10"
"01/17/2016","53","PM2.5","Madera-City","06-039-2010","AQS","3","30","13","53","14"
"01/18/2016","25","Ozone","Madera-Pump Yard","06-039-0004","AQS","3","25","5","18","9"
"01/19/2016","31","Ozone","Madera-Pump Yard","06-039-0004","AQS","2","31","5","7","9"
"01/20/2016","36","PM2.5","Madera-City","06-039-2010","AQS","2","26","9","36","11"
"01/21/2016","46","PM2.5","Madera-City","06-039-2010","AQS","3","15","8","46","16"
"01/22/2016","29","PM2.5","Madera-City","06-039-2010","AQS","3","26","8","29","8"
"01/23/2016","36","Ozone","Madera-Pump Yard","06-039-0004","AQS","2","36","7","19","2"
"01/24/2016","34","Ozone","Madera-Pump Yard","06-039-0004","AQS","2","34","9","28","7"
"01/25/2016","49","PM2.5","Madera-City","06-039-2010","AQS","2","25","13","49","9"
"01/26/2016","45","PM2.5","Madera-City","06-039-2010","AQS","2","28","13","45","."
"01/27/2016","59","PM2.5","Madera-City","06-039-2010","AQS","2","17","22","59","."
"01/28/2016","78","PM2.5","Madera-City","06-039-2010","AQS","3","20","19","78","10"
