"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM10","PM25"
"06/18/2016","11","PM10","Mammoth","06-051-0001","AQS","11","."
"06/19/2016","11","PM10","Mono Shore","06-051-0011","AQS","11","."
"06/20/2016","8","PM10","Mono Shore","06-051-0011","AQS","8","7"
"06/21/2016","12","PM10","Mammoth","06-051-0001","AQS","12","."
"06/22/2016","9","PM10","Mammoth","06-051-0001","AQS","9","."
"06/23/2016","11","PM10","Mammoth","06-051-0001","AQS","11","4"
"06/24/2016","17","PM10","Mono Shore","06-051-0011","AQS","17","."
"06/25/2016","10","PM10","Mono Shore","06-051-0011","AQS","10","."
"06/26/2016","25","PM2.5","Hoover Wilderness","06-051-9000","AQS","23","25"
"06/27/2016","25","PM10","Mammoth","06-051-0001","AQS","25","."
"06/28/2016","54","PM10","Mono Shore","06-051-0011","AQS","54","."
"06/29/2016","17","PM10","Lee Vining","06-051-0005","AQS","17","16"
"06/30/2016","15","PM10","Mono Shore","06-051-0011","AQS","15","."
"07/01/2016","37","PM10","Mono Shore","06-051-0011","AQS","37","."
"07/02/2016","38","PM10","Mono Shore","06-051-0011","AQS","38","22"
"07/03/2016","18","PM10","Mammoth","06-051-0001","AQS","18","."
"07/04/2016","21","PM10","Mammoth","06-051-0001","AQS","21","."
"07/05/2016","13","PM2.5","Hoover Wilderness","06-051-9000","AQS","12","13"
"07/06/2016","7","PM10","Mono Shore","06-051-0011","AQS","7","."
"07/07/2016","8","PM10","Mono Shore","06-051-0011","AQS","8","."
"07/08/2016","11","PM10","Lee Vining","06-051-0005","AQS","11","7"
"07/09/2016","19","PM10","Mammoth","06-051-0001","AQS","19","."
"07/10/2016","10","PM10","Mono Shore","06-051-0011","AQS","10","."
"07/11/2016","6","PM10","Mammoth","06-051-0001","AQS","6","5"
"07/12/2016","6","PM10","Mammoth","06-051-0001","AQS","6","."
"07/13/2016","10","PM10","Mono Shore","06-051-0011","AQS","10","."
"07/14/2016","15","PM10","Mammoth","06-051-0001","AQS","15","10"
"07/15/2016","11","PM10","Mammoth","06-051-0001","AQS","11","."
"07/16/2016","17","PM10","Mammoth","06-051-0001","AQS","17","."
"07/17/2016","14","PM10","Mammoth","06-051-0001","AQS","14","7"
"07/18/2016","13","PM10","Mammoth","06-051-0001","AQS","13","."
"07/19/2016","7","PM10","Mammoth","06-051-0001","AQS","7","."
"07/20/2016","9","PM10","Mammoth","06-051-0001","AQS","9","6"
"07/21/2016","8","PM10","Mammoth","06-051-0001","AQS","8","."
"07/22/2016","6","PM10","Mammoth","06-051-0001","AQS","6","."
"07/23/2016","10","PM10","Mammoth","06-051-0001","AQS","10","5"
"07/24/2016","13","PM10","Mammoth","06-051-0001","AQS","13","."
"07/25/2016","11","PM10","Mono Shore","06-051-0011","AQS","11","."
"07/26/2016","24","PM2.5","Hoover Wilderness","06-051-9000","AQS","18","24"
"07/27/2016","20","PM10","Mammoth","06-051-0001","AQS","20","."
"07/28/2016","52","PM10","Mono Shore","06-051-0011","AQS","52","."
"07/29/2016","20","PM2.5","Hoover Wilderness","06-051-9000","AQS","19","20"
"07/30/2016","23","PM10","Mammoth","06-051-0001","AQS","23","."
"07/31/2016","29","PM10","Mammoth","06-051-0001","AQS","29","."
"08/01/2016","29","PM2.5","Hoover Wilderness","06-051-9000","AQS","21","29"
"08/02/2016","21","PM10","Mammoth","06-051-0001","AQS","21","."
"08/03/2016","19","PM10","Mammoth","06-051-0001","AQS","19","."
"08/04/2016","57","PM10","Mono Shore","06-051-0011","AQS","57","23"
"08/05/2016","54","PM10","Mono Shore","06-051-0011","AQS","54","."
"08/06/2016","19","PM10","Mono Shore","06-051-0011","AQS","19","."
"08/07/2016","14","PM10","Mammoth","06-051-0001","AQS","14","13"
"08/08/2016","10","PM10","Mono Shore","06-051-0011","AQS","10","."
"08/09/2016","8","PM10","Mono Shore","06-051-0011","AQS","8","."
"08/10/2016","30","PM2.5","Hoover Wilderness","06-051-9000","AQS","18","30"
"08/11/2016","19","PM10","Mammoth","06-051-0001","AQS","19","."
"08/12/2016","18","PM10","Mammoth","06-051-0001","AQS","18","."
"08/13/2016","20","PM10","Mammoth","06-051-0001","AQS","20","15"
"08/14/2016","20","PM10","Mammoth","06-051-0001","AQS","20","."
"08/15/2016","15","PM10","Mammoth","06-051-0001","AQS","15","."
"08/16/2016","19","PM2.5","Hoover Wilderness","06-051-9000","AQS","19","19"
"08/17/2016","20","PM10","Mammoth","06-051-0001","AQS","20","."
"08/18/2016","29","PM10","Mammoth","06-051-0001","AQS","29","."
"08/19/2016","46","PM2.5","Hoover Wilderness","06-051-9000","AQS","37","46"
"08/20/2016","26","PM10","Mammoth","06-051-0001","AQS","26","."
"08/21/2016","34","PM10","Mono Shore","06-051-0011","AQS","34","."
"08/22/2016","26","PM10","Mono Shore","06-051-0011","AQS","26","24"
"08/23/2016","18","PM10","Mammoth","06-051-0001","AQS","18","."
"08/24/2016","14","PM10","Mammoth","06-051-0001","AQS","14","."
"08/25/2016","23","PM2.5","Hoover Wilderness","06-051-9000","AQS","18","23"
"08/26/2016","24","PM10","Mono Shore","06-051-0011","AQS","24","."
"08/27/2016","19","PM10","Mammoth","06-051-0001","AQS","19","."
"08/28/2016","31","PM2.5","Hoover Wilderness","06-051-9000","AQS","19","31"
"08/29/2016","15","PM10","Mono Shore","06-051-0011","AQS","15","."
"08/30/2016","16","PM10","Mono Shore","06-051-0011","AQS","16","."
"08/31/2016","17","PM10","Mono Shore","06-051-0011","AQS","17","14"
"09/01/2016","13","PM10","Mammoth","06-051-0001","AQS","13","."
"09/02/2016","12","PM10","Mammoth","06-051-0001","AQS","12","."
"09/03/2016","24","PM10","Mammoth","06-051-0001","AQS","24","10"
"09/04/2016","17","PM10","Mammoth","06-051-0001","AQS","17","."
"09/05/2016","16","PM10","Mammoth","06-051-0001","AQS","16","."
"09/06/2016","14","PM10","Mammoth","06-051-0001","AQS","14","12"
"09/07/2016","18","PM10","Mammoth","06-051-0001","AQS","18","."
"09/08/2016","19","PM10","Mammoth","06-051-0001","AQS","19","."
"09/09/2016","18","PM10","Mammoth","06-051-0001","AQS","18","16"
"09/10/2016","20","PM10","Mammoth","06-051-0001","AQS","20","."
"09/11/2016","25","PM10","Mono Shore","06-051-0011","AQS","25","."
"09/12/2016","26","PM10","Mammoth","06-051-0001","AQS","26","16"
"09/13/2016","28","PM10","Mammoth","06-051-0001","AQS","28","."
"09/14/2016","20","PM10","Mammoth","06-051-0001","AQS","20","."
"09/15/2016","19","PM10","Mammoth","06-051-0001","AQS","19","13"
"09/16/2016","16","PM10","Mammoth","06-051-0001","AQS","16","."
"09/17/2016","31","PM10","Mammoth","06-051-0001","AQS","31","."
"09/18/2016","88","PM2.5","Hoover Wilderness","06-051-9000","AQS","85","88"
"09/19/2016","30","PM10","Mono Shore","06-051-0011","AQS","30","."
"09/20/2016","36","PM10","Mammoth","06-051-0001","AQS","36","."
"09/21/2016","39","PM2.5","Hoover Wilderness","06-051-9000","AQS","38","39"
"09/22/2016","38","PM10","Mono Shore","06-051-0011","AQS","38","."
"09/23/2016","6","PM10","Mono Shore","06-051-0011","AQS","6","."
"09/24/2016","9","PM10","Mammoth","06-051-0001","AQS","9","5"
"09/25/2016","6","PM10","Mammoth","06-051-0001","AQS","6","."
"09/26/2016","13","PM10","Mammoth","06-051-0001","AQS","13","."
"09/27/2016","14","PM10","Mammoth","06-051-0001","AQS","14","5"
"09/28/2016","23","PM10","Mammoth","06-051-0001","AQS","23","."
"09/29/2016","31","PM10","Mammoth","06-051-0001","AQS","31","."
"09/30/2016","27","PM10","Mono Shore","06-051-0011","AQS","27","20"
"10/01/2016","18","PM10","Mammoth","06-051-0001","AQS","18","."
"10/02/2016","159","PM10","Mono Shore","06-051-0011","AQS","159","."
"10/03/2016","8","PM10","Mammoth","06-051-0001","AQS","8","2"
"10/04/2016","8","PM10","Mono Shore","06-051-0011","AQS","8","."
"10/05/2016","23","PM10","Mono Shore","06-051-0011","AQS","23","."
"10/06/2016","12","PM10","Mammoth","06-051-0001","AQS","12","4"
"10/07/2016","13","PM10","Mammoth","06-051-0001","AQS","13","."
"10/08/2016","13","PM10","Mammoth","06-051-0001","AQS","13","."
"10/09/2016","12","PM10","Mammoth","06-051-0001","AQS","12","8"
"10/10/2016","17","PM10","Mammoth","06-051-0001","AQS","17","."
"10/11/2016","9","PM10","Mammoth","06-051-0001","AQS","9","."
"10/12/2016","19","PM10","Mammoth","06-051-0001","AQS","19","10"
"10/13/2016","437","PM10","Mono Shore","06-051-0011","AQS","437","."
"10/14/2016","2034","PM10","Mono Shore","06-051-0011","AQS","2034","."
"10/15/2016","6403","PM10","Mono Shore","06-051-0011","AQS","6403","3"
"10/16/2016","155","PM10","Mono Shore","06-051-0011","AQS","155","."
"10/17/2016","4","PM10","Mammoth","06-051-0001","AQS","4","."
"10/18/2016","26","PM2.5","Hoover Wilderness","06-051-9000","AQS","6","26"
"10/19/2016","10","PM10","Mammoth","06-051-0001","AQS","10","."
"10/20/2016","12","PM10","Mammoth","06-051-0001","AQS","12","."
"10/21/2016","8","PM2.5","Hoover Wilderness","06-051-9000","AQS","8","8"
"10/22/2016","12","PM10","Mammoth","06-051-0001","AQS","12","."
"10/23/2016","399","PM10","Mono Shore","06-051-0011","AQS","399","."
"10/24/2016","712","PM10","Mono Shore","06-051-0011","AQS","712","7"
"10/25/2016","6","PM10","Mammoth","06-051-0001","AQS","6","."
"10/26/2016","15","PM10","Mammoth","06-051-0001","AQS","15","."
"10/27/2016","27","PM10","Mono Shore","06-051-0011","AQS","27","13"
"10/28/2016","2","PM10","Mammoth","06-051-0001","AQS","2","."
"10/29/2016","19","PM10","Mono Shore","06-051-0011","AQS","19","."
"10/30/2016","337","PM10","Mono Shore","06-051-0011","AQS","337","2"
"10/31/2016","6","PM10","Mono Shore","06-051-0011","AQS","6","."
"11/01/2016","6","PM10","Mammoth","06-051-0001","AQS","6","."
"11/02/2016","14","PM10","Mammoth","06-051-0001","AQS","14","2"
"11/03/2016","13","PM10","Mammoth","06-051-0001","AQS","13","."
"11/04/2016","17","PM10","Mammoth","06-051-0001","AQS","17","."
"11/05/2016","9","PM2.5","Hoover Wilderness","06-051-9000","AQS","9","9"
"11/06/2016","6","PM10","Mono Shore","06-051-0011","AQS","6","."
"11/07/2016","10","PM10","Mammoth","06-051-0001","AQS","10","."
"11/08/2016","14","PM10","Mammoth","06-051-0001","AQS","14","7"
"11/09/2016","16","PM10","Mammoth","06-051-0001","AQS","16","."
"11/10/2016","16","PM10","Mammoth","06-051-0001","AQS","16","."
"11/11/2016","14","PM10","Mammoth","06-051-0001","AQS","14","13"
"11/12/2016","10","PM10","Mammoth","06-051-0001","AQS","10","."
"11/13/2016","14","PM10","Mammoth","06-051-0001","AQS","14","."
"11/14/2016","6","PM10","Mammoth","06-051-0001","AQS","6","3"
"11/15/2016","190","PM10","Mono Shore","06-051-0011","AQS","190","."
"11/16/2016","1774","PM10","Mono Shore","06-051-0011","AQS","1774","."
"11/17/2016","15","PM10","Mammoth","06-051-0001","AQS","15","4"
"11/18/2016","133","PM10","Mono Shore","06-051-0011","AQS","133","."
"11/19/2016","2999","PM10","Mono Shore","06-051-0011","AQS","2999","."
"11/20/2016","511","PM10","Mono Shore","06-051-0011","AQS","511","8"
"11/21/2016","17","PM10","Mammoth","06-051-0001","AQS","17","."
"11/22/2016","17","PM10","Mammoth","06-051-0001","AQS","17","."
"11/23/2016","50","PM10","Mono Shore","06-051-0011","AQS","50","."
"11/24/2016","32","PM10","Mammoth","06-051-0001","AQS","32","."
"11/25/2016","1072","PM10","Mono Shore","06-051-0011","AQS","1072","."
"11/26/2016","615","PM10","Mono Shore","06-051-0011","AQS","615","."
"11/27/2016","6","PM10","Mammoth","06-051-0001","AQS","6","."
"11/28/2016","4","PM10","Mammoth","06-051-0001","AQS","4","."
"11/29/2016","37","PM10","Mammoth","06-051-0001","AQS","37","."
"11/30/2016","18","PM10","Mammoth","06-051-0001","AQS","18","."
"12/01/2016","7","PM10","Mammoth","06-051-0001","AQS","7","."
"12/02/2016","30","PM10","Mammoth","06-051-0001","AQS","30","3"
"12/03/2016","37","PM10","Mammoth","06-051-0001","AQS","37","."
"12/04/2016","10","PM10","Mammoth","06-051-0001","AQS","10","."
"12/05/2016","36","PM10","Mono Shore","06-051-0011","AQS","36","1"
"12/06/2016","590","PM10","Mono Shore","06-051-0011","AQS","590","."
"12/07/2016","7","PM10","Mammoth","06-051-0001","AQS","7","."
"12/08/2016","5","PM10","Mammoth","06-051-0001","AQS","5","1"
"12/09/2016","6","PM10","Mammoth","06-051-0001","AQS","6","."
"12/10/2016","157","PM10","Mono Shore","06-051-0011","AQS","157","."
"12/11/2016","4","PM10","Mammoth","06-051-0001","AQS","4","0"
"12/12/2016","10","PM10","Mammoth","06-051-0001","AQS","10","."
"12/13/2016","15","PM10","Mono Shore","06-051-0011","AQS","15","."
"12/14/2016","884","PM10","Mono Shore","06-051-0011","AQS","884","1"
"12/15/2016","2184","PM10","Mono Shore","06-051-0011","AQS","2184","."
"12/16/2016","13","PM10","Mono Shore","06-051-0011","AQS","13","."
"12/17/2016","24","PM10","Mammoth","06-051-0001","AQS","24","3"
"12/18/2016","25","PM10","Mammoth","06-051-0001","AQS","25","."
"12/19/2016","23","PM10","Mammoth","06-051-0001","AQS","23","."
"12/20/2016","35","PM10","Mammoth","06-051-0001","AQS","35","2"
"12/21/2016","49","PM10","Mammoth","06-051-0001","AQS","49","."
"12/22/2016","27","PM10","Mammoth","06-051-0001","AQS","27","."
"12/23/2016","78","PM10","Mono Shore","06-051-0011","AQS","78","3"
"12/24/2016","3","PM10","Mammoth","06-051-0001","AQS","3","."
"12/25/2016","17","PM10","Mammoth","06-051-0001","AQS","17","."
"12/26/2016","49","PM10","Mammoth","06-051-0001","AQS","49","3"
"12/27/2016","24","PM10","Mammoth","06-051-0001","AQS","24","."
"12/28/2016","54","PM10","Mammoth","06-051-0001","AQS","54","."
"12/29/2016","58","PM10","Mammoth","06-051-0001","AQS","58","3"
"12/30/2016","32","PM10","Mammoth","06-051-0001","AQS","32","."
"12/31/2016","29","PM10","Mammoth","06-051-0001","AQS","29","."
