"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"03/31/2016","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"04/01/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/02/2016","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"04/03/2016","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"04/04/2016","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"04/06/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/07/2016","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"04/08/2016","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"04/09/2016","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"04/10/2016","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"04/11/2016","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"04/12/2016","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"04/13/2016","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"04/14/2016","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"04/15/2016","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"04/16/2016","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"04/17/2016","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"04/18/2016","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"04/19/2016","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"04/20/2016","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"04/21/2016","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"04/22/2016","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"04/23/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/24/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/25/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/26/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/27/2016","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"04/28/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/29/2016","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"04/30/2016","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"05/01/2016","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"05/02/2016","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"05/03/2016","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"05/04/2016","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"05/05/2016","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"05/06/2016","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"05/07/2016","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"05/08/2016","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"05/09/2016","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"05/10/2016","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"05/11/2016","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"05/12/2016","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"05/13/2016","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"05/14/2016","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"05/15/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"05/16/2016","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"05/17/2016","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"05/18/2016","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"05/19/2016","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"05/24/2016","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"05/25/2016","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"05/26/2016","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"05/27/2016","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"05/28/2016","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"05/29/2016","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"05/30/2016","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"05/31/2016","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"06/01/2016","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"06/02/2016","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"06/03/2016","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"06/04/2016","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"06/05/2016","126","Ozone","Sonora-Barretta Street","06-109-0005","AQS","126","."
"06/06/2016","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"06/07/2016","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"06/08/2016","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"06/09/2016","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"06/10/2016","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"06/11/2016","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/12/2016","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"06/13/2016","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"06/14/2016","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"06/15/2016","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"06/16/2016","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"06/17/2016","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"06/18/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"06/19/2016","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"06/20/2016","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"06/21/2016","126","Ozone","Sonora-Barretta Street","06-109-0005","AQS","126","."
"06/22/2016","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"06/23/2016","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"06/24/2016","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"06/25/2016","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"06/26/2016","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"06/27/2016","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"06/28/2016","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"06/29/2016","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"06/30/2016","129","Ozone","Sonora-Barretta Street","06-109-0005","AQS","129","."
"07/01/2016","159","Ozone","Sonora-Barretta Street","06-109-0005","AQS","159","."
"07/02/2016","133","Ozone","Sonora-Barretta Street","06-109-0005","AQS","133","."
"07/03/2016","119","Ozone","Sonora-Barretta Street","06-109-0005","AQS","119","."
"07/04/2016","108","Ozone","Sonora-Barretta Street","06-109-0005","AQS","108","."
"07/05/2016","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"07/06/2016","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"07/07/2016","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"07/08/2016","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"07/09/2016","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"07/10/2016","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"07/11/2016","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"07/12/2016","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"07/13/2016","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"07/14/2016","143","Ozone","Sonora-Barretta Street","06-109-0005","AQS","143","."
"07/15/2016","154","Ozone","Sonora-Barretta Street","06-109-0005","AQS","154","."
"07/16/2016","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"07/17/2016","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"07/18/2016","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/19/2016","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"07/20/2016","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"07/21/2016","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"07/22/2016","129","Ozone","Sonora-Barretta Street","06-109-0005","AQS","129","."
"07/23/2016","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"07/24/2016","119","Ozone","Sonora-Barretta Street","06-109-0005","AQS","119","."
"07/25/2016","164","Ozone","Sonora-Barretta Street","06-109-0005","AQS","164","."
"07/26/2016","154","Ozone","Sonora-Barretta Street","06-109-0005","AQS","154","."
"07/27/2016","159","Ozone","Sonora-Barretta Street","06-109-0005","AQS","159","."
"07/28/2016","156","Ozone","Sonora-Barretta Street","06-109-0005","AQS","156","."
"08/04/2016","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"08/05/2016","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/06/2016","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"08/07/2016","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"08/08/2016","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"08/09/2016","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"08/10/2016","122","Ozone","Sonora-Barretta Street","06-109-0005","AQS","122","."
"08/11/2016","136","Ozone","Sonora-Barretta Street","06-109-0005","AQS","136","."
"08/12/2016","136","Ozone","Sonora-Barretta Street","06-109-0005","AQS","136","."
"08/13/2016","126","Ozone","Sonora-Barretta Street","06-109-0005","AQS","126","."
"08/14/2016","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"08/15/2016","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"08/16/2016","129","Ozone","Sonora-Barretta Street","06-109-0005","AQS","129","."
"08/17/2016","136","Ozone","Sonora-Barretta Street","06-109-0005","AQS","136","."
"08/18/2016","154","Ozone","Sonora-Barretta Street","06-109-0005","AQS","154","."
"08/19/2016","150","Ozone","Sonora-Barretta Street","06-109-0005","AQS","150","."
"08/20/2016","133","Ozone","Sonora-Barretta Street","06-109-0005","AQS","133","."
"08/21/2016","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"08/22/2016","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"08/23/2016","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"08/24/2016","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"08/25/2016","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"08/26/2016","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"08/27/2016","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"08/28/2016","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/29/2016","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"08/30/2016","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"08/31/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"09/01/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"09/02/2016","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"09/03/2016","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"09/04/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"09/05/2016","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"09/06/2016","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"09/07/2016","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"09/08/2016","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"09/09/2016","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"09/10/2016","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"09/11/2016","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"09/12/2016","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"09/13/2016","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"09/14/2016","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"09/15/2016","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"09/16/2016","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"09/17/2016","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"09/18/2016","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"09/19/2016","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"09/20/2016","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"09/21/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"09/22/2016","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"09/23/2016","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"09/24/2016","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"09/25/2016","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"09/26/2016","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"09/27/2016","119","Ozone","Sonora-Barretta Street","06-109-0005","AQS","119","."
"09/28/2016","122","Ozone","Sonora-Barretta Street","06-109-0005","AQS","122","."
"09/29/2016","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"09/30/2016","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"10/01/2016","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"10/02/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/03/2016","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"10/04/2016","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"10/05/2016","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"10/06/2016","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"10/07/2016","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"10/08/2016","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"10/09/2016","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"10/10/2016","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"10/11/2016","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"10/12/2016","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"10/13/2016","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"10/14/2016","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"10/15/2016","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"10/16/2016","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"10/17/2016","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"10/18/2016","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"10/19/2016","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"10/20/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/21/2016","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"10/22/2016","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"10/23/2016","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"10/24/2016","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"10/25/2016","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"10/26/2016","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"10/27/2016","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"10/28/2016","24","Ozone","Sonora-Barretta Street","06-109-0005","AQS","24","."
"10/29/2016","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"10/30/2016","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"10/31/2016","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"11/01/2016","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/02/2016","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/03/2016","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"11/04/2016","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"11/05/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"11/06/2016","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/07/2016","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/08/2016","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"11/09/2016","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/10/2016","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/11/2016","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"11/12/2016","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"11/13/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"11/14/2016","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"11/15/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"11/16/2016","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"11/17/2016","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/18/2016","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"11/19/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"11/20/2016","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/21/2016","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/22/2016","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"11/23/2016","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/24/2016","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/25/2016","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/26/2016","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"11/27/2016","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/28/2016","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/29/2016","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"11/30/2016","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"12/01/2016","18","Ozone","Sonora-Barretta Street","06-109-0005","AQS","18","."
"12/02/2016","27","Ozone","Sonora-Barretta Street","06-109-0005","AQS","27","."
"12/03/2016","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"12/04/2016","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"12/05/2016","22","Ozone","Sonora-Barretta Street","06-109-0005","AQS","22","."
