"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2016","28","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","28","4","0"
"01/02/2016","24","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","24",".","0"
"01/03/2016","22","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","22",".","2"
"01/04/2016","20","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","16",".","20"
"01/05/2016","27","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","27",".","0"
"01/06/2016","30","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","30",".","0"
"01/07/2016","27","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","27","4","0"
"01/08/2016","19","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","19",".","10"
"01/09/2016","24","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","24",".","21"
"01/10/2016","21","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","21",".","0"
"01/11/2016","17","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","17",".","7"
"01/12/2016","25","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","25",".","18"
"01/13/2016","29","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","29",".","29"
"01/14/2016","31","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","31",".","1"
"01/15/2016","24","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","24",".","0"
"01/16/2016","28","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","28",".","4"
"01/17/2016","24","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","24",".","2"
"01/18/2016","30","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AQS","30",".","0"
