"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2016","49","PM2.5","Hollister","06-069-0002","AQS","31","14","49"
"01/02/2016","57","PM2.5","Hollister","06-069-0002","AQS","38","19","57"
"01/03/2016","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","10","16"
"01/04/2016","32","Ozone","Hollister","06-069-0002","AQS","32","9","29"
"01/05/2016","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35","3","1"
"01/06/2016","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36","4","4"
"01/07/2016","33","Ozone","Hollister","06-069-0002","AQS","33","5","3"
"01/08/2016","28","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","28","10","23"
"01/09/2016","32","Ozone","Hollister","06-069-0002","AQS","32","8","18"
"01/10/2016","29","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","29","9","25"
"01/11/2016","26","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","26","6","13"
"01/12/2016","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","10","18"
"01/13/2016","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35","12","11"
"01/14/2016","30","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","30","11","15"
"01/15/2016","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35","9","13"
"01/16/2016","29","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","29","9","20"
"01/17/2016","24","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","24","5","5"
"01/18/2016","31","Ozone","Hollister","06-069-0002","AQS","31","4","5"
"01/19/2016","28","Ozone","Hollister","06-069-0002","AQS","28","6","8"
"01/20/2016","26","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","26","8","11"
"01/21/2016","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35","6","7"
"01/22/2016","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","5","8"
"01/23/2016","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35","10","15"
