"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2016","60","PM2.5","Jacobs","06-023-1004","AQS","2","35","1","25","60","13"
"01/02/2016","31","PM10","Jacobs","06-023-1004","AQS","10",".","1","31","12","22"
"01/03/2016","39","Ozone","Humboldt Hill","06-023-1005","AQS","3","39",".","18","5","."
"01/04/2016","35","Ozone","Humboldt Hill","06-023-1005","AQS","8","35","1","8","17","7"
"01/05/2016","36","Ozone","Humboldt Hill","06-023-1005","AQS","3","36","1","5","3","2"
"01/06/2016","35","Ozone","Humboldt Hill","06-023-1005","AQS","3","35","1","5","1","1"
"01/07/2016","35","Ozone","Humboldt Hill","06-023-1005","AQS","7","35","1","9","28","12"
"01/08/2016","35","Ozone","Humboldt Hill","06-023-1005","AQS","8","35","1","9","2","17"
"01/09/2016","34","Ozone","Humboldt Hill","06-023-1005","AQS","9","34","1","14","12","11"
"01/10/2016","33","Ozone","Humboldt Hill","06-023-1005","AQS","3","33",".","7","22","."
"01/11/2016","33","Ozone","Humboldt Hill","06-023-1005","AQS","6","33","1","3","1","2"
"01/12/2016","38","Ozone","Humboldt Hill","06-023-1005","AQS","5","38","0","2","1","0"
"01/13/2016","38","Ozone","Humboldt Hill","06-023-1005","AQS","5","38","1","6","11","1"
"01/14/2016","37","Ozone","Humboldt Hill","06-023-1005","AQS","3","37","1","6","8","2"
"01/15/2016","34","Ozone","Humboldt Hill","06-023-1005","AQS","3","34","1","6","10","6"
"01/16/2016","27","Ozone","Jacobs","06-023-1004","AQS","2","27","1","6","16","5"
"01/17/2016","39","Ozone","Humboldt Hill","06-023-1005","AQS","1","39",".","6","5","."
"01/18/2016","36","Ozone","Humboldt Hill","06-023-1005","AQS","5","36","1","4","3","9"
"01/19/2016","36","Ozone","Humboldt Hill","06-023-1005","AQS","3","36","1","12","20","4"
"01/20/2016","33","Ozone","Humboldt Hill","06-023-1005","AQS","5","33","1","6","4","13"
"01/21/2016","34","Ozone","Humboldt Hill","06-023-1005","AQS","2","34","1","2","2","1"
"01/22/2016","38","Ozone","Humboldt Hill","06-023-1005","AQS","3","38","1","7","11","14"
"01/23/2016","32","Ozone","Jacobs","06-023-1004","AQS","3","32","1","10","12","3"
"01/24/2016","33","Ozone","Humboldt Hill","06-023-1005","AQS","2","33","1","3","5","1"
"01/25/2016","50","PM2.5","Jacobs","06-023-1004","AQS","7","31","1","24","50","17"
"01/26/2016","38","PM2.5","Humboldt Hill","06-023-1005","AQS","8","24","1","14","38","12"
"01/27/2016","27","Ozone","Humboldt Hill","06-023-1005","AQS","5","27","1","19","22","8"
"01/28/2016","36","Ozone","Humboldt Hill","06-023-1005","AQS","5","36","1","15","30","11"
"01/29/2016","39","Ozone","Humboldt Hill","06-023-1005","AQS","5","39","1","10","8","8"
"01/30/2016","37","Ozone","Humboldt Hill","06-023-1005","AQS","6","37","1","11","15","7"
"01/31/2016","37","Ozone","Humboldt Hill","06-023-1005","AQS","2","37","1","11","26","7"
