"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2009","24","PM10","San Rafael","06-041-0001","AQS","5","8","24","14","16"
"01/02/2009","24","Ozone","San Rafael","06-041-0001","AQS","5","24",".",".","20"
"01/03/2009","25","NO2","San Rafael","06-041-0001","AQS","8","20",".",".","25"
"01/04/2009","24","NO2","San Rafael","06-041-0001","AQS","9","20",".","13","24"
"01/05/2009","28","NO2","San Rafael","06-041-0001","AQS","7","8",".",".","28"
"01/06/2009","22","NO2","San Rafael","06-041-0001","AQS","8","4",".",".","22"
"01/07/2009","61","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","7","9","31","61","21"
"01/08/2009","19","NO2","San Rafael","06-041-0001","AQS","7","6",".",".","19"
"01/09/2009","32","NO2","San Rafael","06-041-0001","AQS","11","14",".",".","32"
"01/10/2009","29","NO2","San Rafael","06-041-0001","AQS","11","19",".","15","29"
"01/11/2009","31","NO2","San Rafael","06-041-0001","AQS","14","12",".",".","31"
"01/12/2009","33","NO2","San Rafael","06-041-0001","AQS","14","14",".",".","33"
"01/13/2009","41","NO2","San Rafael","06-041-0001","AQS","13","14","19","17","41"
"01/14/2009","38","NO2","San Rafael","06-041-0001","AQS","11","14",".",".","38"
"01/15/2009","37","NO2","San Rafael","06-041-0001","AQS","11","11",".",".","37"
"01/16/2009","42","NO2","San Rafael","06-041-0001","AQS","11","15",".","31","42"
"01/17/2009","33","NO2","San Rafael","06-041-0001","AQS","11","17",".",".","33"
"01/18/2009","34","NO2","San Rafael","06-041-0001","AQS","11","26",".",".","34"
"01/19/2009","39","NO2","San Rafael","06-041-0001","AQS","11","21","17","13","39"
"01/20/2009","43","NO2","San Rafael","06-041-0001","AQS","13","23",".",".","43"
"01/21/2009","38","NO2","San Rafael","06-041-0001","AQS","11","5",".",".","38"
"01/22/2009","36","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","6","9",".","36","26"
"01/23/2009","24","NO2","San Rafael","06-041-0001","AQS","7","10",".",".","24"
"01/24/2009","31","Ozone","San Rafael","06-041-0001","AQS","7","31",".",".","16"
"01/25/2009","31","Ozone","San Rafael","06-041-0001","AQS","3","31","8","15","9"
"01/26/2009","34","NO2","San Rafael","06-041-0001","AQS","6","21",".",".","34"
"01/27/2009","40","NO2","San Rafael","06-041-0001","AQS","8","20",".",".","40"
"01/28/2009","29","NO2","San Rafael","06-041-0001","AQS","9","15",".","17","29"
"01/29/2009","36","NO2","San Rafael","06-041-0001","AQS","9","24",".",".","36"
"01/30/2009","42","NO2","San Rafael","06-041-0001","AQS","10","21",".",".","42"
"01/31/2009","33","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","9","20","32","33","25"
"02/01/2009","30","NO2","San Rafael","06-041-0001","AQS","9","26",".",".","30"
"02/02/2009","45","NO2","San Rafael","06-041-0001","AQS","10","31",".",".","45"
"02/03/2009","44","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","10","31",".","44","42"
"02/04/2009","34","Ozone","San Rafael","06-041-0001","AQS","11","34",".",".","31"
"02/05/2009","36","Ozone","San Rafael","06-041-0001","AQS","5","36",".",".","30"
"02/06/2009","28","Ozone","San Rafael","06-041-0001","AQS","5","28","7","8","25"
"02/07/2009","24","NO2","San Rafael","06-041-0001","AQS","7","19",".",".","24"
