"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/01/2009","68","PM2.5","Woodland-Gibson Road","06-113-1003","AQS","10","19","68","13"
"01/02/2009","66","PM2.5","Davis-UCD Campus","06-113-0004","AQS","13",".","66","8"
"01/03/2009","30","Ozone","Davis-UCD Campus","06-113-0004","AQS","30",".","22","19"
"01/04/2009","31","PM2.5","Davis-UCD Campus","06-113-0004","AQS","23",".","31","21"
"01/05/2009","62","PM2.5","Davis-UCD Campus","06-113-0004","AQS","18",".","62","16"
"01/06/2009","58","PM2.5","Davis-UCD Campus","06-113-0004","AQS","19",".","58","17"
"01/07/2009","73","PM2.5","Woodland-Gibson Road","06-113-1003","AQS","15","27","73","16"
"01/08/2009","60","PM2.5","Davis-UCD Campus","06-113-0004","AQS","20",".","60","13"
"01/09/2009","27","Ozone","Davis-UCD Campus","06-113-0004","AQS","27",".","24","22"
"01/10/2009","65","PM2.5","Davis-UCD Campus","06-113-0004","AQS","17",".","65","25"
"01/11/2009","70","PM2.5","Davis-UCD Campus","06-113-0004","AQS","16",".","70","25"
"01/12/2009","93","PM2.5","Davis-UCD Campus","06-113-0004","AQS","28",".","93","26"
"01/13/2009","92","PM2.5","Davis-UCD Campus","06-113-0004","AQS","21","51","92","30"
"01/14/2009","67","PM2.5","Davis-UCD Campus","06-113-0004","AQS","16",".","67","34"
"01/15/2009","64","PM2.5","Davis-UCD Campus","06-113-0004","AQS","16",".","64","31"
"01/16/2009","89","PM2.5","Davis-UCD Campus","06-113-0004","AQS","19",".","89","34"
"01/17/2009","83","PM2.5","Davis-UCD Campus","06-113-0004","AQS","21",".","83","30"
"01/18/2009","37","PM2.5","Davis-UCD Campus","06-113-0004","AQS","24",".","37","20"
"01/19/2009","45","PM2.5","Woodland-Gibson Road","06-113-1003","AQS","21","32","45","26"
"01/20/2009","44","PM2.5","Davis-UCD Campus","06-113-0004","AQS","25",".","44","31"
"01/21/2009","60","PM2.5","Davis-UCD Campus","06-113-0004","AQS","15",".","60","23"
"01/22/2009","64","PM2.5","Davis-UCD Campus","06-113-0004","AQS","18","17","64","18"
"01/23/2009","51","PM2.5","Davis-UCD Campus","06-113-0004","AQS","18",".","51","15"
"01/24/2009","44","PM2.5","Davis-UCD Campus","06-113-0004","AQS","22",".","44","8"
"01/25/2009","31","Ozone","Davis-UCD Campus","06-113-0004","AQS","31","7","24","12"
"01/26/2009","30","Ozone","Davis-UCD Campus","06-113-0004","AQS","30",".","13","7"
"01/27/2009","31","Ozone","Davis-UCD Campus","06-113-0004","AQS","31",".","18","20"
"01/28/2009","40","PM2.5","Davis-UCD Campus","06-113-0004","AQS","27","8","40","25"
"01/29/2009","54","PM2.5","Davis-UCD Campus","06-113-0004","AQS","22",".","54","27"
"01/30/2009","79","PM2.5","Davis-UCD Campus","06-113-0004","AQS","23",".","79","30"
"01/31/2009","67","PM2.5","Davis-UCD Campus","06-113-0004","AQS","27","25","67","25"
"02/01/2009","44","PM2.5","Davis-UCD Campus","06-113-0004","AQS","32",".","44","26"
"02/02/2009","58","PM2.5","Davis-UCD Campus","06-113-0004","AQS","31",".","58","23"
"02/03/2009","45","PM2.5","Davis-UCD Campus","06-113-0004","AQS","28",".","45","29"
"02/04/2009","51","PM2.5","Davis-UCD Campus","06-113-0004","AQS","22",".","51","26"
"02/05/2009","32","Ozone","Woodland-Gibson Road","06-113-1003","AQS","32",".","30","23"
"02/06/2009","51","PM2.5","Davis-UCD Campus","06-113-0004","AQS","26","8","51","17"
"02/07/2009","30","PM2.5","Davis-UCD Campus","06-113-0004","AQS","22",".","30","17"
"02/08/2009","34","Ozone","Davis-UCD Campus","06-113-0004","AQS","34",".","21","12"
"02/09/2009","31","Ozone","Davis-UCD Campus","06-113-0004","AQS","31",".","13","25"
"02/10/2009","29","Ozone","Davis-UCD Campus","06-113-0004","AQS","29",".","25","21"
"02/11/2009","29","PM2.5","Davis-UCD Campus","06-113-0004","AQS","28",".","29","10"
"02/12/2009","29","PM2.5","Davis-UCD Campus","06-113-0004","AQS","26","7","29","15"
"02/13/2009","33","Ozone","Davis-UCD Campus","06-113-0004","AQS","33",".","13","12"
"02/14/2009","31","Ozone","Davis-UCD Campus","06-113-0004","AQS","31",".","18","6"
"02/15/2009","33","Ozone","Davis-UCD Campus","06-113-0004","AQS","33",".","19","12"
"02/16/2009","34","Ozone","Davis-UCD Campus","06-113-0004","AQS","34",".","17","8"
"02/17/2009","29","Ozone","Davis-UCD Campus","06-113-0004","AQS","29",".","14","7"
"02/18/2009","34","PM2.5","Davis-UCD Campus","06-113-0004","AQS","30","6","34","21"
"02/19/2009","28","Ozone","Woodland-Gibson Road","06-113-1003","AQS","28",".","19","22"
"02/20/2009","33","Ozone","Davis-UCD Campus","06-113-0004","AQS","33",".","24","25"
"02/21/2009","65","PM2.5","Davis-UCD Campus","06-113-0004","AQS","27",".","65","22"
"02/22/2009","61","PM2.5","Davis-UCD Campus","06-113-0004","AQS","31",".","61","8"
"02/23/2009","32","Ozone","Woodland-Gibson Road","06-113-1003","AQS","32",".","28","9"
"02/24/2009","44","Ozone","Davis-UCD Campus","06-113-0004","AQS","44","6","20","17"
"02/25/2009","38","Ozone","Davis-UCD Campus","06-113-0004","AQS","38",".","19","11"
"02/26/2009","36","Ozone","Davis-UCD Campus","06-113-0004","AQS","36",".","18","17"
"02/27/2009","28","Ozone","Woodland-Gibson Road","06-113-1003","AQS","28",".","27","24"
"02/28/2009","33","PM2.5","Davis-UCD Campus","06-113-0004","AQS","28",".","33","17"
"03/01/2009","32","PM2.5","Davis-UCD Campus","06-113-0004","AQS","29",".","32","10"
"03/02/2009","38","Ozone","Davis-UCD Campus","06-113-0004","AQS","38","5","19","8"
"03/03/2009","37","Ozone","Davis-UCD Campus","06-113-0004","AQS","37",".","13","8"
"03/04/2009","38","Ozone","Davis-UCD Campus","06-113-0004","AQS","38",".","16","25"
"03/05/2009","39","Ozone","Davis-UCD Campus","06-113-0004","AQS","39",".","18","20"
"03/06/2009","36","Ozone","Davis-UCD Campus","06-113-0004","AQS","36",".","18","21"
"03/07/2009","38","Ozone","Davis-UCD Campus","06-113-0004","AQS","38",".","15","9"
"03/08/2009","34","Ozone","Woodland-Gibson Road","06-113-1003","AQS","34","10","25","8"
"03/09/2009","42","Ozone","Davis-UCD Campus","06-113-0004","AQS","42",".",".","26"
