"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2009","62","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","11","10","62"
"01/02/2009","69","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","13","0","69"
"01/03/2009","30","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","30","0","17"
"01/04/2009","31","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","23","0","31"
"01/05/2009","60","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19","0","60"
"01/06/2009","66","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19","0","66"
"01/07/2009","85","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","16","21","85"
"01/08/2009","55","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19","0","55"
"01/09/2009","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","0","22"
"01/10/2009","59","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","21","0","59"
"01/11/2009","52","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","26","0","52"
"01/12/2009","29","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","29","0","17"
"01/13/2009","59","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","18","15","59"
"01/14/2009","65","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","15","0","65"
"01/15/2009","45","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","23","0","45"
"01/16/2009","62","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","20","0","62"
"01/17/2009","57","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","21","0","57"
"01/18/2009","38","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","23","0","38"
"01/19/2009","47","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","23","17","47"
"01/20/2009","67","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","32","0","67"
"01/21/2009","66","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","15","0","66"
"01/22/2009","62","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","20","0","62"
"01/23/2009","47","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","15","0","47"
"01/24/2009","39","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","20","0","39"
"01/25/2009","30","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","21","5","30"
"01/26/2009","30","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","30","0","15"
"01/27/2009","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","0","22"
"01/28/2009","34","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","31","0","34"
"01/29/2009","40","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","32","0","40"
"01/30/2009","80","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","20","0","80"
"01/31/2009","71","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","24","5","71"
"02/01/2009","36","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","31","0","36"
"02/02/2009","55","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","33","0","55"
"02/03/2009","54","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","26","0","54"
"02/04/2009","55","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19","0","55"
"02/05/2009","38","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","31","0","38"
"02/06/2009","44","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","28","12","44"
"02/07/2009","29","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","29","0","22"
"02/08/2009","34","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","31","0","34"
"02/09/2009","34","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","31","0","34"
"02/10/2009","28","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","25","0","28"
"02/11/2009","38","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","27","0","38"
"02/12/2009","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","3","19"
"02/13/2009","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34","0","11"
