"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"02/05/2009","39","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","39",".","34","26"
"02/06/2009","37","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","37","10","33","21"
"02/07/2009","37","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","37",".","21","18"
"02/08/2009","38","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","38",".","15","10"
"02/09/2009","38","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","38",".","17","25"
"02/10/2009","43","PM2.5","Visalia-Church","06-107-2002","AQS","36",".","43","32"
"02/11/2009","37","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","37",".","33","30"
"02/12/2009","36","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","36","10","25","36"
"02/13/2009","41","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","41",".","19","21"
"02/14/2009","38","Ozone","Visalia-Church","06-107-2002","AQS","38",".","10","16"
"02/15/2009","45","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","45",".","16","17"
"02/16/2009","44","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","44",".","12","23"
"02/17/2009","39","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","39",".","11","25"
"02/18/2009","42","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","42","11","29","35"
"02/19/2009","44","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","44",".","27","35"
"02/20/2009","51","PM2.5","Visalia-Church","06-107-2002","AQS","46",".","51","38"
"02/21/2009","65","PM2.5","Visalia-Church","06-107-2002","AQS","46",".","65","34"
"02/22/2009","58","PM2.5","Visalia-Church","06-107-2002","AQS","39",".","58","14"
"02/23/2009","33","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","33",".","14","25"
"02/24/2009","38","PM2.5","Visalia-Church","06-107-2002","AQS","31","12","38","20"
"02/25/2009","44","PM2.5","Visalia-Church","06-107-2002","AQS","38",".","44","26"
"02/26/2009","38","Ozone","Visalia-Church","06-107-2002","AQS","38",".","37","23"
"02/27/2009","61","PM2.5","Visalia-Church","06-107-2002","AQS","45",".","61","29"
"02/28/2009","68","PM2.5","Visalia-Church","06-107-2002","AQS","44",".","68","31"
"03/01/2009","45","PM2.5","Visalia-Church","06-107-2002","AQS","38",".","45","17"
"03/02/2009","74","PM2.5","Visalia-Church","06-107-2002","AQS","33","25","74","17"
"03/03/2009","43","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","43",".","8","25"
"03/04/2009","43","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","43",".","10","14"
"03/05/2009","41","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","41",".","20","24"
"03/06/2009","38","Ozone","Visalia-Church","06-107-2002","AQS","38",".","34","24"
"03/07/2009","48","PM2.5","Visalia-Church","06-107-2002","AQS","41",".","48","27"
"03/08/2009","63","PM2.5","Visalia-Church","06-107-2002","AQS","47","21","63","37"
"03/09/2009","44","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","44",".","25","25"
"03/10/2009","51","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","51",".","42","40"
"03/11/2009","68","PM2.5","Visalia-Church","06-107-2002","AQS","49",".","68","36"
"03/12/2009","69","PM2.5","Visalia-Church","06-107-2002","AQS","48",".","69","28"
"03/13/2009","72","PM2.5","Visalia-Church","06-107-2002","AQS","58",".","72","48"
"03/14/2009","70","PM2.5","Visalia-Church","06-107-2002","AQS","61","31","70","21"
"03/15/2009","44","Ozone","Visalia-Church","06-107-2002","AQS","44",".","28","19"
"03/16/2009","45","PM2.5","Visalia-Church","06-107-2002","AQS","42",".","45","22"
"03/17/2009","42","PM2.5","Visalia-Church","06-107-2002","AQS","40",".","42","30"
"03/18/2009","57","PM2.5","Visalia-Church","06-107-2002","AQS","44",".","57","25"
"03/19/2009","75","PM2.5","Visalia-Church","06-107-2002","AQS","50",".","75","42"
"03/20/2009","75","PM2.5","Visalia-Church","06-107-2002","AQS","64","44","75","25"
"03/21/2009","51","PM2.5","Visalia-Church","06-107-2002","AQS","46",".","51","19"
"03/22/2009","48","Ozone","Visalia-Church","06-107-2002","AQS","48",".","5","13"
"03/23/2009","48","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","48",".","46","21"
"03/24/2009","51","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","51",".","41","44"
"03/25/2009","64","Ozone","Visalia-Church","06-107-2002","AQS","64",".","52","29"
"03/26/2009","71","PM2.5","Visalia-Church","06-107-2002","AQS","49","37","71","43"
"03/27/2009","61","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","61",".","35","33"
"03/28/2009","90","Ozone","Visalia-Church","06-107-2002","AQS","90",".","42","39"
"03/29/2009","50","Ozone","Visalia-Church","06-107-2002","AQS","50",".","28","14"
"03/30/2009","48","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","48",".","27","32"
"03/31/2009","61","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","61",".","44","29"
"04/01/2009","64","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","64","31","53","34"
"04/02/2009","71","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","71",".","36","30"
"04/03/2009","49","Ozone","Visalia-Church","06-107-2002","AQS","49",".","22","22"
"04/04/2009","61","Ozone","Visalia-Church","06-107-2002","AQS","61",".","44","25"
"04/05/2009","77","Ozone","Visalia-Church","06-107-2002","AQS","77",".","25","37"
"04/06/2009","80","Ozone","Visalia-Church","06-107-2002","AQS","80",".","24","33"
"04/07/2009","71","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","71","42","53","."
"04/08/2009","44","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","44",".","14","27"
"04/09/2009","44","Ozone","Visalia-Church","06-107-2002","AQS","44",".","33","19"
"04/10/2009","45","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","45",".","39","22"
"04/11/2009","41","Ozone","Visalia-Church","06-107-2002","AQS","41",".","36","17"
"04/12/2009","48","Ozone","Visalia-Church","06-107-2002","AQS","48",".","34","20"
"04/13/2009","52","PM2.5","Visalia-Church","06-107-2002","AQS","46","22","52","24"
"04/14/2009","45","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","45",".","23","18"
"04/15/2009","42","Ozone","Visalia-Church","06-107-2002","AQS","42",".","6","32"
"04/16/2009","48","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","48",".","36","30"
"04/17/2009","77","Ozone","Visalia-Church","06-107-2002","AQS","77",".","53","50"
"04/18/2009","112","Ozone","Visalia-Church","06-107-2002","AQS","112",".","57","25"
"04/19/2009","119","Ozone","Visalia-Church","06-107-2002","AQS","119","28","60","27"
"04/20/2009","93","Ozone","Visalia-Church","06-107-2002","AQS","93",".","59","34"
"04/21/2009","101","Ozone","Visalia-Church","06-107-2002","AQS","101",".","63","41"
"04/22/2009","119","Ozone","Visalia-Church","06-107-2002","AQS","119",".","58","25"
"04/23/2009","87","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","87",".","43","17"
"04/24/2009","48","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","48",".","27","14"
"04/25/2009","50","Ozone","Visalia-Church","06-107-2002","AQS","50","24","42","26"
"04/26/2009","61","Ozone","Visalia-Church","06-107-2002","AQS","61",".","35","14"
"04/27/2009","84","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","84",".","46","20"
"04/28/2009","60","PM2.5","Visalia-Church","06-107-2002","AQS","49",".","60","15"
"04/29/2009","64","Ozone","Visalia-Church","06-107-2002","AQS","64",".","50","16"
"04/30/2009","77","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","77",".","48","33"
"05/01/2009","63","PM2.5","Visalia-Church","06-107-2002","AQS","58","38","63","25"
"05/02/2009","38","Ozone","Visalia-Church","06-107-2002","AQS","38",".","30","13"
"05/03/2009","41","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","41",".","31","13"
"05/04/2009","41","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","41",".","34","24"
"05/05/2009","50","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","50",".","14","12"
"05/06/2009","47","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","47",".","25","13"
"05/07/2009","47","Ozone","Visalia-Church","06-107-2002","AQS","47","19","27","14"
"05/08/2009","90","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","90",".","42","25"
"05/09/2009","119","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","119",".","45","21"
"05/10/2009","100","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","100",".","46","18"
"05/11/2009","97","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","97",".","44","22"
"05/12/2009","84","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","84",".","32","20"
"05/13/2009","97","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","97","33","42","25"
"05/14/2009","84","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","84",".","39","21"
"05/15/2009","84","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","84",".","38","24"
"05/16/2009","147","Ozone","Visalia-Church","06-107-2002","AQS","147",".","66","22"
"05/17/2009","143","Ozone","Visalia-Church","06-107-2002","AQS","143",".","71","23"
"05/18/2009","90","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","90",".","62","24"
"05/19/2009","101","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","101","43","55","25"
"05/20/2009","93","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","93",".","33","24"
"05/21/2009","112","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","112",".","50","38"
"05/22/2009","147","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","147",".","52","19"
"05/23/2009","154","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","154",".","53","14"
"05/24/2009","101","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","101",".","47","12"
"05/25/2009","101","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","101","34","53","22"
"05/26/2009","133","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","133",".","62","26"
"05/27/2009","136","Ozone","Visalia-Church","06-107-2002","AQS","136",".","73","25"
"05/28/2009","133","Ozone","Visalia-Church","06-107-2002","AQS","133",".","58","18"
"05/29/2009","97","Ozone","Visalia-Church","06-107-2002","AQS","97",".","59","25"
"05/30/2009","100","Ozone","Visalia-Church","06-107-2002","AQS","100",".","59","16"
"05/31/2009","97","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","97","49","74","12"
"06/01/2009","97","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","97",".","34","15"
"06/02/2009","61","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","61",".","30","15"
"06/03/2009","35","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","35",".","33","21"
"06/04/2009","45","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","45",".","28","11"
"06/05/2009","39","Ozone","Visalia-Church","06-107-2002","AQS","39",".","23","10"
"06/06/2009","41","Ozone","Visalia-Church","06-107-2002","AQS","41","10","30","13"
"06/07/2009","47","Ozone","Visalia-Church","06-107-2002","AQS","47",".","27","19"
"06/08/2009","61","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","61",".","42","16"
"06/09/2009","67","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","67",".","42","16"
"06/10/2009","45","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","45",".","25","12"
"06/11/2009","51","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","51",".","38","19"
"06/12/2009","44","PM2.5","Sequoia NP-Ash Mountain","06-107-1001","AQS","44","22","44","15"
"06/13/2009","44","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","44",".","30","10"
"06/14/2009","45","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","45",".","25","12"
"06/15/2009","48","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","48",".","33","15"
"06/16/2009","67","Ozone","Visalia-Church","06-107-2002","AQS","67",".","43","19"
"06/17/2009","101","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","101",".","45","22"
"06/18/2009","129","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","129","33","52","21"
"06/19/2009","136","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","136",".","62","27"
"06/20/2009","84","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","84",".",".","14"
"06/21/2009","49","Ozone","Visalia-Church","06-107-2002","AQS","49",".","35","12"
"06/22/2009","87","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","87",".",".","20"
"06/23/2009","133","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","133",".","56","25"
"06/24/2009","159","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","159","46","62","31"
"06/25/2009","143","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","143",".","45","19"
"06/26/2009","136","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","136",".","48","25"
"06/27/2009","166","Ozone","Visalia-Church","06-107-2002","AQS","166",".","69","25"
"06/28/2009","166","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","166",".","68","23"
"06/29/2009","150","Ozone","Visalia-Church","06-107-2002","AQS","150",".","61","18"
"06/30/2009","143","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","143","49","61","37"
"07/01/2009","161","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","161",".","67","25"
"07/02/2009","147","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","147",".","65","27"
"07/03/2009","133","Ozone","Visalia-Church","06-107-2002","AQS","133",".","68","23"
"07/04/2009","64","PM2.5","Visalia-Church","06-107-2002","AQS","64",".","64","23"
"07/05/2009","105","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","105",".","60","21"
"07/06/2009","112","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","112","33","53","25"
"07/07/2009","119","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","119",".","40","15"
"07/08/2009","112","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","112",".","43","22"
"07/09/2009","126","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","126",".","52","19"
"07/10/2009","151","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","151",".","51","22"
"07/11/2009","166","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","166",".","53","17"
"07/12/2009","147","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","147","30","45","19"
"07/13/2009","154","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","154",".","44","21"
"07/14/2009","150","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","150",".","56","32"
"07/15/2009","140","Ozone","Visalia-Church","06-107-2002","AQS","140",".","60","28"
"07/16/2009","185","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","185",".","65","24"
"07/17/2009","182","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","182",".","62","24"
"07/18/2009","177","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","177","44","58","25"
"07/19/2009","154","Ozone","Visalia-Church","06-107-2002","AQS","154",".","60","23"
"07/20/2009","166","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","166",".","57","28"
"07/21/2009","133","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","133",".","43","25"
"07/22/2009","129","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","129",".","47","24"
"07/23/2009","156","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","156",".","46","25"
"07/24/2009","166","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","166","40","55","27"
"07/25/2009","161","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","161",".","48","17"
"07/26/2009","156","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","156",".","55","17"
"07/27/2009","169","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","169",".","55","27"
"07/28/2009","164","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","164",".","60","30"
"07/29/2009","151","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","151",".","63","25"
"07/30/2009","151","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","151","40","60","21"
"07/31/2009","122","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","122",".","52","20"
"08/01/2009","126","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","126",".","44","17"
"08/02/2009","54","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","54",".","28","16"
"08/03/2009","87","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","87",".","35","31"
"08/04/2009","112","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","112",".","40","15"
"08/05/2009","112","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","112","48","44","17"
"08/06/2009","42","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","42",".","15","13"
"08/07/2009","48","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","48",".","23","16"
"08/08/2009","87","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","87",".","52","32"
"08/09/2009","119","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","119",".","63","21"
"08/10/2009","154","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","154",".","75","25"
"08/11/2009","154","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","154","49","71","25"
"08/12/2009","166","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","166",".","62","24"
"08/13/2009","126","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","126",".","48","22"
"08/14/2009","74","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","74",".","56","16"
"08/15/2009","122","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","122",".","72","33"
"08/16/2009","150","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","150",".","59","25"
"08/17/2009","159","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","159","48","58","28"
"08/18/2009","187","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","187",".","68","28"
"08/19/2009","154","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","154",".","70","27"
"08/20/2009","182","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","182",".","65","27"
"08/21/2009","169","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","169",".","68","30"
"08/22/2009","101","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","101",".","55","34"
"08/23/2009","84","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","84","26","38","15"
"08/24/2009","100","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","100",".","40","37"
"08/25/2009","105","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","105",".","54","47"
"08/26/2009","108","Ozone","Visalia-Church","06-107-2002","AQS","108",".","48","52"
"08/27/2009","166","Ozone","Visalia-Church","06-107-2002","AQS","166",".","61","60"
"08/28/2009","172","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","172",".","70","42"
"08/29/2009","177","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","177","56","61","43"
"08/30/2009","108","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","108",".","50","39"
"08/31/2009","50","Ozone","Visalia-Church","06-107-2002","AQS","50",".","29","20"
"09/01/2009","164","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","164",".","52","35"
"09/02/2009","129","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","129",".","58","41"
"09/03/2009","143","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","143",".","61","27"
"09/04/2009","101","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","101","54","44","22"
"09/05/2009","105","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","105",".","25","18"
"09/06/2009","58","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","58",".","12","11"
"09/07/2009","71","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","71",".","33","22"
"09/08/2009","100","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","100",".","34","64"
"09/09/2009","119","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","119",".","30","31"
"09/10/2009","151","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","151","57","55","50"
"09/11/2009","164","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","164",".","65","40"
"09/12/2009","151","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","151",".","45","22"
"09/13/2009","77","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","77",".","28","11"
"09/14/2009","38","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","38",".","6","15"
"09/15/2009","80","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","80",".","27","36"
"09/16/2009","133","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","133","44","57","26"
