"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2009","156","PM2.5","Anaheim","06-059-0007","AQS","27","16","6","55","156","54"
"01/02/2009","104","PM2.5","Anaheim","06-059-0007","AQS","13","47","3","16","104","42"
"01/03/2009","76","PM2.5","Anaheim","06-059-0007","AQS","9","30","1","13","76","32"
"01/04/2009","57","PM2.5","Anaheim","06-059-0007","AQS","14","34","4","16","57","40"
"01/05/2009","46","PM2.5","Anaheim","06-059-0007","AQS","17","32","7","19","46","45"
"01/06/2009","63","PM2.5","Anaheim","06-059-0007","AQS","16","29","3","31","63","45"
"01/07/2009","98","PM2.5","Anaheim","06-059-0007","AQS","24","15","9","45","98","62"
"01/08/2009","119","PM2.5","Anaheim","06-059-0007","AQS","25","26","6","33","119","51"
"01/09/2009","88","PM2.5","Anaheim","06-059-0007","AQS","13","37","7","61","88","51"
"01/10/2009","44","NO2","Anaheim","06-059-0007","AQS","17","39","4","32","26","44"
"01/11/2009","43","NO2","Anaheim","06-059-0007","AQS","18","38","6","20","29","43"
"01/12/2009","38","NO2","La Habra","06-059-5001","AQS","10","36","1","27","10","38"
"01/13/2009","42","NO2","La Habra","06-059-5001","AQS","18","31","4","37","23","42"
"01/14/2009","52","NO2","Costa Mesa","06-059-1003","AQS","23","32","9","28","35","52"
"01/15/2009","63","NO2","La Habra","06-059-5001","AQS","25","29","4","29","44","63"
"01/16/2009","51","NO2","Costa Mesa","06-059-1003","AQS","22","26","11","25","38","51"
"01/17/2009","52","PM2.5","Anaheim","06-059-0007","AQS","20","28","6","31","52","51"
"01/18/2009","54","NO2","Costa Mesa","06-059-1003","AQS","25","36","4","13","14","54"
"01/19/2009","49","NO2","Anaheim","06-059-0007","AQS","19","22","6","37","37","49"
"01/20/2009","57","PM2.5","Anaheim","06-059-0007","AQS","19","21","9","39","57","55"
