"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/23/2009","52","PM2.5","Yuba City","06-101-0003","AQS","13",".","52","25"
"01/24/2009","52","PM2.5","Yuba City","06-101-0003","AQS","19",".","52","12"
"01/25/2009","36","PM2.5","Yuba City","06-101-0003","AQS","19","9","36","30"
"01/26/2009","24","Ozone","Yuba City","06-101-0003","AQS","24",".","18","21"
"01/27/2009","24","Ozone","Yuba City","06-101-0003","AQS","24",".","21","23"
"01/28/2009","36","PM2.5","Yuba City","06-101-0003","AQS","24",".","36","20"
"01/29/2009","59","PM2.5","Yuba City","06-101-0003","AQS","19",".","59","37"
"01/30/2009","100","PM2.5","Yuba City","06-101-0003","AQS","19",".","100","42"
"01/31/2009","73","PM2.5","Yuba City","06-101-0003","AQS","19","21","73","35"
"02/01/2009","51","PM2.5","Yuba City","06-101-0003","AQS","24",".","51","26"
"02/02/2009","60","PM2.5","Yuba City","06-101-0003","AQS","23",".","60","45"
"02/03/2009","63","PM2.5","Yuba City","06-101-0003","AQS","18",".","63","38"
"02/04/2009","63","PM2.5","Yuba City","06-101-0003","AQS","14",".","63","43"
"02/05/2009","44","PM2.5","Yuba City","06-101-0003","AQS","23",".","44","26"
"02/06/2009","35","PM2.5","Yuba City","06-101-0003","AQS","21","7","35","25"
"02/07/2009","38","PM2.5","Yuba City","06-101-0003","AQS","21",".","38","27"
"02/08/2009","32","PM2.5","Yuba City","06-101-0003","AQS","28",".","32","16"
"02/09/2009","38","NO2","Yuba City","06-101-0003","AQS","26",".","23","38"
"02/10/2009","25","NO2","Yuba City","06-101-0003","AQS","23",".","23","25"
"02/11/2009","23","Ozone","Yuba City","06-101-0003","AQS","23",".","20","11"
"02/12/2009","23","Ozone","Yuba City","06-101-0003","AQS","23","6","16","18"
"02/13/2009","25","Ozone","Yuba City","06-101-0003","AQS","25",".","13","16"
"02/14/2009","31","Ozone","Yuba City","06-101-0003","AQS","31",".","9","7"
"02/15/2009","31","Ozone","Yuba City","06-101-0003","AQS","31",".","15","13"
"02/16/2009","28","Ozone","Yuba City","06-101-0003","AQS","28",".","12","11"
"02/17/2009","26","Ozone","Yuba City","06-101-0003","AQS","26",".","10","8"
"02/18/2009","25","NO2","Yuba City","06-101-0003","AQS","24","3","15","25"
"02/19/2009","40","PM2.5","Yuba City","06-101-0003","AQS","23",".","40","36"
"02/20/2009","43","NO2","Yuba City","06-101-0003","AQS","24",".","36","43"
"02/21/2009","52","PM2.5","Yuba City","06-101-0003","AQS","23",".","52","25"
"02/22/2009","57","PM2.5","Yuba City","06-101-0003","AQS","23",".","57","11"
"02/23/2009","21","Ozone","Yuba City","06-101-0003","AQS","21",".","15","9"
"02/24/2009","35","Ozone","Yuba City","06-101-0003","AQS","35","6","10","19"
"02/25/2009","30","Ozone","Yuba City","06-101-0003","AQS","30",".","16","13"
"02/26/2009","27","Ozone","Yuba City","06-101-0003","AQS","27",".","15","23"
"02/27/2009","29","PM2.5","Yuba City","06-101-0003","AQS","23",".","29","29"
"02/28/2009","40","PM2.5","Yuba City","06-101-0003","AQS","22",".","40","27"
"03/01/2009","31","PM2.5","Yuba City","06-101-0003","AQS","26",".","31","13"
"03/02/2009","32","Ozone","Yuba City","06-101-0003","AQS","32","4","17","10"
"03/03/2009","30","Ozone","Yuba City","06-101-0003","AQS","30",".","9","9"
"03/04/2009","31","Ozone","Yuba City","06-101-0003","AQS","31",".","10","13"
"03/05/2009","33","NO2","Yuba City","06-101-0003","AQS","31",".","20","33"
"03/06/2009","34","NO2","Yuba City","06-101-0003","AQS","27",".","30","34"
"03/07/2009","33","Ozone","Yuba City","06-101-0003","AQS","33",".","18","20"
"03/08/2009","35","Ozone","Yuba City","06-101-0003","AQS","35","9","29","19"
"03/09/2009","34","Ozone","Yuba City","06-101-0003","AQS","34",".","9","15"
"03/10/2009","31","Ozone","Yuba City","06-101-0003","AQS","31",".","15","20"
"03/11/2009","42","NO2","Yuba City","06-101-0003","AQS","34",".","40","42"
"03/12/2009","33","PM2.5","Yuba City","06-101-0003","AQS","30",".","33","32"
"03/13/2009","38","Ozone","Yuba City","06-101-0003","AQS","38",".","33","."
"03/14/2009","35","Ozone","Yuba City","06-101-0003","AQS","35","10","17","."
"03/15/2009","32","Ozone","Yuba City","06-101-0003","AQS","32",".","10","."
"03/16/2009","28","Ozone","Yuba City","06-101-0003","AQS","28",".","4","."
"03/17/2009","31","Ozone","Yuba City","06-101-0003","AQS","31",".","19","."
"03/18/2009","34","Ozone","Yuba City","06-101-0003","AQS","34",".","33","."
"03/19/2009","45","PM2.5","Yuba City","06-101-0003","AQS","31",".","45","."
"03/20/2009","28","PM2.5","Yuba City","06-101-0003","AQS",".","19","28","."
"03/21/2009","31","Ozone","Yuba City","06-101-0003","AQS","31",".","12","8"
"03/22/2009","38","Ozone","Yuba City","06-101-0003","AQS","38",".","4","4"
"03/23/2009","35","Ozone","Yuba City","06-101-0003","AQS","35",".","8","17"
"03/24/2009","33","Ozone","Yuba City","06-101-0003","AQS","33",".","14","30"
"03/25/2009","31","Ozone","Yuba City","06-101-0003","AQS","31",".","12","25"
"03/26/2009","34","Ozone","Yuba City","06-101-0003","AQS","34","12","14","14"
"03/27/2009","37","Ozone","Yuba City","06-101-0003","AQS","37",".","14","33"
"03/28/2009","43","Ozone","Yuba City","06-101-0003","AQS","43",".","25","18"
"03/29/2009","38","Ozone","Yuba City","06-101-0003","AQS","38",".","4","3"
"03/30/2009","37","Ozone","Yuba City","06-101-0003","AQS","37",".","15","20"
"03/31/2009","42","Ozone","Yuba City","06-101-0003","AQS","42",".","35","27"
"04/01/2009","33","Ozone","Yuba City","06-101-0003","AQS","33","14","21","25"
"04/02/2009","35","Ozone","Yuba City","06-101-0003","AQS","35",".","29","14"
"04/03/2009","44","Ozone","Yuba City","06-101-0003","AQS","44",".","19","5"
"04/04/2009","49","PM2.5","Yuba City","06-101-0003","AQS","47",".","49","21"
"04/05/2009","54","Ozone","Yuba City","06-101-0003","AQS","54",".","52","21"
"04/06/2009","44","Ozone","Yuba City","06-101-0003","AQS","44",".","40","19"
"04/07/2009","37","PM2.5","Yuba City","06-101-0003","AQS","34","17","37","14"
"04/08/2009","36","Ozone","Yuba City","06-101-0003","AQS","36",".","19","7"
"04/09/2009","37","Ozone","Yuba City","06-101-0003","AQS","37",".","36","8"
"04/10/2009","33","Ozone","Yuba City","06-101-0003","AQS","33",".","25","25"
"04/11/2009","33","Ozone","Yuba City","06-101-0003","AQS","33",".","27","16"
"04/12/2009","34","Ozone","Yuba City","06-101-0003","AQS","34",".","30","8"
"04/13/2009","38","Ozone","Yuba City","06-101-0003","AQS","38","13","26","15"
"04/14/2009","37","Ozone","Yuba City","06-101-0003","AQS","37",".","10","6"
"04/15/2009","36","Ozone","Yuba City","06-101-0003","AQS","36",".","9","9"
"04/16/2009","42","NO2","Yuba City","06-101-0003","AQS","39",".","32","42"
"04/17/2009","39","PM2.5","Yuba City","06-101-0003","AQS","35",".","39","."
"04/18/2009","44","PM2.5","Yuba City","06-101-0003","AQS","36",".","44","."
"04/19/2009","49","PM2.5","Yuba City","06-101-0003","AQS","49","34","49","."
"04/20/2009","48","PM2.5","Yuba City","06-101-0003","AQS","45",".","48","."
"04/21/2009","49","Ozone","Yuba City","06-101-0003","AQS","49",".","42","22"
"04/22/2009","50","Ozone","Yuba City","06-101-0003","AQS","50",".","43","27"
"04/23/2009","52","PM2.5","Yuba City","06-101-0003","AQS","31",".","52","7"
"04/24/2009","39","Ozone","Yuba City","06-101-0003","AQS","39",".","32","13"
"04/25/2009","45","PM2.5","Yuba City","06-101-0003","AQS","41","18","45","11"
"04/26/2009","55","PM2.5","Yuba City","06-101-0003","AQS","41",".","55","10"
"04/27/2009","53","PM2.5","Yuba City","06-101-0003","AQS","37",".","53","6"
"04/28/2009","49","PM2.5","Yuba City","06-101-0003","AQS","36",".","49","10"
"04/29/2009","44","Ozone","Yuba City","06-101-0003","AQS","44",".","36","9"
"04/30/2009","38","Ozone","Yuba City","06-101-0003","AQS","38",".","37","17"
"05/01/2009","54","PM2.5","Yuba City","06-101-0003","AQS","23",".","54","18"
"05/02/2009","28","PM2.5","Yuba City","06-101-0003","AQS","22",".","28","6"
"05/03/2009","31","PM2.5","Yuba City","06-101-0003","AQS","27",".","31","6"
"05/04/2009","30","Ozone","Yuba City","06-101-0003","AQS","30",".","20","7"
"05/05/2009","25","Ozone","Yuba City","06-101-0003","AQS","25",".","24","4"
"05/06/2009","23","PM2.5","Yuba City","06-101-0003","AQS","19",".","23","8"
"05/07/2009","39","Ozone","Yuba City","06-101-0003","AQS","39","7","22","11"
"05/08/2009","47","NO2","Yuba City","06-101-0003","AQS","35",".","21","47"
"05/09/2009","41","NO2","Yuba City","06-101-0003","AQS","35",".","33","41"
"05/10/2009","41","Ozone","Yuba City","06-101-0003","AQS","41",".","39","21"
"05/11/2009","44","PM2.5","Yuba City","06-101-0003","AQS","40",".","44","."
"05/12/2009","44","PM2.5","Yuba City","06-101-0003","AQS","41",".","44","."
"05/13/2009","38","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","38","18","22","."
"05/14/2009","35","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","35",".","28","25"
"05/15/2009","51","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","51",".","28","33"
"05/16/2009","74","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","74",".","54","27"
"05/17/2009","74","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","74",".","59","17"
"05/18/2009","61","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","61",".","58","11"
"05/19/2009","45","PM2.5","Yuba City","06-101-0003","AQS","42","23","45","8"
"05/20/2009","71","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","71",".","38","12"
"05/21/2009","97","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","97",".","50","19"
"05/22/2009","80","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","80",".","49","10"
"05/23/2009","58","PM2.5","Yuba City","06-101-0003","AQS","47",".","58","5"
"05/24/2009","62","PM2.5","Yuba City","06-101-0003","AQS","50",".","62","6"
"05/25/2009","64","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","64","28","59","8"
"05/26/2009","71","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","71",".","56","19"
"05/27/2009","64","Ozone","Yuba City","06-101-0003","AQS","64",".","58","22"
"05/28/2009","71","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","71",".","48","18"
"05/29/2009","50","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","50",".","45","9"
"05/30/2009","48","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","48",".","40","4"
"05/31/2009","45","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","45","15","35","2"
"06/01/2009","38","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","38",".","37","6"
"06/02/2009","33","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","33",".","30","8"
"06/03/2009","42","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","42",".","33","13"
"06/04/2009","36","PM2.5","Yuba City","06-101-0003","AQS","34",".","36","5"
"06/05/2009","31","PM2.5","Yuba City","06-101-0003","AQS","29",".","31","5"
"06/06/2009","31","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","31","6","25","9"
"06/07/2009","33","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","33",".","27","4"
"06/08/2009","45","PM2.5","Yuba City","06-101-0003","AQS","42",".","45","7"
"06/09/2009","31","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","31",".","28","5"
"06/10/2009","32","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","32",".","14","5"
"06/11/2009","34","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","34",".","25","6"
"06/12/2009","32","PM2.5","Yuba City","06-101-0003","AQS","32",".","32","7"
"06/13/2009","31","Ozone","Yuba City","06-101-0003","AQS","31",".","25","5"
"06/14/2009","38","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","38",".","23","2"
"06/15/2009","43","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","43",".","30","7"
"06/16/2009","45","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","45",".","35","10"
"06/17/2009","49","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","49",".","41","17"
"06/18/2009","71","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","71","27","52","39"
"06/19/2009","45","PM2.5","Yuba City","06-101-0003","AQS","44",".","45","28"
"06/20/2009","43","PM2.5","Yuba City","06-101-0003","AQS","37",".","43","5"
"06/21/2009","38","PM2.5","Yuba City","06-101-0003","AQS","38",".","38","17"
"06/22/2009","42","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","42",".","26","17"
"06/23/2009","51","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","51",".","41","18"
"06/24/2009","84","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","84","29","53","23"
"06/25/2009","54","PM2.5","Yuba City","06-101-0003","AQS","50",".","54","8"
"06/26/2009","61","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","61",".","58","34"
"06/27/2009","90","Ozone","Yuba City","06-101-0003","AQS","90",".","63","28"
"06/28/2009","58","PM2.5","Yuba City","06-101-0003","AQS","58",".","58","17"
"06/29/2009","58","PM2.5","Yuba City","06-101-0003","AQS","50",".","58","11"
"06/30/2009","122","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","122","32","63","33"
"07/01/2009","105","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","105",".","63","8"
"07/02/2009","71","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","71",".","61","7"
"07/03/2009","57","PM2.5","Yuba City","06-101-0003","AQS","51",".","57","7"
"07/04/2009","63","PM2.5","Yuba City","06-101-0003","AQS","44",".","63","5"
"07/05/2009","52","PM2.5","Yuba City","06-101-0003","AQS","36",".","52","3"
"07/06/2009","49","PM2.5","Yuba City","06-101-0003","AQS","41","33","49","5"
"07/07/2009","47","PM2.5","Yuba City","06-101-0003","AQS","38",".","47","7"
"07/08/2009","54","PM2.5","Yuba City","06-101-0003","AQS","38",".","54","11"
"07/09/2009","52","PM2.5","Yuba City","06-101-0003","AQS","49",".","52","8"
"07/10/2009","49","PM2.5","Yuba City","06-101-0003","AQS","44",".","49","7"
"07/11/2009","47","PM2.5","Yuba City","06-101-0003","AQS","44",".","47","8"
"07/12/2009","44","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","44","19","42","5"
"07/13/2009","46","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","46",".","43","18"
"07/14/2009","51","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","51",".","43","20"
"07/15/2009","80","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","80",".","53","19"
"07/16/2009","64","Ozone","Yuba City","06-101-0003","AQS","64",".","58","17"
"07/17/2009","64","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","64",".","59","27"
"07/18/2009","77","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","77","23","53","14"
"07/19/2009","84","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","84",".","56","15"
"07/20/2009","57","PM2.5","Yuba City","06-101-0003","AQS","50",".","57","9"
"07/21/2009","54","PM2.5","Yuba City","06-101-0003","AQS","47",".","54","8"
"07/22/2009","48","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","48",".","45","8"
"07/23/2009","77","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","77",".","50","11"
"07/24/2009","52","PM2.5","Yuba City","06-101-0003","AQS","47","19","52","7"
"07/25/2009","100","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","100",".","51","16"
"07/26/2009","93","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","93",".","52","15"
"07/27/2009","93","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","93",".","56","23"
"07/28/2009","74","Ozone","Yuba City","06-101-0003","AQS","74",".","51","."
"07/29/2009","54","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","54",".","47","8"
"07/30/2009","48","PM2.5","Yuba City","06-101-0003","AQS","48","19","48","6"
"07/31/2009","52","PM2.5","Yuba City","06-101-0003","AQS","49",".","52","9"
"08/01/2009","43","PM2.5","Yuba City","06-101-0003","AQS","43",".","43","8"
"08/02/2009","39","PM2.5","Yuba City","06-101-0003","AQS","32",".","39","7"
"08/03/2009","37","PM2.5","Yuba City","06-101-0003","AQS","35",".","37","7"
"08/04/2009","32","PM2.5","Yuba City","06-101-0003","AQS","31",".","32","8"
"08/05/2009","36","PM2.5","Yuba City","06-101-0003","AQS","27","19","36","9"
"08/06/2009","37","PM2.5","Yuba City","06-101-0003","AQS","24",".","37","6"
"08/07/2009","36","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","36",".","30","19"
"08/08/2009","63","PM2.5","Yuba City","06-101-0003","AQS","45",".","63","33"
"08/09/2009","80","PM2.5","Yuba City","06-101-0003","AQS","61",".","80","28"
"08/10/2009","74","PM2.5","Yuba City","06-101-0003","AQS","49",".","74","28"
"08/11/2009","54","PM2.5","Yuba City","06-101-0003","AQS","42","45","54","14"
"08/12/2009","35","PM2.5","Yuba City","06-101-0003","AQS","34",".","35","15"
"08/13/2009","35","Ozone","Yuba City","06-101-0003","AQS","35",".","30","13"
"08/14/2009","50","PM2.5","Yuba City","06-101-0003","AQS","45",".","50","11"
"08/15/2009","52","PM2.5","Yuba City","06-101-0003","AQS","45",".","52","29"
"08/16/2009","77","PM2.5","Yuba City","06-101-0003","AQS","67",".","77","19"
"08/17/2009","84","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","84","41","82","28"
"08/18/2009","115","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","115",".","59","21"
"08/19/2009","119","Ozone","Yuba City","06-101-0003","AQS","119",".","59","12"
"08/20/2009","51","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","51",".","48","12"
"08/21/2009","84","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","84",".","56","22"
"08/22/2009","58","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","58",".","57","24"
"08/23/2009","49","PM2.5","Yuba City","06-101-0003","AQS","39","19","49","4"
"08/24/2009","77","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","77",".","55","11"
"08/25/2009","74","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","74",".","58","19"
"08/26/2009","87","Ozone","Yuba City","06-101-0003","AQS","87",".","60","34"
"08/27/2009","64","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","64",".","50","44"
"08/28/2009","51","PM2.5","Yuba City","06-101-0003","AQS","44",".","51","33"
"08/29/2009","38","PM2.5","Yuba City","06-101-0003","AQS","31","21","38","16"
"08/30/2009","34","PM2.5","Yuba City","06-101-0003","AQS","34",".","34","7"
"08/31/2009","38","PM2.5","Yuba City","06-101-0003","AQS","37",".","38","8"
"09/01/2009","49","PM2.5","Yuba City","06-101-0003","AQS","42",".","49","24"
"09/02/2009","55","PM2.5","Yuba City","06-101-0003","AQS","40",".","55","35"
"09/03/2009","42","PM2.5","Yuba City","06-101-0003","AQS","37",".","42","26"
"09/04/2009","44","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","44","23","38","10"
"09/05/2009","38","PM2.5","Yuba City","06-101-0003","AQS","31",".","38","6"
"09/06/2009","33","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","33",".","28","12"
"09/07/2009","40","PM2.5","Yuba City","06-101-0003","AQS","36",".","40","30"
"09/08/2009","42","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","42",".","41","34"
"09/09/2009","77","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","77",".","53","42"
"09/10/2009","100","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","100","38","58","44"
"09/11/2009","87","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","87",".","53","26"
"09/12/2009","45","PM2.5","Yuba City","06-101-0003","AQS","43",".","45","13"
"09/13/2009","34","PM2.5","Yuba City","06-101-0003","AQS","26",".","34","5"
"09/14/2009","39","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","39",".","38","24"
"09/15/2009","49","PM2.5","Yuba City","06-101-0003","AQS","46",".","49","32"
"09/16/2009","49","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","49","18","48","30"
"09/17/2009","52","PM2.5","Yuba City","06-101-0003","AQS","43",".","52","42"
"09/18/2009","74","Ozone","Yuba City","06-101-0003","AQS","74",".","53","27"
"09/19/2009","51","PM2.5","Yuba City","06-101-0003","AQS","43",".","51","."
"09/20/2009","44","PM2.5","Yuba City","06-101-0003","AQS","41",".","44","."
"09/21/2009","46","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","46",".","35","."
"09/22/2009","51","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","51","32","48","44"
"09/23/2009","87","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","87",".","54","53"
"09/24/2009","90","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","90",".","61","54"
"09/25/2009","84","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","84",".","65","."
"09/26/2009","90","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","90",".","67","."
"09/27/2009","119","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","119",".","64","26"
"09/28/2009","61","PM2.5","Yuba City","06-101-0003","AQS","51","46","61","12"
"09/29/2009","40","PM2.5","Yuba City","06-101-0003","AQS","32",".","40","12"
"09/30/2009","32","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","32",".","8","8"
"10/01/2009","47","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","47",".","29","40"
"10/02/2009","48","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","48",".","38","32"
"10/03/2009","35","PM2.5","Yuba City","06-101-0003","AQS","34",".","35","22"
"10/04/2009","31","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","31","16","22","27"
"10/05/2009","53","PM2.5","Yuba City","06-101-0003","AQS","29",".","53","21"
"10/06/2009","33","PM2.5","Yuba City","06-101-0003","AQS","32",".","33","23"
"10/07/2009","40","PM2.5","Yuba City","06-101-0003","AQS","38",".","40","37"
"10/08/2009","48","PM2.5","Yuba City","06-101-0003","AQS","41",".","48","25"
"10/09/2009","55","PM2.5","Yuba City","06-101-0003","AQS","51",".","55","30"
"10/10/2009","56","PM2.5","Yuba City","06-101-0003","AQS","50","39","56","23"
"10/11/2009","57","PM2.5","Yuba City","06-101-0003","AQS","39",".","57","7"
"10/12/2009","56","PM2.5","Yuba City","06-101-0003","AQS","36",".","56","14"
"10/13/2009","25","PM2.5","Yuba City","06-101-0003","AQS","23",".","25","4"
"10/14/2009","35","PM2.5","Yuba City","06-101-0003","AQS","28",".","35","24"
"10/15/2009","45","PM2.5","Yuba City","06-101-0003","AQS","22",".","45","13"
"10/16/2009","36","PM2.5","Yuba City","06-101-0003","AQS","34","15","36","23"
"10/17/2009","62","PM2.5","Yuba City","06-101-0003","AQS","35",".","62","33"
"10/18/2009","41","PM2.5","Yuba City","06-101-0003","AQS","21",".","41","14"
"10/19/2009","25","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","25",".","22","11"
"10/20/2009","29","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","29",".","23","25"
"10/21/2009","44","PM2.5","Yuba City","06-101-0003","AQS","26",".","44","26"
"10/22/2009","52","PM2.5","Yuba City","06-101-0003","AQS","34","24","52","32"
"10/23/2009","57","PM2.5","Yuba City","06-101-0003","AQS","37",".","57","38"
"10/24/2009","56","PM2.5","Yuba City","06-101-0003","AQS","28",".","56","22"
"10/25/2009","34","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","34",".","17","8"
"10/26/2009","40","PM2.5","Yuba City","06-101-0003","AQS","38",".","40","25"
"10/27/2009","35","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","35",".","11","6"
"10/28/2009","31","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","31","7","15","8"
"10/29/2009","44","PM2.5","Yuba City","06-101-0003","AQS","31",".","44","29"
"10/30/2009","63","PM2.5","Yuba City","06-101-0003","AQS","29",".","63","."
"10/31/2009","71","PM2.5","Yuba City","06-101-0003","AQS","34",".","71","."
"11/01/2009","53","PM2.5","Yuba City","06-101-0003","AQS","18",".","53","."
"11/02/2009","52","PM2.5","Yuba City","06-101-0003","AQS","19",".","52","."
"11/03/2009","52","PM2.5","Yuba City","06-101-0003","AQS","19","26","52","."
"11/04/2009","64","PM2.5","Yuba City","06-101-0003","AQS","32",".","64","."
"11/05/2009","25","PM2.5","Yuba City","06-101-0003","AQS","25",".","25","25"
"11/06/2009","29","PM2.5","Yuba City","06-101-0003","AQS","16",".","29","13"
"11/07/2009","23","Ozone","Yuba City","06-101-0003","AQS","23",".","19","10"
"11/08/2009","35","PM2.5","Yuba City","06-101-0003","AQS","17",".","35","24"
"11/09/2009","74","PM2.5","Yuba City","06-101-0003","AQS","11","19","74","29"
"11/10/2009","55","PM2.5","Yuba City","06-101-0003","AQS","13",".","55","30"
"11/11/2009","75","PM2.5","Yuba City","06-101-0003","AQS","11",".","75","25"
"11/12/2009","52","PM2.5","Yuba City","06-101-0003","AQS","18",".","52","35"
