"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM10","PM25"
"06/01/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"06/02/2009","16","PM10","Mono Shore","06-051-0011","AQS","16","."
"06/03/2009","78","PM10","Mono Shore","06-051-0011","AQS","78","7"
"06/04/2009","13","PM10","Mammoth","06-051-0001","AQS","13","."
"06/05/2009","7","PM10","Mammoth","06-051-0001","AQS","7","."
"06/06/2009","6","PM10","Mammoth","06-051-0001","AQS","6","3"
"06/07/2009","9","PM10","Mammoth","06-051-0001","AQS","9","."
"06/08/2009","7","PM10","Mono Shore","06-051-0011","AQS","7","."
"06/09/2009","11","PM2.5","Hoover Wilderness","06-051-9000","AQS","9","11"
"06/10/2009","8","PM10","Mammoth","06-051-0001","AQS","8","."
"06/11/2009","9","PM10","Mammoth","06-051-0001","AQS","9","."
"06/12/2009","13","PM2.5","Hoover Wilderness","06-051-9000","AQS","12","13"
"06/13/2009","10","PM10","Mammoth","06-051-0001","AQS","10","."
"06/14/2009","6","PM10","Mammoth","06-051-0001","AQS","6","."
"06/15/2009","13","PM10","Mono Shore","06-051-0011","AQS","13","10"
"06/16/2009","8","PM10","Mammoth","06-051-0001","AQS","8","."
"06/17/2009","11","PM10","Mammoth","06-051-0001","AQS","11","."
"06/18/2009","19","PM2.5","Hoover Wilderness","06-051-9000","AQS","14","19"
"06/19/2009","19","PM10","Mammoth","06-051-0001","AQS","19","."
"06/20/2009","12","PM10","Mammoth","06-051-0001","AQS","12","."
"06/21/2009","14","PM10","Mammoth","06-051-0001","AQS","14","11"
"06/22/2009","14","PM10","Mono Shore","06-051-0011","AQS","14","."
"06/23/2009","13","PM10","Mammoth","06-051-0001","AQS","13","."
"06/24/2009","15","PM2.5","Hoover Wilderness","06-051-9000","AQS","15","15"
"06/25/2009","25","PM10","Mono Shore","06-051-0011","AQS","25","."
"06/26/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"06/27/2009","17","PM10","Mammoth","06-051-0001","AQS","17","14"
"06/28/2009","19","PM10","Mono Shore","06-051-0011","AQS","19","."
"06/29/2009","22","PM10","Mono Shore","06-051-0011","AQS","22","."
"06/30/2009","42","PM2.5","Hoover Wilderness","06-051-9000","AQS","19","42"
"07/01/2009","14","PM10","Mammoth","06-051-0001","AQS","14","."
"07/02/2009","21","PM10","Mammoth","06-051-0001","AQS","21","."
"07/03/2009","50","PM2.5","Hoover Wilderness","06-051-9000","AQS","22","50"
"07/04/2009","16","PM10","Mammoth","06-051-0001","AQS","16","."
"07/05/2009","16","PM10","Mammoth","06-051-0001","AQS","16","."
"07/06/2009","18","PM2.5","Hoover Wilderness","06-051-9000","AQS","15","18"
"07/07/2009","18","PM10","Mammoth","06-051-0001","AQS","18","."
"07/08/2009","21","PM10","Mammoth","06-051-0001","AQS","21","."
"07/09/2009","14","PM10","Mammoth","06-051-0001","AQS","14","13"
"07/10/2009","13","PM10","Mammoth","06-051-0001","AQS","13","."
"07/11/2009","14","PM10","Mammoth","06-051-0001","AQS","14","."
"07/12/2009","14","PM10","Mammoth","06-051-0001","AQS","14","5"
"07/13/2009","10","PM10","Mammoth","06-051-0001","AQS","10","."
"07/14/2009","13","PM10","Mammoth","06-051-0001","AQS","13","."
"07/15/2009","18","PM10","Mammoth","06-051-0001","AQS","18","16"
"07/16/2009","13","PM10","Mammoth","06-051-0001","AQS","13","."
"07/17/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"07/18/2009","19","PM2.5","Hoover Wilderness","06-051-9000","AQS","19","19"
"07/19/2009","20","PM10","Mammoth","06-051-0001","AQS","20","."
"07/20/2009","17","PM10","Mammoth","06-051-0001","AQS","17","."
"07/21/2009","13","PM10","Lee Vining","06-051-0005","AQS","13","7"
"07/22/2009","26","PM10","Mono Shore","06-051-0011","AQS","26","."
"07/23/2009","11","PM10","Mono Shore","06-051-0011","AQS","11","."
"07/24/2009","14","PM2.5","Hoover Wilderness","06-051-9000","AQS","12","14"
"07/25/2009","12","PM10","Mammoth","06-051-0001","AQS","12","."
"07/26/2009","17","PM10","Mammoth","06-051-0001","AQS","17","."
"07/27/2009","17","PM2.5","Hoover Wilderness","06-051-9000","AQS","15","17"
"07/28/2009","16","PM10","Mammoth","06-051-0001","AQS","16","."
"07/29/2009","72","PM10","Mono Shore","06-051-0011","AQS","72","."
"07/30/2009","22","PM2.5","Hoover Wilderness","06-051-9000","AQS","15","22"
"07/31/2009","20","PM10","Mammoth","06-051-0001","AQS","20","."
"08/01/2009","19","PM10","Mammoth","06-051-0001","AQS","19","."
"08/02/2009","25","PM2.5","Hoover Wilderness","06-051-9000","AQS","19","25"
"08/03/2009","12","PM10","Mammoth","06-051-0001","AQS","12","."
"08/04/2009","18","PM10","Mono Shore","06-051-0011","AQS","18","."
"08/05/2009","70","PM10","Mono Shore","06-051-0011","AQS","70","7"
"08/06/2009","36","PM10","Mono Shore","06-051-0011","AQS","36","."
"08/07/2009","9","PM10","Mammoth","06-051-0001","AQS","9","."
"08/08/2009","31","PM2.5","Hoover Wilderness","06-051-9000","AQS","18","31"
"08/09/2009","18","PM10","Mammoth","06-051-0001","AQS","18","."
"08/10/2009","18","PM10","Mammoth","06-051-0001","AQS","18","."
"08/11/2009","36","PM2.5","Hoover Wilderness","06-051-9000","AQS","24","36"
"08/12/2009","27","PM10","Mammoth","06-051-0001","AQS","27","."
"08/13/2009","18","PM10","Mammoth","06-051-0001","AQS","18","."
"08/14/2009","12","PM10","Mammoth","06-051-0001","AQS","12","9"
"08/15/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"08/16/2009","14","PM10","Mammoth","06-051-0001","AQS","14","."
"08/17/2009","16","PM10","Mammoth","06-051-0001","AQS","16","13"
"08/18/2009","17","PM10","Mammoth","06-051-0001","AQS","17","."
"08/19/2009","19","PM10","Mammoth","06-051-0001","AQS","19","."
"08/20/2009","20","PM2.5","Hoover Wilderness","06-051-9000","AQS","18","20"
"08/21/2009","17","PM10","Mammoth","06-051-0001","AQS","17","."
"08/22/2009","21","PM10","Mammoth","06-051-0001","AQS","21","."
"08/23/2009","11","PM2.5","Hoover Wilderness","06-051-9000","AQS","8","11"
"08/24/2009","10","PM10","Mammoth","06-051-0001","AQS","10","."
"08/25/2009","14","PM10","Mammoth","06-051-0001","AQS","14","."
"08/26/2009","17","PM2.5","Hoover Wilderness","06-051-9000","AQS","12","17"
"08/27/2009","14","PM10","Mammoth","06-051-0001","AQS","14","."
"08/28/2009","18","PM10","Mono Shore","06-051-0011","AQS","18","."
"08/29/2009","61","PM2.5","Hoover Wilderness","06-051-9000","AQS","37","61"
"08/30/2009","35","PM10","Mono Shore","06-051-0011","AQS","35","."
"08/31/2009","10","PM10","Mono Shore","06-051-0011","AQS","10","."
"09/01/2009","54","PM2.5","Hoover Wilderness","06-051-9000","AQS","18","54"
"09/02/2009","22","PM10","Mammoth","06-051-0001","AQS","22","."
"09/03/2009","29","PM10","Mammoth","06-051-0001","AQS","29","."
"09/04/2009","38","PM2.5","Hoover Wilderness","06-051-9000","AQS","26","38"
"09/05/2009","17","PM10","Mammoth","06-051-0001","AQS","17","."
"09/06/2009","9","PM10","Mammoth","06-051-0001","AQS","9","."
"09/07/2009","7","PM2.5","Hoover Wilderness","06-051-9000","AQS","7","7"
"09/08/2009","12","PM10","Mammoth","06-051-0001","AQS","12","."
"09/09/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"09/10/2009","16","PM10","Mammoth","06-051-0001","AQS","16","13"
"09/11/2009","16","PM10","Mammoth","06-051-0001","AQS","16","."
"09/12/2009","23","PM10","Mammoth","06-051-0001","AQS","23","."
"09/13/2009","25","PM10","Mammoth","06-051-0001","AQS","25","14"
"09/14/2009","10","PM10","Mammoth","06-051-0001","AQS","10","."
"09/15/2009","8","PM10","Mammoth","06-051-0001","AQS","8","."
"09/16/2009","12","PM2.5","Hoover Wilderness","06-051-9000","AQS","12","12"
"09/17/2009","12","PM10","Mammoth","06-051-0001","AQS","12","."
"09/18/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"09/19/2009","17","PM10","Mammoth","06-051-0001","AQS","17","14"
"09/20/2009","11","PM10","Mammoth","06-051-0001","AQS","11","."
"09/21/2009","11","PM10","Mammoth","06-051-0001","AQS","11","."
"09/22/2009","12","PM2.5","Hoover Wilderness","06-051-9000","AQS","11","12"
"09/23/2009","14","PM10","Mammoth","06-051-0001","AQS","14","."
"09/24/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"09/25/2009","11","PM10","Mammoth","06-051-0001","AQS","11","8"
"09/26/2009","10","PM10","Mammoth","06-051-0001","AQS","10","."
"09/27/2009","11","PM10","Mammoth","06-051-0001","AQS","11","."
"09/28/2009","34","PM10","Mono Shore","06-051-0011","AQS","34","18"
"09/29/2009","141","PM10","Mono Shore","06-051-0011","AQS","141","."
"09/30/2009","9","PM10","Mammoth","06-051-0001","AQS","9","."
"10/01/2009","12","PM10","Mammoth","06-051-0001","AQS","12","10"
"10/02/2009","12","PM10","Mammoth","06-051-0001","AQS","12","."
"10/03/2009","191","PM10","Mono Shore","06-051-0011","AQS","191","."
"10/04/2009","12","PM10","Mono Shore","06-051-0011","AQS","12","8"
"10/05/2009","10","PM10","Mammoth","06-051-0001","AQS","10","."
"10/06/2009","10","PM10","Mammoth","06-051-0001","AQS","10","."
"10/07/2009","14","PM10","Mammoth","06-051-0001","AQS","14","9"
"10/08/2009","14","PM10","Mammoth","06-051-0001","AQS","14","."
"10/09/2009","12","PM10","Mammoth","06-051-0001","AQS","12","."
"10/10/2009","15","PM2.5","Hoover Wilderness","06-051-9000","AQS","14","15"
"10/11/2009","13","PM10","Mammoth","06-051-0001","AQS","13","."
"10/12/2009","18","PM10","Mammoth","06-051-0001","AQS","18","."
"10/13/2009","613","PM10","Mono Shore","06-051-0011","AQS","613","5"
"10/14/2009","46","PM10","Mono Shore","06-051-0011","AQS","46","."
"10/15/2009","14","PM10","Mammoth","06-051-0001","AQS","14","."
"10/16/2009","17","PM10","Mammoth","06-051-0001","AQS","17","8"
"10/17/2009","11","PM10","Mammoth","06-051-0001","AQS","11","."
"10/18/2009","24","PM10","Mono Shore","06-051-0011","AQS","24","."
"10/19/2009","212","PM10","Mono Shore","06-051-0011","AQS","212","4"
"10/20/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"10/21/2009","14","PM10","Mammoth","06-051-0001","AQS","14","."
"10/22/2009","16","PM10","Mammoth","06-051-0001","AQS","16","8"
"10/23/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"10/24/2009","9","PM10","Mono Shore","06-051-0011","AQS","9","."
"10/25/2009","10","PM10","Mammoth","06-051-0001","AQS","10","6"
"10/26/2009","17","PM10","Mono Shore","06-051-0011","AQS","17","."
"10/27/2009","69","PM10","Mono Shore","06-051-0011","AQS","69","."
"10/28/2009","8","PM10","Mammoth","06-051-0001","AQS","8","4"
"10/29/2009","10","PM10","Mammoth","06-051-0001","AQS","10","."
"10/30/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"10/31/2009","12","PM10","Mammoth","06-051-0001","AQS","12","2"
"11/01/2009","14","PM10","Mammoth","06-051-0001","AQS","14","."
"11/02/2009","17","PM10","Mammoth","06-051-0001","AQS","17","."
"11/03/2009","18","PM10","Mammoth","06-051-0001","AQS","18","5"
"11/04/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"11/05/2009","85","PM10","Mono Shore","06-051-0011","AQS","85","."
"11/06/2009","6","PM10","Mammoth","06-051-0001","AQS","6","4"
"11/07/2009","10","PM10","Mammoth","06-051-0001","AQS","10","."
"11/08/2009","17","PM10","Mammoth","06-051-0001","AQS","17","."
"11/09/2009","12","PM10","Mammoth","06-051-0001","AQS","12","7"
"11/10/2009","21","PM10","Mammoth","06-051-0001","AQS","21","."
"11/11/2009","195","PM10","Mono Shore","06-051-0011","AQS","195","."
"11/12/2009","147","PM10","Mono Shore","06-051-0011","AQS","147","5"
"11/13/2009","14","PM10","Mammoth","06-051-0001","AQS","14","."
"11/14/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"11/15/2009","22","PM10","Mammoth","06-051-0001","AQS","22","5"
"11/16/2009","26","PM10","Mammoth","06-051-0001","AQS","26","."
"11/17/2009","11","PM10","Mammoth","06-051-0001","AQS","11","."
"11/18/2009","13","PM10","Mammoth","06-051-0001","AQS","13","4"
"11/19/2009","24","PM10","Mammoth","06-051-0001","AQS","24","."
"11/20/2009","14043","PM10","Mono Shore","06-051-0011","AQS","14043","."
"11/21/2009","19","PM10","Mammoth","06-051-0001","AQS","19","4"
"11/22/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"11/23/2009","19","PM10","Mammoth","06-051-0001","AQS","19","."
"11/24/2009","20","PM10","Mammoth","06-051-0001","AQS","20","1"
"11/25/2009","24","PM10","Mammoth","06-051-0001","AQS","24","."
"11/26/2009","15","PM10","Mammoth","06-051-0001","AQS","15","."
"11/27/2009","43","PM10","Mono Shore","06-051-0011","AQS","43","3"
"11/28/2009","24","PM10","Mono Shore","06-051-0011","AQS","24","."
"11/29/2009","20","PM10","Mammoth","06-051-0001","AQS","20","."
"11/30/2009","34","PM10","Mammoth","06-051-0001","AQS","34","2"
"12/01/2009","39","PM10","Mammoth","06-051-0001","AQS","39","."
"12/02/2009","40","PM10","Mammoth","06-051-0001","AQS","40","."
"12/03/2009","41","PM10","Mammoth","06-051-0001","AQS","41","4"
"12/04/2009","18","PM10","Mammoth","06-051-0001","AQS","18","."
"12/05/2009","68","PM10","Mono Shore","06-051-0011","AQS","68","."
"12/06/2009","1357","PM10","Mono Shore","06-051-0011","AQS","1357","12"
"12/07/2009","114","PM10","Mono Shore","06-051-0011","AQS","114","."
"12/08/2009","8","PM10","Mammoth","06-051-0001","AQS","8","."
"12/09/2009","38","PM10","Mammoth","06-051-0001","AQS","38","3"
"12/10/2009","9","PM10","Mammoth","06-051-0001","AQS","9","."
"12/11/2009","7","PM10","Mammoth","06-051-0001","AQS","7","."
"12/12/2009","7","PM10","Mammoth","06-051-0001","AQS","7","1"
"12/13/2009","6","PM10","Mammoth","06-051-0001","AQS","6","."
"12/14/2009","30","PM10","Mammoth","06-051-0001","AQS","30","."
"12/15/2009","41","PM10","Mammoth","06-051-0001","AQS","41","5"
"12/16/2009","16","PM10","Mammoth","06-051-0001","AQS","16","."
"12/17/2009","44","PM10","Mammoth","06-051-0001","AQS","44","."
"12/18/2009","54","PM10","Mammoth","06-051-0001","AQS","54","3"
"12/19/2009","75","PM10","Mammoth","06-051-0001","AQS","75","."
"12/20/2009","20","PM10","Mammoth","06-051-0001","AQS","20","."
"12/21/2009","8","PM10","Mammoth","06-051-0001","AQS","8","1"
"12/22/2009","6","PM10","Mammoth","06-051-0001","AQS","6","."
"12/23/2009","27","PM10","Mammoth","06-051-0001","AQS","27","."
"12/24/2009","40","PM10","Mammoth","06-051-0001","AQS","40","2"
"12/25/2009","54","PM10","Mammoth","06-051-0001","AQS","54","."
"12/26/2009","32","PM10","Mammoth","06-051-0001","AQS","32","."
"12/27/2009","41","PM10","Mammoth","06-051-0001","AQS","41","3"
"12/28/2009","38","PM10","Mammoth","06-051-0001","AQS","38","."
"12/29/2009","6","PM10","Mammoth","06-051-0001","AQS","6","."
"12/30/2009","16","PM10","Mammoth","06-051-0001","AQS","16","."
"12/31/2009","27","PM10","Mammoth","06-051-0001","AQS","27","."
