"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2009","116","PM10","Calexico-Ethel Street","06-025-0005","AQS","52","32","19","116","80","101"
"01/02/2009","49","NO2","Calexico-Ethel Street","06-025-0005","AQS","28","30","11",".",".","49"
"01/03/2009","34","Ozone","Westmorland","06-025-4003","AQS","20","34","3",".",".","28"
"01/04/2009","35","Ozone","Westmorland","06-025-4003","AQS","11","35","0",".","11","23"
"01/05/2009","42","NO2","Calexico-Ethel Street","06-025-0005","AQS","17","31","7",".",".","42"
"01/06/2009","95","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","38","28","11",".","95","44"
"01/07/2009","81","PM2.5","Brawley-220 Main Street","06-025-0007","AQS","45","29","9","71","81","49"
"01/08/2009","102","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","31","28","6",".","102","89"
"01/09/2009","32","Ozone","Westmorland","06-025-4003","AQS","17","32","4",".",".","26"
"01/10/2009","34","Ozone","Westmorland","06-025-4003","AQS","10","34","0",".","13","34"
"01/11/2009","35","Ozone","Calexico-Ethel Street","06-025-0005","AQS","11","35","1",".",".","33"
"01/12/2009","37","Ozone","Westmorland","06-025-4003","AQS","13","37","1",".",".","37"
"01/13/2009","66","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","26","32","6","51","66","42"
"01/14/2009","60","NO2","Calexico-Ethel Street","06-025-0005","AQS","27","31","7",".",".","60"
"01/15/2009","46","NO2","Calexico-Ethel Street","06-025-0005","AQS","27","28","6",".",".","46"
"01/16/2009","36","NO2","El Centro-9th Street","06-025-1003","AQS","9","31","1",".","17","36"
"01/17/2009","38","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","19","33","1",".",".","38"
"01/18/2009","31","Ozone","Calexico-Ethel Street","06-025-0005","AQS","22","31","0",".",".","28"
"01/19/2009","37","NO2","El Centro-9th Street","06-025-1003","AQS","10","33","0","27","14","37"
"01/20/2009","39","NO2","Calexico-Ethel Street","06-025-0005","AQS","10","31","0",".",".","39"
"01/21/2009","71","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","16","71","0",".","38","41"
"01/22/2009","63","NO2","Calexico-Ethel Street","06-025-0005","AQS","33","31","11",".","55","63"
"01/23/2009","35","NO2","El Centro-9th Street","06-025-1003","AQS","15","34","9",".",".","35"
"01/24/2009","33","Ozone","Westmorland","06-025-4003","AQS","16","33","3",".",".","33"
"01/25/2009","63","PM10","Niland-English Road","06-025-4004","AQS","10","37","0","63","17","5"
"01/26/2009","40","Ozone","Westmorland","06-025-4003","AQS","10","40","0",".",".","8"
"01/27/2009","36","Ozone","Niland-English Road","06-025-4004","AQS","17","36","3",".",".","33"
"01/28/2009","37","NO2","El Centro-9th Street","06-025-1003","AQS","28","36",".",".","15","37"
"01/29/2009","38","Ozone","Niland-English Road","06-025-4004","AQS","14","38","0",".",".","24"
"01/30/2009","37","NO2","Calexico-Ethel Street","06-025-0005","AQS","14","36","3",".",".","37"
"01/31/2009","50","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","34","37","10","41","50","38"
"02/01/2009","37","Ozone","El Centro-9th Street","06-025-1003","AQS","36","37","3",".",".","26"
"02/02/2009","41","NO2","Calexico-Ethel Street","06-025-0005","AQS","16","36","1",".",".","41"
"02/03/2009","37","NO2","Calexico-Ethel Street","06-025-0005","AQS","16","33","1","27","25","37"
"02/04/2009","86","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","30","35","9",".",".","86"
"02/05/2009","67","NO2","Calexico-Ethel Street","06-025-0005","AQS","32","39","11",".",".","67"
"02/06/2009","42","NO2","Calexico-Ethel Street","06-025-0005","AQS","10","39","7","36","9","42"
"02/07/2009","34","Ozone","Niland-English Road","06-025-4004","AQS","10","34","1",".",".","26"
"02/08/2009","38","Ozone","El Centro-9th Street","06-025-1003","AQS","11","38","3",".",".","22"
"02/09/2009","37","Ozone","Calexico-Ethel Street","06-025-0005","AQS","11","37","1",".","2","25"
"02/10/2009","102","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","16","38","4",".",".","102"
"02/11/2009","50","NO2","Calexico-Ethel Street","06-025-0005","AQS","23","37","6",".",".","50"
"02/12/2009","42","Ozone","Westmorland","06-025-4003","AQS","9","42","0","15","17","27"
"02/13/2009","44","Ozone","Niland-English Road","06-025-4004","AQS","10","44","0",".",".","23"
"02/14/2009","44","Ozone","Westmorland","06-025-4003","AQS","17","44","6",".",".","40"
"02/15/2009","39","Ozone","Westmorland","06-025-4003","AQS","17","39","3",".","27","34"
"02/16/2009","53","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","15","36","1",".","53","35"
"02/17/2009","44","Ozone","Niland-English Road","06-025-4004","AQS","9","44","0",".",".","20"
"02/18/2009","47","Ozone","Niland-English Road","06-025-4004","AQS","10","47","0","16","17","29"
"02/19/2009","45","Ozone","Niland-English Road","06-025-4004","AQS","10","45","0",".",".","36"
"02/20/2009","44","Ozone","Niland-English Road","06-025-4004","AQS","14","44","3",".",".","42"
"02/21/2009","42","Ozone","Niland-English Road","06-025-4004","AQS","17","42","1",".","24","41"
"02/22/2009","42","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","20","36","1",".",".","42"
"02/23/2009","47","Ozone","Niland-English Road","06-025-4004","AQS","19","47","3",".",".","39"
"02/24/2009","50","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","25","43","9","44","46","50"
"02/25/2009","50","Ozone","Niland-English Road","06-025-4004","AQS","27","50","1",".",".","34"
"02/26/2009","48","Ozone","Niland-English Road","06-025-4004","AQS","9","48","0",".",".","23"
"02/27/2009","58","Ozone","Niland-English Road","06-025-4004","AQS","10","58","0",".","48","42"
"02/28/2009","48","Ozone","Niland-English Road","06-025-4004","AQS","10","48","1",".",".","34"
"03/01/2009","49","Ozone","Calexico-Ethel Street","06-025-0005","AQS","11","49","1",".",".","45"
"03/02/2009","44","Ozone","Niland-English Road","06-025-4004","AQS","18","44","3","30","42","41"
"03/03/2009","46","Ozone","Niland-English Road","06-025-4004","AQS","10","46","3","44",".","44"
"03/04/2009","47","Ozone","Niland-English Road","06-025-4004","AQS","10","47","0",".",".","14"
"03/05/2009","50","Ozone","Niland-English Road","06-025-4004","AQS","7","50","1",".","11","36"
"03/06/2009","49","Ozone","Niland-English Road","06-025-4004","AQS","7","49","1",".",".","7"
"03/07/2009","50","Ozone","Niland-English Road","06-025-4004","AQS","9","50","9",".",".","31"
"03/08/2009","51","Ozone","Niland-English Road","06-025-4004","AQS","15","51","6","39","38","39"
"03/09/2009","54","Ozone","Niland-English Road","06-025-4004","AQS","9","54","1",".",".","17"
"03/10/2009","77","Ozone","Niland-English Road","06-025-4004","AQS","9","77","1",".",".","48"
"03/11/2009","74","Ozone","Westmorland","06-025-4003","AQS","10","74","4",".","32","52"
"03/12/2009","77","Ozone","Niland-English Road","06-025-4004","AQS","8","77","1",".",".","16"
"03/13/2009","54","Ozone","Niland-English Road","06-025-4004","AQS","15","54","4",".",".","52"
"03/14/2009","54","Ozone","Niland-English Road","06-025-4004","AQS","15","54","3","28","24","19"
"03/15/2009","71","Ozone","Niland-English Road","06-025-4004","AQS","11","71","0",".",".","40"
"03/16/2009","74","Ozone","Niland-English Road","06-025-4004","AQS","11","74","0",".",".","46"
"03/17/2009","84","Ozone","Niland-English Road","06-025-4004","AQS","15","84","6",".","53","69"
"03/18/2009","61","Ozone","Niland-English Road","06-025-4004","AQS","18","61","4",".",".","60"
"03/19/2009","71","Ozone","Niland-English Road","06-025-4004","AQS","24","71","6",".",".","52"
"03/20/2009","61","Ozone","Niland-English Road","06-025-4004","AQS","18","61","4","52","39","50"
"03/21/2009","50","Ozone","Niland-English Road","06-025-4004","AQS","16","50","3",".",".","24"
"03/22/2009","71","Ozone","Niland-English Road","06-025-4004","AQS","8","71","0",".",".","5"
"03/23/2009","61","Ozone","Niland-English Road","06-025-4004","AQS","9","61","0",".","14","23"
"03/24/2009","50","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","18","49","1",".",".","50"
"03/25/2009","49","Ozone","Niland-English Road","06-025-4004","AQS","18","49","1",".",".","45"
"03/26/2009","90","Ozone","Niland-English Road","06-025-4004","AQS","18","90","6","50","53","34"
"03/27/2009","51","Ozone","Niland-English Road","06-025-4004","AQS","17","51","0",".",".","46"
"03/28/2009","58","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","34","51","7",".",".","58"
