"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","SO2","PM10","PM25","NO2"
"06/17/2009","46","PM2.5","Atascadero (original site)","06-079-8001","AQS","46","3",".","46","10"
"06/18/2009","71","Ozone","Red Hills","06-079-8005","AQS","71","3","26","44","16"
"06/19/2009","90","Ozone","Carrizo Plains","06-079-8006","AQS","90","3","18","45","12"
"06/20/2009","54","PM2.5","Atascadero (original site)","06-079-8001","AQS","36","3",".","54","7"
"06/21/2009","54","PM2.5","Atascadero (original site)","06-079-8001","AQS","43","3",".","54","8"
"06/22/2009","54","Ozone","Carrizo Plains","06-079-8006","AQS","54","3",".","45","17"
"06/23/2009","74","Ozone","Red Hills","06-079-8005","AQS","74","3",".","52","17"
"06/24/2009","67","Ozone","Red Hills","06-079-8005","AQS","67","3","21","52","16"
"06/25/2009","77","Ozone","Carrizo Plains","06-079-8006","AQS","77","3","14","47","11"
"06/26/2009","80","Ozone","Red Hills","06-079-8005","AQS","80","3",".","43","20"
"06/27/2009","126","Ozone","Red Hills","06-079-8005","AQS","126","3",".","48","16"
"06/28/2009","119","Ozone","Red Hills","06-079-8005","AQS","119","3",".","51","9"
"06/29/2009","97","Ozone","Red Hills","06-079-8005","AQS","97","3",".","46","6"
"06/30/2009","77","Ozone","Red Hills","06-079-8005","AQS","77","3","20","53","5"
"07/01/2009","67","Ozone","Red Hills","06-079-8005","AQS","67","3",".","48","15"
"07/02/2009","58","Ozone","Carrizo Plains","06-079-8006","AQS","58","3",".","47","8"
"07/03/2009","54","PM2.5","Atascadero (original site)","06-079-8001","AQS","45","3",".","54","9"
"07/04/2009","55","PM2.5","Atascadero (original site)","06-079-8001","AQS","38","3",".","55","7"
"07/05/2009","49","PM2.5","Mesa2","06-079-2004","AQS","38","3",".","49","6"
"07/06/2009","66","PM2.5","Mesa2","06-079-2004","AQS","48","4","52","66","12"
"07/07/2009","51","Ozone","Red Hills","06-079-8005","AQS","51","3",".","49","16"
"07/08/2009","59","PM2.5","Mesa2","06-079-2004","AQS","48","0",".","59","14"
"07/09/2009","87","Ozone","Carrizo Plains","06-079-8006","AQS","87","1",".","40","17"
"07/10/2009","84","Ozone","Carrizo Plains","06-079-8006","AQS","84","0",".","43","14"
"07/11/2009","80","Ozone","Red Hills","06-079-8005","AQS","80","1",".","45","13"
"07/12/2009","61","Ozone","Red Hills","06-079-8005","AQS","61","0","25","44","19"
"07/13/2009","80","Ozone","Red Hills","06-079-8005","AQS","80","0",".","46","21"
"07/14/2009","80","Ozone","Red Hills","06-079-8005","AQS","80","0",".","54","23"
"07/15/2009","93","Ozone","Red Hills","06-079-8005","AQS","93","0",".","52","25"
"07/16/2009","93","Ozone","Red Hills","06-079-8005","AQS","93","0",".","46","10"
"07/17/2009","108","Ozone","Red Hills","06-079-8005","AQS","108","0",".","38","9"
"07/18/2009","126","Ozone","Red Hills","06-079-8005","AQS","126","0","19","42","16"
"07/19/2009","93","Ozone","Red Hills","06-079-8005","AQS","93","3",".","38","6"
"07/20/2009","58","Ozone","Red Hills","06-079-8005","AQS","58","0",".","49","16"
"07/21/2009","87","Ozone","Red Hills","06-079-8005","AQS","87","0",".","35","11"
"07/22/2009","71","Ozone","Red Hills","06-079-8005","AQS","71","0","16","34","18"
"07/23/2009","67","Ozone","Carrizo Plains","06-079-8006","AQS","67","0",".","39","5"
"07/24/2009","44","Ozone","Red Hills","06-079-8005","AQS","44","0","25","38","5"
"07/25/2009","77","Ozone","Red Hills","06-079-8005","AQS","77","0","10","26","7"
"07/26/2009","80","Ozone","Red Hills","06-079-8005","AQS","80","0",".","32","10"
"07/27/2009","93","Ozone","Red Hills","06-079-8005","AQS","93","0",".","29","11"
"07/28/2009","50","Ozone","Red Hills","06-079-8005","AQS","50","0",".","21","8"
"07/29/2009","43","Ozone","Red Hills","06-079-8005","AQS","43","0",".","21","6"
"07/30/2009","49","Ozone","Red Hills","06-079-8005","AQS","49","0","13","23","5"
"07/31/2009","61","Ozone","Carrizo Plains","06-079-8006","AQS","61","0",".","20","7"
"08/01/2009","47","Ozone","Carrizo Plains","06-079-8006","AQS","47","0",".","21","7"
"08/02/2009","31","Ozone","Red Hills","06-079-8005","AQS","31","0",".","22","6"
"08/03/2009","32","Ozone","Red Hills","06-079-8005","AQS","32","0",".","21","10"
"08/04/2009","48","Ozone","Carrizo Plains","06-079-8006","AQS","48","0",".","23","10"
"08/05/2009","37","Ozone","Carrizo Plains","06-079-8006","AQS","37","0","19","21","9"
"08/06/2009","31","PM2.5","Mesa2","06-079-2004","AQS","30","0",".","31","8"
"08/07/2009","65","PM2.5","Mesa2","06-079-2004","AQS","37","0",".","65","13"
"08/08/2009","63","PM2.5","Mesa2","06-079-2004","AQS","54","0",".","63","8"
"08/09/2009","84","Ozone","Red Hills","06-079-8005","AQS","84","0",".","47","15"
"08/10/2009","87","Ozone","Red Hills","06-079-8005","AQS","87","0",".","46","25"
"08/11/2009","112","Ozone","Red Hills","06-079-8005","AQS","112","0","23","42","20"
"08/12/2009","108","Ozone","Carrizo Plains","06-079-8006","AQS","108","0",".","39","13"
"08/13/2009","54","PM2.5","Atascadero (original site)","06-079-8001","AQS","54","0",".","54","14"
"08/14/2009","141","PM2.5","Atascadero (original site)","06-079-8001","AQS","61","0","71","141","12"
"08/15/2009","80","Ozone","Red Hills","06-079-8005","AQS","80","0","30","74","10"
"08/16/2009","90","Ozone","Red Hills","06-079-8005","AQS","90","0","16","65","6"
"08/17/2009","97","Ozone","Red Hills","06-079-8005","AQS","97","0","22","56","8"
"08/18/2009","129","Ozone","Carrizo Plains","06-079-8006","AQS","129","0","13","43","4"
"08/19/2009","115","Ozone","Carrizo Plains","06-079-8006","AQS","115","0","8","40","14"
"08/20/2009","112","Ozone","Carrizo Plains","06-079-8006","AQS","112","0","16","41","16"
"08/21/2009","112","Ozone","Red Hills","06-079-8005","AQS","112","0","25","66","16"
"08/22/2009","67","Ozone","Red Hills","06-079-8005","AQS","67","0","19","43","17"
"08/23/2009","51","Ozone","Red Hills","06-079-8005","AQS","51","0","18","29","9"
"08/24/2009","64","Ozone","Red Hills","06-079-8005","AQS","64","0","17","39","10"
"08/25/2009","71","Ozone","Red Hills","06-079-8005","AQS","71","0",".","39","25"
"08/26/2009","84","Ozone","Red Hills","06-079-8005","AQS","84","0",".","30","31"
"08/27/2009","115","Ozone","Red Hills","06-079-8005","AQS","115","3",".","35","22"
"08/28/2009","112","Ozone","Carrizo Plains","06-079-8006","AQS","112","1",".","54","41"
"08/29/2009","84","Ozone","Carrizo Plains","06-079-8006","AQS","84","3","43","54","26"
"08/30/2009","46","Ozone","Carrizo Plains","06-079-8006","AQS","46","0",".","30","12"
"08/31/2009","33","Ozone","Red Hills","06-079-8005","AQS","33","0",".","18","18"
"09/01/2009","71","Ozone","Red Hills","06-079-8005","AQS","71","1",".","31","28"
"09/02/2009","87","Ozone","Red Hills","06-079-8005","AQS","87","3",".","52","24"
"09/03/2009","61","Ozone","Carrizo Plains","06-079-8006","AQS","61","1",".","51","29"
"09/04/2009","52","PM2.5","Mesa2","06-079-2004","AQS","42","0","51","52","23"
"09/05/2009","58","Ozone","Carrizo Plains","06-079-8006","AQS","58","1",".","54","16"
"09/06/2009","67","PM2.5","Mesa2","06-079-2004","AQS","41","1",".","67","8"
"09/07/2009","80","PM2.5","Mesa2","06-079-2004","AQS","47","1",".","80","8"
"09/08/2009","51","Ozone","Red Hills","06-079-8005","AQS","51","1",".","42","19"
"09/09/2009","77","Ozone","Carrizo Plains","06-079-8006","AQS","77","0",".","35","16"
"09/10/2009","112","Ozone","Red Hills","06-079-8005","AQS","112","1","27","29","26"
"09/11/2009","122","Ozone","Carrizo Plains","06-079-8006","AQS","122","0","10","26","26"
"09/12/2009","80","Ozone","Red Hills","06-079-8005","AQS","80","0","5","15","17"
"09/13/2009","33","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","33","0","8","18","4"
"09/14/2009","42","Ozone","Red Hills","06-079-8005","AQS","42","0","24","33","5"
"09/15/2009","61","Ozone","Red Hills","06-079-8005","AQS","61","0","23","36","11"
"09/16/2009","105","Ozone","Red Hills","06-079-8005","AQS","105","0","58","65","16"
"09/17/2009","93","Ozone","Carrizo Plains","06-079-8006","AQS","93","0","19","28","24"
"09/18/2009","101","Ozone","Red Hills","06-079-8005","AQS","101","1","18","26","24"
"09/19/2009","51","Ozone","Red Hills","06-079-8005","AQS","51","0","4","17","14"
"09/20/2009","45","Ozone","Red Hills","06-079-8005","AQS","45","0","5","25","17"
"09/21/2009","115","Ozone","Red Hills","06-079-8005","AQS","115","0","3","15","22"
"09/22/2009","126","Ozone","Red Hills","06-079-8005","AQS","126","0","25","31","37"
"09/23/2009","129","Ozone","Red Hills","06-079-8005","AQS","129","1","6","31","30"
"09/24/2009","97","Ozone","Red Hills","06-079-8005","AQS","97","0","7","25","41"
"09/25/2009","112","Ozone","Red Hills","06-079-8005","AQS","112","0","6","31","32"
"09/26/2009","119","Ozone","Red Hills","06-079-8005","AQS","119","1","11","26","29"
"09/27/2009","108","Ozone","Red Hills","06-079-8005","AQS","108","1","7","28","16"
"09/28/2009","77","Ozone","Red Hills","06-079-8005","AQS","77","0","15","35","15"
"09/29/2009","54","PM10","Mesa2","06-079-2004","AQS","39","0","54","52","10"
"09/30/2009","50","PM10","Mesa2","06-079-2004","AQS","43","0","50","34","12"
"10/01/2009","51","PM10","Mesa2","06-079-2004","AQS","49","1","51","31","26"
"10/02/2009","77","Ozone","Red Hills","06-079-8005","AQS","77","1","37","33","37"
"10/03/2009","53","PM2.5","Mesa2","06-079-2004","AQS","47",".","46","53","19"
"10/04/2009","53","PM2.5","Mesa2","06-079-2004","AQS","34",".","51","53","10"
"10/05/2009","40","Ozone","Red Hills","06-079-8005","AQS","40",".","20","32","19"
"10/06/2009","46","Ozone","Red Hills","06-079-8005","AQS","46",".","32","32","34"
"10/07/2009","51","Ozone","Red Hills","06-079-8005","AQS","51","0","33","33","26"
"10/08/2009","47","Ozone","Red Hills","06-079-8005","AQS","47","0","21","41","22"
"10/09/2009","67","Ozone","Carrizo Plains","06-079-8006","AQS","67","0","18","40","21"
"10/10/2009","71","Ozone","Carrizo Plains","06-079-8006","AQS","71","0","21","37","11"
"10/11/2009","49","PM2.5","Atascadero (original site)","06-079-8001","AQS","48","0","18","49","12"
"10/12/2009","41","Ozone","Red Hills","06-079-8005","AQS","41","0","23","40","11"
"10/13/2009","27","Ozone","Paso Robles","06-079-0005","AQS","27","0","4","4","4"
"10/14/2009","25","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","25","0","3","2","2"
"10/15/2009","83","PM10","Mesa2","06-079-2004","AQS","39","1","83","47","9"
"10/16/2009","37","Ozone","San Luis Obispo","06-079-2006","AQS","37","0","22","32","19"
"10/17/2009","57","PM2.5","Atascadero (original site)","06-079-8001","AQS","50","1","19","57","20"
"10/18/2009","43","Ozone","Red Hills","06-079-8005","AQS","43","0","10","33","11"
"10/19/2009","32","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","32","0","7","23","12"
"10/20/2009","36","PM10","Mesa2","06-079-2004","AQS","34","0","36","30","9"
"10/21/2009","61","PM10","Mesa2","06-079-2004","AQS","41","1","61","56","22"
"10/22/2009","56","PM2.5","Mesa2","06-079-2004","AQS","44","1","56","56","11"
"10/23/2009","50","Ozone","Red Hills","06-079-8005","AQS","50","1","33","47","22"
"10/24/2009","58","PM10","Mesa2","06-079-2004","AQS","47","1","58","57","18"
"10/25/2009","44","Ozone","Red Hills","06-079-8005","AQS","44","1","38","38","21"
"10/26/2009","54","Ozone","Red Hills","06-079-8005","AQS","54","1","23","37","29"
"10/27/2009","60","PM10","Mesa2","06-079-2004","AQS","38","0","60","54","16"
"10/28/2009","39","PM10","Mesa2","06-079-2004","AQS","37","0","39","35","36"
"10/29/2009","44","PM2.5","Atascadero (original site)","06-079-8001","AQS","37","0","22","44","31"
"10/30/2009","45","PM2.5","Atascadero (original site)","06-079-8001","AQS","43","1","19","45","29"
"10/31/2009","54","Ozone","Red Hills","06-079-8005","AQS","54","1","19","47","28"
"11/01/2009","77","Ozone","Red Hills","06-079-8005","AQS","77","1","16","55","32"
"11/02/2009","90","Ozone","Red Hills","06-079-8005","AQS","90","3","24","59","42"
"11/03/2009","90","Ozone","Red Hills","06-079-8005","AQS","90","1","28","53","42"
"11/04/2009","44","Ozone","Carrizo Plains","06-079-8006","AQS","44","0","19","35","27"
"11/05/2009","34","PM2.5","Atascadero (original site)","06-079-8001","AQS","33","0","8","34","22"
"11/06/2009","41","Ozone","Red Hills","06-079-8005","AQS","41","0","30","31","24"
"11/07/2009","43","PM10","Mesa2","06-079-2004","AQS","36","1","43","34","15"
