"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2009","104","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","5","17","1","28","104","12"
"01/02/2009","85","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","6","16","1",".","85","23"
"01/03/2009","71","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","7","13","1",".","71","16"
"01/04/2009","102","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","17","16","3",".","102","25"
"01/05/2009","103","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","22","11","3",".","103","25"
"01/06/2009","80","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","18","13","3",".","80","25"
"01/07/2009","99","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","22","12","3","33","99","22"
"01/08/2009","95","PM2.5","Clovis-Villa","06-019-5001","AQS","9","6","3","25","95","20"
"01/09/2009","84","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","14","8","1",".","84","23"
"01/10/2009","143","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","19","13","3",".","143","31"
"01/11/2009","133","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","19","19","1",".","133","37"
"01/12/2009","140","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","22","27","1",".","140","42"
"01/13/2009","153","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","19","23","1","58","153","46"
"01/14/2009","152","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","20","23","1",".","152","45"
"01/15/2009","153","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","22","27","3",".","153","52"
"01/16/2009","152","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","23","25","3",".","152","50"
"01/17/2009","100","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","24","31","1",".","100","44"
"01/18/2009","96","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","18","30","1",".","96","36"
"01/19/2009","101","PM2.5","Fresno-Pacific","06-019-5025","AQS","17","25","3","51","101","41"
"01/20/2009","88","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","19","21","1",".","88","40"
"01/21/2009","101","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","17","14","3",".","101","40"
"01/22/2009","116","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","8","6","1","33","116","30"
"01/23/2009","133","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","9","6","0",".","133","25"
"01/24/2009","70","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","7","23","0",".","70","16"
"01/25/2009","31","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","5","31","0","8","31","24"
"01/26/2009","53","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","6","23","0",".","53","30"
"01/27/2009","91","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","13","23","1","23","91","33"
"01/28/2009","115","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","16","20","1",".","115","33"
"01/29/2009","112","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","17","21","1",".","112","41"
"01/30/2009","122","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","17","19","3",".","122","42"
"01/31/2009","127","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","13","27","3","40","127","39"
"02/01/2009","132","PM2.5","Clovis-Villa","06-019-5001","AQS","14","35","1",".","132","39"
"02/02/2009","140","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","17","34","1",".","140","49"
"02/03/2009","88","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","17","30","3",".","88","51"
"02/04/2009","62","PM2.5","3425 N FIRST ST, FRESNO","06-019-0008","AQS","17","26","1",".","62","42"
