"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2009","79","PM2.5","Concord","06-013-0002","AQS","5","14","9","30","79","17"
"01/02/2009","45","PM2.5","Concord","06-013-0002","AQS","6","24","3",".","45","27"
"01/03/2009","47","PM2.5","Concord","06-013-0002","AQS","7","31","4",".","47","26"
"01/04/2009","44","PM2.5","Concord","06-013-0002","AQS","9","21","11",".","44","27"
"01/05/2009","53","PM2.5","Concord","06-013-0002","AQS","7","15","16",".","53","26"
"01/06/2009","62","PM2.5","Concord","06-013-0002","AQS","8","18","7",".","62","25"
"01/07/2009","76","PM2.5","Concord","06-013-0002","AQS","8","15","3","29","76","21"
"01/08/2009","64","PM2.5","Concord","06-013-0002","AQS","7","12","6",".","64","21"
"01/09/2009","27","Ozone","Concord","06-013-0002","AQS","7","27","9",".","22","23"
"01/10/2009","47","PM2.5","Concord","06-013-0002","AQS","7","28","21",".","47","31"
"01/11/2009","64","PM2.5","Concord","06-013-0002","AQS","10","20","27",".","64","33"
"01/12/2009","27","Ozone","Concord","06-013-0002","AQS","10","27","24",".","14","24"
"01/13/2009","42","PM2.5","Concord","06-013-0002","AQS","8","24","17","33","42","32"
"01/14/2009","90","PM2.5","Concord","06-013-0002","AQS","10","19","14",".","90","31"
"01/15/2009","58","PM2.5","Concord","06-013-0002","AQS","13","27","9",".","58","38"
"01/16/2009","53","PM2.5","Concord","06-013-0002","AQS","13","31","16",".","53","38"
"01/17/2009","98","PM2.5","Concord","06-013-0002","AQS","9","31","11",".","98","30"
"01/18/2009","67","PM2.5","Concord","06-013-0002","AQS","9","31","23",".","67","27"
"01/19/2009","36","PM2.5","Concord","06-013-0002","AQS","10","26","17","25","36","33"
"01/20/2009","34","NO2","Concord","06-013-0002","AQS","10","26","17",".","33","34"
"01/21/2009","59","PM2.5","Concord","06-013-0002","AQS","7","13","16",".","59","27"
"01/22/2009","55","PM2.5","Concord","06-013-0002","AQS","10","18","6",".","55","26"
"01/23/2009","46","PM2.5","Concord","06-013-0002","AQS","7","17","4",".","46","21"
"01/24/2009","33","Ozone","San Pablo","06-013-1004","AQS","7","33","9",".","31","16"
"01/25/2009","32","Ozone","Concord","06-013-0002","AQS","5","32","3","7","15","18"
"01/26/2009","29","Ozone","Bethel Island","06-013-1002","AQS","5","29","10",".","17","26"
"01/27/2009","32","NO2","San Pablo","06-013-1004","AQS","7","31","7",".","18","32"
"01/28/2009","35","PM2.5","Concord","06-013-0002","AQS","7","25","13",".","35","28"
"01/29/2009","34","NO2","Concord","06-013-0002","AQS","7","31","9",".","25","34"
"01/30/2009","68","PM2.5","Concord","06-013-0002","AQS","8","31","11",".","68","33"
"01/31/2009","49","PM2.5","Concord","06-013-0002","AQS","7","34","40","24","49","24"
"02/01/2009","35","NO2","San Pablo","06-013-1004","AQS","7","32","14",".","27","35"
"02/02/2009","85","PM2.5","Concord","06-013-0002","AQS","7","32","10",".","85","29"
"02/03/2009","39","NO2","San Pablo","06-013-1004","AQS","7","30","9",".",".","39"
"02/04/2009","86","PM2.5","Concord","06-013-0002","AQS","8","24","14",".","86","33"
"02/05/2009","32","Ozone","Concord","06-013-0002","AQS","6","32","6",".","18","25"
"02/06/2009","30","NO2","San Pablo","06-013-1004","AQS","7","25","7","10","28","30"
"02/07/2009","23","Ozone","Bethel Island","06-013-1002","AQS","5","23","14",".","22","19"
"02/08/2009","36","Ozone","San Pablo","06-013-1004","AQS","5","36","13",".","26","14"
"02/09/2009","33","Ozone","Bethel Island","06-013-1002","AQS","2","33","6",".","11","19"
"02/10/2009","31","Ozone","Concord","06-013-0002","AQS","6","31","7",".","11","22"
"02/11/2009","31","Ozone","San Pablo","06-013-1004","AQS","8","31","10",".","20","29"
"02/12/2009","30","Ozone","Concord","06-013-0002","AQS","5","30","9","8","17","20"
"02/13/2009","35","Ozone","Bethel Island","06-013-1002","AQS","5","35","7",".","10","35"
"02/14/2009","35","Ozone","Concord","06-013-0002","AQS","3","35","4",".",".","15"
"02/15/2009","33","Ozone","Concord","06-013-0002","AQS","6","33","0",".",".","25"
"02/16/2009","34","Ozone","Concord","06-013-0002","AQS","6","34","6",".",".","22"
"02/17/2009","33","NO2","San Pablo","06-013-1004","AQS","3","29","6",".",".","33"
"02/18/2009","30","PM2.5","Concord","06-013-0002","AQS","5","27","3","10","30","26"
"02/19/2009","32","NO2","Concord","06-013-0002","AQS","6","27","7",".","25","32"
"02/20/2009","31","Ozone","Concord","06-013-0002","AQS","7","31","10",".","24","26"
"02/21/2009","45","PM2.5","Concord","06-013-0002","AQS","7","30","13",".","45","31"
"02/22/2009","31","Ozone","Concord","06-013-0002","AQS","5","31","3",".","10","13"
"02/23/2009","34","Ozone","Bethel Island","06-013-1002","AQS","3","34","7",".","6","16"
"02/24/2009","43","Ozone","Bethel Island","06-013-1002","AQS","5","43","14","9","13","25"
"02/25/2009","36","Ozone","Concord","06-013-0002","AQS","5","36","7",".","11","32"
"02/26/2009","34","Ozone","Bethel Island","06-013-1002","AQS","3","34","7",".","8","20"
"02/27/2009","31","Ozone","Concord","06-013-0002","AQS","6","31","13",".","13","30"
"02/28/2009","50","PM2.5","Concord","06-013-0002","AQS","7","21","14",".","50","25"
"03/01/2009","39","PM2.5","Concord","06-013-0002","AQS","8","37","3",".","39","18"
"03/02/2009","40","Ozone","Concord","06-013-0002","AQS","5","40","4","9","9","13"
"03/03/2009","39","Ozone","Concord","06-013-0002","AQS","5","39","4",".","12","18"
"03/04/2009","38","Ozone","Concord","06-013-0002","AQS","5","38","9",".","14","33"
"03/05/2009","36","Ozone","Bethel Island","06-013-1002","AQS","5","36","7",".","23","25"
"03/06/2009","39","Ozone","Bethel Island","06-013-1002","AQS","5","39","13",".","13","28"
"03/07/2009","38","Ozone","Bethel Island","06-013-1002","AQS","5","38","10",".","16","28"
"03/08/2009","37","Ozone","San Pablo","06-013-1004","AQS","5","37","4","13","26","9"
"03/09/2009","43","Ozone","Bethel Island","06-013-1002","AQS","3","43","16",".","8","16"
"03/10/2009","38","Ozone","Bethel Island","06-013-1002","AQS","6","38","36",".","13","25"
"03/11/2009","44","Ozone","Bethel Island","06-013-1002","AQS","6","44","26",".","20","31"
"03/12/2009","38","Ozone","Bethel Island","06-013-1002","AQS","7","38","10",".","27","36"
"03/13/2009","36","PM2.5","Concord","06-013-0002","AQS","5","35","6",".","36","23"
"03/14/2009","41","Ozone","Bethel Island","06-013-1002","AQS","2","41","7","12","21","15"
"03/15/2009","32","Ozone","Bethel Island","06-013-1002","AQS","2","32","7",".","10","14"
"03/16/2009","30","Ozone","Bethel Island","06-013-1002","AQS","3","30","7",".","11","25"
"03/17/2009","34","Ozone","Bethel Island","06-013-1002","AQS","3","34","10",".","17","24"
"03/18/2009","35","Ozone","Bethel Island","06-013-1002","AQS","3","35","7",".","29","24"
"03/19/2009","37","Ozone","Bethel Island","06-013-1002","AQS","6","37","19",".",".","27"
"03/20/2009","29","Ozone","Bethel Island","06-013-1002","AQS","3","29","6","10","25","22"
"03/21/2009","41","Ozone","Concord","06-013-0002","AQS","3","41","19",".","15","6"
"03/22/2009","44","Ozone","Bethel Island","06-013-1002","AQS","3","44","11",".","8","7"
"03/23/2009","43","Ozone","Bethel Island","06-013-1002","AQS","3","43","10",".","13","26"
"03/24/2009","34","Ozone","Bethel Island","06-013-1002","AQS","3","34","17",".","19","18"
"03/25/2009","34","Ozone","Bethel Island","06-013-1002","AQS","5","34","10",".","21","19"
"03/26/2009","35","Ozone","Bethel Island","06-013-1002","AQS","3","35","11","8","14","16"
"03/27/2009","58","Ozone","Bethel Island","06-013-1002","AQS","5","58","6",".","16","21"
"03/28/2009","45","Ozone","Bethel Island","06-013-1002","AQS","5","45","14",".","22","20"
"03/29/2009","46","Ozone","Concord","06-013-0002","AQS","3","46","4",".","11","6"
"03/30/2009","46","Ozone","Bethel Island","06-013-1002","AQS","3","46","6",".","15","21"
"03/31/2009","44","Ozone","Bethel Island","06-013-1002","AQS","5","44","9",".","28","27"
"04/01/2009","40","Ozone","Bethel Island","06-013-1002","AQS","3","40","7","12","22","15"
"04/02/2009","35","Ozone","Concord","06-013-0002","AQS","3","35","4",".","17","6"
"04/03/2009","45","Ozone","Bethel Island","06-013-1002","AQS","3","45","13",".",".","16"
"04/04/2009","51","Ozone","Bethel Island","06-013-1002","AQS","3","51","9",".","26","17"
"04/05/2009","67","Ozone","Concord","06-013-0002","AQS","5","67","13",".",".","21"
"04/06/2009","51","Ozone","Bethel Island","06-013-1002","AQS","6","51","31",".",".","30"
"04/07/2009","42","Ozone","Bethel Island","06-013-1002","AQS","6","42","10","11","28","16"
"04/08/2009","43","Ozone","Bethel Island","06-013-1002","AQS","5","43","9",".",".","12"
"04/09/2009","38","Ozone","Bethel Island","06-013-1002","AQS","5","38","6",".",".","10"
"04/10/2009","42","Ozone","Bethel Island","06-013-1002","AQS","5","42","6",".","18","18"
"04/11/2009","38","Ozone","Bethel Island","06-013-1002","AQS","5","38","4",".",".","12"
"04/12/2009","36","Ozone","Bethel Island","06-013-1002","AQS","5","36","4",".",".","8"
"04/13/2009","35","Ozone","Bethel Island","06-013-1002","AQS","5","35","6","10","25","10"
"04/14/2009","42","Ozone","Bethel Island","06-013-1002","AQS","3","42","6",".","38","5"
"04/15/2009","42","Ozone","Bethel Island","06-013-1002","AQS","2","42","7",".",".","14"
"04/16/2009","40","Ozone","Bethel Island","06-013-1002","AQS","3","40","7",".","25","13"
"04/17/2009","40","Ozone","Bethel Island","06-013-1002","AQS","3","40","7",".",".","14"
"04/18/2009","44","Ozone","Bethel Island","06-013-1002","AQS","5","44","9",".",".","16"
"04/19/2009","87","Ozone","Bethel Island","06-013-1002","AQS","7","87","11","21","32","20"
"04/20/2009","84","Ozone","Bethel Island","06-013-1002","AQS","6","84","16",".",".","17"
"04/21/2009","84","Ozone","Concord","06-013-0002","AQS","6","84","11",".",".","17"
"04/22/2009","46","Ozone","Bethel Island","06-013-1002","AQS","5","46","9",".","35","22"
"04/23/2009","50","Ozone","Bethel Island","06-013-1002","AQS","3","50","3",".",".","7"
"04/24/2009","44","Ozone","Bethel Island","06-013-1002","AQS","3","44","9",".",".","6"
"04/25/2009","45","PM2.5","Concord","06-013-0002","AQS","3","42","6","19","45","6"
"04/26/2009","47","Ozone","Bethel Island","06-013-1002","AQS","3","47","14",".",".","7"
"04/27/2009","45","Ozone","Bethel Island","06-013-1002","AQS","3","45","11",".",".","6"
"04/28/2009","46","Ozone","Bethel Island","06-013-1002","AQS","3","46","24",".","21","7"
"04/29/2009","40","Ozone","Concord","06-013-0002","AQS","3","40","16",".",".","14"
"04/30/2009","43","Ozone","Bethel Island","06-013-1002","AQS","3","43","21",".",".","13"
"05/01/2009","29","Ozone","Bethel Island","06-013-1002","AQS","5","29","7","14","21","20"
"05/02/2009","34","Ozone","Bethel Island","06-013-1002","AQS","3","34","1",".",".","10"
"05/03/2009","31","Ozone","Bethel Island","06-013-1002","AQS","5","31","4",".",".","9"
"05/04/2009","29","Ozone","Bethel Island","06-013-1002","AQS","3","29","6",".","5","14"
"05/05/2009","25","Ozone","Bethel Island","06-013-1002","AQS","3","25","6",".",".","8"
"05/06/2009","27","Ozone","Bethel Island","06-013-1002","AQS","3","27","4",".",".","8"
"05/07/2009","48","Ozone","Bethel Island","06-013-1002","AQS","3","48","10","14","21","10"
"05/08/2009","48","Ozone","Bethel Island","06-013-1002","AQS","3","48","10",".",".","10"
"05/09/2009","42","Ozone","Bethel Island","06-013-1002","AQS","3","42","10",".",".","10"
"05/10/2009","44","Ozone","Bethel Island","06-013-1002","AQS","3","44","21",".","40","8"
