"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2009","14","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","14",".","."
"01/02/2009","12","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","12",".","."
"01/03/2009","33","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","19","8","33"
"01/04/2009","22","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","22",".","."
"01/05/2009","18","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","18",".","."
"01/06/2009","16","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","16",".","."
"01/07/2009","21","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","10","6","21"
"01/08/2009","13","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","13",".","."
"01/09/2009","18","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","18",".","."
"01/10/2009","22","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","22",".","."
"01/11/2009","25","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","25",".","."
"01/12/2009","26","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","26",".","."
"01/13/2009","35","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","27","13","35"
"01/14/2009","29","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","29",".","."
"01/15/2009","29","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","29",".","."
"01/16/2009","27","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","27",".","."
"01/17/2009","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","."
"01/18/2009","29","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","29",".","."
"01/19/2009","30","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","30","6","20"
"01/20/2009","27","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","27",".","."
"01/22/2009","13","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","13",".","."
"01/23/2009","19","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","19",".","."
"01/24/2009","27","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","27",".","."
"01/25/2009","30","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","30","6","16"
"01/26/2009","26","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","26",".","."
"01/27/2009","28","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","."
"01/28/2009","24","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","24",".","."
"01/29/2009","27","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","27",".","."
"01/30/2009","29","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","29",".","."
"01/31/2009","32","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","27","9","32"
"02/01/2009","36","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","36",".","."
"02/02/2009","29","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","29",".","."
"02/03/2009","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","."
"02/04/2009","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","."
"02/05/2009","38","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","38",".","."
"02/06/2009","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35","5","."
"02/07/2009","33","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","33",".","."
"02/08/2009","39","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","39",".","."
"02/09/2009","37","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","37",".","."
"02/10/2009","33","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","33",".","18"
"02/11/2009","36","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","36",".","."
"02/12/2009","33","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","33","6","15"
"02/13/2009","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","."
"02/14/2009","37","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","37",".","."
"02/15/2009","42","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","42",".","."
"02/16/2009","41","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","41",".","."
"02/17/2009","37","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","37",".","."
"02/18/2009","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35","6","13"
