"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/11/2009","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"02/12/2009","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"02/13/2009","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"02/14/2009","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"02/15/2009","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"02/16/2009","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"02/17/2009","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"02/18/2009","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"02/19/2009","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"02/20/2009","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"02/21/2009","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"02/22/2009","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"02/23/2009","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"02/24/2009","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"02/25/2009","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"02/26/2009","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"02/27/2009","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"02/28/2009","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"03/01/2009","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"03/02/2009","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"03/03/2009","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/04/2009","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"03/05/2009","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"03/06/2009","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"03/07/2009","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"03/08/2009","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"03/09/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"03/10/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"03/11/2009","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"03/12/2009","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"03/13/2009","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"03/14/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"03/15/2009","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"03/16/2009","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"03/17/2009","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"03/18/2009","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"03/19/2009","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/20/2009","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"03/21/2009","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"03/22/2009","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"03/23/2009","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"03/24/2009","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"03/25/2009","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"03/26/2009","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"03/27/2009","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"03/28/2009","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"03/29/2009","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"03/30/2009","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"03/31/2009","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"04/01/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/02/2009","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"04/03/2009","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"04/04/2009","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"04/05/2009","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"04/06/2009","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"04/07/2009","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"04/08/2009","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"04/09/2009","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"04/10/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/11/2009","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"04/12/2009","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"04/13/2009","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"04/14/2009","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"04/15/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/16/2009","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"04/17/2009","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"04/18/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"04/19/2009","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"04/20/2009","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"04/21/2009","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"04/22/2009","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"04/23/2009","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"04/24/2009","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"04/25/2009","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"04/26/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"04/27/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"04/29/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"04/30/2009","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"05/01/2009","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"05/02/2009","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"05/03/2009","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"05/04/2009","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"05/05/2009","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"05/06/2009","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"05/07/2009","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"05/08/2009","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"05/09/2009","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"05/10/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"05/11/2009","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"05/12/2009","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"05/13/2009","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/14/2009","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"05/15/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"05/16/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"05/17/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"05/18/2009","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"05/19/2009","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"05/20/2009","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/21/2009","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"05/22/2009","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"05/23/2009","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"05/24/2009","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"05/25/2009","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"05/26/2009","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"05/27/2009","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"05/28/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"05/29/2009","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"05/30/2009","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"05/31/2009","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/01/2009","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"06/02/2009","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"06/03/2009","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"06/04/2009","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"06/05/2009","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"06/06/2009","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"06/07/2009","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"06/08/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"06/09/2009","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"06/10/2009","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"06/11/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"06/12/2009","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"06/13/2009","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"06/14/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"06/15/2009","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"06/16/2009","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"06/17/2009","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"06/18/2009","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"06/19/2009","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"06/20/2009","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"06/21/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"06/22/2009","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"06/23/2009","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"06/24/2009","129","Ozone","Sonora-Barretta Street","06-109-0005","AQS","129","."
"06/25/2009","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"06/26/2009","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"06/27/2009","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"06/28/2009","122","Ozone","Sonora-Barretta Street","06-109-0005","AQS","122","."
"06/29/2009","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"06/30/2009","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"07/01/2009","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"07/02/2009","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"07/03/2009","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"07/04/2009","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/05/2009","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"07/06/2009","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"07/07/2009","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"07/08/2009","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"07/09/2009","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"07/10/2009","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"07/11/2009","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"07/12/2009","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"07/13/2009","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"07/14/2009","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"07/15/2009","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"07/16/2009","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"07/17/2009","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"07/18/2009","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"07/19/2009","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"07/20/2009","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"07/21/2009","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"07/22/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"07/23/2009","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/24/2009","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"07/25/2009","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"07/26/2009","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"07/27/2009","119","Ozone","Sonora-Barretta Street","06-109-0005","AQS","119","."
"07/28/2009","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"07/29/2009","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/30/2009","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/31/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"08/01/2009","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"08/02/2009","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"08/03/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"08/04/2009","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"08/05/2009","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"08/06/2009","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"08/07/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"08/08/2009","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"08/09/2009","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"08/10/2009","108","Ozone","Sonora-Barretta Street","06-109-0005","AQS","108","."
"08/11/2009","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"08/12/2009","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/13/2009","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"08/14/2009","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"08/15/2009","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"08/16/2009","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"08/17/2009","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/18/2009","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"08/19/2009","122","Ozone","Sonora-Barretta Street","06-109-0005","AQS","122","."
"08/20/2009","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"08/21/2009","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"08/22/2009","129","Ozone","Sonora-Barretta Street","06-109-0005","AQS","129","."
"08/23/2009","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"08/24/2009","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"08/25/2009","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"08/26/2009","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"08/27/2009","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"08/28/2009","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"08/29/2009","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"08/30/2009","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"08/31/2009","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"09/01/2009","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"09/02/2009","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"09/03/2009","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"09/04/2009","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"09/05/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"09/06/2009","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"09/07/2009","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"09/08/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"09/09/2009","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"09/10/2009","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"09/11/2009","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"09/12/2009","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"09/13/2009","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"09/14/2009","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"09/15/2009","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"09/16/2009","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"09/17/2009","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"09/18/2009","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"09/19/2009","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"09/20/2009","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"09/21/2009","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"09/22/2009","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"09/23/2009","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"09/24/2009","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"09/25/2009","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"09/26/2009","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"09/27/2009","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"09/28/2009","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"09/29/2009","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"09/30/2009","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"10/01/2009","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"10/02/2009","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"10/03/2009","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"10/04/2009","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"10/05/2009","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"10/06/2009","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"10/07/2009","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"10/08/2009","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"10/09/2009","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"10/10/2009","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"10/11/2009","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"10/12/2009","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/13/2009","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"10/14/2009","27","Ozone","Sonora-Barretta Street","06-109-0005","AQS","27","."
"10/15/2009","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"10/16/2009","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"10/17/2009","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"10/18/2009","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"10/19/2009","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"10/20/2009","24","Ozone","Sonora-Barretta Street","06-109-0005","AQS","24","."
"10/21/2009","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"10/22/2009","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"10/23/2009","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"10/24/2009","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"10/25/2009","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"10/26/2009","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"10/27/2009","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"10/28/2009","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"10/29/2009","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"10/30/2009","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"10/31/2009","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"11/01/2009","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"11/02/2009","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/03/2009","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/05/2009","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"11/06/2009","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/07/2009","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"11/08/2009","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/09/2009","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/11/2009","23","Ozone","Sonora-Barretta Street","06-109-0005","AQS","23","."
"11/12/2009","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/13/2009","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/14/2009","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/15/2009","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"11/16/2009","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/17/2009","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"11/18/2009","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"11/19/2009","25","Ozone","Sonora-Barretta Street","06-109-0005","AQS","25","."
"11/20/2009","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/21/2009","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"11/22/2009","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"11/23/2009","26","Ozone","Sonora-Barretta Street","06-109-0005","AQS","26","."
"11/24/2009","27","Ozone","Sonora-Barretta Street","06-109-0005","AQS","27","."
"11/25/2009","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"11/26/2009","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"11/27/2009","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"11/28/2009","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/29/2009","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
