"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2009","74","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","19","19","74","8"
"01/02/2009","95","PM2.5","Turlock","06-099-0006","AQS","5","13",".","95","14"
"01/03/2009","54","PM2.5","Turlock","06-099-0006","AQS","10","20",".","54","21"
"01/04/2009","65","PM2.5","Modesto-14th Street","06-099-0005","AQS","16","20",".","65","25"
"01/05/2009","75","PM2.5","Turlock","06-099-0006","AQS","8","11",".","75","19"
"01/06/2009","83","PM2.5","Turlock","06-099-0006","AQS","9","17",".","83","22"
"01/07/2009","74","PM2.5","Modesto-14th Street","06-099-0005","AQS","10","11","20","74","19"
"01/08/2009","69","PM2.5","Turlock","06-099-0006","AQS","7","10",".","69","17"
"01/09/2009","68","PM2.5","Turlock","06-099-0006","AQS","9","17",".","68","19"
"01/10/2009","101","PM2.5","Turlock","06-099-0006","AQS","17","9",".","101","21"
"01/11/2009","135","PM2.5","Turlock","06-099-0006","AQS","19","15",".","135","29"
"01/12/2009","134","PM2.5","Turlock","06-099-0006","AQS","10","18",".","134","35"
"01/13/2009","152","PM2.5","Modesto-14th Street","06-099-0005","AQS","13","18","55","152","36"
"01/14/2009","151","PM2.5","Turlock","06-099-0006","AQS","19","21",".","151","42"
"01/15/2009","123","PM2.5","Turlock","06-099-0006","AQS","20","16",".","123","42"
"01/16/2009","156","PM2.5","Turlock","06-099-0006","AQS","11","15",".","156","46"
"01/17/2009","156","PM2.5","Turlock","06-099-0006","AQS","13","22",".","156","39"
"01/18/2009","109","PM2.5","Turlock","06-099-0006","AQS","11","23",".","109","38"
"01/19/2009","115","PM2.5","Modesto-14th Street","06-099-0005","AQS","16","19","49","115","42"
"01/20/2009","96","PM2.5","Turlock","06-099-0006","AQS","17","16",".","96","36"
"01/21/2009","114","PM2.5","Turlock","06-099-0006","AQS","16","3","52","114","32"
"01/22/2009","94","PM2.5","Turlock","06-099-0006","AQS","8","6",".","94","23"
"01/23/2009","66","PM2.5","Turlock","06-099-0006","AQS","9","4",".","66","19"
"01/24/2009","55","PM2.5","Turlock","06-099-0006","AQS","6","24",".","55","10"
"01/25/2009","33","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","31","10","33","17"
"01/26/2009","27","PM2.5","Turlock","06-099-0006","AQS","6","26",".","27","24"
"01/27/2009","50","PM2.5","Turlock","06-099-0006","AQS","9","23",".","50","28"
"01/28/2009","83","PM2.5","Turlock","06-099-0006","AQS","15","15",".","83","29"
"01/29/2009","109","PM2.5","Turlock","06-099-0006","AQS","9","19",".","109","28"
"01/30/2009","141","PM2.5","Turlock","06-099-0006","AQS","17","16",".","141","36"
"01/31/2009","150","PM2.5","Turlock","06-099-0006","AQS","27","27","50","150","35"
"02/01/2009","119","PM2.5","Turlock","06-099-0006","AQS","10","30",".","119","32"
"02/02/2009","119","PM2.5","Turlock","06-099-0006","AQS","17","24",".","119","41"
"02/03/2009","154","PM2.5","Modesto-14th Street","06-099-0005","AQS","22","25",".","154","45"
"02/04/2009","153","PM2.5","Turlock","06-099-0006","AQS","18","24",".","153","34"
"02/05/2009","77","PM2.5","Turlock","06-099-0006","AQS","9","30",".","77","26"
"02/06/2009","39","PM2.5","Turlock","06-099-0006","AQS","3","28","12","39","24"
"02/07/2009","52","PM2.5","Turlock","06-099-0006","AQS","7","30",".","52","28"
"02/08/2009","38","PM2.5","Turlock","06-099-0006","AQS","9","33",".","38","14"
"02/09/2009","32","Ozone","Turlock","06-099-0006","AQS","3","32",".","19","25"
"02/10/2009","32","Ozone","Turlock","06-099-0006","AQS","7","32",".","29","22"
"02/11/2009","47","PM2.5","Turlock","06-099-0006","AQS","5","31",".","47","16"
"02/12/2009","40","PM2.5","Turlock","06-099-0006","AQS","5","30","8","40","22"
"02/13/2009","33","Ozone","Turlock","06-099-0006","AQS","5","33",".","23","14"
"02/14/2009","36","Ozone","Turlock","06-099-0006","AQS","2","36",".","27","8"
"02/15/2009","34","Ozone","Turlock","06-099-0006","AQS","3","34",".","25","14"
"02/16/2009","36","Ozone","Turlock","06-099-0006","AQS","3","36",".","12","8"
