"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2009","53","PM2.5","Yreka","06-093-2001","AQS","17","18","53"
"01/02/2009","31","Ozone","Yreka","06-093-2001","AQS","31",".","."
"01/03/2009","23","Ozone","Yreka","06-093-2001","AQS","23",".","."
"01/04/2009","19","Ozone","Yreka","06-093-2001","AQS","19",".","2"
"01/05/2009","22","Ozone","Yreka","06-093-2001","AQS","22",".","."
"01/06/2009","3","Ozone","Yreka","06-093-2001","AQS","3",".","."
"01/07/2009","40","PM2.5","Yreka","06-093-2001","AQS","6","19","40"
"01/08/2009","24","Ozone","Yreka","06-093-2001","AQS","24",".","."
"01/09/2009","23","Ozone","Yreka","06-093-2001","AQS","23",".","."
"01/10/2009","18","Ozone","Yreka","06-093-2001","AQS","18",".","4"
"01/11/2009","13","Ozone","Yreka","06-093-2001","AQS","13",".","."
"01/12/2009","8","Ozone","Yreka","06-093-2001","AQS","8",".","."
"01/13/2009","46","PM2.5","Yreka","06-093-2001","AQS","9","28","46"
"01/14/2009","6","Ozone","Yreka","06-093-2001","AQS","6",".","."
"01/15/2009","2","Ozone","Yreka","06-093-2001","AQS","2",".","."
"01/16/2009","9","PM2.5","Lava Beds National Monument","06-093-0005","AQS","5",".","9"
"01/17/2009","10","Ozone","Yreka","06-093-2001","AQS","10",".","."
"01/18/2009","13","Ozone","Yreka","06-093-2001","AQS","13",".","."
"01/19/2009","38","PM2.5","Yreka","06-093-2001","AQS","19","21","38"
"01/20/2009","15","Ozone","Yreka","06-093-2001","AQS","15",".","."
"01/21/2009","6","Ozone","Yreka","06-093-2001","AQS","6",".","."
"01/22/2009","12","PM2.5","Lava Beds National Monument","06-093-0005","AQS","6",".","12"
"01/23/2009","9","Ozone","Yreka","06-093-2001","AQS","9",".","."
"01/24/2009","19","Ozone","Yreka","06-093-2001","AQS","19",".","."
"01/25/2009","27","Ozone","Yreka","06-093-2001","AQS","27","6","16"
"01/26/2009","31","Ozone","Yreka","06-093-2001","AQS","31",".","."
"01/27/2009","21","Ozone","Yreka","06-093-2001","AQS","21",".","."
"01/28/2009","23","Ozone","Yreka","06-093-2001","AQS","23",".","2"
"01/29/2009","21","Ozone","Yreka","06-093-2001","AQS","21",".","."
"01/30/2009","21","Ozone","Yreka","06-093-2001","AQS","21",".","."
"01/31/2009","43","PM2.5","Yreka","06-093-2001","AQS","17","17","43"
"02/01/2009","28","Ozone","Yreka","06-093-2001","AQS","28",".","."
"02/02/2009","33","Ozone","Yreka","06-093-2001","AQS","33",".","."
"02/03/2009","28","Ozone","Yreka","06-093-2001","AQS","28",".","8"
"02/04/2009","31","Ozone","Yreka","06-093-2001","AQS","31",".","."
"02/05/2009","35","Ozone","Yreka","06-093-2001","AQS","35",".","."
"02/06/2009","31","Ozone","Yreka","06-093-2001","AQS","31","8","17"
"02/07/2009","33","Ozone","Yreka","06-093-2001","AQS","33",".","."
"02/08/2009","37","Ozone","Yreka","06-093-2001","AQS","37",".","."
"02/09/2009","41","Ozone","Yreka","06-093-2001","AQS","41",".","3"
"02/10/2009","37","Ozone","Yreka","06-093-2001","AQS","37",".","."
"02/11/2009","41","Ozone","Yreka","06-093-2001","AQS","41",".","."
"02/12/2009","42","Ozone","Yreka","06-093-2001","AQS","42","15","18"
"02/13/2009","44","Ozone","Yreka","06-093-2001","AQS","44",".","."
"02/14/2009","44","Ozone","Yreka","06-093-2001","AQS","44",".","."
"02/15/2009","31","Ozone","Yreka","06-093-2001","AQS","31",".","2"
"02/16/2009","44","Ozone","Yreka","06-093-2001","AQS","44",".","."
"02/17/2009","37","Ozone","Yreka","06-093-2001","AQS","37",".","."
"02/18/2009","39","Ozone","Yreka","06-093-2001","AQS","39","11","12"
"02/19/2009","40","Ozone","Yreka","06-093-2001","AQS","40",".","."
"02/20/2009","67","Ozone","Yreka","06-093-2001","AQS","67",".","."
"02/21/2009","64","Ozone","Yreka","06-093-2001","AQS","64",".","6"
"02/22/2009","38","Ozone","Yreka","06-093-2001","AQS","38",".","."
"02/23/2009","39","Ozone","Yreka","06-093-2001","AQS","39",".","."
"02/24/2009","29","Ozone","Yreka","06-093-2001","AQS","29","6","2"
"02/25/2009","39","Ozone","Yreka","06-093-2001","AQS","39",".","."
"02/26/2009","42","Ozone","Yreka","06-093-2001","AQS","42",".","."
"02/27/2009","43","Ozone","Yreka","06-093-2001","AQS","43",".","4"
"02/28/2009","44","Ozone","Yreka","06-093-2001","AQS","44",".","18"
"03/01/2009","30","Ozone","Yreka","06-093-2001","AQS","30",".","."
"03/02/2009","33","Ozone","Yreka","06-093-2001","AQS","33",".","0"
"03/03/2009","35","Ozone","Yreka","06-093-2001","AQS","35",".","."
"03/04/2009","31","Ozone","Yreka","06-093-2001","AQS","31","4","13"
"03/05/2009","29","Ozone","Yreka","06-093-2001","AQS","29",".","1"
"03/06/2009","37","Ozone","Yreka","06-093-2001","AQS","37",".","."
"03/07/2009","33","Ozone","Yreka","06-093-2001","AQS","33",".","."
"03/08/2009","40","Ozone","Yreka","06-093-2001","AQS","40",".","5"
"03/09/2009","36","Ozone","Yreka","06-093-2001","AQS","36",".","."
"03/10/2009","37","Ozone","Yreka","06-093-2001","AQS","37",".","."
"03/11/2009","35","Ozone","Yreka","06-093-2001","AQS","35","10","16"
"03/12/2009","35","Ozone","Yreka","06-093-2001","AQS","35",".","."
"03/13/2009","36","Ozone","Yreka","06-093-2001","AQS","36",".","."
"03/14/2009","35","Ozone","Yreka","06-093-2001","AQS","35","11","16"
"03/15/2009","27","Ozone","Yreka","06-093-2001","AQS","27",".","."
"03/16/2009","35","Ozone","Yreka","06-093-2001","AQS","35",".","."
"03/17/2009","39","Ozone","Yreka","06-093-2001","AQS","39",".","28"
"03/18/2009","32","Ozone","Yreka","06-093-2001","AQS","32",".","."
"03/19/2009","27","Ozone","Yreka","06-093-2001","AQS","27",".","."
"03/20/2009","29","Ozone","Yreka","06-093-2001","AQS","29","14","15"
"03/21/2009","31","Ozone","Yreka","06-093-2001","AQS","31",".","."
"03/22/2009","38","Ozone","Yreka","06-093-2001","AQS","38",".","."
"03/23/2009","3","PM2.5","Lava Beds National Monument","06-093-0005","AQS",".",".","3"
"03/24/2009","33","Ozone","Yreka","06-093-2001","AQS","33",".","."
"03/25/2009","20","Ozone","Yreka","06-093-2001","AQS","20",".","."
