"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2009","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","11","18"
"01/02/2009","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39",".","23"
"01/03/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","23"
"01/04/2009","56","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","44",".","56"
"01/05/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","38"
"01/06/2009","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39",".","21"
"01/07/2009","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35",".","7"
"01/08/2009","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43",".","11"
"01/09/2009","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","10","25"
"01/10/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","26"
"01/11/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","17"
"01/12/2009","42","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","41",".","42"
"01/13/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","35"
"01/14/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","28"
"01/15/2009","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43",".","30"
"01/16/2009","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40",".","22"
"01/17/2009","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","31","36"
"01/18/2009","40","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","39",".","40"
"01/19/2009","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39",".","20"
"01/20/2009","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39",".","19"
"01/21/2009","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39",".","20"
"01/22/2009","38","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","31",".","38"
"01/23/2009","25","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","25",".","10"
"01/24/2009","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34",".","24"
"01/25/2009","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35","3","19"
"01/26/2009","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43",".","40"
"01/27/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","40"
"01/28/2009","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40",".","33"
"01/29/2009","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41",".","40"
"01/30/2009","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41",".","29"
"01/31/2009","60","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","42","60","32"
"02/01/2009","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","28"
"02/02/2009","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39",".","29"
"02/03/2009","68","PM10","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","37","68","31"
"02/04/2009","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43",".","34"
"02/05/2009","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","35"
"02/06/2009","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","6","29"
"02/07/2009","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39",".","33"
"02/08/2009","44","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","40",".","44"
"02/09/2009","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40",".","30"
"02/10/2009","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43",".","24"
"02/11/2009","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","24"
"02/12/2009","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41","6","35"
"02/13/2009","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41",".","38"
"02/14/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","33"
"02/15/2009","48","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","48",".","46"
"02/16/2009","48","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","48",".","45"
"02/17/2009","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","36"
"02/18/2009","46","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","45",".","46"
"02/19/2009","48","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","48","12","39"
"02/20/2009","50","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","50",".","19"
"02/21/2009","51","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","51",".","35"
"02/22/2009","48","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","48",".","40"
"02/23/2009","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","32"
"02/24/2009","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34","12","14"
"02/25/2009","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37",".","18"
"02/26/2009","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39",".","19"
"02/27/2009","48","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","48",".","23"
"02/28/2009","49","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","49",".","38"
"03/01/2009","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43",".","37"
"03/02/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","6","31"
"03/03/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","41"
"03/04/2009","48","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","48",".","34"
"03/05/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","25"
"03/06/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","23"
"03/07/2009","46","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","46",".","44"
"03/08/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","33"
"03/09/2009","71","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","71",".","52"
"03/10/2009","71","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","71",".","39"
"03/11/2009","51","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","51","34","38"
"03/12/2009","58","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","58",".","30"
"03/13/2009","49","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","49",".","38"
"03/14/2009","51","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","51","22","30"
"03/15/2009","48","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","48",".","40"
"03/16/2009","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34",".","30"
"03/17/2009","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36",".","31"
"03/18/2009","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37",".","23"
"03/19/2009","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","38"
"03/20/2009","53","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","49","31","53"
"03/21/2009","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","40"
"03/22/2009","51","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","51",".","32"
"03/23/2009","64","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","64",".","48"
"03/24/2009","61","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","47",".","61"
"03/25/2009","60","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","54",".","60"
"03/26/2009","58","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","58","33","52"
"03/27/2009","58","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","58",".","55"
"03/28/2009","58","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","58",".","53"
"03/29/2009","71","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","71",".","35"
"03/30/2009","87","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","87",".","34"
"03/31/2009","60","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","49",".","60"
"04/01/2009","54","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","48","31","54"
"04/02/2009","52","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","46",".","52"
"04/03/2009","77","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","77",".","37"
"04/04/2009","119","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","119",".","57"
"04/05/2009","77","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","77",".","77"
"04/06/2009","77","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","77",".","35"
"04/07/2009","46","Ozone","Yosemite National Park - School Yard","06-043-1004","AQS","46","24","43"
"04/08/2009","45","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","45",".","30"
"04/09/2009","61","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","61",".","18"
"04/10/2009","64","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","64",".","37"
"04/11/2009","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","28"
"04/12/2009","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37",".","28"
"04/13/2009","35","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","31",".","35"
