"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/01/2009","72","PM2.5","Thousand Oaks","06-111-0007","AQS","31","27","72","24"
"01/02/2009","38","NO2","Simi Valley-Cochran Street","06-111-2002","AQS","28",".",".","38"
"01/03/2009","35","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","35",".",".","20"
"01/04/2009","38","Ozone","Thousand Oaks","06-111-0007","AQS","38",".","13","12"
"01/05/2009","39","NO2","Simi Valley-Cochran Street","06-111-2002","AQS","29",".",".","39"
"01/06/2009","39","NO2","Simi Valley-Cochran Street","06-111-2002","AQS","25",".",".","39"
"01/07/2009","60","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","23","27","60","32"
"01/08/2009","32","NO2","Simi Valley-Cochran Street","06-111-2002","AQS","28",".",".","32"
"01/09/2009","40","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","40",".",".","20"
"01/10/2009","38","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","38",".","11","21"
"01/11/2009","40","Ozone","Thousand Oaks","06-111-0007","AQS","40",".",".","14"
"01/12/2009","38","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","38",".",".","4"
"01/13/2009","33","Ozone","Thousand Oaks","06-111-0007","AQS","33","17","13","30"
"01/14/2009","39","Ozone","Thousand Oaks","06-111-0007","AQS","39",".",".","33"
"01/15/2009","35","Ozone","Thousand Oaks","06-111-0007","AQS","35",".",".","14"
"01/16/2009","36","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","36",".","10","8"
"01/17/2009","37","Ozone","Thousand Oaks","06-111-0007","AQS","37",".",".","26"
"01/18/2009","39","Ozone","Thousand Oaks","06-111-0007","AQS","39",".",".","21"
"01/19/2009","37","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","37","17","15","32"
"01/20/2009","38","Ozone","Piru - Pacific","06-111-0009","AQS","38",".",".","31"
"01/21/2009","42","NO2","Simi Valley-Cochran Street","06-111-2002","AQS","29",".",".","42"
"01/22/2009","43","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","22",".","43","30"
"01/23/2009","31","NO2","Simi Valley-Cochran Street","06-111-2002","AQS","19",".",".","31"
"01/24/2009","30","Ozone","","06-111-2003","AQS","30",".",".","12"
"01/25/2009","33","Ozone","Thousand Oaks","06-111-0007","AQS","33","10","29","15"
"01/26/2009","35","Ozone","Thousand Oaks","06-111-0007","AQS","35",".",".","19"
"01/27/2009","37","Ozone","Thousand Oaks","06-111-0007","AQS","37",".",".","25"
"01/28/2009","40","Ozone","Thousand Oaks","06-111-0007","AQS","40",".","18","33"
"01/29/2009","40","Ozone","Thousand Oaks","06-111-0007","AQS","40",".",".","10"
"01/30/2009","39","Ozone","Thousand Oaks","06-111-0007","AQS","39",".",".","37"
"01/31/2009","36","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","36","10","31","28"
"02/01/2009","40","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","40",".",".","25"
"02/02/2009","38","Ozone","Thousand Oaks","06-111-0007","AQS","38",".",".","32"
"02/03/2009","38","NO2","El Rio-Rio Mesa School #2","06-111-3001","AQS","36",".","22","38"
"02/04/2009","41","Ozone","Thousand Oaks","06-111-0007","AQS","41",".",".","33"
"02/05/2009","36","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","36",".",".","27"
"02/06/2009","40","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","40","5","18","17"
"02/07/2009","31","Ozone","Piru - Pacific","06-111-0009","AQS","31",".",".","18"
"02/08/2009","38","Ozone","","06-111-2003","AQS","38",".",".","15"
"02/09/2009","38","Ozone","Thousand Oaks","06-111-0007","AQS","38",".","13","19"
"02/10/2009","37","Ozone","Thousand Oaks","06-111-0007","AQS","37",".",".","26"
"02/11/2009","36","Ozone","Thousand Oaks","06-111-0007","AQS","36",".",".","26"
"02/12/2009","36","Ozone","Thousand Oaks","06-111-0007","AQS","36","15","26","23"
"02/13/2009","33","Ozone","Thousand Oaks","06-111-0007","AQS","33",".",".","22"
"02/14/2009","38","Ozone","Thousand Oaks","06-111-0007","AQS","38",".",".","23"
"02/15/2009","52","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","42",".","52","20"
"02/16/2009","39","Ozone","","06-111-2003","AQS","39",".",".","17"
"02/17/2009","38","Ozone","","06-111-2003","AQS","38",".",".","24"
"02/18/2009","42","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","42","8","20","18"
"02/19/2009","41","Ozone","","06-111-2003","AQS","41",".",".","14"
"02/20/2009","44","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","44",".",".","40"
"02/21/2009","33","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","33",".","33","29"
"02/22/2009","25","NO2","Simi Valley-Cochran Street","06-111-2002","AQS","19",".",".","25"
"02/23/2009","31","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","31",".",".","22"
"02/24/2009","33","Ozone","","06-111-2003","AQS","33","10","29","25"
"02/25/2009","39","Ozone","","06-111-2003","AQS","39",".",".","26"
"02/26/2009","39","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","39",".",".","25"
"02/27/2009","42","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","40","16","42","25"
"02/28/2009","44","Ozone","Thousand Oaks","06-111-0007","AQS","44",".",".","27"
"03/01/2009","51","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","51",".",".","26"
"03/02/2009","36","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","28","17","36","28"
"03/03/2009","42","Ozone","","06-111-2003","AQS","42",".",".","22"
"03/04/2009","40","Ozone","","06-111-2003","AQS","40",".",".","20"
"03/05/2009","42","Ozone","","06-111-2003","AQS","42",".","17","22"
"03/06/2009","38","Ozone","Thousand Oaks","06-111-0007","AQS","38",".",".","23"
