"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/14/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"02/15/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"02/16/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"02/17/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"02/18/2009","34","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","34","8"
"02/19/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","."
"02/20/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"02/21/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","."
"02/22/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"02/23/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"02/24/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","9"
"02/25/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"02/26/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"02/27/2009","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31","."
"02/28/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"03/01/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","."
"03/02/2009","46","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","46","6"
"03/03/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"03/04/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"03/05/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"03/06/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"03/07/2009","33","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","33","."
"03/08/2009","39","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","39","5"
"03/09/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"03/10/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"03/11/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"03/12/2009","42","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","42","."
"03/13/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"03/14/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","13"
"03/15/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"03/16/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"03/17/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"03/18/2009","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31","."
"03/19/2009","29","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","29","."
"03/20/2009","33","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","33","11"
"03/21/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"03/22/2009","46","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","46","."
"03/23/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"03/24/2009","33","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","33","."
"03/25/2009","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30","."
"03/26/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","6"
"03/27/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"03/28/2009","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31","."
"03/29/2009","46","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","46","."
"03/30/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"03/31/2009","42","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","42","."
"04/01/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","13"
"04/02/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"04/03/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"04/04/2009","58","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","58","."
"04/05/2009","90","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","90","."
"04/06/2009","67","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","67","."
"04/07/2009","42","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","42","18"
"04/08/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","."
"04/09/2009","42","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","42","."
"04/10/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"04/11/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"04/12/2009","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30","."
"04/13/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","11"
"04/14/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","."
"04/15/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"04/16/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"04/17/2009","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30","."
"04/18/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"04/19/2009","43","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","43","18"
"04/20/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"04/21/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"04/22/2009","58","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","58","."
"04/23/2009","48","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","48","."
"04/24/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"04/25/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","22"
"04/26/2009","43","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","43","."
"04/27/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","."
"04/28/2009","42","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","42","."
"04/29/2009","39","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","39","."
"04/30/2009","43","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","43","."
"05/01/2009","33","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","33","13"
"05/02/2009","33","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","33","."
"05/03/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"05/04/2009","26","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","26","."
"05/05/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"05/06/2009","22","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","22","."
"05/07/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","11"
"05/08/2009","33","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","33","."
"05/09/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"05/10/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"05/11/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","."
"05/12/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"05/13/2009","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31","12"
"05/14/2009","23","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","23","."
"05/15/2009","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30","."
"05/16/2009","43","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","43","."
"05/17/2009","49","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","49","."
"05/18/2009","42","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","42","."
"05/19/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","13"
"05/20/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"05/21/2009","67","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","67","."
"05/22/2009","61","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","61","."
"05/23/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"05/24/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"05/25/2009","43","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","43","30"
"05/26/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","."
"05/27/2009","32","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","32","."
"05/28/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"05/29/2009","34","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","34","."
"05/30/2009","34","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","34","."
"05/31/2009","39","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","39","21"
"06/01/2009","22","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","22","."
"06/02/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"06/03/2009","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31","."
"06/04/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"06/05/2009","23","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","23","."
"06/06/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","9"
"06/07/2009","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30","."
"06/08/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"06/09/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"06/10/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"06/11/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"06/12/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","14"
"06/13/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"06/14/2009","29","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","29","."
"06/15/2009","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31","."
"06/16/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"06/17/2009","32","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","32","."
"06/18/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","17"
"06/19/2009","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31","."
"06/20/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"06/21/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"06/22/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"06/23/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"06/24/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","25"
"06/25/2009","34","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","34","."
"06/26/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"06/27/2009","48","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","48","."
"06/28/2009","47","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","47","."
"06/29/2009","48","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","48","."
"06/30/2009","71","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","71","33"
"07/01/2009","61","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","61","."
"07/02/2009","46","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","46","."
"07/03/2009","43","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","43","."
"07/04/2009","32","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","32","."
"07/05/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"07/06/2009","32","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","32","13"
"07/07/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"07/08/2009","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31","."
"07/09/2009","32","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","32","."
"07/10/2009","34","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","34","."
"07/11/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"07/12/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","16"
"07/13/2009","43","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","43","."
"07/14/2009","42","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","42","."
"07/15/2009","42","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","42","."
"07/16/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"07/17/2009","42","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","42","."
"07/18/2009","39","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","39","20"
"07/19/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"07/20/2009","43","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","43","."
"07/21/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"07/22/2009","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30","."
"07/23/2009","43","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","43","."
"07/24/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"07/25/2009","47","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","47","."
"07/26/2009","47","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","47","."
"07/27/2009","43","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","43","."
"07/28/2009","39","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","39","29"
"07/29/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"07/30/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","29"
"07/31/2009","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30","."
"08/01/2009","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30","."
"08/02/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"08/03/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"08/04/2009","24","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","24","."
"08/05/2009","22","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","22","5"
"08/06/2009","25","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","25","."
"08/07/2009","32","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","32","."
"08/08/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"08/10/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"08/11/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","10"
"08/12/2009","23","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","23","."
"08/13/2009","32","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","32","."
"08/14/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"08/15/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"08/16/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"08/17/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"08/18/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","."
"08/20/2009","39","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","39","21"
"08/21/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"08/22/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"08/23/2009","34","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","34","22"
"08/24/2009","51","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","51","."
"08/25/2009","84","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","84","."
"08/26/2009","87","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","87","."
"08/27/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"08/28/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"08/29/2009","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30","8"
"08/30/2009","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31","."
"08/31/2009","34","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","34","."
"09/01/2009","41","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","41","."
"09/02/2009","26","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","26","."
"09/03/2009","31","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","31","."
"09/04/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","10"
"09/05/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"09/06/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"09/07/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"09/08/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"09/09/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"09/10/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","22"
"09/11/2009","42","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","42","."
"09/12/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"09/13/2009","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30","."
"09/14/2009","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30","."
"09/15/2009","33","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","33","."
"09/16/2009","30","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","30","6"
"09/17/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"09/18/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"09/19/2009","34","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","34","."
"09/20/2009","39","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","39","."
"09/21/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","."
"09/22/2009","44","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","44","21"
"09/23/2009","51","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","51","."
"09/24/2009","43","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","43","."
"09/25/2009","67","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","67","."
"09/26/2009","42","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","42","."
"09/27/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"09/28/2009","46","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","46","16"
"09/29/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"09/30/2009","34","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","34","."
"10/01/2009","38","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","38","."
"10/02/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","."
"10/03/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"10/04/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","10"
"10/05/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"10/06/2009","33","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","33","."
"10/07/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"10/08/2009","40","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","40","."
"10/09/2009","46","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","46","."
"10/10/2009","37","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","37","23"
"10/11/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"10/12/2009","35","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","35","."
"10/13/2009","29","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","29","."
"10/14/2009","28","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","28","."
"10/15/2009","19","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","19","."
"10/16/2009","20","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","20","9"
"10/17/2009","12","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","12","."
"10/18/2009","26","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","26","."
"10/19/2009","26","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","26","."
"10/20/2009","22","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","22","."
"10/21/2009","25","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","25","."
"10/22/2009","26","Ozone","Lakeport-Lakeport Blvd.","06-033-3001","AQS","26","13"
