"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"02/28/2009","61","PM2.5","","06-045-2001","AQS","32",".","61","12"
"03/01/2009","54","PM2.5","Ukiah-Library","06-045-0006","AQS","35",".","54","6"
"03/02/2009","52","PM2.5","","06-045-2001","AQS","39",".","52","9"
"03/03/2009","55","PM2.5","","06-045-2001","AQS","36",".","55","10"
"03/04/2009","62","PM2.5","","06-045-2001","AQS","32",".","62","17"
"03/05/2009","58","PM2.5","","06-045-2001","AQS","33",".","58","19"
"03/06/2009","70","PM2.5","","06-045-2001","AQS","31",".","70","16"
"03/07/2009","63","PM2.5","","06-045-2001","AQS","28",".","63","16"
"03/08/2009","62","PM2.5","","06-045-2001","AQS","38",".","62","8"
"03/09/2009","63","PM2.5","","06-045-2001","AQS","35",".","63","34"
"03/10/2009","67","PM2.5","","06-045-2001","AQS","32",".","67","20"
"03/11/2009","73","PM2.5","","06-045-2001","AQS","31",".","73","19"
"03/12/2009","69","PM2.5","","06-045-2001","AQS","34",".","69","21"
"03/13/2009","65","PM2.5","","06-045-2001","AQS","33",".","65","14"
"03/14/2009","69","PM2.5","","06-045-2001","AQS","35",".","69","4"
"03/15/2009","51","PM2.5","","06-045-2001","AQS","29",".","51","5"
"03/16/2009","57","PM2.5","","06-045-2001","AQS","24",".","57","9"
"03/17/2009","61","PM2.5","","06-045-2001","AQS","28",".","61","10"
"03/18/2009","61","PM2.5","","06-045-2001","AQS","27",".","61","9"
"03/19/2009","63","PM2.5","","06-045-2001","AQS","29",".","63","14"
"03/20/2009","57","PM2.5","","06-045-2001","AQS","28",".","57","11"
"03/21/2009","52","PM2.5","Ukiah-Library","06-045-0006","AQS","40",".","52","12"
"03/22/2009","54","PM2.5","","06-045-2001","AQS","41",".","54","10"
"03/23/2009","67","PM2.5","","06-045-2001","AQS","34",".","67","21"
"03/24/2009","67","PM2.5","","06-045-2001","AQS","31",".","67","19"
"03/25/2009","60","PM2.5","","06-045-2001","AQS","31",".","60","14"
"03/26/2009","56","PM2.5","","06-045-2001","AQS","30",".","56","8"
"03/27/2009","60","PM2.5","","06-045-2001","AQS","30",".","60","12"
"03/28/2009","60","PM2.5","","06-045-2001","AQS","30",".","60","8"
"03/29/2009","61","PM2.5","","06-045-2001","AQS","40",".","61","6"
"03/30/2009","68","PM2.5","","06-045-2001","AQS","34",".","68","21"
"03/31/2009","62","PM2.5","","06-045-2001","AQS","41",".","62","15"
"04/01/2009","58","PM2.5","","06-045-2001","AQS","35",".","58","6"
"04/02/2009","57","PM2.5","","06-045-2001","AQS","36",".","57","31"
"04/03/2009","64","PM2.5","","06-045-2001","AQS","41",".","64","5"
"04/04/2009","68","PM2.5","","06-045-2001","AQS","49",".","68","13"
"04/05/2009","77","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","77",".","72","16"
"04/06/2009","71","PM2.5","","06-045-2001","AQS","51",".","71","23"
"04/07/2009","67","PM2.5","","06-045-2001","AQS","37",".","67","22"
"04/08/2009","58","PM2.5","","06-045-2001","AQS","36",".","58","8"
"04/09/2009","59","PM2.5","","06-045-2001","AQS","36",".","59","7"
"04/10/2009","54","PM2.5","","06-045-2001","AQS","34",".","54","8"
"04/11/2009","54","PM2.5","","06-045-2001","AQS","34",".","54","8"
"04/12/2009","45","PM2.5","Ukiah-Library","06-045-0006","AQS","27",".","45","5"
"04/13/2009","54","PM2.5","Ukiah-Library","06-045-0006","AQS","40",".","54","9"
"04/14/2009","57","PM2.5","Ukiah-Library","06-045-0006","AQS","39",".","57","3"
"04/15/2009","56","PM2.5","Ukiah-Library","06-045-0006","AQS","35",".","56","18"
"04/16/2009","61","PM2.5","Ukiah-Library","06-045-0006","AQS","36",".","61","18"
"04/17/2009","62","PM2.5","","06-045-2001","AQS","28",".","62","16"
"04/18/2009","58","PM2.5","Ukiah-Library","06-045-0006","AQS","33",".","58","11"
"04/19/2009","60","PM2.5","","06-045-2001","AQS","39",".","60","14"
"04/20/2009","61","PM2.5","Ukiah-Library","06-045-0006","AQS","44",".","61","12"
"04/21/2009","59","PM2.5","Ukiah-Library","06-045-0006","AQS","43",".","59","13"
"04/22/2009","63","PM2.5","Ukiah-Library","06-045-0006","AQS","48",".","63","15"
"04/23/2009","57","PM2.5","","06-045-2001","AQS","45",".","57","8"
"04/24/2009","64","PM2.5","","06-045-2001","AQS","35",".","64","8"
"04/25/2009","69","PM2.5","","06-045-2001","AQS","37",".","69","7"
"04/26/2009","72","PM2.5","","06-045-2001","AQS","36",".","72","4"
"04/27/2009","69","PM2.5","","06-045-2001","AQS","39",".","69","12"
"04/28/2009","63","PM2.5","","06-045-2001","AQS","37",".","63","15"
"04/29/2009","68","PM2.5","","06-045-2001","AQS","38",".","68","17"
"04/30/2009","67","PM2.5","","06-045-2001","AQS","35",".","67","13"
"05/01/2009","63","PM2.5","","06-045-2001","AQS","30",".","63","8"
"05/02/2009","59","PM2.5","","06-045-2001","AQS","29",".","59","4"
"05/03/2009","56","PM2.5","","06-045-2001","AQS","38",".","56","4"
"05/04/2009","61","PM2.5","","06-045-2001","AQS","25",".","61","5"
"05/05/2009","57","PM2.5","","06-045-2001","AQS","32",".","57","4"
"05/06/2009","55","PM2.5","","06-045-2001","AQS","19",".","55","6"
"05/07/2009","58","PM2.5","","06-045-2001","AQS","31",".","58","8"
"05/08/2009","63","PM2.5","","06-045-2001","AQS","31",".","63","9"
"05/09/2009","64","PM2.5","","06-045-2001","AQS","36",".","64","7"
"05/10/2009","69","PM2.5","","06-045-2001","AQS","34",".","69","5"
"05/11/2009","64","PM2.5","","06-045-2001","AQS","36",".","64","13"
"05/12/2009","63","PM2.5","","06-045-2001","AQS","35",".","63","8"
"05/13/2009","63","PM2.5","","06-045-2001","AQS","33",".","63","13"
"05/14/2009","61","PM2.5","","06-045-2001","AQS","19",".","61","13"
"05/15/2009","57","PM2.5","","06-045-2001","AQS","29",".","57","6"
"05/16/2009","65","PM2.5","","06-045-2001","AQS","43",".","65","17"
"05/17/2009","67","PM2.5","","06-045-2001","AQS","41",".","67","6"
"05/18/2009","64","PM2.5","","06-045-2001","AQS","34",".","64","12"
"05/19/2009","59","PM2.5","","06-045-2001","AQS","34",".","59","10"
"05/20/2009","60","PM2.5","","06-045-2001","AQS","37",".","60","11"
"05/21/2009","68","PM2.5","","06-045-2001","AQS","41",".","68","13"
"05/22/2009","69","PM2.5","","06-045-2001","AQS","40",".","69","9"
"05/23/2009","72","PM2.5","Ukiah-Library","06-045-0006","AQS","31",".","72","4"
"05/24/2009","68","PM2.5","","06-045-2001","AQS","28",".","68","1"
"05/25/2009","72","PM2.5","","06-045-2001","AQS","34",".","72","5"
"05/26/2009","70","PM2.5","","06-045-2001","AQS","34",".","70","14"
"05/27/2009","63","PM2.5","","06-045-2001","AQS","35",".","63","10"
"05/28/2009","61","PM2.5","Ukiah-Library","06-045-0006","AQS","34",".","61","13"
"05/29/2009","61","PM2.5","","06-045-2001","AQS","31",".","61","7"
"05/30/2009","60","PM2.5","Ukiah-Library","06-045-0006","AQS","30",".","60","6"
"05/31/2009","58","PM2.5","","06-045-2001","AQS","31",".","58","3"
"06/01/2009","55","PM2.5","","06-045-2001","AQS","21",".","55","7"
"06/02/2009","55","PM2.5","","06-045-2001","AQS","28",".","55","8"
"06/03/2009","56","PM2.5","Ukiah-Library","06-045-0006","AQS","23",".","56","11"
"06/04/2009","56","PM2.5","","06-045-2001","AQS","24",".","56","5"
"06/05/2009","56","PM2.5","","06-045-2001","AQS","22",".","56","3"
"06/06/2009","58","PM2.5","","06-045-2001","AQS","23",".","58","8"
"06/07/2009","60","PM2.5","","06-045-2001","AQS","30",".","60","3"
"06/08/2009","56","PM2.5","Ukiah-Library","06-045-0006","AQS","31",".","56","9"
"06/09/2009","51","PM2.5","Ukiah-Library","06-045-0006","AQS","20",".","51","4"
"06/10/2009","51","PM2.5","Ukiah-Library","06-045-0006","AQS","22",".","51","2"
"06/11/2009","54","PM2.5","Ukiah-Library","06-045-0006","AQS","22",".","54","2"
"06/12/2009","49","PM2.5","Ukiah-Library","06-045-0006","AQS","29",".","49","5"
"06/13/2009","55","PM2.5","Ukiah-Library","06-045-0006","AQS","30",".","55","2"
"06/14/2009","52","PM2.5","Ukiah-Library","06-045-0006","AQS","23",".","52","4"
"06/15/2009","55","PM2.5","Ukiah-Library","06-045-0006","AQS","27",".","55","3"
"06/16/2009","57","PM2.5","Ukiah-Library","06-045-0006","AQS","31",".","57","8"
"06/17/2009","59","PM2.5","Ukiah-Library","06-045-0006","AQS","27",".","59","8"
"06/18/2009","57","PM2.5","Ukiah-Library","06-045-0006","AQS","38",".","57","9"
"06/19/2009","58","PM2.5","Ukiah-Library","06-045-0006","AQS","28",".","58","9"
"06/20/2009","59","PM2.5","Ukiah-Library","06-045-0006","AQS","26",".","59","1"
"06/21/2009","58","PM2.5","Ukiah-Library","06-045-0006","AQS","25",".","58","2"
"06/22/2009","57","PM2.5","Ukiah-Library","06-045-0006","AQS","31",".","57","8"
"06/23/2009","61","PM2.5","Ukiah-Library","06-045-0006","AQS","41",".","61","18"
"06/24/2009","61","PM2.5","Ukiah-Library","06-045-0006","AQS","39",".","61","15"
"06/25/2009","64","PM2.5","Ukiah-Library","06-045-0006","AQS","30",".","64","13"
"06/26/2009","68","PM2.5","","06-045-2001","AQS","37",".","68","8"
"06/27/2009","64","PM2.5","Ukiah-Library","06-045-0006","AQS","46",".","64","8"
"06/28/2009","67","PM2.5","Ukiah-Library","06-045-0006","AQS","40",".","67","14"
"06/29/2009","67","PM2.5","Ukiah-Library","06-045-0006","AQS","44",".","67","13"
"06/30/2009","80","PM2.5","Ukiah-Library","06-045-0006","AQS",".",".","80","."
"07/01/2009","54","PM2.5","Ukiah-Library","06-045-0006","AQS","44","14","54","9"
"07/02/2009","43","PM2.5","Ukiah-Library","06-045-0006","AQS","38","6","43","9"
"07/03/2009","35","PM2.5","Ukiah-Library","06-045-0006","AQS","35","6","35","9"
"07/04/2009","30","PM2.5","Ukiah-Library","06-045-0006","AQS","25","3","30","0"
"07/05/2009","27","PM2.5","","06-045-2001","AQS","23","9","27","0"
"07/06/2009","28","PM2.5","","06-045-2001","AQS","24","12","28","9"
"07/07/2009","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","22","27","9"
"07/08/2009","30","PM2.5","","06-045-2001","AQS","25","26","30","9"
"07/09/2009","30","PM2.5","Ukiah-Library","06-045-0006","AQS",".","18","30","0"
"07/10/2009","34","PM2.5","Ukiah-Library","06-045-0006","AQS","32","18","34","9"
"07/11/2009","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","12","21","9"
"07/12/2009","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","16","26","0"
"07/13/2009","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","25","35","0"
"07/14/2009","42","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","42","32","40","0"
"07/15/2009","46","PM2.5","","06-045-2001","AQS","34","3","46","0"
"07/16/2009","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","0","32","0"
"07/17/2009","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","0","33","0"
"07/18/2009","45","PM2.5","","06-045-2001","AQS",".","11","45","0"
"07/19/2009","51","PM2.5","","06-045-2001","AQS","35","28","51","0"
"07/20/2009","39","PM2.5","","06-045-2001","AQS","37","10","39","0"
"07/21/2009","38","PM2.5","","06-045-2001","AQS","30","8","38","0"
"07/22/2009","39","PM2.5","","06-045-2001","AQS","28","11","39","0"
"07/23/2009","42","PM2.5","","06-045-2001","AQS","20","18","42","0"
"07/24/2009","30","PM2.5","","06-045-2001","AQS","19","6","30","0"
"07/25/2009","40","PM2.5","","06-045-2001","AQS","32","5","40","9"
"07/26/2009","41","PM2.5","","06-045-2001","AQS","33","4","41","0"
"07/27/2009","50","PM2.5","","06-045-2001","AQS","34","4","50","."
"07/28/2009","39","PM2.5","","06-045-2001","AQS","33","5","39","."
"07/29/2009","37","PM2.5","","06-045-2001","AQS","30","6","37","0"
"07/30/2009","33","PM2.5","","06-045-2001","AQS","28","3","33","9"
"07/31/2009","48","PM2.5","","06-045-2001","AQS","20","1","48","9"
"08/01/2009","27","PM2.5","","06-045-2001","AQS","21","3","27","9"
"08/02/2009","30","PM2.5","","06-045-2001","AQS","17","3","30","0"
"08/03/2009","29","PM2.5","","06-045-2001","AQS","21","2","29","0"
"08/04/2009","23","PM2.5","","06-045-2001","AQS","20","1","23","0"
"08/05/2009","24","PM2.5","","06-045-2001","AQS","19","5","24","9"
"08/06/2009","39","PM2.5","","06-045-2001","AQS","26","8","39","0"
"08/07/2009","55","PM2.5","","06-045-2001","AQS","28","50","55","9"
"08/08/2009","59","PM2.5","","06-045-2001","AQS","33","31","59","9"
"08/09/2009","52","PM2.5","","06-045-2001","AQS","29","27","52","9"
"08/10/2009","37","PM2.5","","06-045-2001","AQS",".","17","37","19"
"08/11/2009","27","PM2.5","","06-045-2001","AQS","19","8","27","9"
"08/12/2009","27","PM2.5","","06-045-2001","AQS","24","6","27","9"
"08/13/2009","32","PM2.5","","06-045-2001","AQS","28","17","32","9"
"08/14/2009","89","NO2","Ukiah-Gobbi Street","06-045-0008","AQS","23","31","38","89"
"08/15/2009","43","PM2.5","","06-045-2001","AQS","29","25","43","9"
"08/16/2009","138","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","30","138","47","9"
"08/17/2009","73","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","32","73","45","9"
"08/18/2009","40","PM2.5","","06-045-2001","AQS","35","6","40","19"
"08/19/2009","34","PM2.5","Ukiah-Library","06-045-0006","AQS","31","5","34","9"
"08/20/2009","34","PM2.5","","06-045-2001","AQS","28","2","34","9"
"08/21/2009","41","PM2.5","","06-045-2001","AQS","35","21","41","9"
"08/22/2009","36","PM2.5","","06-045-2001","AQS","28","19","36","9"
"08/23/2009","52","PM2.5","Ukiah-Library","06-045-0006","AQS","26","28","52","9"
"08/24/2009","79","NO2","Ukiah-Gobbi Street","06-045-0008","AQS","31","21","50","79"
"08/25/2009","48","PM2.5","","06-045-2001","AQS","38","8","48","9"
"08/26/2009","43","PM2.5","","06-045-2001","AQS",".","12","43","19"
"08/27/2009","42","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","42","6","38","19"
"08/28/2009","37","PM2.5","Ukiah-Library","06-045-0006","AQS","19","29","37","19"
"08/29/2009","29","PM2.5","","06-045-2001","AQS","23","20","29","9"
"08/30/2009","32","PM2.5","","06-045-2001","AQS","28","5","32","9"
"08/31/2009","26","PM2.5","","06-045-2001","AQS","26","8","26","9"
"09/01/2009","37","PM2.5","","06-045-2001","AQS","32","9","37","9"
"09/02/2009","34","PM2.5","","06-045-2001","AQS","26","15","34","19"
"09/03/2009","30","PM2.5","","06-045-2001","AQS","24","11","30","19"
"09/04/2009","30","PM2.5","","06-045-2001","AQS","28","7","30","9"
"09/05/2009","27","PM2.5","","06-045-2001","AQS","25","8","27","9"
"09/06/2009","26","PM2.5","Ukiah-Library","06-045-0006","AQS","26","18","26","9"
"09/07/2009","93","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","26","93","31","9"
"09/08/2009","36","PM2.5","","06-045-2001","AQS","34","19","36","19"
"09/09/2009","39","PM2.5","Ukiah-Library","06-045-0006","AQS","32","19","39","19"
"09/10/2009","68","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","39","68","43","19"
"09/11/2009","40","PM2.5","","06-045-2001","AQS","35","6","40","19"
"09/12/2009","32","PM2.5","","06-045-2001","AQS","25","8","32","9"
"09/13/2009","28","PM2.5","","06-045-2001","AQS","24","13","28","9"
"09/14/2009","32","PM2.5","","06-045-2001","AQS","28","8","32","9"
"09/15/2009","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","5","26","9"
"09/16/2009","27","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","19","10","27","9"
"09/17/2009","30","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","25","26","30","19"
"09/18/2009","35","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","35","24","35","9"
"09/19/2009","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","21","22","38","9"
"09/20/2009","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","28","31","19"
"09/21/2009","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","20","36","28"
"09/22/2009","35","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","35","10","34","19"
"09/23/2009","48","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","44","48","40","28"
"09/24/2009","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","13","31","28"
"09/25/2009","54","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","54","12","40","19"
"09/26/2009","61","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","42","61","48","19"
"09/27/2009","38","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","38","37","37","19"
"09/28/2009","47","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","39","25","47","19"
"09/29/2009","59","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS",".","59","32","0"
"09/30/2009","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","35","38","19"
"10/01/2009","40","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","23","40","21"
"10/02/2009","44","PM2.5","Ukiah-Library","06-045-0006","AQS",".","26","44","20"
"10/03/2009","50","PM2.5","Ukiah-Library","06-045-0006","AQS",".","36","50","4"
"10/04/2009","29","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","28","29","28","10"
"10/05/2009","55","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","2","55","14"
"10/06/2009","48","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","9","48","18"
"10/07/2009","44","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","1","44","34"
"10/08/2009","52","PM2.5","Ukiah-Library","06-045-0006","AQS",".","9","52","9"
"10/09/2009","47","PM2.5","Ukiah-Library","06-045-0006","AQS","40","7","47","19"
"10/10/2009","51","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","38","6","51","17"
"10/11/2009","40","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","33","10","40","6"
"10/12/2009","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","6","30","10"
"10/13/2009","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26","10","22","6"
"10/14/2009","54","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","23","54","39","11"
"10/15/2009","32","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","12","22","32","11"
"10/16/2009","30","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","13","30","28","8"
"10/17/2009","32","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","5","21","32","4"
"10/18/2009","23","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","21","7","23","4"
"10/19/2009","25","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","17","9","25","9"
"10/20/2009","23","PM2.5","Ukiah-Library","06-045-0006","AQS","16","11","23","9"
"10/21/2009","26","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","19","19","26","14"
"10/22/2009","48","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","26","48","35","10"
"10/23/2009","94","NO2","Ukiah-Gobbi Street","06-045-0008","AQS",".","18","40","94"
"10/24/2009","44","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","18","19","44","10"
"10/25/2009","36","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","19","36","15"
"10/26/2009","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","28","19","38","8"
"10/27/2009","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28",".","18","5"
"10/28/2009","52","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","39","52","17"
"10/29/2009","57","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","19","21","57","14"
"10/30/2009","41","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","12","6","41","12"
"10/31/2009","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","19","8","38","9"
"11/01/2009","34","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","17","28","34","11"
"11/02/2009","33","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","19","33","33","18"
"11/03/2009","41","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","17","19","41","19"
"11/04/2009","44","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","27","13","44","10"
"11/05/2009","29","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","19","6","29","5"
"11/06/2009","37","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","23","31","37","8"
"11/07/2009","48","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","23","48","39","14"
"11/08/2009","50","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","16","50","15"
"11/09/2009","40","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","14","11","40","17"
"11/10/2009","40","PM2.5","Ukiah-Library","06-045-0006","AQS","18","29","40","14"
"11/11/2009","44","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","21","31","44","8"
"11/12/2009","53","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","27","33","53","13"
"11/13/2009","93","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","22","17","93","17"
"11/14/2009","50","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","13","24","50","9"
"11/15/2009","48","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","10","17","48","10"
"11/16/2009","62","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","10","18","62","12"
"11/17/2009","63","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","9","25","63","13"
"11/18/2009","53","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","11","30","53","8"
"11/19/2009","56","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","6","16","56","9"
"11/20/2009","40","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","13","19","40","11"
"11/21/2009","43","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","13","13","43","8"
