"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2009","81","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","10",".","25","81","25"
"01/02/2009","68","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","21",".",".","68","34"
"01/03/2009","40","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","22",".",".","40","33"
"01/04/2009","62","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","22",".",".","62","33"
"01/05/2009","43","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","21",".",".","43","30"
"01/06/2009","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","17",".",".","58","27"
"01/07/2009","77","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","8",".","29","77","27"
"01/08/2009","71","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","18",".",".","71","24"
"01/09/2009","44","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","27",".",".","44","34"
"01/10/2009","67","PM2.5","San Jose - Jackson","06-085-0005","AQS","22","16",".",".","67","38"
"01/11/2009","66","PM2.5","San Jose - Jackson","06-085-0005","AQS","28","27",".",".","66","40"
"01/12/2009","37","NO2","San Jose - Jackson","06-085-0005","AQS","13","27",".",".","25","37"
"01/13/2009","66","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","19",".","28","66","46"
"01/14/2009","63","PM2.5","San Jose - Jackson","06-085-0005","AQS","20","17",".",".","63","45"
"01/15/2009","73","PM2.5","San Jose - Jackson","06-085-0005","AQS","26","19",".",".","73","48"
"01/16/2009","69","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","18",".",".","69","48"
"01/17/2009","87","PM2.5","San Jose - Jackson","06-085-0005","AQS","20","19",".",".","87","50"
"01/18/2009","99","PM2.5","San Jose - Jackson","06-085-0005","AQS","22","25",".",".","99","43"
"01/19/2009","73","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","22",".","32","73","44"
"01/20/2009","68","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","18",".",".","68","42"
"01/21/2009","77","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","9",".",".","77","48"
"01/22/2009","67","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","19",".",".","67","34"
"01/23/2009","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","6",".",".","54","28"
"01/24/2009","43","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","28",".",".","43","22"
"01/25/2009","32","Ozone","Los Gatos","06-085-1001","AQS","2","32",".","9","18","11"
"01/26/2009","33","NO2","San Jose - Jackson","06-085-0005","AQS","13","19",".",".","27","33"
"01/27/2009","40","NO2","San Jose - Jackson","06-085-0005","AQS","10","29",".",".","34","40"
"01/28/2009","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","19",".",".","58","40"
"01/29/2009","43","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","26",".",".","43","40"
"01/30/2009","74","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","21",".",".","74","43"
"01/31/2009","89","PM2.5","San Jose - Jackson","06-085-0005","AQS","22","21",".","35","89","44"
"02/01/2009","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","24","31",".",".","54","36"
"02/02/2009","68","PM2.5","San Jose - Jackson","06-085-0005","AQS",".","20",".",".","68","."
"02/03/2009","75","PM2.5","San Jose - Jackson","06-085-0005","AQS",".","31",".",".","75","."
"02/04/2009","74","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","40",".",".","74","45"
"02/05/2009","35","NO2","San Jose - Jackson","06-085-0005","AQS",".","31",".",".","21","35"
"02/06/2009","27","Ozone","Los Gatos","06-085-1001","AQS","6","27",".","8","25","26"
"02/07/2009","42","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","28",".",".","42","27"
"02/08/2009","31","Ozone","Los Gatos","06-085-1001","AQS","8","31",".",".","26","17"
"02/09/2009","31","Ozone","Los Gatos","06-085-1001","AQS","5","31",".",".","19","31"
"02/10/2009","33","NO2","San Jose - Jackson","06-085-0005","AQS","10","31",".",".","25","33"
"02/11/2009","34","NO2","San Jose - Jackson","06-085-0005","AQS","7","29","6",".","21","34"
"02/12/2009","31","Ozone","Los Gatos","06-085-1001","AQS","7","31","1","9","24","30"
"02/13/2009","33","Ozone","Los Gatos","06-085-1001","AQS","3","33","1",".","16","31"
"02/14/2009","33","Ozone","Los Gatos","06-085-1001","AQS","3","33","0",".","12","10"
"02/15/2009","33","Ozone","Los Gatos","06-085-1001","AQS","3","33","0",".","19","16"
"02/16/2009","36","Ozone","Los Gatos","06-085-1001","AQS","3","36","0",".","9","13"
"02/17/2009","36","Ozone","Los Gatos","06-085-1001","AQS","5","36","1",".","13","23"
"02/18/2009","30","NO2","San Jose - Jackson","06-085-0005","AQS","7","28","1","10","26","30"
"02/19/2009","38","Ozone","Los Gatos","06-085-1001","AQS","13","38","9",".","34","36"
"02/20/2009","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","23","1",".","54","42"
"02/21/2009","47","PM2.5","Gilroy","06-085-0002","AQS","11","35","3",".","47","25"
"02/22/2009","33","Ozone","Los Gatos","06-085-1001","AQS","3","33","0",".","11","8"
"02/23/2009","33","Ozone","Los Gatos","06-085-1001","AQS","3","33","1",".","8","19"
"02/24/2009","31","Ozone","San Jose - Jackson","06-085-0005","AQS","3","31","0","9","18","27"
