"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"02/24/2009","36","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","36","9","16","."
"02/25/2009","37","Ozone","Colfax-City Hall","06-061-0004","AQS","37",".","17","20"
"02/26/2009","35","Ozone","Colfax-City Hall","06-061-0004","AQS","35",".","7","16"
"02/27/2009","35","Ozone","Colfax-City Hall","06-061-0004","AQS","35",".","13","29"
"02/28/2009","32","NO2","Roseville-N Sunrise Ave","06-061-0006","AQS","30",".","27","32"
"03/01/2009","37","Ozone","Colfax-City Hall","06-061-0004","AQS","37",".","22","19"
"03/02/2009","39","Ozone","Colfax-City Hall","06-061-0004","AQS","39","6","12","13"
"03/03/2009","40","Ozone","Colfax-City Hall","06-061-0004","AQS","40",".",".","11"
"03/04/2009","37","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","37",".",".","14"
"03/05/2009","36","Ozone","Colfax-City Hall","06-061-0004","AQS","36",".",".","32"
"03/06/2009","35","Ozone","Colfax-City Hall","06-061-0004","AQS","35",".",".","35"
"03/07/2009","46","Ozone","Colfax-City Hall","06-061-0004","AQS","46",".","28","17"
"03/08/2009","41","Ozone","Colfax-City Hall","06-061-0004","AQS","41","12","32","14"
"03/09/2009","44","Ozone","Colfax-City Hall","06-061-0004","AQS","44",".","14","29"
"03/10/2009","41","Ozone","Colfax-City Hall","06-061-0004","AQS","41",".","21","37"
"03/11/2009","46","NO2","Roseville-N Sunrise Ave","06-061-0006","AQS","43",".","27","46"
"03/12/2009","43","Ozone","Colfax-City Hall","06-061-0004","AQS","43",".","38","25"
"03/13/2009","44","Ozone","Colfax-City Hall","06-061-0004","AQS","44",".","31","20"
"03/14/2009","42","Ozone","Colfax-City Hall","06-061-0004","AQS","42","12","23","7"
"03/15/2009","31","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","31",".","14","8"
"03/16/2009","27","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","27",".","9","8"
"03/17/2009","34","Ozone","Colfax-City Hall","06-061-0004","AQS","34",".","25","29"
"03/18/2009","53","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","44",".","53","33"
"03/19/2009","45","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","40",".","45","29"
"03/20/2009","43","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","43","17","34","23"
"03/21/2009","39","Ozone","Colfax-City Hall","06-061-0004","AQS","39",".","25","8"
"03/22/2009","43","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","43",".","9","23"
"03/23/2009","44","Ozone","Colfax-City Hall","06-061-0004","AQS","44",".","14","36"
"03/24/2009","43","NO2","Roseville-N Sunrise Ave","06-061-0006","AQS","38",".","20","43"
"03/25/2009","43","Ozone","Colfax-City Hall","06-061-0004","AQS","43",".","21","21"
"03/26/2009","51","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","51","16","28","24"
"03/27/2009","64","Ozone","Colfax-City Hall","06-061-0004","AQS","64",".","30","32"
"03/28/2009","49","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","49",".","27","11"
"03/29/2009","46","Ozone","Colfax-City Hall","06-061-0004","AQS","46",".","20","12"
"03/30/2009","49","Ozone","Colfax-City Hall","06-061-0004","AQS","49",".","18","26"
"03/31/2009","48","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","48",".","35","19"
"04/01/2009","41","Ozone","Colfax-City Hall","06-061-0004","AQS","41","17","26","29"
"04/02/2009","34","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","33",".","34","8"
"04/03/2009","49","Ozone","Colfax-City Hall","06-061-0004","AQS","49",".","23","21"
"04/04/2009","61","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","61",".","25","18"
"04/05/2009","74","Ozone","Colfax-City Hall","06-061-0004","AQS","74",".","36","37"
"04/06/2009","67","Ozone","Colfax-City Hall","06-061-0004","AQS","67",".","38","39"
"04/07/2009","46","Ozone","Colfax-City Hall","06-061-0004","AQS","46","13","29","18"
"04/08/2009","43","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","43",".","30","11"
"04/09/2009","49","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","36",".","49","18"
"04/10/2009","39","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","39",".","30","19"
"04/11/2009","38","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","38",".","24","11"
"04/12/2009","43","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","43",".","36","8"
"04/13/2009","38","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","38","11","35","10"
"04/14/2009","42","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","42",".","27","14"
"04/15/2009","44","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","44",".","24","16"
"04/16/2009","45","Ozone","Colfax-City Hall","06-061-0004","AQS","45",".","33","20"
"04/17/2009","54","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","51",".","54","19"
"04/18/2009","71","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","71",".","58","15"
"04/19/2009","67","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","67","20","56","29"
"04/20/2009","84","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","84",".","64","26"
"04/21/2009","71","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","71",".","62","33"
"04/22/2009","87","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","87",".","55","12"
"04/23/2009","60","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","44",".","60","8"
"04/24/2009","54","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","47",".","54","8"
"04/25/2009","52","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","48","14","52","6"
"04/26/2009","61","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","51",".","61","10"
"04/27/2009","57","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","51",".","57","8"
"04/28/2009","48","Ozone","Colfax-City Hall","06-061-0004","AQS","48",".","41","9"
"04/29/2009","51","Ozone","Colfax-City Hall","06-061-0004","AQS","51",".","39","8"
"04/30/2009","51","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","49",".","51","20"
"05/01/2009","52","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","33","12","52","18"
"05/02/2009","45","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","31",".","45","9"
"05/03/2009","53","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","31",".","53","11"
"05/04/2009","45","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","44",".","45","9"
"05/05/2009","43","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","27",".","43","8"
"05/06/2009","48","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","29",".","48","9"
"05/07/2009","51","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","47","10","51","35"
"05/08/2009","52","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","44",".","52","42"
"05/09/2009","51","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","47",".","51","25"
"05/10/2009","54","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","51",".","54","17"
"05/11/2009","55","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","50",".","55","17"
"05/12/2009","67","Ozone","Colfax-City Hall","06-061-0004","AQS","67",".","49","42"
"05/13/2009","48","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","42","19","48","33"
"05/14/2009","38","Ozone","Colfax-City Hall","06-061-0004","AQS","38",".","35","27"
"05/15/2009","39","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","39",".","35","25"
"05/16/2009","84","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","84",".","49","42"
"05/17/2009","101","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","101",".","54","24"
"05/18/2009","133","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","133",".","58","10"
"05/19/2009","43","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","43","13","36","6"
"05/20/2009","77","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","77",".","39","14"
"05/21/2009","101","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","101",".","49","17"
"05/22/2009","101","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","101",".","55","14"
"05/23/2009","87","Ozone","Colfax-City Hall","06-061-0004","AQS","87",".","61","6"
"05/24/2009","64","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","50",".","64","7"
"05/25/2009","93","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","93","20","67","8"
"05/26/2009","115","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","115",".","64","12"
"05/27/2009","174","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","174",".","66","10"
"05/28/2009","93","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","93",".","54","9"
"05/29/2009","74","Ozone","Colfax-City Hall","06-061-0004","AQS","74",".","53","8"
"05/30/2009","58","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","46",".","58","5"
"05/31/2009","55","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","50","12","55","5"
"06/01/2009","53","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","41",".","53","6"
"06/02/2009","49","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","31",".","49","9"
"06/03/2009","46","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","46",".","35","12"
"06/04/2009","36","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","36",".","34","6"
"06/05/2009","33","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","33",".","29","12"
"06/06/2009","36","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","36","6","22","9"
"06/07/2009","42","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","42",".","23","4"
"06/08/2009","47","Ozone","Colfax-City Hall","06-061-0004","AQS","47",".","30","6"
"06/09/2009","33","Ozone","Colfax-City Hall","06-061-0004","AQS","33",".","23","4"
"06/10/2009","36","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","36",".","27","6"
"06/11/2009","42","Ozone","Colfax-City Hall","06-061-0004","AQS","42",".","30","."
"06/12/2009","38","Ozone","Colfax-City Hall","06-061-0004","AQS","38","10","26","11"
"06/13/2009","31","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","31",".","22","4"
"06/14/2009","42","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","42",".","21","3"
"06/15/2009","50","Ozone","Colfax-City Hall","06-061-0004","AQS","50",".","25","10"
"06/16/2009","71","Ozone","Colfax-City Hall","06-061-0004","AQS","71",".","44","9"
"06/17/2009","71","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","71",".","52","9"
"06/18/2009","74","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","74","18","51","30"
"06/19/2009","100","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","100",".","52","10"
"06/20/2009","52","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","44",".","52","6"
"06/21/2009","44","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","43",".","44","27"
"06/22/2009","46","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","46",".","36","42"
"06/23/2009","105","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","105",".","42","41"
"06/24/2009","140","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","140","19","56","13"
"06/25/2009","97","Ozone","Colfax-City Hall","06-061-0004","AQS","97",".","50","8"
"06/26/2009","90","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","90",".","57","44"
"06/27/2009","161","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","161",".","57","56"
"06/28/2009","97","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","97",".","55","22"
"06/29/2009","112","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","112",".","58","12"
"06/30/2009","133","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","133","23","66","34"
"07/01/2009","154","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","154",".","61","13"
"07/02/2009","108","Ozone","Colfax-City Hall","06-061-0004","AQS","108",".","57","8"
"07/03/2009","112","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","112",".","54","13"
"07/04/2009","61","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","58",".","61","6"
"07/05/2009","44","Ozone","Colfax-City Hall","06-061-0004","AQS","44",".","41","3"
"07/06/2009","48","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","48","12","42","8"
"07/07/2009","46","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","46",".","46","7"
"07/08/2009","49","PM2.5","Roseville-N Sunrise Ave","06-061-0006","AQS","46",".","49","13"
"07/09/2009","84","Ozone","Colfax-City Hall","06-061-0004","AQS","84",".","47","8"
"07/10/2009","67","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","67",".","35","9"
"07/11/2009","49","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","49",".","38","9"
"07/12/2009","64","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","64","10","30","7"
"07/13/2009","54","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","54",".","33","36"
"07/14/2009","190","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","190",".","47","34"
"07/15/2009","133","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","133",".","48","11"
"07/16/2009","133","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","133",".","48","21"
"07/17/2009","100","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","100",".","52","23"
"07/18/2009","156","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","156","14","36","10"
"07/19/2009","150","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","150",".","53","13"
"07/20/2009","87","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","87",".","53","8"
"07/21/2009","80","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","80",".","32","8"
"07/22/2009","105","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","105",".","35","9"
"07/23/2009","100","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","100",".","36","9"
"07/24/2009","93","Ozone","Colfax-City Hall","06-061-0004","AQS","93","12","33","8"
"07/25/2009","112","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","112",".","46","12"
"07/26/2009","97","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","97",".","37","13"
"07/27/2009","101","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","101",".","48","16"
"07/28/2009","133","Ozone","Colfax-City Hall","06-061-0004","AQS","133",".","41","8"
"07/29/2009","93","Ozone","Colfax-City Hall","06-061-0004","AQS","93",".","24","8"
"07/30/2009","93","Ozone","Colfax-City Hall","06-061-0004","AQS","93","12","37","8"
"07/31/2009","87","Ozone","Colfax-City Hall","06-061-0004","AQS","87",".","35","8"
"08/01/2009","80","Ozone","Colfax-City Hall","06-061-0004","AQS","80",".","30","6"
"08/02/2009","41","Ozone","Colfax-City Hall","06-061-0004","AQS","41",".","18","5"
"08/03/2009","46","Ozone","Colfax-City Hall","06-061-0004","AQS","46",".","20","8"
"08/04/2009","49","Ozone","Colfax-City Hall","06-061-0004","AQS","49",".","19","12"
"08/05/2009","45","Ozone","Colfax-City Hall","06-061-0004","AQS","45","9","14","6"
"08/06/2009","29","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","29",".","18","6"
"08/07/2009","44","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","44",".","27","29"
"08/08/2009","50","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","50",".","43","43"
"08/09/2009","87","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","87",".","68","40"
"08/10/2009","87","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","87",".","61","33"
"08/11/2009","97","Ozone","Colfax-City Hall","06-061-0004","AQS","97","17","35","11"
"08/12/2009","51","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","51",".","30","16"
"08/13/2009","44","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","44",".","25","9"
"08/14/2009","67","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","67",".","36","9"
"08/15/2009","58","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","58",".","46","37"
"08/16/2009","80","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","80",".","40","17"
"08/17/2009","129","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","129","26","57","15"
"08/18/2009","166","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","166",".","53","19"
"08/19/2009","150","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","150",".","44","9"
"08/20/2009","97","Ozone","Colfax-City Hall","06-061-0004","AQS","97",".","39","9"
"08/21/2009","164","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","164",".","51","24"
"08/22/2009","87","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","87",".","45","8"
"08/23/2009","49","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","49","15","38","5"
"08/24/2009","97","Ozone","Colfax-City Hall","06-061-0004","AQS","97",".","44","13"
"08/25/2009","115","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","115",".","44","34"
"08/26/2009","143","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","143",".","35","21"
"08/27/2009","108","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","108",".","37","58"
"08/28/2009","74","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","74",".","36","41"
"08/29/2009","44","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","44","18","32","29"
"08/30/2009","45","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","45",".","18","5"
"08/31/2009","44","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","44",".","27","8"
"09/01/2009","54","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","54",".","35","41"
"09/02/2009","45","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","45",".","34","43"
"09/03/2009","47","Ozone","Colfax-City Hall","06-061-0004","AQS","47",".","25","22"
"09/04/2009","74","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","74",".","31","8"
"09/05/2009","46","Ozone","Colfax-City Hall","06-061-0004","AQS","46",".","25","6"
"09/06/2009","47","Ozone","Colfax-City Hall","06-061-0004","AQS","47",".","14","12"
"09/07/2009","44","Ozone","Colfax-City Hall","06-061-0004","AQS","44",".","16","17"
"09/08/2009","64","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","64",".","22","31"
"09/09/2009","105","Ozone","Colfax-City Hall","06-061-0004","AQS","105",".","35","41"
"09/10/2009","87","Ozone","Colfax-City Hall","06-061-0004","AQS","87","27","34","41"
"09/11/2009","84","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","84",".","44","33"
"09/12/2009","54","Ozone","Colfax-City Hall","06-061-0004","AQS","54",".","30","10"
"09/13/2009","41","Ozone","Colfax-City Hall","06-061-0004","AQS","41",".","22","5"
"09/14/2009","44","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","44",".","22","28"
"09/15/2009","51","Ozone","Colfax-City Hall","06-061-0004","AQS","51",".","32","24"
"09/16/2009","77","Ozone","Colfax-City Hall","06-061-0004","AQS","77","12","23","17"
"09/17/2009","77","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","77",".","34","44"
"09/18/2009","164","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","164",".","38","33"
"09/19/2009","90","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","90",".","37","11"
"09/20/2009","74","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","74",".","34","37"
"09/21/2009","52","NO2","Roseville-N Sunrise Ave","06-061-0006","AQS","51",".","28","52"
"09/22/2009","77","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","77","24","24","43"
"09/23/2009","161","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","161",".","31","33"
"09/24/2009","90","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","90","21","35","26"
"09/25/2009","115","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","115",".","35","56"
"09/26/2009","133","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","133",".","45","33"
"09/27/2009","156","Ozone","Roseville-N Sunrise Ave","06-061-0006","AQS","156",".","42","42"
"09/28/2009","64","Ozone","Colfax-City Hall","06-061-0004","AQS","64","31","51","9"
"09/29/2009","35","Ozone","Colfax-City Hall","06-061-0004","AQS","35",".","23","27"
"09/30/2009","39","Ozone","Colfax-City Hall","06-061-0004","AQS","39",".","16","28"
"10/01/2009","51","Ozone","Colfax-City Hall","06-061-0004","AQS","51",".","13","41"
"10/02/2009","61","Ozone","Colfax-City Hall","06-061-0004","AQS","61",".","21","32"
"10/03/2009","48","Ozone","Colfax-City Hall","06-061-0004","AQS","48",".","26","12"
"10/04/2009","37","Ozone","Colfax-City Hall","06-061-0004","AQS","37","12","12","20"
"10/05/2009","36","Ozone","Colfax-City Hall","06-061-0004","AQS","36",".","25","28"
"10/06/2009","37","Ozone","Colfax-City Hall","06-061-0004","AQS","37",".","33","32"
"10/07/2009","44","Ozone","Colfax-City Hall","06-061-0004","AQS","44",".","26","25"
"10/08/2009","46","Ozone","Colfax-City Hall","06-061-0004","AQS","46",".","42","22"
"10/09/2009","61","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","61",".","43","56"
"10/10/2009","74","Ozone","Auburn - Dewitt - C Avenue","06-061-0002","AQS","74","21","53","28"
