"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2009","82","PM2.5","Vallejo","06-095-0004","AQS","3","9","3","13","82","13"
"01/02/2009","68","PM2.5","Vallejo","06-095-0004","AQS","7","23","3",".","68","22"
"01/03/2009","68","PM2.5","Vallejo","06-095-0004","AQS","20","31","4",".","68","30"
"01/04/2009","85","PM2.5","Vallejo","06-095-0004","AQS","25","24","4",".","85","29"
"01/05/2009","59","PM2.5","Vallejo","06-095-0004","AQS","13","11","4",".","59","27"
"01/06/2009","66","PM2.5","Vallejo","06-095-0004","AQS","6","17","9",".","66","18"
"01/07/2009","73","PM2.5","Vallejo","06-095-0004","AQS","5","14","1","20","73","19"
"01/08/2009","59","PM2.5","Vallejo","06-095-0004","AQS","7","18","1",".","59","18"
"01/09/2009","31","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","7","31","3",".","22","23"
"01/10/2009","69","PM2.5","Vallejo","06-095-0004","AQS","19","19","3",".","69","29"
"01/11/2009","74","PM2.5","Vallejo","06-095-0004","AQS","24","17","14",".","74","29"
"01/12/2009","53","PM2.5","Vallejo","06-095-0004","AQS","10","28","4",".","53","20"
"01/13/2009","84","PM2.5","Vallejo","06-095-0004","AQS","11","19","1","15","84","32"
"01/14/2009","105","PM2.5","Vallejo","06-095-0004","AQS","15","18","3",".","105","35"
"01/15/2009","80","PM2.5","Vallejo","06-095-0004","AQS","15","19","3",".","80","35"
"01/16/2009","99","PM2.5","Vallejo","06-095-0004","AQS","13","19","9",".","99","35"
"01/17/2009","109","PM2.5","Vallejo","06-095-0004","AQS","18","24","3",".","109","35"
"01/18/2009","62","PM2.5","Vallejo","06-095-0004","AQS","23","25","4",".","62","28"
"01/19/2009","41","PM2.5","Vallejo","06-095-0004","AQS","10","20","3","12","41","32"
"01/20/2009","36","PM2.5","Vallejo","06-095-0004","AQS","13","26","4",".","36","32"
"01/21/2009","58","PM2.5","Vallejo","06-095-0004","AQS","15","13","3",".","58","31"
"01/22/2009","52","PM2.5","Vallejo","06-095-0004","AQS","6","18","3",".","52","22"
"01/23/2009","44","PM2.5","Vallejo","06-095-0004","AQS","5","15","1",".","44","20"
"01/24/2009","36","PM2.5","Vallejo","06-095-0004","AQS","5","32","1",".","36","13"
"01/25/2009","32","Ozone","Vallejo","06-095-0004","AQS","3","32","0","7","13","19"
"01/26/2009","35","PM2.5","Vallejo","06-095-0004","AQS","14","31","3",".","35","26"
"01/27/2009","40","NO2","Vallejo","06-095-0004","AQS","14","31","6",".","38","40"
"01/28/2009","60","PM2.5","Vallejo","06-095-0004","AQS","18","26","4",".","60","30"
"01/29/2009","49","PM2.5","Vallejo","06-095-0004","AQS","22","25","3",".","49","33"
"01/30/2009","107","PM2.5","Vallejo","06-095-0004","AQS","15","25","3",".","107","38"
"01/31/2009","70","PM2.5","Vallejo","06-095-0004","AQS","19","24","6","16","70","32"
"02/01/2009","53","PM2.5","Vallejo","06-095-0004","AQS","14","31","7",".","53","32"
"02/02/2009","88","PM2.5","Vallejo","06-095-0004","AQS","16","31","3",".","88","31"
"02/03/2009","84","PM2.5","Vallejo","06-095-0004","AQS","9","27","4",".","84","34"
"02/04/2009","78","PM2.5","Vallejo","06-095-0004","AQS","15","31","3",".","78","28"
"02/05/2009","31","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","9","31","3",".","30","30"
"02/06/2009","25","NO2","Vallejo","06-095-0004","AQS","9","22","4","6","24","25"
"02/07/2009","27","PM2.5","Vallejo","06-095-0004","AQS","8","26","3",".","27","20"
"02/08/2009","36","Ozone","Vallejo","06-095-0004","AQS","7","36","1",".","26","19"
"02/09/2009","31","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","31","0",".","11","16"
"02/10/2009","30","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","13","30","4",".","25","28"
"02/11/2009","30","Ozone","Vallejo","06-095-0004","AQS","6","30","3",".","23","25"
"02/12/2009","28","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","6","28","4","6","23","23"
"02/13/2009","36","NO2","Vallejo","06-095-0004","AQS","8","31","1",".","13","36"
"02/14/2009","31","Ozone","Vallejo","06-095-0004","AQS","5","31","1",".","11","22"
"02/15/2009","31","Ozone","Vallejo","06-095-0004","AQS","5","31","1",".","15","13"
"02/16/2009","32","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","32","1",".","16","17"
"02/17/2009","28","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","6","28","3",".","13","24"
"02/18/2009","25","PM2.5","Vallejo","06-095-0004","AQS","6","24","1","5","25","20"
"02/19/2009","31","NO2","Vallejo","06-095-0004","AQS","9","29","1",".","28","31"
"02/20/2009","46","PM2.5","Vallejo","06-095-0004","AQS","13","32","3",".","46","33"
"02/21/2009","67","PM2.5","Vallejo","06-095-0004","AQS","13","27","4",".","67","25"
"02/22/2009","30","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","30","1",".","21","17"
"02/23/2009","31","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","31","4",".","13","15"
"02/24/2009","39","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","7","39","1","7","15","26"
"02/25/2009","36","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","6","36","3",".","20","33"
"02/26/2009","33","Ozone","Vallejo","06-095-0004","AQS","3","33","1",".","10","11"
"02/27/2009","29","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","29","4",".","14","25"
"02/28/2009","40","PM2.5","Vallejo","06-095-0004","AQS","5","28","1",".","40","."
"03/01/2009","45","PM2.5","Vallejo","06-095-0004","AQS","5","33","3",".","45","."
"03/02/2009","38","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","38","6",".","18","."
"03/03/2009","36","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","36","7",".","15","13"
"03/04/2009","36","Ozone","Vallejo","06-095-0004","AQS","8","36","3","6","21","33"
"03/05/2009","35","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","6","35","1",".","14","21"
"03/06/2009","36","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","7","36","1",".","18","25"
"03/07/2009","36","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","15","36","3",".","33","23"
"03/08/2009","36","Ozone","Vallejo","06-095-0004","AQS","5","36","1","8","23","14"
"03/09/2009","41","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","41","0",".","13","25"
"03/10/2009","35","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","11","35","3",".","23","30"
"03/11/2009","40","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","15","40","6",".","35","34"
"03/12/2009","40","PM2.5","Vallejo","06-095-0004","AQS","13","33","3",".","40","33"
"03/13/2009","35","PM2.5","Vallejo","06-095-0004","AQS","3","35","3",".","35","13"
"03/14/2009","39","Ozone","Vallejo","06-095-0004","AQS","3","39","1","6","17","3"
"03/15/2009","31","Ozone","Vallejo","06-095-0004","AQS","3","31","1",".","13","8"
"03/16/2009","29","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","29","1",".","15","14"
"03/17/2009","35","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","35","1",".","16","14"
"03/18/2009","31","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","31","3",".","29","20"
"03/19/2009","33","PM2.5","Vallejo","06-095-0004","AQS","6","32","7",".","33","21"
"03/20/2009","28","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","28","1","10","25","17"
"03/21/2009","43","Ozone","Vallejo","06-095-0004","AQS","3","43","1",".","13","5"
"03/22/2009","44","Ozone","Vallejo","06-095-0004","AQS","3","44","0",".","11","3"
"03/23/2009","43","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","7","43","1",".","16","28"
"03/24/2009","35","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","10","35","3",".","25","25"
"03/25/2009","32","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","8","32","3",".","25","21"
"03/26/2009","41","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","41","1","8","20","21"
"03/27/2009","46","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","6","46","3",".","30","33"
"03/28/2009","52","PM2.5","Vallejo","06-095-0004","AQS","7","44","7",".","52","24"
"03/29/2009","46","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","46","0",".","20","5"
"03/30/2009","47","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","47","3",".","23","32"
"03/31/2009","43","PM2.5","Vallejo","06-095-0004","AQS","6","43","3",".","43","35"
"04/01/2009","38","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","38","0","8","28","20"
"04/02/2009","39","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","39","1",".","14","8"
"04/03/2009","47","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","47","1",".","23","12"
"04/04/2009","50","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","7","50","4",".","31","36"
"04/05/2009","77","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","8","77","3",".","52","46"
"04/06/2009","61","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","9","61","6",".","37","40"
"04/07/2009","46","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","46","1","12","37","25"
"04/08/2009","41","Ozone","Fairfield","06-095-0005","AQS","5","41","1",".","12","32"
"04/09/2009","38","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","38","1",".","32","15"
"04/10/2009","36","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","36","3",".","24","25"
"04/11/2009","34","Ozone","Fairfield","06-095-0005","AQS","2","34","0",".","13","3"
"04/12/2009","31","Ozone","Vallejo","06-095-0004","AQS","2","31","1",".","14","8"
"04/13/2009","37","Ozone","Vallejo","06-095-0004","AQS","3","37","0",".","23","8"
"04/14/2009","40","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","40","0",".","15","7"
"04/15/2009","40","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","40","0","3","16","13"
"04/16/2009","35","Ozone","Vallejo","06-095-0004","AQS","5","35","3",".","20","24"
"04/17/2009","35","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","35","1",".","23","25"
"04/18/2009","41","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","41","4",".","38","23"
"04/19/2009","61","Ozone","Fairfield","06-095-0005","AQS","6","61","3","17","51","30"
"04/20/2009","87","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","9","87","6",".","43","35"
"04/21/2009","97","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","9","97","3",".","44","34"
"04/22/2009","52","PM2.5","Vallejo","06-095-0004","AQS","7","47","4",".","52","23"
"04/23/2009","48","PM2.5","Vallejo","06-095-0004","AQS","3","44","3",".","48","8"
"04/24/2009","38","Ozone","Vallejo","06-095-0004","AQS","3","38","1",".","28","7"
"04/25/2009","40","PM2.5","Vallejo","06-095-0004","AQS","3","38","1","12","40","7"
"04/26/2009","50","PM2.5","Vallejo","06-095-0004","AQS","3","43","3",".","50","7"
"04/27/2009","41","PM2.5","Vallejo","06-095-0004","AQS","3","41","3",".","41","10"
"04/28/2009","42","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","42","1",".","20","8"
"04/29/2009","40","Ozone","Vallejo","06-095-0004","AQS","2","40","1",".","18","12"
"04/30/2009","44","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","44","1",".","22","29"
"05/01/2009","30","PM2.5","Vallejo","06-095-0004","AQS","5","29","6","9","30","22"
"05/02/2009","30","Ozone","Vallejo","06-095-0004","AQS","3","30","3",".","27","25"
"05/03/2009","35","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","35","1",".","16","8"
"05/04/2009","29","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","29","3",".","28","16"
"05/05/2009","24","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","24","1",".","20","10"
"05/06/2009","23","PM2.5","Vallejo","06-095-0004","AQS","3","23","3",".","23","11"
"05/07/2009","47","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","47","1","9","28","8"
"05/08/2009","43","PM2.5","Vallejo","06-095-0004","AQS","3","43","1",".","43","14"
"05/09/2009","57","PM2.5","Vallejo","06-095-0004","AQS","3","41","3",".","57","14"
"05/10/2009","60","PM2.5","Vallejo","06-095-0004","AQS","3","41","6",".","60","10"
"05/11/2009","37","PM2.5","Vallejo","06-095-0004","AQS","3","36","4",".","37","12"
"05/12/2009","47","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","47","1",".","35","6"
"05/13/2009","38","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","38","3","9","27","25"
"05/14/2009","27","Ozone","Vallejo","06-095-0004","AQS","3","27","1",".","24","7"
"05/15/2009","41","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","5","41","1",".","32","15"
"05/16/2009","77","Ozone","Fairfield","06-095-0005","AQS",".","77",".",".",".","."
"05/17/2009","108","Ozone","Vallejo","06-095-0004","AQS","7","108","7",".","63","20"
"05/18/2009","39","PM2.5","Vallejo","06-095-0004","AQS","3","31","3",".","39","10"
"05/19/2009","41","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","41","1","7","35","9"
"05/20/2009","49","PM2.5","Vallejo","06-095-0004","AQS","3","48","3",".","49","12"
"05/21/2009","67","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","67","3",".","57","9"
"05/22/2009","61","PM2.5","Vallejo","06-095-0004","AQS","3","34","1",".","61","7"
"05/23/2009","57","PM2.5","Vallejo","06-095-0004","AQS","3","37","1",".","57","7"
"05/24/2009","56","PM2.5","Vallejo","06-095-0004","AQS","3","36","1",".","56","4"
"05/25/2009","65","PM2.5","Vallejo","06-095-0004","AQS","3","38","3","19","65","8"
"05/26/2009","74","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","74","3",".","60","13"
"05/27/2009","58","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","58","3",".","56","11"
"05/28/2009","39","PM2.5","Vallejo","06-095-0004","AQS",".","38","1",".","39","7"
"05/29/2009","36","Ozone","Vallejo","06-095-0004","AQS","2","36","1",".","26","6"
"05/30/2009","36","Ozone","Vallejo","06-095-0004","AQS","2","36","1",".","21","4"
"05/31/2009","31","Ozone","Vallejo","06-095-0004","AQS","2","31","1","6","19","3"
"06/01/2009","23","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","23","1",".","18","7"
"06/02/2009","31","PM2.5","Vallejo","06-095-0004","AQS","3","28","1",".","31","8"
"06/03/2009","38","PM2.5","Vallejo","06-095-0004","AQS",".","33",".",".","38","."
"06/04/2009","28","Ozone","Fairfield","06-095-0005","AQS","2","28","0",".","24","5"
"06/05/2009","27","Ozone","Fairfield","06-095-0005","AQS","2","27","1",".","15","5"
"06/06/2009","28","Ozone","Fairfield","06-095-0005","AQS","2","28","1","6","19","8"
"06/07/2009","31","Ozone","Vallejo","06-095-0004","AQS","2","31","1",".","21","3"
"06/08/2009","37","PM2.5","Vallejo","06-095-0004","AQS","2","32","1",".","37","4"
"06/09/2009","21","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","21","0",".","16","3"
"06/10/2009","27","Ozone","Fairfield","06-095-0005","AQS","2","27","0",".","15","7"
"06/11/2009","26","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","2","26","1",".","11","8"
"06/12/2009","35","PM2.5","Vallejo","06-095-0004","AQS","2","29","1","8","35","5"
"06/13/2009","31","Ozone","Vallejo","06-095-0004","AQS","2","31","1",".","13","5"
"06/14/2009","35","Ozone","Vallejo","06-095-0004","AQS","2","35","1",".","9","3"
"06/15/2009","33","Ozone","Vallejo","06-095-0004","AQS","2","33","1",".","13","6"
"06/16/2009","35","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","35","1",".","31","9"
"06/17/2009","35","PM2.5","Vallejo","06-095-0004","AQS","3","34","1",".","35","10"
"06/18/2009","54","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS","3","54","3","17","46","13"
"06/19/2009","40","PM2.5","Vallejo","06-095-0004","AQS","3","40","1",".","40","12"
"06/20/2009","51","PM2.5","Vallejo","06-095-0004","AQS","2","30","1",".","51","6"
