"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2009","79","PM2.5","Santa Barbara","06-083-0011","AQS","11","33","9","18","79","20"
"01/02/2009","33","Ozone","VAFB South Base","06-083-4003","AQS","11","33","4",".",".","17"
"01/03/2009","33","Ozone","Los Flores Canyon #1","06-083-1025","AQS","7","33","3",".",".","19"
"01/04/2009","31","Ozone","Los Flores Canyon #1","06-083-1025","AQS","7","31","4",".","6","20"
"01/05/2009","36","Ozone","Los Flores Canyon #1","06-083-1025","AQS","10","36","4",".",".","24"
"01/06/2009","31","Ozone","Lompoc HSP","06-083-1013","AQS","15","31","4",".",".","28"
"01/07/2009","60","PM2.5","Santa Barbara","06-083-0011","AQS","7","34","4","16","60","29"
"01/08/2009","26","Ozone","Lompoc HSP","06-083-1013","AQS","10","26","4",".",".","19"
"01/09/2009","39","Ozone","Los Flores Canyon #1","06-083-1025","AQS","8","39","7",".",".","33"
"01/10/2009","40","Ozone","Los Flores Canyon #1","06-083-1025","AQS","9","40","4",".","3","28"
"01/11/2009","42","Ozone","Los Flores Canyon #1","06-083-1025","AQS","9","42","3",".",".","22"
"01/12/2009","42","Ozone","Los Flores Canyon #1","06-083-1025","AQS","13","42","6",".",".","35"
"01/13/2009","41","Ozone","Los Flores Canyon #1","06-083-1025","AQS","18","41","4","19","27","32"
"01/14/2009","43","Ozone","Los Flores Canyon #1","06-083-1025","AQS","14","43","9",".",".","40"
"01/15/2009","42","Ozone","VAFB South Base","06-083-4003","AQS","14","42","6",".",".","42"
"01/16/2009","42","Ozone","Lompoc HSP","06-083-1013","AQS","14","42","4",".","3","38"
"01/17/2009","42","Ozone","Lompoc HSP","06-083-1013","AQS","9","42","4",".",".","37"
"01/18/2009","41","Ozone","Los Flores Canyon #1","06-083-1025","AQS","8","41","6",".",".","33"
"01/19/2009","42","Ozone","Lompoc HSP","06-083-1013","AQS","9","42","6","20","18","40"
"01/20/2009","45","Ozone","Lompoc HSP","06-083-1013","AQS","15","45","4",".",".","43"
"01/21/2009","43","NO2","Carpinteria","06-083-1021","AQS","10","38","4",".",".","43"
"01/22/2009","31","Ozone","Lompoc H Street","06-083-2004","AQS","6","31","3",".","5","24"
"01/23/2009","28","NO2","Santa Barbara","06-083-0011","AQS","6","25","3",".",".","28"
"01/24/2009","31","Ozone","Lompoc HSP","06-083-1013","AQS","6","31","3",".",".","18"
"01/25/2009","38","Ozone","Lompoc HSP","06-083-1013","AQS","6","38","3","17","25","18"
"01/26/2009","39","Ozone","Carpinteria","06-083-1021","AQS","6","39","3",".",".","24"
"01/27/2009","36","Ozone","Los Flores Canyon #1","06-083-1025","AQS","8","36","4",".",".","34"
"01/28/2009","40","Ozone","Los Flores Canyon #1","06-083-1025","AQS","8","40","4",".","8","36"
"01/29/2009","44","Ozone","Los Flores Canyon #1","06-083-1025","AQS","9","44","4",".",".","36"
"01/30/2009","44","Ozone","Los Flores Canyon #1","06-083-1025","AQS","11","44","4",".",".","41"
"01/31/2009","40","PM2.5","Santa Barbara","06-083-0011","AQS","10","37","3","22","40","29"
"02/01/2009","43","Ozone","Lompoc HSP","06-083-1013","AQS","10","43","4",".",".","29"
"02/02/2009","44","Ozone","Lompoc HSP","06-083-1013","AQS","14","44","7",".",".","39"
"02/03/2009","44","Ozone","Lompoc HSP","06-083-1013","AQS","11","44","9",".","6","36"
"02/04/2009","46","Ozone","Santa Ynez","06-083-3001","AQS","9","46","6",".",".","41"
"02/05/2009","45","Ozone","Los Flores Canyon #1","06-083-1025","AQS","5","45","3",".",".","21"
"02/06/2009","40","Ozone","Carpinteria","06-083-1021","AQS","3","40","3","10","9","13"
"02/07/2009","39","Ozone","Los Flores Canyon #1","06-083-1025","AQS","7","39","3",".",".","24"
"02/08/2009","38","Ozone","Carpinteria","06-083-1021","AQS","7","38","3",".",".","11"
"02/09/2009","40","Ozone","Carpinteria","06-083-1021","AQS","5","40","3",".","5","21"
"02/10/2009","37","Ozone","Carpinteria","06-083-1021","AQS","8","37","3",".",".","29"
"02/11/2009","40","Ozone","Lompoc HSP","06-083-1013","AQS","8","40","3",".",".","31"
