"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2009","70","PM2.5","Stockton-Hazelton","06-077-1002","AQS","1","16","21","70","22"
"01/02/2009","51","PM2.5","Tracy-Airport","06-077-3005","AQS","2","18","7","51","16"
"01/03/2009","31","Ozone","Tracy-Airport","06-077-3005","AQS","8","31","3","8","27"
"01/04/2009","59","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","26","6","59","27"
"01/05/2009","30","PM2.5","Tracy-Airport","06-077-3005","AQS","9","18","7","30","22"
"01/06/2009","47","PM2.5","Tracy-Airport","06-077-3005","AQS","2","15","6","47","23"
"01/07/2009","72","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","14","22","72","20"
"01/08/2009","58","PM2.5","Tracy-Airport","06-077-3005","AQS","7","11","9","58","25"
"01/09/2009","28","NO2","Stockton-Hazelton","06-077-1002","AQS","6","27","6","3","28"
"01/10/2009","91","PM2.5","Stockton-Hazelton","06-077-1002","AQS","14","18","9","91","35"
"01/11/2009","43","PM2.5","Tracy-Airport","06-077-3005","AQS","14","23","9","43","33"
"01/12/2009","50","PM2.5","Tracy-Airport","06-077-3005","AQS","9","27","10","50","34"
"01/13/2009","113","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","17","49","113","42"
"01/14/2009","56","PM2.5","Tracy-Airport","06-077-3005","AQS","13","17","13","56","41"
"01/15/2009","73","PM2.5","Tracy-Airport","06-077-3005","AQS","16","20","15","73","42"
"01/16/2009","113","PM2.5","Stockton-Hazelton","06-077-1002","AQS","13","31","18","113","39"
"01/17/2009","97","PM2.5","Tracy-Airport","06-077-3005","AQS","14","34","16","97","41"
"01/18/2009","92","PM2.5","Tracy-Airport","06-077-3005","AQS","16","34","15","92","32"
"01/19/2009","84","PM2.5","Stockton-Hazelton","06-077-1002","AQS","19","26","35","84","38"
"01/20/2009","35","NO2","Stockton-Hazelton","06-077-1002","AQS","23","27","10","27","35"
"01/21/2009","43","PM2.5","Tracy-Airport","06-077-3005","AQS","26","11","19","43","37"
"01/22/2009","36","PM2.5","Tracy-Airport","06-077-3005","AQS","5","18","6","36","25"
"01/23/2009","37","PM2.5","Tracy-Airport","06-077-3005","AQS","5","12","5","37","20"
"01/24/2009","35","Ozone","Tracy-Airport","06-077-3005","AQS","6","35","5","17","19"
"01/25/2009","35","Ozone","Tracy-Airport","06-077-3005","AQS","3","35","8","19","26"
"01/26/2009","29","Ozone","Tracy-Airport","06-077-3005","AQS","5","29","4","0","26"
"01/27/2009","34","NO2","Stockton-Hazelton","06-077-1002","AQS","6","30","4","0","34"
"01/28/2009","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","23","23","56","30"
"01/29/2009","30","NO2","Stockton-Hazelton","06-077-1002","AQS","10","22","9","24","30"
