"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2018","67","PM2.5","Concord","06-013-0002","AQS","7","22","3",".","67","23"
"01/02/2018","94","PM2.5","Concord","06-013-0002","AQS","7","24","4","38","94","28"
"01/03/2018","142","PM2.5","Concord","06-013-0002","AQS","8","13","4",".","142","36"
"01/04/2018","145","PM2.5","Concord","06-013-0002","AQS","7","23","4",".","145","26"
"01/05/2018","58","PM2.5","Concord","06-013-0002","AQS","8","25","4",".","58","26"
"01/06/2018","42","PM2.5","San Pablo","06-013-1004","AQS","6","28","4",".","42","24"
"01/07/2018","52","PM2.5","Concord","06-013-0002","AQS","6","14","3",".","52","16"
"01/08/2018","48","PM2.5","Concord","06-013-0002","AQS","7","19","3","6","48","19"
"01/09/2018","31","PM2.5","Concord","06-013-0002","AQS","5","31","3",".","31","13"
"01/10/2018","33","PM2.5","San Pablo","06-013-1004","AQS","5","29","3",".","33","22"
"01/11/2018","57","PM2.5","Concord","06-013-0002","AQS","6","22","3",".","57","21"
"01/12/2018","50","PM2.5","Concord","06-013-0002","AQS","9","18","6",".","50","19"
"01/13/2018","61","PM2.5","San Pablo","06-013-1004","AQS","10","20","3",".","61","14"
"01/14/2018","83","PM2.5","San Pablo","06-013-1004","AQS","5","19","1","27","83","17"
"01/15/2018","85","PM2.5","San Pablo","06-013-1004","AQS","7","9","9",".","85","22"
"01/16/2018","71","PM2.5","Concord","06-013-0002","AQS","8","13","3",".","71","18"
"01/17/2018","67","PM2.5","San Pablo","06-013-1004","AQS","8","12","1",".","67","17"
"01/18/2018","61","PM2.5","San Pablo","06-013-1004","AQS","10","33","6",".","61","21"
"01/19/2018","35","Ozone","Bethel Island","06-013-1002","AQS","11","35","3",".","29","21"
"01/20/2018","35","PM2.5","Concord","06-013-0002","AQS","8","31","6","9","35","20"
"01/21/2018","42","PM2.5","Concord","06-013-0002","AQS","9","32","4",".","42","18"
"01/22/2018","48","PM2.5","Concord","06-013-0002","AQS","8","30","4",".","48","21"
"01/23/2018","45","PM2.5","Concord","06-013-0002","AQS","6","27","3",".","45","18"
"01/24/2018","41","PM2.5","Concord","06-013-0002","AQS","5","33","6",".","41","12"
"01/25/2018","38","PM2.5","Concord","06-013-0002","AQS","7","34","11",".","38","34"
"01/26/2018","43","PM2.5","Concord","06-013-0002","AQS","7","28","4","11","43","24"
"01/27/2018","44","PM2.5","Concord","06-013-0002","AQS","6","31","3",".","44","18"
"01/28/2018","44","PM2.5","Concord","06-013-0002","AQS","6","26","4",".","44","23"
"01/29/2018","62","PM2.5","San Pablo","06-013-1004","AQS","7","23","4",".","62","22"
"01/30/2018","52","PM2.5","Concord","06-013-0002","AQS","8","20","7",".","52","26"
"01/31/2018","40","PM2.5","Concord","06-013-0002","AQS","10","26","7",".","40","25"
"02/01/2018","45","PM2.5","Concord","06-013-0002","AQS","6","28","6","22","45","31"
"02/02/2018","52","PM2.5","Concord","06-013-0002","AQS","7","28","7",".","52","25"
"02/03/2018","54","PM2.5","Concord","06-013-0002","AQS","7","38","10",".","54","26"
"02/04/2018","54","PM2.5","Concord","06-013-0002","AQS","7","33","3",".","54","19"
"02/05/2018","50","PM2.5","San Pablo","06-013-1004","AQS","7","25","6",".","50","21"
