"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2018","172","PM2.5","Fresno - Garland","06-019-0011","AQS","15","44","0","82","172","46"
"01/02/2018","165","PM2.5","Fresno - Garland","06-019-0011","AQS","16","35","0","82","165","49"
"01/03/2018","164","PM2.5","Fresno - Garland","06-019-0011","AQS","13","28","0","79","164","36"
"01/04/2018","121","PM2.5","Huron","06-019-2008","AQS","7","28","0","49","121","29"
"01/05/2018","64","PM2.5","Fresno-Pacific","06-019-5025","AQS","7","28","0","23","64","35"
"01/06/2018","47","PM2.5","Huron","06-019-2008","AQS","9","25","0","13","47","25"
"01/07/2018","64","PM2.5","Fresno - Garland","06-019-0011","AQS","8","28","0","19","64","30"
"01/08/2018","79","PM2.5","Tranquillity","06-019-2009","AQS","8","27","0","12","79","25"
"01/09/2018","50","PM2.5","Tranquillity","06-019-2009","AQS","6","37","0","8","50","31"
"01/10/2018","47","PM2.5","Fresno - Garland","06-019-0011","AQS","6","31","0","17","47","31"
"01/11/2018","60","PM2.5","Fresno-Pacific","06-019-5025","AQS","8","31","0","17","60","28"
"01/12/2018","65","PM2.5","Fresno - Garland","06-019-0011","AQS","8","23","0","20","65","28"
"01/13/2018","96","PM2.5","Fresno - Garland","06-019-0011","AQS","5","20","0","31","96","24"
"01/14/2018","102","PM2.5","Fresno - Garland","06-019-0011","AQS","6","19","0","33","102","18"
"01/15/2018","96","PM2.5","Fresno - Garland","06-019-0011","AQS","7","10","0","32","96","28"
"01/16/2018","86","PM2.5","Fresno - Garland","06-019-0011","AQS","8","14","0","31","86","22"
"01/17/2018","101","PM2.5","Tranquillity","06-019-2009","AQS","8","17","0","33","101","24"
"01/18/2018","101","PM2.5","Fresno - Garland","06-019-0011","AQS","7","25","0","35","101","22"
