"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2018","52","PM2.5","Sebastopol","06-097-0004","AQS","8","25","22","52","18"
"01/02/2018","64","PM2.5","Sebastopol","06-097-0004","AQS","10","14","17","64","24"
"01/03/2018","84","PM2.5","Sebastopol","06-097-0004","AQS","10","8","21","84","14"
"01/04/2018","73","PM2.5","Sebastopol","06-097-0004","AQS","8","26","15","73","11"
"01/05/2018","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","27","8","18","8"
"01/06/2018","25","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","8","25","13","23","15"
"01/07/2018","59","PM2.5","Sebastopol","06-097-0004","AQS","9","9","19","59","10"
"01/08/2018","38","PM2.5","Sebastopol","06-097-0004","AQS","9","13","12","38","11"
"01/09/2018","30","Ozone","Sebastopol","06-097-0004","AQS","7","30","4","7","6"
"01/10/2018","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","29","9","24","16"
"01/11/2018","22","PM2.5","Sebastopol","06-097-0004","AQS","8","19","7","22","10"
"01/12/2018","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","29","10","20","13"
"01/13/2018","41","PM2.5","Sebastopol","06-097-0004","AQS","7","14","13","41","6"
"01/14/2018","68","PM2.5","Sebastopol","06-097-0004","AQS","6","14","17","68","9"
"01/15/2018","61","PM2.5","Sebastopol","06-097-0004","AQS","6","14","14","61","9"
"01/16/2018","44","PM2.5","Sebastopol","06-097-0004","AQS","7","15","10","44","9"
"01/17/2018","58","PM2.5","Sebastopol","06-097-0004","AQS","7","16","15","58","9"
"01/18/2018","35","PM2.5","Sebastopol","06-097-0004","AQS","7","31","8","35","11"
"01/19/2018","32","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","32","9","23","15"
"01/20/2018","33","PM2.5","Sebastopol","06-097-0004","AQS","8","33","15","33","21"
"01/21/2018","35","Ozone","Sebastopol","06-097-0004","AQS","9","35","12","33","12"
"01/22/2018","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","35","6","20","14"
"01/23/2018","34","PM2.5","Sebastopol","06-097-0004","AQS","10","30","13","34","."
"01/24/2018","31","Ozone","Sebastopol","06-097-0004","AQS","10","31","14","30","10"
"01/25/2018","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","31","7","21","22"
"01/26/2018","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","29","10","27","19"
"01/27/2018","37","PM2.5","Sebastopol","06-097-0004","AQS","7","28","13","37","19"
"01/28/2018","26","PM2.5","Sebastopol","06-097-0004","AQS","8","19","9","26","16"
"01/29/2018","45","PM2.5","Sebastopol","06-097-0004","AQS","9","8","17","45","15"
"01/30/2018","36","PM2.5","Sebastopol","06-097-0004","AQS","9","26","18","36","15"
"01/31/2018","30","PM2.5","Sebastopol","06-097-0004","AQS","8","30","12","30","15"
"02/01/2018","30","PM2.5","Sebastopol","06-097-0004","AQS","8","24","15","30","16"
"02/02/2018","24","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","8","24","16","23","15"
"02/03/2018","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","8","30","17","28","19"
"02/04/2018","28","PM2.5","Sebastopol","06-097-0004","AQS","8","26","14","28","12"
"02/05/2018","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","35","12","28","11"
"02/06/2018","37","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","37","13","18","12"
"02/07/2018","56","PM2.5","Sebastopol","06-097-0004","AQS","8","39","17","56","28"
"02/08/2018","42","PM2.5","Sebastopol","06-097-0004","AQS","8","33","16","42","17"
"02/09/2018","34","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","34","13","25","16"
"02/10/2018","44","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","44","16","15","16"
"02/11/2018","40","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","40","12","18","13"
"02/12/2018","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","39","9","18","20"
"02/13/2018","37","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","37","12","21","26"
"02/14/2018","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","38","15","30","24"
"02/15/2018","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","39","15","18","19"
"02/16/2018","37","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","37","15","36","17"
"02/17/2018","34","PM2.5","Sebastopol","06-097-0004","AQS","8","31","19","34","14"
"02/18/2018","50","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","50","13","21","11"
"02/19/2018","46","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","46","8","15","19"
"02/20/2018","37","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","37","11","33","21"
"02/21/2018","40","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","40","11","30","18"
"02/22/2018","50","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","50","10","26","26"
"02/23/2018","42","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","42","13","21","22"
"02/24/2018","46","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","46","13","37","15"
"02/25/2018","44","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","44","11","23","19"
"02/26/2018","45","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","45","6","15","15"
"02/27/2018","43","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","43","10","23","20"
"02/28/2018","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","35","10","29","14"
"03/01/2018","47","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","47","10","14","4"
"03/02/2018","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","38","7","13","13"
"03/03/2018","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","35","7","20","16"
"03/04/2018","36","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","8","36","7","23","14"
"03/05/2018","37","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","37","7","29","15"
"03/06/2018","41","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","8","41","10","27","21"
"03/07/2018","51","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","51","9","26","14"
"03/08/2018","40","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","40","7","15","10"
"03/09/2018","36","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","36","10","16","8"
"03/10/2018","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","29","11","26","5"
"03/11/2018","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","38","7","21","8"
