"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2018","61","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","21","19","61"
"01/02/2018","67","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","17","27","67"
"01/03/2018","93","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","10","40","93"
"01/04/2018","79","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","21","24","79"
"01/05/2018","62","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","20","15","62"
"01/06/2018","35","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","22","6","35"
"01/07/2018","33","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","12","6","33"
"01/08/2018","25","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19","4","25"
"01/09/2018","28","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","28","2","13"
"01/10/2018","25","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","25","7","24"
"01/11/2018","50","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19","11","50"
"01/12/2018","43","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","25","10","43"
"01/13/2018","39","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19","6","39"
"01/14/2018","39","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","17","6","39"
"01/15/2018","41","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","14","7","41"
"01/16/2018","59","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","19","13","59"
"01/17/2018","52","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","17","10","52"
"01/18/2018","56","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","35","13","56"
"01/19/2018","33","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","33","2","15"
"01/20/2018","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","3","17"
"01/21/2018","50","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","23","10","50"
"01/22/2018","41","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","24","7","41"
"01/23/2018","25","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","25","4","15"
"01/24/2018","45","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","33","8","45"
"01/25/2018","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32",".","18"
"01/26/2018","25","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","25",".","24"
"01/27/2018","32","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","29",".","32"
"01/28/2018","20","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","20",".","15"
"01/29/2018","40","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","14",".","40"
"01/30/2018","48","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","21","11","48"
"01/31/2018","33","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","24","10","33"
"02/01/2018","31","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","26","11","31"
"02/02/2018","30","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","30","7","15"
"02/03/2018","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32","6","24"
"02/04/2018","52","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","33","15","52"
"02/05/2018","31","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","31","9","26"
"02/06/2018","36","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","36","7","12"
