"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2018","124","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","18","27","1",".","124","36"
"01/02/2018","103","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","20","15","1",".","103","48"
"01/03/2018","77","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","20","19","3",".","77","40"
"01/04/2018","24","Ozone","Los Gatos","06-085-1001","AQS","9","24","0",".","13","19"
"01/05/2018","25","Ozone","San Jose - Jackson","06-085-0005","AQS","9","25","0","6","13","22"
"01/06/2018","36","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","10","30","0",".","36","26"
"01/07/2018","60","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","18","0",".","60","22"
"01/08/2018","37","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","19",".","10","37","21"
"01/09/2018","31","Ozone","San Martin","06-085-2006","AQS","9","31","0","8","22","23"
"01/10/2018","30","NO2","San Jose - Knox Avenue","06-085-0006","AQS","8","25",".",".","27","30"
"01/11/2018","51","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","26","0","19","51","32"
"01/12/2018","58","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","20","0",".","58","27"
"01/13/2018","63","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","13","19","1",".","63","26"
"01/14/2018","66","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","10","1","22","66","23"
"01/15/2018","75","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","13","22","3",".","75","30"
"01/16/2018","57","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","18","0",".","57","30"
"01/17/2018","74","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","12","0","31","74","30"
"01/18/2018","53","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","29","3",".","53","22"
"01/19/2018","32","Ozone","San Martin","06-085-2006","AQS","7","32","0",".","31","29"
"01/20/2018","44","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","29","0","13","44","26"
"01/21/2018","36","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","31","0",".","36","30"
"01/22/2018","31","Ozone","San Jose - Jackson","06-085-0005","AQS","7","31","0",".","30","31"
"01/23/2018","57","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","24","0","21","57","32"
"01/24/2018","38","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","10","31","0",".","38","22"
"01/25/2018","32","NO2","San Jose - Knox Avenue","06-085-0006","AQS","8","29","0",".","26","32"
"01/26/2018","32","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","31","0","14","32","29"
"01/27/2018","44","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","31","0",".","44","27"
"01/28/2018","39","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","26","1",".","39","31"
"01/29/2018","62","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","10","1","32","62","32"
"01/30/2018","63","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","16","19","3",".","63","37"
"01/31/2018","57","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","19","9",".","57","37"
"02/01/2018","47","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","14","27","1","25","47","40"
"02/02/2018","43","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","25","1",".","43","29"
"02/03/2018","40","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","34","0",".","40","34"
"02/04/2018","44","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","29","0","19","44","32"
"02/05/2018","48","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","15","26","1",".","48","36"
"02/06/2018","36","Ozone","Los Gatos","06-085-1001","AQS","11","36","0",".","29","35"
"02/07/2018","51","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","33","1","27","51","42"
"02/08/2018","64","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","39","4",".","64","48"
"02/09/2018","59","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","28","1",".","59","42"
"02/10/2018","51","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","35","0","23","51","23"
"02/11/2018","33","Ozone","San Martin","06-085-2006","AQS","7","33","0",".","25","23"
"02/12/2018","33","NO2","San Jose - Knox Avenue","06-085-0006","AQS","8","31","0",".","22","33"
"02/13/2018","36","NO2","San Jose - Jackson","06-085-0005","AQS","10","31","0","17","33","36"
"02/14/2018","41","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","34","1",".","41","35"
