"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2018","157","PM2.5","Madera-City","06-039-2010","AQS","5","29","61","157","22"
"01/02/2018","155","PM2.5","Madera-City","06-039-2010","AQS","6","19","67","155","23"
"01/03/2018","165","PM2.5","Madera-City","06-039-2010","AQS","6","20","75","165","21"
"01/04/2018","102","PM2.5","Madera-City","06-039-2010","AQS","5","23","43","102","19"
"01/05/2018","52","PM2.5","Madera-City","06-039-2010","AQS","3","23","20","52","17"
"01/06/2018","33","PM2.5","Madera-City","06-039-2010","AQS","2","19","9","33","16"
"01/07/2018","57","PM2.5","Madera-City","06-039-2010","AQS","2","20","17","57","21"
"01/08/2018","23","PM2.5","Madera-City","06-039-2010","AQS","3","22","7","23","13"
"01/09/2018","32","Ozone","Madera-City","06-039-2010","AQS","2","32","6","20","8"
"01/10/2018","28","PM2.5","Madera-City","06-039-2010","AQS","2","27","9","28","12"
"01/11/2018","36","PM2.5","Madera-City","06-039-2010","AQS","2","30","10","36","20"
"01/12/2018","57","PM2.5","Madera-City","06-039-2010","AQS","3","19","17","57","14"
"01/13/2018","82","PM2.5","Madera-City","06-039-2010","AQS","2","19","29","82","7"
"01/14/2018","109","PM2.5","Madera-City","06-039-2010","AQS","3","17","32","109","11"
"01/15/2018","74","PM2.5","Madera-City","06-039-2010","AQS","3","7","28","74","16"
"01/16/2018","66","PM2.5","Madera-City","06-039-2010","AQS","3","6","22","66","10"
"01/17/2018","80","PM2.5","Madera-City","06-039-2010","AQS","5","8","30","80","16"
"01/18/2018","82","PM2.5","Madera-City","06-039-2010","AQS","3","22","33","82","14"
"01/19/2018","34","Ozone","Madera-Pump Yard","06-039-0004","AQS","3","34","9","25","9"
"01/20/2018","42","PM2.5","Madera-City","06-039-2010","AQS","3","27","13","42","14"
"01/21/2018","31","Ozone","Madera-Pump Yard","06-039-0004","AQS","5","31",".",".","21"
"01/22/2018","30","Ozone","Madera-Pump Yard","06-039-0004","AQS","5","30",".",".","19"
"01/23/2018","52","PM2.5","Madera-City","06-039-2010","AQS","2","20","16","52","17"
"01/24/2018","66","PM2.5","Madera-City","06-039-2010","AQS","3","32","26","66","18"
"01/25/2018","36","Ozone","Madera-City","06-039-2010","AQS","2","36","7","18","10"
"01/26/2018","44","PM2.5","Madera-City","06-039-2010","AQS","3","31","14","44","11"
"01/27/2018","61","PM2.5","Madera-City","06-039-2010","AQS","3","24","17","61","18"
"01/28/2018","63","PM2.5","Madera-City","06-039-2010","AQS","3","30","19","63","25"
"01/29/2018","73","PM2.5","Madera-City","06-039-2010","AQS","3","25","30","73","12"
"01/30/2018","83","PM2.5","Madera-City","06-039-2010","AQS","3","30","34","83","18"
"01/31/2018","77","PM2.5","Madera-City","06-039-2010","AQS","3","29","30","77","23"
"02/01/2018","110","PM2.5","Madera-City","06-039-2010","AQS","3","37","48","110","26"
"02/02/2018","125","PM2.5","Madera-City","06-039-2010","AQS","3","43","53","125","21"
"02/03/2018","118","PM2.5","Madera-City","06-039-2010","AQS","3","48","50","118","23"
"02/04/2018","103","PM2.5","Madera-City","06-039-2010","AQS","3","44","44","103","16"
"02/05/2018","81","PM2.5","Madera-City","06-039-2010","AQS","3","42","34","81","21"
"02/06/2018","66","PM2.5","Madera-City","06-039-2010","AQS","3","33","31","66","."
"02/07/2018","90","PM2.5","Madera-City","06-039-2010","AQS","3","44","46","90","."
"02/08/2018","70","PM2.5","Madera-City","06-039-2010","AQS","3","39","36","70","."
"02/09/2018","68","PM2.5","Madera-City","06-039-2010","AQS","2","44","35","68","25"
"02/10/2018","59","PM2.5","Madera-City","06-039-2010","AQS","2","41","35","59","18"
"02/11/2018","38","PM10","Madera-City","06-039-2010","AQS","2","35","38","35","6"
"02/12/2018","31","Ozone","Madera-Pump Yard","06-039-0004","AQS","5","31","14","25","16"
"02/13/2018","41","PM2.5","Madera-City","06-039-2010","AQS","8","31","19","41","21"
