"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2018","42","PM2.5","Hollister","06-069-0002","AQS","31","16","42"
"01/02/2018","39","PM2.5","Hollister","06-069-0002","AQS","29","22","39"
"01/03/2018","26","PM2.5","Hollister","06-069-0002","AQS","20","14","26"
"01/04/2018","25","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","25","6","11"
"01/05/2018","25","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","25","5","10"
"01/06/2018","19","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","19","7","16"
"01/07/2018","29","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","29","8","17"
"01/08/2018","25","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","25","4","13"
"01/09/2018","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","1","1"
"01/10/2018","30","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","30","12","19"
"01/11/2018","20","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","20","10","17"
"01/12/2018","36","PM2.5","Hollister","06-069-0002","AQS","28","13","36"
"01/13/2018","30","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","30","9","17"
"01/14/2018","39","PM2.5","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","10","39"
"01/15/2018","33","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","33","14","30"
"01/16/2018","59","PM2.5","Hollister","06-069-0002","AQS","23","23","59"
"01/17/2018","53","PM2.5","Hollister","06-069-0002","AQS","27","20","53"
"01/18/2018","40","PM2.5","Hollister","06-069-0002","AQS","30","14","40"
"01/19/2018","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36","9","11"
"01/20/2018","32","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","32","11","15"
"01/21/2018","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31","9","21"
"01/22/2018","33","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","33","12","20"
"01/23/2018","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","14","32"
"01/24/2018","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31","10","23"
"01/25/2018","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","7","11"
"01/26/2018","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","10","12"
"01/27/2018","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36","12","23"
"01/28/2018","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31","7","14"
"01/29/2018","30","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","30","12","18"
"01/30/2018","33","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","33","16","29"
"01/31/2018","33","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","33","18","31"
"02/01/2018","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39","12","15"
"02/02/2018","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31","12","16"
"02/03/2018","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","11","24"
"02/04/2018","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","9","18"
"02/05/2018","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","14","14"
"02/06/2018","42","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","42","11","8"
"02/07/2018","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","18","11"
"02/08/2018","48","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","48","20","25"
"02/09/2018","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36","17","23"
"02/10/2018","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","17","25"
"02/11/2018","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39","31","17"
"02/12/2018","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35","11","18"
"02/13/2018","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","12","15"
"02/14/2018","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","16","17"
"02/15/2018","42","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","42","12","17"
"02/16/2018","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","15","18"
"02/17/2018","43","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","43","14","24"
"02/18/2018","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","13","22"
"02/19/2018","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39","9","13"
"02/20/2018","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39","11","14"
"02/21/2018","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","9","11"
"02/22/2018","40","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","40","12","13"
"02/23/2018","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","10","17"
"02/24/2018","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","11","16"
"02/25/2018","42","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","42","13","22"
"02/26/2018","36","Ozone","Hollister","06-069-0002","AQS","36","10","15"
"02/27/2018","36","Ozone","Hollister","06-069-0002","AQS","36","6","8"
"02/28/2018","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36","9","13"
"03/01/2018","39","Ozone","Hollister","06-069-0002","AQS","39",".","3"
"03/02/2018","38","Ozone","Hollister","06-069-0002","AQS","38","3","3"
"03/03/2018","39","Ozone","Hollister","06-069-0002","AQS","39","4","8"
"03/04/2018","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","5","10"
"03/05/2018","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","6","13"
"03/06/2018","45","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","45","8","12"
"03/07/2018","48","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","48","9","10"
"03/08/2018","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","6","5"
"03/09/2018","32","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","32","9","19"
"03/10/2018","27","Ozone","Hollister","06-069-0002","AQS","27","7","18"
"03/11/2018","31","Ozone","Hollister","06-069-0002","AQS","31","5","3"
"03/12/2018","30","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","30","5","7"
"03/13/2018","33","Ozone","Hollister","06-069-0002","AQS","33","4","6"
"03/14/2018","38","Ozone","Hollister","06-069-0002","AQS","38","5","8"
"03/15/2018","37","Ozone","Hollister","06-069-0002","AQS","37","6","9"
"03/16/2018","38","Ozone","Hollister","06-069-0002","AQS","38","4","3"
"03/17/2018","37","Ozone","Hollister","06-069-0002","AQS","37","3","2"
"03/18/2018","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36","6","13"
"03/19/2018","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","5","5"
"03/20/2018","41","Ozone","Hollister","06-069-0002","AQS","41","5","8"
"03/21/2018","30","Ozone","Hollister","06-069-0002","AQS","30","0","1"
"03/22/2018","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39","5","7"
"03/23/2018","41","Ozone","Hollister","06-069-0002","AQS","41","9","14"
"03/24/2018","41","Ozone","Hollister","06-069-0002","AQS","41","7","9"
"03/25/2018","40","Ozone","Hollister","06-069-0002","AQS","40","8","15"
"03/26/2018","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39","9","14"
"03/27/2018","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","12","19"
"03/28/2018","43","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","43","13","15"
"03/29/2018","44","Ozone","Hollister","06-069-0002","AQS","44","16","25"
"03/30/2018","48","Ozone","Hollister","06-069-0002","AQS","48","17","25"
"03/31/2018","50","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","50","17","27"
"04/01/2018","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","15","25"
"04/02/2018","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","19","25"
"04/03/2018","46","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","46","20","25"
"04/04/2018","49","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","49","19","28"
"04/05/2018","42","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","42","14","18"
"04/06/2018","25","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","25","3","10"
"04/07/2018","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","12","23"
"04/08/2018","43","Ozone","Hollister","06-069-0002","AQS","43","18","28"
"04/09/2018","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39","14","20"
"04/10/2018","43","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","43","16","25"
"04/11/2018","46","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","46","10","12"
"04/12/2018","49","Ozone","Hollister","06-069-0002","AQS","49","13","13"
"04/13/2018","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","15","23"
"04/14/2018","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","16","27"
"04/15/2018","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","13","21"
"04/16/2018","44","Ozone","Hollister","06-069-0002","AQS","44","7","6"
"04/17/2018","42","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","42","8","12"
"04/18/2018","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","9","9"
"04/19/2018","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","13","18"
"04/20/2018","42","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","42","19","25"
"04/21/2018","47","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","47","18","29"
"04/22/2018","48","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","48","19","35"
"04/23/2018","54","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","54","26","39"
"04/24/2018","61","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","61","20","38"
"04/25/2018","50","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","50","23","38"
"04/26/2018","48","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","48","21","33"
"04/27/2018","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","14","23"
"04/28/2018","45","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","45","10","18"
"04/29/2018","40","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","40","9","10"
"04/30/2018","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","17","20"
"05/01/2018","40","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","40","20","26"
"05/02/2018","40","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","40","20","25"
"05/03/2018","42","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","42","18","26"
"05/04/2018","51","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","51","22","32"
"05/05/2018","58","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","58","20","26"
"05/06/2018","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","12","14"
"05/07/2018","49","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","49","15","."
"05/08/2018","48","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","48","19","19"
"05/09/2018","43","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","43","16","18"
"05/10/2018","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","19","28"
"05/11/2018","50","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","50","30","34"
"05/12/2018","43","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","43","29","36"
"05/13/2018","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","17","28"
"05/14/2018","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39","13","16"
"05/15/2018","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39","6","2"
"05/16/2018","40","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","40","10","6"
"05/17/2018","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","13","12"
"05/18/2018","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","13","13"
"05/19/2018","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","17","22"
"05/20/2018","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35","16","28"
"05/21/2018","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","17","25"
"05/22/2018","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31","9","10"
"05/23/2018","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35","6","0"
"05/24/2018","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","6","5"
"05/25/2018","31","Ozone","Hollister","06-069-0002","AQS","31","6","7"
"05/26/2018","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31","11","11"
"05/27/2018","31","Ozone","Hollister","06-069-0002","AQS","31","29","21"
"05/28/2018","46","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","46","23","33"
"05/29/2018","51","PM2.5","Hollister","06-069-0002","AQS","41","33","51"
"05/30/2018","45","PM2.5","Hollister","06-069-0002","AQS","42","31","45"
"05/31/2018","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","17","22"
"06/01/2018","54","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","54","19","22"
"06/02/2018","74","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","74","24","27"
"06/03/2018","64","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","64","28","38"
"06/04/2018","48","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","48","27","34"
"06/05/2018","51","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","51","26","28"
"06/06/2018","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36","18","23"
"06/07/2018","47","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","47","19","26"
"06/08/2018","87","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","87","25","30"
"06/09/2018","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36","15","13"
"06/10/2018","43","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","43","16","18"
"06/11/2018","45","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","45","19","16"
"06/12/2018","67","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","67","26","29"
"06/13/2018","47","PM2.5","Hollister","06-069-0002","AQS","47","33","47"
"06/14/2018","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","27","32"
"06/15/2018","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","24","31"
"06/16/2018","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31","13","17"
"06/17/2018","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","16","25"
"06/18/2018","43","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","43","22","31"
"06/19/2018","50","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","50","23","26"
"06/20/2018","54","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","54","24","32"
"06/21/2018","58","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","58","23","25"
"06/22/2018","61","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","61","31","38"
"06/23/2018","48","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","48","34","44"
"06/24/2018","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","17","30"
"06/25/2018","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","13","20"
"06/26/2018","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","21","23"
