"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2018","22","Ozone","Fairfield","06-095-0005","AQS","9","22",".",".",".","."
"01/02/2018","74","PM2.5","Vallejo","06-095-0004","AQS","6","19","1","24","74","27"
"01/03/2018","132","PM2.5","Vallejo","06-095-0004","AQS","6","18","0",".","132","20"
"01/04/2018","97","PM2.5","Vallejo","06-095-0004","AQS","6","19","1",".","97","25"
"01/05/2018","28","Ozone","Fairfield","06-095-0005","AQS","6","28","0",".","23","20"
"01/06/2018","40","PM2.5","Vallejo","06-095-0004","AQS","9","28","1",".","40","28"
"01/07/2018","52","PM2.5","Vallejo","06-095-0004","AQS","13","10","0",".","52","20"
"01/08/2018","20","PM2.5","Vallejo","06-095-0004","AQS","5","20","0","4","20","12"
"01/09/2018","24","Ozone","Vallejo","06-095-0004","AQS","3","24","0",".","16","16"
"01/10/2018","29","Ozone","Fairfield","06-095-0005","AQS","5","29","0",".","27","23"
"01/11/2018","41","PM2.5","Vallejo","06-095-0004","AQS","5","20","4",".","41","25"
"01/12/2018","48","PM2.5","Vallejo","06-095-0004","AQS","13","20","1",".","48","23"
"01/13/2018","62","PM2.5","Vallejo","06-095-0004","AQS","16","17","1",".","62","19"
"01/14/2018","79","PM2.5","Vallejo","06-095-0004","AQS","3","17","0","17","79","8"
"01/15/2018","77","PM2.5","Vallejo","06-095-0004","AQS","6","11","0",".","77","21"
"01/16/2018","63","PM2.5","Vallejo","06-095-0004","AQS","6","17","1",".","63","21"
"01/17/2018","16","Ozone","Fairfield","06-095-0005","AQS","6","16","0",".",".","14"
"01/18/2018","60","PM2.5","Vallejo","06-095-0004","AQS","6","31",".",".","60","15"
"01/19/2018","32","Ozone","Fairfield","06-095-0005","AQS","8","32","1",".","28","18"
"01/20/2018","48","PM2.5","Vallejo","06-095-0004","AQS","8","31",".","13","48","14"
"01/21/2018","56","PM2.5","Vallejo","06-095-0004","AQS","10","31",".",".","56","13"
"01/22/2018","43","PM2.5","Vallejo","06-095-0004","AQS","5","29","1",".","43","13"
"01/23/2018","39","PM2.5","Vallejo","06-095-0004","AQS","10","27","0",".","39","21"
"01/24/2018","47","PM2.5","Vallejo","06-095-0004","AQS","7","33","1",".","47","18"
"01/25/2018","32","Ozone","Vallejo","06-095-0004","AQS","8","32","1",".","28","27"
"01/26/2018","37","PM2.5","Vallejo","06-095-0004","AQS","9","28","1","8","37","24"
"01/27/2018","45","PM2.5","Vallejo","06-095-0004","AQS","9","27","0",".","45","25"
"01/28/2018","28","PM2.5","Vallejo","06-095-0004","AQS","7","21","1",".","28","10"
"01/29/2018","61","PM2.5","Vallejo","06-095-0004","AQS","7","20","0",".","61","24"
"01/30/2018","59","PM2.5","Vallejo","06-095-0004","AQS","13","17","1",".","59","26"
"01/31/2018","57","PM2.5","Vallejo","06-095-0004","AQS","16","23","3",".","57","30"
"02/01/2018","57","PM2.5","Vallejo","06-095-0004","AQS","16","23","1","10","57","29"
"02/02/2018","52","PM2.5","Vallejo","06-095-0004","AQS","14","24","3",".","52","27"
"02/03/2018","58","PM2.5","Vallejo","06-095-0004","AQS","15","31","3",".","58","31"
"02/04/2018","67","PM2.5","Vallejo","06-095-0004","AQS","16","27","1",".","67","26"
"02/05/2018","58","PM2.5","Vallejo","06-095-0004","AQS","16","36","3",".","58","31"
"02/06/2018","39","Ozone","Fairfield","06-095-0005","AQS","10","39","1",".","34","30"
"02/07/2018","66","PM2.5","Vallejo","06-095-0004","AQS","9","42","1","15","66","33"
"02/08/2018","74","PM2.5","Vallejo","06-095-0004","AQS","13","31","3",".","74","35"
"02/09/2018","52","PM2.5","Vallejo","06-095-0004","AQS","11","29","4",".","52","24"
"02/10/2018","41","Ozone","Fairfield","06-095-0005","AQS","6","41","0",".","40","17"
"02/11/2018","31","PM2.5","Vallejo","06-095-0004","AQS","7","31","0",".","31","27"
"02/12/2018","33","Ozone","SITE LOCATED AT FILTRATION PLANT (WATER TREATMENT PLANT)","06-095-3002","AirNow","8","33","0",".","20","25"
"02/13/2018","33","Ozone","SITE LOCATED AT FILTRATION PLANT (WATER TREATMENT PLANT)","06-095-3002","AirNow","10","33","4","6","29","33"
"02/14/2018","37","PM2.5","Vallejo","06-095-0004","AQS","13","36","1",".","37","25"
"02/15/2018","46","PM2.5","Vallejo","06-095-0004","AQS","9","36","1",".","46","29"
"02/16/2018","50","PM2.5","Vallejo","06-095-0004","AQS","13","34","4",".","50","26"
"02/17/2018","45","PM2.5","Vallejo","06-095-0004","AQS","11","35","1",".","45","23"
"02/18/2018","39","Ozone","Vallejo","06-095-0004","AQS","6","39","0",".","16","3"
"02/19/2018","35","Ozone","Vallejo","06-095-0004","AQS","6","35","6","9","23","12"
"02/20/2018","37","PM2.5","Vallejo","06-095-0004","AQS","13","33","7",".","37","31"
"02/21/2018","37","Ozone","Vallejo","06-095-0004","AQS","8","37","1",".","25","25"
"02/22/2018","36","Ozone","Vallejo","06-095-0004","AQS","5","36","0",".","25","22"
"02/23/2018","43","PM2.5","Vallejo","06-095-0004","AQS","7","36","1",".","43","34"
"02/24/2018","44","PM2.5","Vallejo","06-095-0004","AQS","13","37","1",".","44","27"
"02/25/2018","38","Ozone","Vallejo","06-095-0004","AQS","8","38","3","7","36","23"
"02/26/2018","37","Ozone","SITE LOCATED AT FILTRATION PLANT (WATER TREATMENT PLANT)","06-095-3002","AirNow","5","37","0",".","22","11"
"02/27/2018","39","Ozone","SITE LOCATED AT FILTRATION PLANT (WATER TREATMENT PLANT)","06-095-3002","AirNow","6","39",".",".","26","32"
"02/28/2018","38","PM2.5","Vallejo","06-095-0004","AQS","9","31","4",".","38","30"
