"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2018","32","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","17",".","32"
"01/02/2018","42","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","19","18","42"
"01/03/2018","50","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","15",".","50"
"01/04/2018","59","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","9",".","59"
"01/05/2018","62","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","19",".","62"
"01/06/2018","36","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","20",".","36"
"01/07/2018","34","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","23",".","34"
"01/08/2018","28","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS","12","6","28"
"01/09/2018","14","Ozone","Red Bluff-Walnut St. District Office","06-103-0007","AirNow","14",".","13"
"01/10/2018","26","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","26"
"01/11/2018","43","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","43"
"01/12/2018","39","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","39"
"01/13/2018","43","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","43"
"01/14/2018","62","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".","13","62"
"01/15/2018","84","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","84"
"01/16/2018","56","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","56"
"01/17/2018","54","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","54"
"01/18/2018","63","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","63"
"01/19/2018","22","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","22"
"01/20/2018","39","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".","8","39"
"01/21/2018","36","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","36"
"01/22/2018","21","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","21"
"01/23/2018","36","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","36"
"01/24/2018","51","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","51"
"01/25/2018","21","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","21"
"01/26/2018","34","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".","9","34"
"01/27/2018","41","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","41"
"01/28/2018","22","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","22"
"01/29/2018","34","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","34"
"01/30/2018","38","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","38"
"01/31/2018","26","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","26"
"02/01/2018","23","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".","10","23"
"02/02/2018","12","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","12"
"02/03/2018","13","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","13"
"02/04/2018","14","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","14"
"02/05/2018","11","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","11"
"02/06/2018","14","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","14"
"02/07/2018","18","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".","10","18"
"02/08/2018","16","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","16"
"02/09/2018","20","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","20"
"02/10/2018","17","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","17"
"02/11/2018","12","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","12"
"02/12/2018","12","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","12"
"02/13/2018","15","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".","6","15"
"02/14/2018","39","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","39"
"02/15/2018","17","PM2.5","Red Bluff-Walnut St. District Office","06-103-0007","AQS",".",".","17"
