"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"01/31/2018","22","Ozone","Yreka","06-093-2001","AQS","22","."
"02/01/2018","44","PM2.5","Yreka","06-093-2001","AQS","20","44"
"02/02/2018","23","Ozone","Yreka","06-093-2001","AQS","23","."
"02/03/2018","25","Ozone","Yreka","06-093-2001","AQS","25","."
"02/04/2018","20","Ozone","Yreka","06-093-2001","AQS","20","8"
"02/05/2018","28","Ozone","Yreka","06-093-2001","AQS","28","."
"02/06/2018","32","Ozone","Yreka","06-093-2001","AQS","32","."
"02/07/2018","36","PM2.5","Yreka","06-093-2001","AQS","29","36"
"02/08/2018","24","Ozone","Yreka","06-093-2001","AQS","24","."
"02/09/2018","29","Ozone","Yreka","06-093-2001","AQS","29","."
"02/10/2018","37","Ozone","Yreka","06-093-2001","AQS","37","5"
"02/11/2018","31","Ozone","Yreka","06-093-2001","AQS","31","."
"02/12/2018","36","Ozone","Yreka","06-093-2001","AQS","36","."
"02/13/2018","35","Ozone","Yreka","06-093-2001","AQS","35","28"
"02/14/2018","36","Ozone","Yreka","06-093-2001","AQS","36","."
"02/15/2018","33","Ozone","Yreka","06-093-2001","AQS","33","."
"02/16/2018","35","Ozone","Yreka","06-093-2001","AQS","35","."
"02/17/2018","33","Ozone","Yreka","06-093-2001","AQS","33","."
"02/18/2018","39","Ozone","Yreka","06-093-2001","AQS","39","."
"02/19/2018","35","Ozone","Yreka","06-093-2001","AQS","35","14"
"02/20/2018","34","Ozone","Yreka","06-093-2001","AQS","34","."
"02/21/2018","36","Ozone","Yreka","06-093-2001","AQS","36","."
"02/22/2018","39","Ozone","Yreka","06-093-2001","AQS","39","2"
"02/23/2018","38","Ozone","Yreka","06-093-2001","AQS","38","."
"02/24/2018","39","Ozone","Yreka","06-093-2001","AQS","39","."
"02/25/2018","39","Ozone","Yreka","06-093-2001","AQS","39","25"
"02/26/2018","38","Ozone","Yreka","06-093-2001","AQS","38","."
"02/27/2018","38","Ozone","Yreka","06-093-2001","AQS","38","."
"02/28/2018","33","Ozone","Yreka","06-093-2001","AQS","33","7"
"03/01/2018","39","Ozone","Yreka","06-093-2001","AQS","39","."
"03/02/2018","38","Ozone","Yreka","06-093-2001","AQS","38","."
"03/03/2018","39","Ozone","Yreka","06-093-2001","AQS","39","20"
"03/04/2018","37","Ozone","Yreka","06-093-2001","AQS","37","."
"03/05/2018","38","Ozone","Yreka","06-093-2001","AQS","38","."
"03/06/2018","40","Ozone","Yreka","06-093-2001","AQS","40","3"
"03/07/2018","44","Ozone","Yreka","06-093-2001","AQS","44","."
"03/08/2018","40","Ozone","Yreka","06-093-2001","AQS","40","."
"03/09/2018","31","Ozone","Yreka","06-093-2001","AQS","31","13"
"03/10/2018","31","Ozone","Yreka","06-093-2001","AQS","31","."
"03/11/2018","33","Ozone","Yreka","06-093-2001","AQS","33","."
"03/12/2018","37","Ozone","Yreka","06-093-2001","AQS","37","5"
"03/13/2018","35","Ozone","Yreka","06-093-2001","AQS","35","."
"03/14/2018","35","Ozone","Yreka","06-093-2001","AQS","35","."
"03/15/2018","35","Ozone","Yreka","06-093-2001","AQS","35","."
"03/16/2018","39","Ozone","Yreka","06-093-2001","AQS","39","."
"03/17/2018","36","Ozone","Yreka","06-093-2001","AQS","36","."
"03/18/2018","34","Ozone","Yreka","06-093-2001","AQS","34","12"
"03/19/2018","39","Ozone","Yreka","06-093-2001","AQS","39","."
"03/20/2018","41","Ozone","Yreka","06-093-2001","AQS","41","."
"03/21/2018","34","Ozone","Yreka","06-093-2001","AQS","34","9"
"03/22/2018","39","Ozone","Yreka","06-093-2001","AQS","39","."
"03/23/2018","39","Ozone","Yreka","06-093-2001","AQS","39","."
"03/24/2018","41","Ozone","Yreka","06-093-2001","AQS","41","2"
"03/25/2018","39","Ozone","Yreka","06-093-2001","AQS","39","."
"03/26/2018","40","Ozone","Yreka","06-093-2001","AQS","40","."
"03/27/2018","40","Ozone","Yreka","06-093-2001","AQS","40","16"
"03/28/2018","42","Ozone","Yreka","06-093-2001","AQS","42","."
"03/29/2018","43","Ozone","Yreka","06-093-2001","AQS","43","."
"03/30/2018","41","Ozone","Yreka","06-093-2001","AQS","41","10"
"03/31/2018","40","Ozone","Yreka","06-093-2001","AQS","40","."
"04/01/2018","33","Ozone","Yreka","06-093-2001","AQS","33","14"
"04/02/2018","48","Ozone","Yreka","06-093-2001","AQS","48","11"
"04/03/2018","44","Ozone","Yreka","06-093-2001","AQS","44","."
"04/04/2018","44","Ozone","Yreka","06-093-2001","AQS","44","24"
"04/05/2018","34","Ozone","Yreka","06-093-2001","AQS","34","29"
"04/06/2018","29","Ozone","Yreka","06-093-2001","AQS","29","21"
"04/07/2018","42","Ozone","Yreka","06-093-2001","AQS","42","14"
"04/08/2018","41","Ozone","Yreka","06-093-2001","AQS","41","13"
"04/09/2018","40","Ozone","Yreka","06-093-2001","AQS","40","31"
"04/10/2018","43","Ozone","Yreka","06-093-2001","AQS","43","27"
"04/11/2018","44","Ozone","Yreka","06-093-2001","AQS","44","15"
"04/12/2018","41","Ozone","Yreka","06-093-2001","AQS","41","21"
"04/13/2018","37","Ozone","Yreka","06-093-2001","AQS","37","22"
"04/14/2018","38","Ozone","Yreka","06-093-2001","AQS","38","15"
"04/15/2018","39","Ozone","Yreka","06-093-2001","AQS","39","21"
"04/16/2018","39","Ozone","Yreka","06-093-2001","AQS","39","20"
"04/17/2018","43","Ozone","Yreka","06-093-2001","AQS","43","18"
"04/18/2018","44","Ozone","Yreka","06-093-2001","AQS","44","20"
"04/19/2018","40","Ozone","Yreka","06-093-2001","AQS","40","21"
"04/20/2018","39","Ozone","Yreka","06-093-2001","AQS","39","17"
"04/21/2018","44","Ozone","Yreka","06-093-2001","AQS","44","23"
"04/22/2018","49","Ozone","Yreka","06-093-2001","AQS","49","28"
"04/23/2018","46","Ozone","Yreka","06-093-2001","AQS","46","40"
"04/24/2018","46","Ozone","Yreka","06-093-2001","AQS","46","35"
"04/25/2018","58","Ozone","Yreka","06-093-2001","AQS","58","27"
"04/26/2018","58","Ozone","Yreka","06-093-2001","AQS","58","24"
"04/27/2018","42","Ozone","Yreka","06-093-2001","AQS","42","24"
"04/28/2018","38","Ozone","Yreka","06-093-2001","AQS","38","14"
"04/29/2018","40","Ozone","Yreka","06-093-2001","AQS","40","13"
"04/30/2018","42","Ozone","Yreka","06-093-2001","AQS","42","11"
"05/01/2018","40","Ozone","Yreka","06-093-2001","AQS","40","21"
"05/02/2018","45","Ozone","Yreka","06-093-2001","AQS","45","18"
"05/03/2018","41","Ozone","Yreka","06-093-2001","AQS","41","28"
"05/04/2018","40","Ozone","Yreka","06-093-2001","AQS","40","31"
"05/05/2018","46","Ozone","Yreka","06-093-2001","AQS","46","27"
"05/06/2018","46","Ozone","Yreka","06-093-2001","AQS","46","21"
"05/07/2018","37","Ozone","Yreka","06-093-2001","AQS","37","14"
"05/08/2018","33","Ozone","Yreka","06-093-2001","AQS","33","17"
"05/09/2018","39","Ozone","Yreka","06-093-2001","AQS","39","17"
"05/10/2018","43","Ozone","Yreka","06-093-2001","AQS","43","15"
"05/11/2018","39","Ozone","Yreka","06-093-2001","AQS","39","15"
"05/12/2018","41","Ozone","Yreka","06-093-2001","AQS","41","19"
"05/13/2018","45","Ozone","Yreka","06-093-2001","AQS","45","23"
"05/14/2018","47","Ozone","Yreka","06-093-2001","AQS","47","15"
"05/15/2018","44","Ozone","Yreka","06-093-2001","AQS","44","27"
"05/16/2018","34","Ozone","Yreka","06-093-2001","AQS","34","23"
"05/17/2018","37","Ozone","Yreka","06-093-2001","AQS","37","21"
"05/18/2018","42","Ozone","Yreka","06-093-2001","AQS","42","21"
"05/19/2018","40","Ozone","Yreka","06-093-2001","AQS","40","20"
"05/20/2018","33","Ozone","Yreka","06-093-2001","AQS","33","16"
"05/21/2018","37","Ozone","Yreka","06-093-2001","AQS","37","23"
"05/22/2018","44","Ozone","Yreka","06-093-2001","AQS","44","22"
"05/23/2018","34","Ozone","Yreka","06-093-2001","AQS","34","25"
"05/24/2018","43","Ozone","Yreka","06-093-2001","AQS","43","19"
"05/25/2018","37","Ozone","Yreka","06-093-2001","AQS","37","20"
"05/26/2018","36","Ozone","Yreka","06-093-2001","AQS","36","9"
"05/27/2018","37","Ozone","Yreka","06-093-2001","AQS","37","14"
"05/28/2018","37","Ozone","Yreka","06-093-2001","AQS","37","17"
"05/29/2018","35","Ozone","Yreka","06-093-2001","AQS","35","23"
"05/30/2018","36","Ozone","Yreka","06-093-2001","AQS","36","21"
"05/31/2018","31","Ozone","Yreka","06-093-2001","AQS","31","16"
"06/01/2018","46","Ozone","Yreka","06-093-2001","AQS","46","15"
"06/02/2018","44","Ozone","Yreka","06-093-2001","AQS","44","15"
"06/03/2018","34","Ozone","Yreka","06-093-2001","AQS","34","17"
"06/04/2018","40","Ozone","Yreka","06-093-2001","AQS","40","16"
"06/05/2018","42","Ozone","Yreka","06-093-2001","AQS","42","15"
"06/06/2018","41","Ozone","Yreka","06-093-2001","AQS","41","20"
"06/07/2018","54","Ozone","Yreka","06-093-2001","AQS","54","31"
"06/08/2018","46","Ozone","Yreka","06-093-2001","AQS","46","40"
"06/09/2018","37","Ozone","Yreka","06-093-2001","AQS","37","8"
"06/10/2018","31","Ozone","Yreka","06-093-2001","AQS","31","9"
"06/11/2018","44","Ozone","Yreka","06-093-2001","AQS","44","9"
"06/12/2018","43","Ozone","Yreka","06-093-2001","AQS","43","16"
"06/13/2018","33","Ozone","Yreka","06-093-2001","AQS","33","15"
"06/14/2018","44","Ozone","Yreka","06-093-2001","AQS","44","9"
"06/15/2018","46","Ozone","Yreka","06-093-2001","AQS","46","15"
"06/16/2018","44","Ozone","Yreka","06-093-2001","AQS","44","14"
"06/17/2018","38","Ozone","Yreka","06-093-2001","AQS","38","12"
"06/18/2018","41","Ozone","Yreka","06-093-2001","AQS","41","17"
"06/19/2018","44","Ozone","Yreka","06-093-2001","AQS","44","23"
"06/20/2018","40","Ozone","Yreka","06-093-2001","AQS","40","26"
"06/21/2018","44","Ozone","Yreka","06-093-2001","AQS","44","21"
"06/22/2018","37","Ozone","Yreka","06-093-2001","AQS","37","10"
"06/23/2018","49","Ozone","Yreka","06-093-2001","AQS","49","15"
"06/24/2018","45","Ozone","Yreka","06-093-2001","AQS","45","16"
"06/25/2018","44","Ozone","Yreka","06-093-2001","AQS","44","13"
"06/26/2018","45","Ozone","Yreka","06-093-2001","AQS","45","17"
"06/27/2018","42","Ozone","Yreka","06-093-2001","AQS","42","23"
"06/28/2018","37","Ozone","Yreka","06-093-2001","AQS","37","15"
"06/29/2018","45","Ozone","Yreka","06-093-2001","AQS","45","15"
"06/30/2018","46","Ozone","Yreka","06-093-2001","AQS","46","12"
"07/01/2018","40","Ozone","Yreka","06-093-2001","AQS","40","11"
"07/02/2018","45","Ozone","Yreka","06-093-2001","AQS","45","10"
"07/03/2018","47","Ozone","Yreka","06-093-2001","AQS","47","15"
"07/04/2018","70","PM2.5","Yreka","06-093-2001","AQS","51","70"
"07/05/2018","52","PM2.5","Yreka","06-093-2001","AQS","46","52"
"07/06/2018","32","Ozone","Yreka","06-093-2001","AQS","32","31"
"07/07/2018","130","PM2.5","Yreka","06-093-2001","AQS","48","130"
"07/08/2018","92","PM2.5","Yreka","06-093-2001","AQS","42","92"
"07/09/2018","40","Ozone","Yreka","06-093-2001","AQS","40","20"
"07/10/2018","37","Ozone","Yreka","06-093-2001","AQS","37","35"
"07/11/2018","43","Ozone","Yreka","06-093-2001","AQS","43","25"
"07/12/2018","44","Ozone","Yreka","06-093-2001","AQS","44","28"
"07/13/2018","46","Ozone","Yreka","06-093-2001","AQS","46","40"
"07/14/2018","43","Ozone","Yreka","06-093-2001","AQS","43","35"
"07/15/2018","44","Ozone","Yreka","06-093-2001","AQS","44","31"
"07/16/2018","53","PM2.5","Yreka","06-093-2001","AQS","50","53"
"07/17/2018","63","PM2.5","Yreka","06-093-2001","AQS","46","63"
"07/18/2018","96","PM2.5","Yreka","06-093-2001","AQS","77","96"
"07/19/2018","118","PM2.5","Yreka","06-093-2001","AQS","67","118"
"07/20/2018","164","PM2.5","Yreka","06-093-2001","AQS","87","164"
"07/21/2018","163","PM2.5","Yreka","06-093-2001","AQS","80","163"
"07/22/2018","148","PM2.5","Yreka","06-093-2001","AQS","49","148"
"07/23/2018","152","PM2.5","Yreka","06-093-2001","AQS","50","152"
"07/24/2018","146","PM2.5","Yreka","06-093-2001","AQS","49","146"
"07/25/2018","120","PM2.5","Yreka","06-093-2001","AQS","48","120"
"07/26/2018","156","PM2.5","Yreka","06-093-2001","AQS","61","156"
"07/27/2018","142","PM2.5","Yreka","06-093-2001","AQS","64","142"
"07/28/2018","127","PM2.5","Yreka","06-093-2001","AQS","67","127"
"07/29/2018","105","Ozone","Yreka","06-093-2001","AQS","105","."
"07/30/2018","184","PM2.5","Yreka","06-093-2001","AQS","77","184"
"07/31/2018","196","PM2.5","Yreka","06-093-2001","AQS","71","196"
"08/01/2018","189","PM2.5","Yreka","06-093-2001","AQS","71","189"
"08/02/2018","171","PM2.5","Yreka","06-093-2001","AQS","48","171"
"08/03/2018","95","PM2.5","Yreka","06-093-2001","AQS","40","95"
"08/04/2018","157","PM2.5","Yreka","06-093-2001","AQS","42","157"
"08/05/2018","155","PM2.5","Yreka","06-093-2001","AQS","47","155"
"08/06/2018","164","PM2.5","Yreka","06-093-2001","AQS","74","164"
"08/07/2018","176","PM2.5","Yreka","06-093-2001","AQS","84","176"
"08/08/2018","170","PM2.5","Yreka","06-093-2001","AQS","90","170"
"08/09/2018","171","PM2.5","Yreka","06-093-2001","AQS","115","171"
"08/10/2018","154","PM2.5","Yreka","06-093-2001","AQS","71","154"
"08/11/2018","86","PM2.5","Yreka","06-093-2001","AQS","36","86"
"08/12/2018","130","PM2.5","Yreka","06-093-2001","AQS","49","130"
"08/13/2018","143","PM2.5","Yreka","06-093-2001","AQS","84","143"
"08/14/2018","166","PM2.5","Yreka","06-093-2001","AQS","105","166"
"08/15/2018","181","PM2.5","Yreka","06-093-2001","AQS","115","181"
"08/16/2018","162","PM2.5","Yreka","06-093-2001","AQS","84","162"
"08/17/2018","138","PM2.5","Yreka","06-093-2001","AQS","74","138"
"08/18/2018","113","PM2.5","Yreka","06-093-2001","AQS","77","113"
"08/19/2018","135","PM2.5","Yreka","06-093-2001","AQS","51","135"
"08/20/2018","57","PM2.5","Yreka","06-093-2001","AQS","50","57"
"08/21/2018","187","PM2.5","Yreka","06-093-2001","AQS","71","187"
"08/22/2018","171","PM2.5","Yreka","06-093-2001","AQS","84","171"
"08/23/2018","161","PM2.5","Yreka","06-093-2001","AQS","71","161"
"08/24/2018","151","PM2.5","Yreka","06-093-2001","AQS","54","151"
"08/25/2018","97","PM2.5","Yreka","06-093-2001","AQS","46","97"
"08/26/2018","58","PM2.5","Yreka","06-093-2001","AQS","39","58"
"08/27/2018","35","Ozone","Yreka","06-093-2001","AQS","35","24"
"08/28/2018","53","PM2.5","Yreka","06-093-2001","AQS","43","53"
"08/29/2018","82","PM2.5","Yreka","06-093-2001","AQS","49","82"
"08/30/2018","69","PM2.5","Yreka","06-093-2001","AQS","42","69"
"08/31/2018","55","PM2.5","Yreka","06-093-2001","AQS","40","55"
"09/01/2018","48","Ozone","Yreka","06-093-2001","AQS","48","25"
"09/02/2018","54","Ozone","Yreka","06-093-2001","AQS","54","53"
"09/03/2018","46","PM2.5","Yreka","06-093-2001","AQS","42","46"
"09/04/2018","52","PM2.5","Yreka","06-093-2001","AQS","44","52"
"09/05/2018","75","PM2.5","Yreka","06-093-2001","AQS","51","75"
"09/06/2018","125","PM2.5","Yreka","06-093-2001","AQS","48","125"
"09/07/2018","153","PM2.5","Yreka","06-093-2001","AQS","45","153"
"09/08/2018","82","PM2.5","Yreka","06-093-2001","AQS","35","82"
"09/09/2018","105","PM2.5","Yreka","06-093-2001","AQS","44","105"
"09/10/2018","81","PM2.5","Yreka","06-093-2001","AQS","41","81"
"09/11/2018","63","PM2.5","Yreka","06-093-2001","AQS","39","63"
"09/12/2018","47","PM2.5","Yreka","06-093-2001","AQS","35","47"
"09/13/2018","65","PM2.5","Yreka","06-093-2001","AQS","33","65"
"09/14/2018","54","PM2.5","Yreka","06-093-2001","AQS","35","54"
"09/15/2018","62","PM2.5","Yreka","06-093-2001","AQS","35","62"
"09/16/2018","35","Ozone","Yreka","06-093-2001","AQS","35","13"
"09/17/2018","40","Ozone","Yreka","06-093-2001","AQS","40","31"
"09/18/2018","42","PM2.5","Yreka","06-093-2001","AQS","41","42"
"09/19/2018","44","Ozone","Yreka","06-093-2001","AQS","44","28"
"09/20/2018","43","Ozone","Yreka","06-093-2001","AQS","43","18"
"09/21/2018","43","Ozone","Yreka","06-093-2001","AQS","43","24"
"09/22/2018","33","Ozone","Yreka","06-093-2001","AQS","33","24"
"09/23/2018","44","Ozone","Yreka","06-093-2001","AQS","44","28"
"09/24/2018","43","Ozone","Yreka","06-093-2001","AQS","43","15"
"09/25/2018","44","Ozone","Yreka","06-093-2001","AQS","44","18"
"09/26/2018","45","Ozone","Yreka","06-093-2001","AQS","45","20"
"09/27/2018","58","PM2.5","Yreka","06-093-2001","AQS","45","58"
"09/28/2018","94","PM2.5","Yreka","06-093-2001","AQS","54","94"
"09/29/2018","59","PM2.5","Yreka","06-093-2001","AQS","43","59"
"09/30/2018","30","Ozone","Yreka","06-093-2001","AQS","30","20"
"10/01/2018","27","Ozone","Yreka","06-093-2001","AirNow","27","25"
"10/02/2018","28","Ozone","Yreka","06-093-2001","AirNow","28","19"
"10/03/2018","21","Ozone","Yreka","06-093-2001","AirNow","21","15"
"10/04/2018","38","Ozone","Yreka","06-093-2001","AirNow","38","15"
"10/05/2018","29","PM2.5","Yreka","06-093-2001","AirNow","28","29"
"10/06/2018","31","Ozone","Yreka","06-093-2001","AirNow","31","18"
"10/07/2018","35","Ozone","Yreka","06-093-2001","AirNow","35","12"
"10/08/2018","27","Ozone","Yreka","06-093-2001","AirNow","27","10"
"10/09/2018","36","Ozone","Yreka","06-093-2001","AirNow","36","11"
"10/10/2018","31","Ozone","Yreka","06-093-2001","AirNow","31","17"
"10/11/2018","30","Ozone","Yreka","06-093-2001","AirNow","30","19"
"10/12/2018","34","Ozone","Yreka","06-093-2001","AirNow","34","18"
"10/13/2018","40","Ozone","Yreka","06-093-2001","AirNow","40","27"
"10/14/2018","38","Ozone","Yreka","06-093-2001","AirNow","38","17"
"10/15/2018","36","Ozone","Yreka","06-093-2001","AirNow","36","17"
"10/16/2018","36","Ozone","Yreka","06-093-2001","AirNow","36","23"
"10/17/2018","37","Ozone","Yreka","06-093-2001","AirNow","37","26"
"10/18/2018","37","Ozone","Yreka","06-093-2001","AirNow","37","32"
"10/19/2018","36","Ozone","Yreka","06-093-2001","AirNow","36","32"
"10/20/2018","39","Ozone","Yreka","06-093-2001","AirNow","39","36"
"10/21/2018","39","Ozone","Yreka","06-093-2001","AirNow","39","32"
"10/22/2018","45","PM2.5","Yreka","06-093-2001","AirNow","42","45"
"10/23/2018","40","Ozone","Yreka","06-093-2001","AirNow","40","34"
"10/24/2018","31","Ozone","Yreka","06-093-2001","AirNow","31","28"
"10/25/2018","30","Ozone","Yreka","06-093-2001","AirNow","30","28"
"10/26/2018","29","Ozone","Yreka","06-093-2001","AirNow","29","25"
"10/27/2018","31","PM2.5","Yreka","06-093-2001","AirNow","26","31"
"10/28/2018","37","Ozone","Yreka","06-093-2001","AirNow","37","15"
"10/29/2018","31","Ozone","Yreka","06-093-2001","AirNow","31","18"
"10/30/2018","28","Ozone","Yreka","06-093-2001","AirNow","28","21"
"10/31/2018","29","PM2.5","Yreka","06-093-2001","AirNow","29","29"
"11/01/2018","17","PM2.5","Yreka","06-093-2001","AirNow",".","17"
"11/02/2018","29","Ozone","Yreka","06-093-2001","AirNow","29","22"
"11/03/2018","32","Ozone","Yreka","06-093-2001","AirNow","32","24"
"11/04/2018","31","Ozone","Yreka","06-093-2001","AirNow","31","27"
"11/05/2018","38","Ozone","Yreka","06-093-2001","AirNow","38","23"
"11/06/2018","32","Ozone","Yreka","06-093-2001","AirNow","32","30"
"11/07/2018","32","Ozone","Yreka","06-093-2001","AirNow","32","30"
"11/08/2018","36","Ozone","Yreka","06-093-2001","AirNow","36","28"
"11/09/2018","51","PM2.5","Yreka","06-093-2001","AirNow","33","51"
"11/10/2018","51","PM2.5","Yreka","06-093-2001","AirNow","33","51"
"11/11/2018","34","Ozone","Yreka","06-093-2001","AirNow","34","25"
"11/12/2018","48","PM2.5","Yreka","06-093-2001","AirNow","31","48"
"11/13/2018","54","PM2.5","Yreka","06-093-2001","AirNow","26","54"
"11/14/2018","58","PM2.5","Yreka","06-093-2001","AirNow","26","58"
"11/15/2018","71","PM2.5","Yreka","06-093-2001","AirNow","30","71"
"11/16/2018","66","PM2.5","Yreka","06-093-2001","AirNow","31","66"
"11/17/2018","56","PM2.5","Yreka","06-093-2001","AirNow","31","56"
"11/18/2018","49","PM2.5","Yreka","06-093-2001","AirNow","29","49"
"11/19/2018","52","PM2.5","Yreka","06-093-2001","AirNow","27","52"
"11/20/2018","58","PM2.5","Yreka","06-093-2001","AirNow","30","58"
"11/21/2018","49","PM2.5","Yreka","06-093-2001","AirNow","42","49"
"11/22/2018","26","PM2.5","Yreka","06-093-2001","AirNow","24","26"
"11/23/2018","25","PM2.5","Yreka","06-093-2001","AirNow","25","25"
"11/24/2018","33","Ozone","Yreka","06-093-2001","AirNow","33","24"
"11/25/2018","33","PM2.5","Yreka","06-093-2001","AirNow","28","33"
"11/26/2018","60","PM2.5","Yreka","06-093-2001","AirNow","18","60"
"11/27/2018","43","PM2.5","Yreka","06-093-2001","AirNow","16","43"
"11/28/2018","57","PM2.5","Yreka","06-093-2001","AirNow","15","57"
"11/29/2018","44","PM2.5","Yreka","06-093-2001","AirNow","24","44"
"11/30/2018","30","PM2.5","Yreka","06-093-2001","AirNow","29","30"
"12/01/2018","35","PM2.5","Yreka","06-093-2001","AirNow","33","35"
"12/02/2018","41","PM2.5","Yreka","06-093-2001","AirNow","30","41"
"12/03/2018","55","PM2.5","Yreka","06-093-2001","AirNow","22","55"
"12/04/2018","60","PM2.5","Yreka","06-093-2001","AirNow","23","60"
"12/05/2018","54","PM2.5","Yreka","06-093-2001","AirNow","24","54"
"12/06/2018","51","PM2.5","Yreka","06-093-2001","AirNow","24","51"
"12/07/2018","65","PM2.5","Yreka","06-093-2001","AirNow","21","65"
"12/08/2018","75","PM2.5","Yreka","06-093-2001","AirNow","19","75"
"12/09/2018","68","PM2.5","Yreka","06-093-2001","AirNow","19","68"
"12/10/2018","39","PM2.5","Yreka","06-093-2001","AirNow","22","39"
"12/11/2018","60","PM2.5","Yreka","06-093-2001","AirNow","25","60"
"12/12/2018","31","PM2.5","Yreka","06-093-2001","AirNow","31","31"
"12/13/2018","43","PM2.5","Yreka","06-093-2001","AirNow","23","43"
"12/14/2018","51","PM2.5","Yreka","06-093-2001","AirNow","33","51"
"12/15/2018","59","PM2.5","Yreka","06-093-2001","AirNow","32","59"
"12/16/2018","33","PM2.5","Yreka","06-093-2001","AirNow","29","33"
"12/17/2018","52","PM2.5","Yreka","06-093-2001","AirNow","14","52"
"12/18/2018","24","PM2.5","Yreka","06-093-2001","AirNow","23","24"
"12/19/2018","44","PM2.5","Yreka","06-093-2001","AirNow","17","44"
"12/20/2018","43","PM2.5","Yreka","06-093-2001","AirNow","20","43"
"12/21/2018","26","Ozone","Yreka","06-093-2001","AirNow","26","16"
"12/22/2018","64","PM2.5","Yreka","06-093-2001","AirNow","7","64"
"12/23/2018","61","PM2.5","Yreka","06-093-2001","AirNow","13","61"
"12/24/2018","38","PM2.5","Yreka","06-093-2001","AirNow","19","38"
"12/25/2018","33","PM2.5","Yreka","06-093-2001","AirNow","28","33"
"12/26/2018","55","PM2.5","Yreka","06-093-2001","AirNow","11","55"
"12/27/2018","46","PM2.5","Yreka","06-093-2001","AirNow","26","46"
"12/28/2018","42","PM2.5","Yreka","06-093-2001","AirNow","21","42"
"12/29/2018","62","PM2.5","Yreka","06-093-2001","AirNow","13","62"
"12/30/2018","62","PM2.5","Yreka","06-093-2001","AirNow","26","62"
"12/31/2018","34","Ozone","Yreka","06-093-2001","AirNow","34","30"
