"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2018","21","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","21",".","."
"01/02/2018","22","PM2.5","Lakeport-S. Main Street","06-033-3002","AQS","14","14","22"
"01/03/2018","20","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","20",".","."
"01/04/2018","30","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","30",".","."
"01/05/2018","26","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","26",".","."
"01/06/2018","19","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","19",".","."
"01/07/2018","14","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","14",".","."
"01/08/2018","24","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","24","4","8"
"01/09/2018","30","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","30",".","."
"01/10/2018","29","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","29",".","."
"01/11/2018","18","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","18",".","."
"01/12/2018","20","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","20",".","."
"01/13/2018","14","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","14",".","."
"01/14/2018","23","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","23","9","12"
"01/15/2018","31","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","31",".","."
"01/16/2018","19","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","19",".","."
"01/17/2018","19","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","19",".","."
"01/18/2018","34","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","34",".","."
"01/19/2018","32","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","32",".","."
"01/20/2018","28","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","28","6","8"
"01/21/2018","29","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","29",".","."
"01/23/2018","25","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","25",".","."
"01/24/2018","31","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","31",".","."
"01/25/2018","31","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","31",".","."
"01/26/2018","30","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","30","6","8"
"01/27/2018","31","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","31",".","."
"01/28/2018","14","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","14",".","."
"01/29/2018","9","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","9",".","."
"01/30/2018","21","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","21",".","."
"01/31/2018","25","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","25",".","."
"02/01/2018","24","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","24","12","4"
"02/02/2018","20","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","20",".","."
"02/03/2018","27","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","27",".","."
"02/04/2018","25","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","25",".","."
"02/05/2018","24","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","24",".","."
"02/06/2018","30","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","30",".","."
"02/07/2018","32","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","32","11","8"
"02/08/2018","28","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","28",".","."
"02/09/2018","25","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","25",".","."
"02/10/2018","40","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","40",".","."
"02/11/2018","31","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","31",".","."
"02/12/2018","36","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","36",".","."
"02/13/2018","34","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","34","8","7"
"02/14/2018","34","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","34",".","."
"02/15/2018","32","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","32",".","."
"02/16/2018","31","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","31",".","."
"02/17/2018","28","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","28",".","."
"02/18/2018","40","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","40",".","."
"02/19/2018","36","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","36","5","4"
"02/20/2018","33","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","33",".","."
"02/21/2018","36","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","36",".","."
"02/22/2018","38","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","38",".","."
"02/23/2018","37","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","37",".","."
"02/24/2018","37","Ozone","Lakeport-S. Main Street","06-033-3002","AQS","37",".","."
