"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2018","168","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","27","51","0","95","168","37"
"01/02/2018","132","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","44","1","77","132","49"
"01/03/2018","75","PM10","Mira Loma (Van Buren)","06-065-8005","AQS","10","37","1","75","70","47"
"01/04/2018","87","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","45","1","73","87","42"
"01/05/2018","81","PM2.5","Rubidoux","06-065-8001","AQS","11","42","1","61","81","41"
"01/06/2018","85","PM2.5","Rubidoux","06-065-8001","AQS","10","39","0","55","85","31"
"01/07/2018","76","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","39","0","55","76","32"
"01/08/2018","63","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","33","1","42","63","34"
"01/09/2018","42","Ozone","Temecula","06-065-0016","AQS","5","42","0","7","30","16"
"01/10/2018","60","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","34","0","25","60","25"
"01/11/2018","89","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","36","0","48","89","38"
"01/12/2018","66","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","41","1","40","66","36"
"01/13/2018","46","Ozone","Temecula","06-065-0016","AQS","6","46","0","17","28","28"
"01/14/2018","48","Ozone","Temecula","06-065-0016","AQS","7","48","0","21","26","39"
"01/15/2018","72","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","48","1","46","72","45"
"01/16/2018","98","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","44","1","59","98","44"
"01/17/2018","71","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","47","1","45","71","49"
"01/18/2018","73","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","50","1","47","73","44"
"01/19/2018","72","PM2.5","Rubidoux","06-065-8001","AQS","9","58","0","46","72","33"
"01/20/2018","42","Ozone","Temecula","06-065-0016","AQS","5","42","0","39","36","26"
"01/21/2018","60","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","44","0","31","60","32"
"01/22/2018","59","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","41","1","39","59","38"
"01/23/2018","44","Ozone","Temecula","06-065-0016","AQS","8","44","1","26","26","34"
"01/24/2018","46","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","42","1","39","46","40"
"01/25/2018","52","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","41","1","51","52","40"
"01/26/2018","43","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","6","43","0","31","43","36"
"01/27/2018","54","PM10","Mira Loma (Van Buren)","06-065-8005","AQS","9","46","0","54","44","31"
"01/28/2018","72","PM2.5","Banning Airport","06-065-0012","AQS","2","44","0","42","72","9"
"01/29/2018","41","Ozone","Temecula","06-065-0016","AQS","5","41","1","26","20","34"
"01/30/2018","60","PM10","Mira Loma (Van Buren)","06-065-8005","AQS","9","38","1","60","49","42"
"01/31/2018","60","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","51","1","56","60","42"
"02/01/2018","80","Ozone","Temecula","06-065-0016","AQS","11","80","1","61","70","47"
"02/02/2018","71","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","64","1","61","71","50"
"02/03/2018","96","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","74","1","69","96","47"
"02/04/2018","93","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","67","0","57","93","42"
"02/05/2018","97","Ozone","Temecula","06-065-0016","AQS","9","97","1","59","75","42"
"02/06/2018","79","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","50","0","53","79","33"
"02/07/2018","45","Ozone","Banning Airport","06-065-0012","AQS","7","45","1","38","33","40"
"02/08/2018","63","PM10","Mira Loma (Van Buren)","06-065-8005","AQS","10","44","1","63","60","47"
"02/09/2018","66","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","58","1","62","66","42"
"02/10/2018","84","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","71","0","48","84","22"
"02/11/2018","119","PM10","","06-065-2005","AQS","6","45","0","119","96","17"
"02/12/2018","233","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","45","0","233","40","23"
"02/13/2018","44","Ozone","Banning Airport","06-065-0012","AQS","5","44","0","21","25","37"
"02/14/2018","52","PM2.5","Banning Airport","06-065-0012","AQS","9","44","0","31","52","33"
"02/15/2018","67","PM2.5","Banning Airport","06-065-0012","AQS","6","46","0","33","67","28"
"02/16/2018","46","Ozone","Temecula","06-065-0016","AQS","6","46","0","29","21","40"
"02/17/2018","54","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","50","0","48","54","36"
"02/18/2018","51","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","51","0","47","51","29"
"02/19/2018","169","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","46","0","169","22","19"
"02/20/2018","44","Ozone","Indio","06-065-2002","AQS","7","44","0","32","31","38"
"02/21/2018","45","Ozone","Banning Airport","06-065-0012","AQS","7","45","0","42","43","37"
"02/22/2018","56","PM2.5","Rubidoux","06-065-8001","AQS","8","49","0","37","56","34"
"02/23/2018","57","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","48","0","57","25","25"
"02/24/2018","45","Ozone","Banning Airport","06-065-0012","AQS","6","45","0","36","42","40"
"02/25/2018","49","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","46","0","37","49","33"
"02/26/2018","61","Ozone","Banning Airport","06-065-0012","AQS","9","61","1","47","55","43"
"02/27/2018","55","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","44","0","55","33","25"
"02/28/2018","48","PM2.5","Rubidoux","06-065-8001","AQS","9","48","0","19","48","25"
