"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2018","52","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30","9","52"
"01/02/2018","53","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","21","9","53"
"01/03/2018","58","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","21","13","58"
"01/04/2018","56","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","27","9","56"
"01/05/2018","37","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25","2","37"
"01/06/2018","50","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31","6","50"
"01/07/2018","55","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","17","10","55"
"01/08/2018","29","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26","4","29"
"01/09/2018","33","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","33","5","31"
"01/10/2018","40","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS",".","7","40"
"01/11/2018","51","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","19","11","51"
"01/12/2018","56","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","14","14","56"
"01/13/2018","51","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","13","11","51"
"01/14/2018","50","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","9","11","50"
"01/15/2018","58","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","9","16","58"
"01/16/2018","65","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","18","19","65"
"01/17/2018","69","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","16","19","69"
"01/18/2018","62","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30","12","62"
"01/19/2018","53","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","33","7","53"
"01/20/2018","58","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","21","9","58"
"01/21/2018","67","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25","13","67"
