"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/01/2018","48","PM2.5","Davis-UCD Campus","06-113-0004","AQS","21",".","48","10"
"01/02/2018","62","PM2.5","Woodland-Gibson Road","06-113-1003","AQS","17","40","62","13"
"01/03/2018","79","PM2.5","Davis-UCD Campus","06-113-0004","AQS","7","38","79","14"
"01/04/2018","85","PM2.5","Davis-UCD Campus","06-113-0004","AQS","18",".","85","10"
"01/05/2018","57","PM2.5","Davis-UCD Campus","06-113-0004","AQS","21",".","57","10"
"01/06/2018","21","Ozone","Davis-UCD Campus","06-113-0004","AQS","21",".","10","9"
"01/07/2018","21","PM2.5","Davis-UCD Campus","06-113-0004","AQS","9",".","21","6"
"01/08/2018","19","PM2.5","Woodland-Gibson Road","06-113-1003","AQS","19","8","19","5"
"01/09/2018","26","Ozone","Woodland-Gibson Road","06-113-1003","AQS","26",".","5","3"
"01/10/2018","26","Ozone","Woodland-Gibson Road","06-113-1003","AQS","26",".","15","15"
"01/11/2018","20","Ozone","Woodland-Gibson Road","06-113-1003","AQS","20",".",".","12"
"01/12/2018","30","PM2.5","Davis-UCD Campus","06-113-0004","AQS","22",".","30","8"
"01/13/2018","38","PM2.5","Davis-UCD Campus","06-113-0004","AQS","14",".","38","12"
"01/14/2018","62","PM2.5","Davis-UCD Campus","06-113-0004","AQS","16","19","62","5"
"01/15/2018","45","PM2.5","Davis-UCD Campus","06-113-0004","AQS","13",".","45","4"
"01/16/2018","46","PM2.5","Davis-UCD Campus","06-113-0004","AQS","17",".","46","5"
"01/17/2018","45","PM2.5","Davis-UCD Campus","06-113-0004","AQS","16",".","45","8"
"01/18/2018","51","PM2.5","Davis-UCD Campus","06-113-0004","AQS","36",".","51","."
"01/19/2018","35","Ozone","Woodland-Gibson Road","06-113-1003","AQS","35",".","15","10"
"01/20/2018","31","Ozone","Davis-UCD Campus","06-113-0004","AQS","31","6","14","7"
"01/21/2018","44","PM2.5","Davis-UCD Campus","06-113-0004","AQS","25",".","44","9"
"01/22/2018","40","PM2.5","Davis-UCD Campus","06-113-0004","AQS","28",".","40","3"
"01/23/2018","24","Ozone","Woodland-Gibson Road","06-113-1003","AQS","24",".","15","16"
"01/24/2018","33","PM2.5","Davis-UCD Campus","06-113-0004","AQS","31",".","33","12"
"01/25/2018","33","Ozone","Woodland-Gibson Road","06-113-1003","AQS","33",".","24","5"
"01/26/2018","26","PM2.5","Woodland-Gibson Road","06-113-1003","AQS","24","12","26","."
"01/27/2018","30","Ozone","Davis-UCD Campus","06-113-0004","AQS","30",".","17","."
"01/28/2018","26","PM2.5","Davis-UCD Campus","06-113-0004","AQS","22",".","26","."
"01/29/2018","39","PM2.5","Davis-UCD Campus","06-113-0004","AQS","19",".","39","."
"01/30/2018","37","PM2.5","Davis-UCD Campus","06-113-0004","AQS","20",".","37","."
"01/31/2018","25","PM2.5","Davis-UCD Campus","06-113-0004","AQS","24",".","25","."
"02/01/2018","30","PM2.5","Davis-UCD Campus","06-113-0004","AQS","26","19","30","14"
"02/02/2018","41","PM2.5","Davis-UCD Campus","06-113-0004","AQS","28",".","41","15"
"02/03/2018","35","PM2.5","Davis-UCD Campus","06-113-0004","AQS","33",".","35","13"
"02/04/2018","60","PM2.5","Davis-UCD Campus","06-113-0004","AQS","35",".","60","17"
"02/05/2018","29","Ozone","Woodland-Gibson Road","06-113-1003","AQS","29",".",".","."
"02/06/2018","38","Ozone","Davis-UCD Campus","06-113-0004","AQS","38",".","12","2"
"02/07/2018","39","PM2.5","Davis-UCD Campus","06-113-0004","AQS","38","22","39","15"
"02/08/2018","57","PM2.5","Davis-UCD Campus","06-113-0004","AQS","35",".","57","13"
"02/09/2018","27","Ozone","Davis-UCD Campus","06-113-0004","AQS","27",".","23","19"
"02/10/2018","37","Ozone","Davis-UCD Campus","06-113-0004","AQS","37",".","28","9"
"02/11/2018","30","Ozone","Woodland-Gibson Road","06-113-1003","AQS","30",".","10","7"
"02/12/2018","33","Ozone","Davis-UCD Campus","06-113-0004","AQS","33",".","8","10"
"02/13/2018","33","Ozone","Davis-UCD Campus","06-113-0004","AQS","33","11","15","24"
"02/14/2018","34","Ozone","Davis-UCD Campus","06-113-0004","AQS","34",".",".","16"
"02/15/2018","36","Ozone","Davis-UCD Campus","06-113-0004","AQS","36",".",".","17"
"02/16/2018","36","Ozone","Davis-UCD Campus","06-113-0004","AQS","36",".",".","16"
"02/17/2018","38","PM2.5","Davis-UCD Campus","06-113-0004","AQS","38",".","38","16"
"02/18/2018","40","Ozone","Woodland-Gibson Road","06-113-1003","AQS","40",".","8","2"
"02/19/2018","37","Ozone","Davis-UCD Campus","06-113-0004","AQS","37","13","15","13"
"02/20/2018","34","Ozone","Davis-UCD Campus","06-113-0004","AQS","34",".","6","14"
