"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2018","72","PM2.5","San Francisco","06-075-0005","AQS","8","13",".","72","41"
"01/02/2018","82","PM2.5","San Francisco","06-075-0005","AQS","9","8","37","82","42"
"01/03/2018","111","PM2.5","San Francisco","06-075-0005","AQS","10","5",".","111","42"
"01/04/2018","58","PM2.5","San Francisco","06-075-0005","AQS","9","17",".","58","27"
"01/05/2018","26","NO2","San Francisco","06-075-0005","AQS","7","25",".","22","26"
"01/06/2018","34","PM2.5","San Francisco","06-075-0005","AQS","8","23",".","34","27"
"01/07/2018","52","PM2.5","San Francisco","06-075-0005","AQS","8","7",".","52","23"
"01/08/2018","38","PM2.5","San Francisco","06-075-0005","AQS","8","3",".","38","24"
"01/09/2018","27","Ozone","San Francisco","06-075-0005","AQS","7","27",".","18","20"
"01/10/2018","32","PM2.5","San Francisco","06-075-0005","AQS","5","22",".","32","26"
"01/11/2018","56","PM2.5","San Francisco","06-075-0005","AQS","6","14",".","56","26"
"01/12/2018","54","PM2.5","San Francisco","06-075-0005","AQS","8","13",".","54","28"
"01/13/2018","55","PM2.5","San Francisco","06-075-0005","AQS","8","16",".","55","35"
"01/14/2018","72","PM2.5","San Francisco","06-075-0005","AQS","5","11","24","72","25"
"01/15/2018","80","PM2.5","San Francisco","06-075-0005","AQS","6","13",".","80","28"
"01/16/2018","69","PM2.5","San Francisco","06-075-0005","AQS","8","6",".","69","31"
"01/17/2018","76","PM2.5","San Francisco","06-075-0005","AQS","6","10",".","76","25"
"01/18/2018","68","PM2.5","San Francisco","06-075-0005","AQS","6","30",".","68","22"
"01/19/2018","31","PM2.5","San Francisco","06-075-0005","AQS","5","28",".","31","29"
"01/20/2018","39","PM2.5","San Francisco","06-075-0005","AQS","5","25",".","39","30"
"01/21/2018","45","PM2.5","San Francisco","06-075-0005","AQS","7","28",".","45","26"
"01/22/2018","29","Ozone","San Francisco","06-075-0005","AQS","5","29",".","19","18"
"01/23/2018","42","PM2.5","San Francisco","06-075-0005","AQS","7","19",".","42","33"
"01/24/2018","41","PM2.5","San Francisco","06-075-0005","AQS","7","31",".","41","24"
"01/25/2018","39","NO2","San Francisco","06-075-0005","AQS","6","31",".","33","39"
"01/26/2018","40","PM2.5","San Francisco","06-075-0005","AQS","7","25","17","40","37"
"01/27/2018","31","PM2.5","San Francisco","06-075-0005","AQS","6","23",".","31","26"
"01/28/2018","31","NO2","San Francisco","06-075-0005","AQS","6","19",".","21","31"
"01/29/2018","61","PM2.5","San Francisco","06-075-0005","AQS","7","12",".","61","40"
"01/30/2018","53","PM2.5","San Francisco","06-075-0005","AQS","8","13",".","53","29"
"01/31/2018","62","PM2.5","San Francisco","06-075-0005","AQS","9","11",".","62","32"
"02/01/2018","55","PM2.5","San Francisco","06-075-0005","AQS","11","16",".","55","42"
"02/02/2018","53","PM2.5","San Francisco","06-075-0005","AQS","13","13",".","53","49"
"02/03/2018","52","PM2.5","San Francisco","06-075-0005","AQS","11","25",".","52","42"
"02/04/2018","46","PM2.5","San Francisco","06-075-0005","AQS","13","19",".","46","35"
"02/05/2018","59","PM2.5","San Francisco","06-075-0005","AQS","11","13",".","59","39"
"02/06/2018","42","NO2","San Francisco","06-075-0005","AQS","9","31",".","32","42"
"02/07/2018","58","PM2.5","San Francisco","06-075-0005","AQS","9","28","32","58","47"
"02/08/2018","82","PM2.5","San Francisco","06-075-0005","AQS","9","24",".","82","61"
"02/09/2018","58","PM2.5","San Francisco","06-075-0005","AQS","10","20",".","58","53"
"02/10/2018","38","PM2.5","San Francisco","06-075-0005","AQS","6","31",".","38","37"
"02/11/2018","36","PM2.5","San Francisco","06-075-0005","AQS","6","31",".","36","29"
"02/12/2018","27","Ozone","San Francisco","06-075-0005","AQS","6","27",".","23","20"
"02/13/2018","40","NO2","San Francisco","06-075-0005","AQS","8","26",".","28","40"
"02/14/2018","47","NO2","San Francisco","06-075-0005","AQS","9","30",".","44","47"
"02/15/2018","45","NO2","San Francisco","06-075-0005","AQS","7","30",".","35","45"
"02/16/2018","54","PM2.5","San Francisco","06-075-0005","AQS","8","21",".","54","39"
"02/17/2018","48","PM2.5","San Francisco","06-075-0005","AQS","9","27",".","48","32"
"02/18/2018","36","Ozone","San Francisco","06-075-0005","AQS","5","36",".",".","5"
"02/19/2018","32","Ozone","San Francisco","06-075-0005","AQS","5","32","8",".","8"
"02/20/2018","29","Ozone","San Francisco","06-075-0005","AQS","6","29",".",".","26"
"02/21/2018","35","PM2.5","San Francisco","06-075-0005","AQS","6","30",".","35","32"
"02/22/2018","31","Ozone","San Francisco","06-075-0005","AQS","6","31",".","29","9"
"02/23/2018","46","NO2","San Francisco","06-075-0005","AQS","5","28",".","30","46"
"02/24/2018","34","PM2.5","San Francisco","06-075-0005","AQS","5","31",".","34","30"
"02/25/2018","32","Ozone","San Francisco","06-075-0005","AQS","3","32",".","30","25"
"02/26/2018","31","Ozone","San Francisco","06-075-0005","AQS","3","31",".","23","13"
"02/27/2018","31","Ozone","San Francisco","06-075-0005","AQS","3","31",".","22","25"
"02/28/2018","31","PM2.5","San Francisco","06-075-0005","AQS","3","26",".","31","23"
"03/01/2018","34","Ozone","San Francisco","06-075-0005","AQS","2","34",".","21","10"
"03/02/2018","34","NO2","San Francisco","06-075-0005","AQS","3","31",".","21","34"
"03/03/2018","33","Ozone","San Francisco","06-075-0005","AQS","3","33","6","25","25"
"03/04/2018","31","Ozone","San Francisco","06-075-0005","AQS","3","31",".","20","26"
"03/05/2018","30","NO2","San Francisco","06-075-0005","AQS","3","27",".","19","30"
"03/06/2018","56","NO2","San Francisco","06-075-0005","AQS","6","26",".","33","56"
"03/07/2018","42","NO2","San Francisco","06-075-0005","AQS","6","37",".","39","42"
"03/08/2018","27","NO2","San Francisco","06-075-0005","AQS","5","23",".","20","27"
"03/09/2018","27","NO2","San Francisco","06-075-0005","AQS","5","21",".","10","27"
"03/10/2018","22","NO2","San Francisco","06-075-0005","AQS","5","16",".","16","22"
"03/11/2018","45","PM2.5","San Francisco","06-075-0005","AQS","5","25",".","45","17"
"03/12/2018","31","NO2","San Francisco","06-075-0005","AQS","6","19",".","18","31"
"03/13/2018","32","Ozone","San Francisco","06-075-0005","AQS","3","32",".","3","13"
"03/14/2018","35","NO2","San Francisco","06-075-0005","AQS","5","33",".","7","35"
