"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2018","108","PM2.5","Turlock","06-099-0006","AQS","9","25","33","108","28"
"01/02/2018","141","PM2.5","Modesto-14th Street","06-099-0005","AQS","10","16","58","141","26"
"01/03/2018","155","PM2.5","Turlock","06-099-0006","AQS","9","9","63","155","21"
"01/04/2018","117","PM2.5","Modesto-14th Street","06-099-0005","AQS","9","21","45","117","20"
"01/05/2018","61","PM2.5","Modesto-14th Street","06-099-0005","AQS","9","21","20","61","25"
"01/06/2018","30","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","30","8","30","22"
"01/07/2018","65","PM2.5","Turlock","06-099-0006","AQS","6","15","16","65","17"
"01/08/2018","53","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","19","12","53","15"
"01/09/2018","29","Ozone","Turlock","06-099-0006","AQS","3","29","6","19","15"
"01/10/2018","30","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","22","12","30","21"
"01/11/2018","64","PM2.5","Turlock","06-099-0006","AQS","9","21","21","64","23"
"01/12/2018","68","PM2.5","Modesto-14th Street","06-099-0005","AQS","14","14","17","68","17"
"01/13/2018","68","PM2.5","Turlock","06-099-0006","AQS","3","20","18","68","8"
"01/14/2018","87","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","20","26","87","11"
"01/15/2018","89","PM2.5","Modesto-14th Street","06-099-0005","AQS","5","7","31","89","14"
"01/16/2018","84","PM2.5","Turlock","06-099-0006","AQS","5","11","24","84","18"
"01/17/2018","74","PM2.5","Turlock","06-099-0006","AQS","3","11","19","74","13"
"01/18/2018","92","PM2.5","Turlock","06-099-0006","AQS","3","29","29","92","13"
"01/19/2018","35","Ozone","Modesto-14th Street","06-099-0005","AQS","3","35","7","16","20"
"01/20/2018","42","PM2.5","Turlock","06-099-0006","AQS","6","30","11","42","25"
"01/21/2018","66","PM2.5","Modesto-14th Street","06-099-0005","AQS","7","24","20","66","25"
"01/22/2018","69","PM2.5","Turlock","06-099-0006","AQS","6","24","17","69","12"
"01/23/2018","58","PM2.5","Turlock","06-099-0006","AQS","3","18","12","58","17"
"01/24/2018","65","PM2.5","Modesto-14th Street","06-099-0005","AQS","3","30","18","65","14"
"01/25/2018","32","Ozone","Modesto-14th Street","06-099-0005","AQS","5","32","7","23","25"
"01/26/2018","48","PM2.5","Turlock","06-099-0006","AQS","7","32","14","48","25"
"01/27/2018","45","PM2.5","Turlock","06-099-0006","AQS","5","31","9","45","20"
"01/28/2018","64","PM2.5","Turlock","06-099-0006","AQS","8","24","19","64","24"
"01/29/2018","91","PM2.5","Turlock","06-099-0006","AQS","8","14","33","91","25"
"01/30/2018","93","PM2.5","Turlock","06-099-0006","AQS","9","17","31","93","30"
"01/31/2018","68","PM2.5","Turlock","06-099-0006","AQS","14","22","24","68","24"
"02/01/2018","63","PM2.5","Modesto-14th Street","06-099-0005","AQS","9","26","27","63","30"
"02/02/2018","85","PM2.5","Turlock","06-099-0006","AQS","8","24","34","85","30"
"02/03/2018","102","PM2.5","Modesto-14th Street","06-099-0005","AQS","10","32","43","102","31"
"02/04/2018","114","PM2.5","Turlock","06-099-0006","AQS","10","34",".","114","30"
"02/05/2018","91","PM2.5","Turlock","06-099-0006","AQS","9","25",".","91","32"
"02/06/2018","42","PM2.5","Turlock","06-099-0006","AQS","10","29",".","42","28"
"02/07/2018","90","PM2.5","Modesto-14th Street","06-099-0005","AQS","8","36","35","90","20"
"02/08/2018","78","PM2.5","Turlock","06-099-0006","AQS","9","33",".","78","32"
"02/09/2018","63","PM2.5","Modesto-14th Street","06-099-0005","AQS","10","30",".","63","29"
"02/10/2018","44","PM2.5","Turlock","06-099-0006","AQS","8","34",".","44","16"
"02/11/2018","31","Ozone","Modesto-14th Street","06-099-0005","AQS","3","31",".","22","12"
"02/12/2018","30","Ozone","Modesto-14th Street","06-099-0005","AQS","5","30",".","29","21"
"02/13/2018","30","NO2","Turlock","06-099-0006","AQS","6","26","20","28","30"
"02/14/2018","38","PM2.5","Modesto-14th Street","06-099-0005","AQS","8","33","16","38","25"
"02/15/2018","32","Ozone","Modesto-14th Street","06-099-0005","AQS","5","32","13","31","22"
"02/16/2018","54","PM2.5","Modesto-14th Street","06-099-0005","AQS","6","31","26","54","29"
"02/17/2018","78","PM2.5","Turlock","06-099-0006","AQS","8","43","35","78","38"
"02/18/2018","42","PM2.5","Turlock","06-099-0006","AQS","8","39","17","42","15"
"02/19/2018","37","Ozone","Modesto-14th Street","06-099-0005","AQS","3","37","13","15","19"
"02/20/2018","33","PM2.5","Turlock","06-099-0006","AQS","3","32","10","33","21"
"02/21/2018","50","PM2.5","Turlock","06-099-0006","AQS","5","34","17","50","28"
"02/22/2018","40","PM2.5","Modesto-14th Street","06-099-0005","AQS","7","31","17","40","24"
"02/23/2018","34","Ozone","Modesto-14th Street","06-099-0005","AQS","3","34","6","13","22"
"02/24/2018","37","Ozone","Modesto-14th Street","06-099-0005","AQS","5","37","11","35","20"
"02/25/2018","41","Ozone","Modesto-14th Street","06-099-0005","AQS","6","41","18","38","31"
"02/26/2018","33","Ozone","Modesto-14th Street","06-099-0005","AQS","6","33","7","18","25"
"02/27/2018","33","Ozone","Modesto-14th Street","06-099-0005","AQS","3","33","6","20","23"
"02/28/2018","46","PM2.5","Modesto-14th Street","06-099-0005","AQS","3","37","13","46","13"
"03/01/2018","36","Ozone","Modesto-14th Street","06-099-0005","AQS","2","36","7","27","6"
"03/02/2018","34","Ozone","Modesto-14th Street","06-099-0005","AQS","2","34","4","7","6"
