"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2018","58","PM2.5","Salinas 3","06-053-1003","AQS","10","27","20","58","21"
"01/02/2018","64","PM2.5","King City 2","06-053-0008","AQS","7","26","44","64","21"
"01/03/2018","52","PM2.5","King City 2","06-053-0008","AQS","6","24","29","52","12"
"01/04/2018","22","Ozone","Carmel Valley","06-053-0002","AQS","6","22","6","16","13"
"01/05/2018","30","Ozone","Salinas 3","06-053-1003","AQS","6","30","6","10","7"
"01/06/2018","28","Ozone","Carmel Valley","06-053-0002","AQS","3","28","8","18","13"
"01/07/2018","24","Ozone","King City 2","06-053-0008","AQS","3","24","9","23","12"
"01/08/2018","22","Ozone","Salinas 3","06-053-1003","AQS","2","22","6","20","7"
"01/09/2018","35","Ozone","Carmel Valley","06-053-0002","AQS","1","35","5","13","5"
"01/10/2018","32","Ozone","Salinas 3","06-053-1003","AQS","3","32","14","22","17"
"01/11/2018","25","Ozone","Carmel Valley","06-053-0002","AQS","3","25","9","15","8"
"01/12/2018","26","Ozone","Carmel Valley","06-053-0002","AQS","2","26","8","25","14"
"01/13/2018","32","Ozone","Carmel Valley","06-053-0002","AQS","5","32","11","27","16"
"01/14/2018","32","Ozone","Carmel Valley","06-053-0002","AQS","5","32","11","23","21"
"01/15/2018","31","Ozone","Carmel Valley","06-053-0002","AQS","3","31","13","28","14"
"01/16/2018","30","PM2.5","King City 2","06-053-0008","AQS","2","22","11","30","8"
"01/17/2018","33","PM2.5","Salinas 3","06-053-1003","AQS","5","19","10","33","15"
"01/18/2018","34","Ozone","Salinas 3","06-053-1003","AQS","5","34","13","29","12"
"01/19/2018","35","Ozone","Carmel Valley","06-053-0002","AQS","5","35","9","19","22"
"01/20/2018","33","Ozone","Carmel Valley","06-053-0002","AQS","3","33","13","26","11"
"01/21/2018","32","Ozone","Carmel Valley","06-053-0002","AQS","3","32","7","18","12"
"01/22/2018","34","Ozone","Carmel Valley","06-053-0002","AQS","3","34","8","18","25"
"01/23/2018","32","Ozone","Carmel Valley","06-053-0002","AQS","3","32","10","24","19"
"01/24/2018","33","Ozone","Carmel Valley","06-053-0002","AQS","3","33","12","32","8"
"01/25/2018","35","Ozone","Salinas 3","06-053-1003","AQS","3","35","6","15","19"
"01/26/2018","31","Ozone","Carmel Valley","06-053-0002","AQS","3","31","8","18","16"
"01/27/2018","31","Ozone","Carmel Valley","06-053-0002","AQS","5","31","10","20","18"
"01/28/2018","27","Ozone","King City 2","06-053-0008","AQS","5","27","7","12","9"
"01/29/2018","23","Ozone","Carmel Valley","06-053-0002","AQS","5","23","18","18","23"
"01/30/2018","30","Ozone","Carmel Valley","06-053-0002","AQS","5","30","15","17","19"
"01/31/2018","29","Ozone","Carmel Valley","06-053-0002","AQS","5","29","19","21","23"
"02/01/2018","35","Ozone","Carmel Valley","06-053-0002","AQS","5","35","20","28","25"
"02/02/2018","29","Ozone","Carmel Valley","06-053-0002","AQS","5","29","21","26","20"
"02/03/2018","34","Ozone","Salinas 3","06-053-1003","AQS","5","34","17","24","24"
"02/04/2018","34","PM2.5","King City 2","06-053-0008","AQS","5","34","18","34","19"
"02/05/2018","32","Ozone","Carmel Valley","06-053-0002","AQS","5","32","22","26","18"
"02/06/2018","37","Ozone","Carmel Valley","06-053-0002","AQS","3","37","18","15","25"
"02/07/2018","39","Ozone","Carmel Valley","06-053-0002","AQS","3","39","22","17","11"
"02/08/2018","45","Ozone","Carmel Valley","06-053-0002","AQS","5","45","25","21","27"
"02/09/2018","35","Ozone","Carmel Valley","06-053-0002","AQS","5","35","26","26","20"
"02/10/2018","35","PM2.5","Salinas 3","06-053-1003","AQS","3","32","33","35","11"
"02/11/2018","44","PM10","King City 2","06-053-0008","AQS","3","37","44","27","11"
"02/12/2018","36","Ozone","Carmel Valley","06-053-0002","AQS","3","36","13","23","18"
"02/13/2018","34","Ozone","Carmel Valley","06-053-0002","AQS","3","34","16","25","18"
"02/14/2018","38","Ozone","Carmel Valley","06-053-0002","AQS","6","38","22","20","20"
"02/15/2018","39","Ozone","King City 2","06-053-0008","AQS","3","39","15","21","15"
"02/16/2018","37","Ozone","Carmel Valley","06-053-0002","AQS","3","37","19","19","17"
"02/17/2018","40","Ozone","King City 2","06-053-0008","AQS","3","40","19","28","13"
"02/18/2018","39","Ozone","King City 2","06-053-0008","AQS","3","39","18","15","4"
"02/19/2018","40","Ozone","King City 2","06-053-0008","AQS","3","40","12","24","12"
"02/20/2018","37","Ozone","King City 2","06-053-0008","AQS","3","37","14","18","19"
"02/21/2018","40","Ozone","Carmel Valley","06-053-0002","AQS","3","40","10","14","15"
"02/22/2018","39","Ozone","Salinas 3","06-053-1003","AQS","3","39","12","17","15"
"02/23/2018","37","Ozone","King City 2","06-053-0008","AQS","5","37","13","21","24"
"02/24/2018","40","Ozone","Carmel Valley","06-053-0002","AQS","3","40","12","17","17"
"02/25/2018","39","Ozone","King City 2","06-053-0008","AQS","5","39","11","26","14"
"02/26/2018","36","Ozone","Carmel Valley","06-053-0002","AQS","3","36","13","20","13"
"02/27/2018","37","Ozone","Salinas 3","06-053-1003","AQS","3","37","9","13","15"
"02/28/2018","36","Ozone","King City 2","06-053-0008","AQS","3","36","9","15","14"
"03/01/2018","40","Ozone","Carmel Valley","06-053-0002","AQS","3","40","4","15","7"
"03/02/2018","39","Ozone","Salinas 3","06-053-1003","AQS","3","39","4","18","14"
"03/03/2018","40","Ozone","Salinas 3","06-053-1003","AQS","3","40","6","14","7"
"03/04/2018","38","Ozone","Carmel Valley","06-053-0002","AQS","5","38","6","9","13"
"03/05/2018","39","Ozone","Carmel Valley","06-053-0002","AQS","5","39","6","10","18"
"03/06/2018","43","Ozone","Carmel Valley","06-053-0002","AQS","5","43","7","14","18"
"03/07/2018","44","Ozone","Carmel Valley","06-053-0002","AQS","3","44","14","13","14"
"03/08/2018","37","Ozone","Carmel Valley","06-053-0002","AQS","3","37","11","15","9"
"03/09/2018","32","Ozone","Salinas 3","06-053-1003","AQS","3","32","8","17","6"
"03/10/2018","25","Ozone","Salinas 3","06-053-1003","AQS","5","25","9","24","16"
"03/11/2018","29","Ozone","Salinas 3","06-053-1003","AQS","6","29","6","9","15"
"03/12/2018","27","Ozone","King City 2","06-053-0008","AQS","5","27","6","9","5"
"03/13/2018","35","Ozone","Salinas 3","06-053-1003","AQS","5","35","4","11","6"
"03/14/2018","39","Ozone","Salinas 3","06-053-1003","AQS","5","39","7","9","20"
"03/15/2018","37","Ozone","Carmel Valley","06-053-0002","AQS","5","37","8","11","12"
