"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2018","53","PM2.5","Santa Barbara","06-083-0011","AQS","6","39","1","21","53","15"
"01/02/2018","48","PM2.5","Santa Barbara","06-083-0011","AQS","6","35","1","32","48","25"
"01/03/2018","43","PM2.5","Santa Barbara","06-083-0011","AQS","6","39","1","42","43","25"
"01/04/2018","45","PM2.5","Santa Barbara","06-083-0011","AQS","5","28","1","26","45","16"
"01/05/2018","30","Ozone","VAFB South Base","06-083-4003","AQS","5","30","1","11","26","12"
"01/06/2018","35","Ozone","VAFB South Base","06-083-4003","AQS","5","35","1","20","28","10"
"01/07/2018","51","PM2.5","Santa Barbara","06-083-0011","AQS","5","31","1","31","51","11"
"01/08/2018","37","Ozone","VAFB South Base","06-083-4003","AQS","6","37","1","18","36","11"
"01/09/2018","44","Ozone","VAFB South Base","06-083-4003","AQS","5","44","1","19","13","7"
"01/10/2018","40","Ozone","VAFB South Base","06-083-4003","AQS","5","40","1","33","25","14"
"01/11/2018","53","PM2.5","Santa Barbara","06-083-0011","AQS","6","35","1","32","53","13"
"01/12/2018","50","PM2.5","Santa Barbara","06-083-0011","AQS","7","39","1","50","50","15"
"01/13/2018","75","PM10","Santa Barbara","06-083-0011","AQS","7","44","1","75","42","38"
"01/14/2018","84","PM10","Santa Barbara","06-083-0011","AQS","7","46","1","84","42","22"
"01/15/2018","60","PM10","Santa Barbara","06-083-0011","AQS","6","41","1","60","48","18"
"01/16/2018","71","PM10","Santa Barbara","06-083-0011","AQS","6","36","1","71","57","16"
"01/17/2018","60","PM10","Santa Barbara","06-083-0011","AQS","6","40","1","60","52","18"
"01/18/2018","54","PM10","Santa Barbara","06-083-0011","AQS","6","37","1","54","45","15"
"01/19/2018","54","Ozone","Carpinteria","06-083-1021","AirNow","6","54","1","37","20","22"
"01/20/2018","40","Ozone","VAFB South Base","06-083-4003","AQS","6","40","1","31","22","17"
"01/21/2018","61","Ozone","Carpinteria","06-083-1021","AirNow","7","61","1","31","32","24"
"01/22/2018","41","Ozone","VAFB South Base","06-083-4003","AQS","9","41","1","33","23","28"
"01/23/2018","42","Ozone","Carpinteria","06-083-1021","AQS","7","42","1","35","25","24"
"01/24/2018","40","Ozone","Carpinteria","06-083-1021","AQS","8","40","1","36","32","15"
