"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/01/2018","94","PM2.5","Thousand Oaks","06-111-0007","AQS","46","37","94","31"
"01/02/2018","63","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","33","30","63","30"
"01/03/2018","62","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","29","48","62","30"
"01/04/2018","57","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","28","26","57","29"
"01/05/2018","41","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","23","18","41","27"
"01/06/2018","48","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","27","12","48","18"
"01/07/2018","61","PM2.5","Thousand Oaks","06-111-0007","AQS","31","25","61","26"
"01/08/2018","38","PM2.5","Thousand Oaks","06-111-0007","AQS","26","11","38","20"
"01/09/2018","37","Ozone","Piru - Pacific","06-111-0009","AQS","37","5","35","25"
"01/10/2018","47","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","31","15","47","23"
"01/11/2018","59","PM2.5","Thousand Oaks","06-111-0007","AQS","31","24","59","25"
"01/12/2018","45","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","37","26","45","29"
"01/13/2018","43","Ozone","El Rio-Rio Mesa School #2","06-111-3001","AQS","43","9","36","4"
"01/14/2018","40","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","40","6","32","23"
"01/15/2018","45","PM2.5","Thousand Oaks","06-111-0007","AQS","34","19","45","29"
"01/16/2018","51","PM2.5","Thousand Oaks","06-111-0007","AQS","36","27","51","28"
"01/17/2018","43","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","34","29","43","29"
"01/18/2018","38","PM10","Simi Valley-Cochran Street","06-111-2002","AQS","35","38","35","33"
"01/19/2018","47","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","34","21","47","35"
"01/20/2018","42","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","37","23","42","10"
"01/21/2018","38","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","36","8","38","26"
"01/22/2018","40","Ozone","Piru - Pacific","06-111-0009","AQS","40","16","38","24"
"01/23/2018","37","Ozone","Piru - Pacific","06-111-0009","AQS","37","19","32","16"
"01/24/2018","38","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","36","16","38","32"
"01/25/2018","38","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","38","15","38","25"
"01/26/2018","39","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","39","17","38","21"
"01/27/2018","41","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","41","17","41","18"
"01/28/2018","37","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","37","25","28","1"
"01/29/2018","39","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","35","20","39","27"
"01/30/2018","35","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","30","20","35","28"
"01/31/2018","37","NO2","Simi Valley-Cochran Street","06-111-2002","AQS","35","25","33","37"
"02/01/2018","54","PM2.5","Thousand Oaks","06-111-0007","AQS","42","25","54","40"
"02/02/2018","55","PM2.5","Thousand Oaks","06-111-0007","AQS","44","29","55","41"
"02/03/2018","47","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","47","19","43","35"
"02/04/2018","43","Ozone","Thousand Oaks","06-111-0007","AQS","43","12","35","31"
"02/05/2018","75","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","50","27","75","36"
"02/06/2018","86","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","45","38","86","35"
"02/07/2018","59","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","44","26","59","27"
"02/08/2018","44","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","44","21","33","30"
"02/09/2018","47","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","40","28","47","33"
"02/10/2018","73","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","44","32","73","27"
"02/11/2018","72","PM10","Simi Valley-Cochran Street","06-111-2002","AQS","44","72","66","17"
"02/12/2018","40","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","40","25","40","22"
"02/13/2018","38","Ozone","Thousand Oaks","06-111-0007","AQS","38","20","36","29"
"02/14/2018","42","Ozone","El Rio-Rio Mesa School #2","06-111-3001","AQS","42","13","34","28"
"02/15/2018","44","Ozone","El Rio-Rio Mesa School #2","06-111-3001","AQS","44","13","40","21"
"02/16/2018","45","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","45","12","34","25"
"02/17/2018","48","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","48","15","38","29"
"02/18/2018","48","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","46","14","48","24"
"02/19/2018","41","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","41","22","40","5"
"02/20/2018","42","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","42","16","42","29"
"02/21/2018","42","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","42","15","40","35"
"02/22/2018","41","Ozone","Piru - Pacific","06-111-0009","AQS","41","21","38","26"
"02/23/2018","43","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","43","21","40","22"
"02/24/2018","44","Ozone","Thousand Oaks","06-111-0007","AQS","44","15","42","29"
"02/25/2018","45","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","44","12","45","25"
"02/26/2018","43","Ozone","Piru - Pacific","06-111-0009","AQS","43","15","34","38"
"02/27/2018","44","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","42","11","44","28"
"02/28/2018","46","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","40","19","46","27"
"03/01/2018","44","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","44","12","39","27"
"03/02/2018","39","Ozone","El Rio-Rio Mesa School #2","06-111-3001","AQS","39","5","24","15"
"03/03/2018","44","Ozone","El Rio-Rio Mesa School #2","06-111-3001","AQS","44","6","29","13"
"03/04/2018","42","Ozone","Piru - Pacific","06-111-0009","AQS","42","6","36","17"
"03/05/2018","45","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","45","10","28","26"
"03/06/2018","44","Ozone","Thousand Oaks","06-111-0007","AQS","44","7","31","27"
"03/07/2018","35","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","35","16","35","31"
"03/08/2018","49","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","49","15","37","31"
"03/09/2018","43","PM2.5","Thousand Oaks","06-111-0007","AQS","43","21","43","25"
"03/10/2018","49","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","28","16","49","15"
"03/11/2018","31","Ozone","El Rio-Rio Mesa School #2","06-111-3001","AQS","31","5","29","9"
"03/12/2018","52","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","31","16","52","11"
