"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2018","157","PM2.5","Stockton-Hazelton","06-077-1002","AQS","20","30","30","157","26"
"01/02/2018","109","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","19","52","109","27"
"01/03/2018","152","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","9","59","152","26"
"01/04/2018","116","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","28","43","116","27"
"01/05/2018","73","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","20","19","73","20"
"01/06/2018","38","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","30","9","38","19"
"01/07/2018","67","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","18","13","67","15"
"01/08/2018","53","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","19","11","53","17"
"01/09/2018","39","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","31","6","39","20"
"01/10/2018","43","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","31","11","43","21"
"01/11/2018","63","PM2.5","Stockton-Hazelton","06-077-1002","AQS","13","25","11","63","25"
"01/12/2018","68","PM2.5","Stockton-Hazelton","06-077-1002","AQS","14","17","14","68","19"
"01/13/2018","72","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","20","19","72","12"
"01/14/2018","97","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","18","31","97","16"
"01/15/2018","96","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","7","21","96","17"
"01/16/2018","77","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","11","19","77","18"
"01/17/2018","67","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","11","15","67","15"
"01/18/2018","95","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","35","23","95","13"
"01/19/2018","40","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","35","9","40","33"
"01/20/2018","37","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","31","12","37","22"
"01/21/2018","64","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","26","17","64","23"
"01/22/2018","65","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","23","19","65","16"
"01/23/2018","55","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","23","11","55","26"
"01/24/2018","66","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","36","15","66","28"
"01/25/2018","34","Ozone","Tracy-Airport","06-077-3005","AQS","3","34","8","31","29"
"01/26/2018","42","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","30","17","42","25"
"01/27/2018","47","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","30","9","47","19"
"01/28/2018","61","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","24","13","61","26"
"01/29/2018","91","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","17","39","91","24"
"01/30/2018","87","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","25","31","87","27"
"01/31/2018","70","PM2.5","Stockton-Hazelton","06-077-1002","AQS","13","30","11","70","25"
"02/01/2018","66","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","27","36","66","27"
"02/02/2018","108","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","28","29","108","36"
"02/03/2018","131","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","33","35","131","36"
"02/04/2018","131","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","35","41","131","31"
"02/05/2018","99","PM2.5","Stockton-Hazelton","06-077-1002","AQS","14","30","35","99","30"
"02/06/2018","57","PM2.5","Stockton-Hazelton","06-077-1002","AQS","17","34","19","57","34"
"02/07/2018","96","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","36","45","96","39"
"02/08/2018","88","PM2.5","Stockton-Hazelton","06-077-1002","AQS","13","36","32","88","37"
"02/09/2018","77","PM2.5","Stockton-Hazelton","06-077-1002","AQS","13","27","31","77","37"
"02/10/2018","53","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","34","40","53","25"
"02/11/2018","33","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","33","19","33","20"
"02/12/2018","31","Ozone","Tracy-Airport","06-077-3005","AQS","3","31","11","28","24"
"02/13/2018","52","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","30","12","52","29"
"02/14/2018","57","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","37","24","57","26"
