"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"03/24/2018","44","Ozone","Mission Viejo","06-059-2022","AQS","9","44",".","28","25"
"03/25/2018","46","Ozone","Mission Viejo","06-059-2022","AQS","9","46",".","20","8"
"03/26/2018","44","Ozone","Mission Viejo","06-059-2022","AQS","9","44",".","25","30"
"03/27/2018","50","Ozone","Mission Viejo","06-059-2022","AQS","10","50","25","25","33"
"03/28/2018","54","Ozone","Mission Viejo","06-059-2022","AQS","11","54",".","38","37"
"03/29/2018","54","PM2.5","Anaheim","06-059-0007","AQS","11","48","29","54","27"
"03/30/2018","84","Ozone","Mission Viejo","06-059-2022","AQS","13","84","34","72","32"
"03/31/2018","71","Ozone","Mission Viejo","06-059-2022","AQS","11","71","24","70","18"
"04/01/2018","50","PM2.5","Anaheim","06-059-0007","AQS","10","49","15","50","8"
"04/02/2018","46","Ozone","Mission Viejo","06-059-2022","AQS","8","46","18","38","10"
"04/03/2018","54","PM2.5","Anaheim","06-059-0007","AQS","9","47","24","54","14"
"04/04/2018","66","PM2.5","Anaheim","06-059-0007","AQS","10","47","31","66","19"
"04/05/2018","63","PM2.5","Anaheim","06-059-0007","AQS","9","46","27","63","12"
"04/06/2018","50","Ozone","Mission Viejo","06-059-2022","AQS","10","50","22","47","22"
"04/07/2018","34","PM2.5","Anaheim","06-059-0007","AQS","9","31","15","34","9"
"04/08/2018","48","PM2.5","Anaheim","06-059-0007","AQS","13","48","24","48","21"
"04/09/2018","87","Ozone","Mission Viejo","06-059-2022","AQS","14","87","40","62","28"
"04/10/2018","112","Ozone","Mission Viejo","06-059-2022","AQS","14","112","35","62","41"
"04/11/2018","53","PM2.5","Anaheim","06-059-0007","AQS","10","51","30","53","28"
"04/12/2018","54","Ozone","Mission Viejo","06-059-2022","AQS","10","54","35","35","36"
"04/13/2018","64","Ozone","Mission Viejo","06-059-2022","AQS","14","64","39","34","46"
"04/14/2018","90","Ozone","Mission Viejo","06-059-2022","AQS","16","90","40","50","44"
"04/15/2018","80","Ozone","Mission Viejo","06-059-2022","AQS","13","80","29","52","35"
"04/16/2018","46","Ozone","Mission Viejo","06-059-2022","AQS","10","46","19","28","34"
"04/17/2018","49","Ozone","Mission Viejo","06-059-2022","AQS","10","49","19","21","32"
"04/18/2018","64","Ozone","Mission Viejo","06-059-2022","AQS","11","64",".","31","41"
"04/19/2018","41","Ozone","Anaheim","06-059-0007","AQS","9","41",".","22","28"
"04/20/2018","54","Ozone","Mission Viejo","06-059-2022","AQS","11","54","28","46","31"
"04/21/2018","112","Ozone","Mission Viejo","06-059-2022","AQS","13","112",".","59","32"
"04/22/2018","77","Ozone","Mission Viejo","06-059-2022","AQS","11","77",".","58","22"
"04/23/2018","61","PM2.5","Anaheim","06-059-0007","AQS","10","49",".","61","27"
"04/24/2018","60","PM2.5","Anaheim","06-059-0007","AQS","10","46",".","60","25"
"04/25/2018","62","PM2.5","Anaheim","06-059-0007","AQS","11","50",".","62","28"
"04/26/2018","61","PM2.5","Anaheim","06-059-0007","AQS","10","46","25","61","26"
"04/27/2018","57","PM2.5","Anaheim","06-059-0007","AQS","11","46",".","57","28"
"04/28/2018","58","Ozone","Mission Viejo","06-059-2022","AQS","11","58",".","54","21"
"04/29/2018","48","Ozone","Mission Viejo","06-059-2022","AQS","10","48",".","43","18"
"04/30/2018","44","Ozone","Mission Viejo","06-059-2022","AQS","9","44",".","40","24"
"05/01/2018","54","Ozone","Mission Viejo","06-059-2022","AQS","9","54",".","40","21"
"05/02/2018","42","Ozone","Mission Viejo","06-059-2022","AQS","10","42","14","31","27"
"05/03/2018","48","Ozone","Mission Viejo","06-059-2022","AQS","13","48",".","43","30"
"05/04/2018","90","Ozone","Mission Viejo","06-059-2022","AQS","15","90",".","47","39"
"05/05/2018","112","Ozone","Mission Viejo","06-059-2022","AQS","14","112","31","55","33"
"05/06/2018","64","Ozone","La Habra","06-059-5001","AQS","11","64","26","51","24"
"05/07/2018","51","Ozone","Mission Viejo","06-059-2022","AQS","11","51","19","36","25"
"05/08/2018","54","Ozone","Mission Viejo","06-059-2022","AQS","10","54","20","43","23"
"05/09/2018","61","Ozone","Mission Viejo","06-059-2022","AQS","10","61","24","44","22"
"05/10/2018","46","Ozone","La Habra","06-059-5001","AQS","11","46","23","44","26"
"05/11/2018","41","Ozone","Mission Viejo","06-059-2022","AQS","10","41","16","30","22"
"05/12/2018","44","Ozone","Mission Viejo","06-059-2022","AQS","10","44","7","15","16"
"05/13/2018","47","Ozone","Mission Viejo","06-059-2022","AQS","10","47","13","24","18"
"05/14/2018","44","Ozone","Mission Viejo","06-059-2022","AQS","10","44","20","33","24"
"05/15/2018","43","Ozone","Mission Viejo","06-059-2022","AQS","10","43","13","25","21"
"05/16/2018","45","Ozone","Mission Viejo","06-059-2022","AQS","11","45","15","21","25"
"05/17/2018","40","Ozone","Mission Viejo","06-059-2022","AQS","10","40","17","23","22"
"05/18/2018","40","Ozone","Anaheim","06-059-0007","AQS","11","40","17","30","27"
"05/19/2018","40","Ozone","Anaheim","06-059-0007","AQS","11","40","14","27","16"
"05/20/2018","40","Ozone","Anaheim","06-059-0007","AQS","11","40","19","32","17"
"05/21/2018","36","Ozone","Anaheim","06-059-0007","AQS","13","36","13","30","25"
"05/22/2018","39","Ozone","Anaheim","06-059-0007","AQS","11","39","12","25","26"
"05/23/2018","38","Ozone","Mission Viejo","06-059-2022","AQS","8","38","15","27","25"
"05/24/2018","37","Ozone","Mission Viejo","06-059-2022","AQS","7","37","7","17","27"
"05/25/2018","40","Ozone","Mission Viejo","06-059-2022","AQS","7","40","7","12","25"
"05/26/2018","38","Ozone","La Habra","06-059-5001","AQS","7","38","12","20","16"
"05/27/2018","43","Ozone","La Habra","06-059-5001","AQS","8","43","18","35","14"
"05/28/2018","50","Ozone","Mission Viejo","06-059-2022","AQS","8","50","20","45","12"
"05/29/2018","42","Ozone","La Habra","06-059-5001","AQS","8","42","15","33","24"
"05/30/2018","34","Ozone","Anaheim","06-059-0007","AQS","7","34","6","13","20"
"05/31/2018","38","Ozone","Mission Viejo","06-059-2022","AQS","8","38","8","18","25"
"06/01/2018","47","Ozone","Mission Viejo","06-059-2022","AQS","8","47","23","37","25"
"06/02/2018","58","Ozone","Mission Viejo","06-059-2022","AQS","8","58","26","48","22"
"06/03/2018","77","Ozone","Mission Viejo","06-059-2022","AQS","8","77","26","52","17"
"06/04/2018","49","PM2.5","Mission Viejo","06-059-2022","AQS","8","42","22","49","20"
"06/05/2018","41","PM2.5","Anaheim","06-059-0007","AQS","8","39","19","41","22"
"06/06/2018","44","Ozone","La Habra","06-059-5001","AQS","8","44","19","43","25"
"06/07/2018","48","Ozone","La Habra","06-059-5001","AQS","9","48","22","43","26"
"06/08/2018","93","Ozone","Mission Viejo","06-059-2022","AQS","9","93","30","50","24"
"06/09/2018","64","Ozone","Mission Viejo","06-059-2022","AQS","10","64","29","51","18"
"06/10/2018","52","PM2.5","Anaheim","06-059-0007","AQS","9","51","32","52","23"
"06/11/2018","64","Ozone","Mission Viejo","06-059-2022","AQS","9","64","34","53","22"
"06/12/2018","52","PM2.5","Anaheim","06-059-0007","AQS","8","48","31","52","22"
"06/13/2018","61","Ozone","Mission Viejo","06-059-2022","AQS","8","61","29","52","22"
"06/14/2018","84","Ozone","La Habra","06-059-5001","AQS","8","84","23","52","26"
"06/15/2018","48","PM2.5","Anaheim","06-059-0007","AQS","8","40","20","48","21"
"06/16/2018","35","Ozone","Mission Viejo","06-059-2022","AQS","8","35","13","27","18"
"06/17/2018","37","Ozone","Mission Viejo","06-059-2022","AQS","7","37","7","17","12"
"06/18/2018","43","Ozone","Mission Viejo","06-059-2022","AQS","8","43","19","35","21"
"06/19/2018","49","PM2.5","Anaheim","06-059-0007","AQS","8","46","23","49","18"
"06/20/2018","58","Ozone","La Habra","06-059-5001","AQS","8","58","25","51","23"
"06/21/2018","54","PM2.5","Anaheim","06-059-0007","AQS","9","51","20","54","24"
"06/22/2018","108","Ozone","Mission Viejo","06-059-2022","AQS","9","108","19","53","25"
"06/23/2018","42","Ozone","Mission Viejo","06-059-2022","AQS","8","42","14","40","19"
"06/24/2018","39","PM2.5","Anaheim","06-059-0007","AQS","8","37","16","39","12"
"06/25/2018","46","Ozone","Mission Viejo","06-059-2022","AQS","8","46","22","43","20"
"06/26/2018","54","Ozone","Mission Viejo","06-059-2022","AQS","9","54","21","46","23"
"06/27/2018","50","Ozone","La Habra","06-059-5001","AQS","9","50","23","46","22"
"06/28/2018","46","PM2.5","Anaheim","06-059-0007","AQS","9","42","23","46","19"
"06/29/2018","40","PM2.5","Anaheim","06-059-0007","AQS","8","39","22","40","19"
"06/30/2018","38","Ozone","La Habra","06-059-5001","AQS","8","38","15","27","13"
"07/01/2018","44","Ozone","La Habra","06-059-5001","AQS","9","44","11","21","14"
"07/02/2018","48","Ozone","Mission Viejo","06-059-2022","AQS","9","48","22","36","18"
"07/03/2018","40","Ozone","Anaheim","06-059-0007","AQS","9","40","17","29","20"
"07/04/2018","113","PM2.5","Anaheim","06-059-0007","AQS","9","48","45","113","19"
"07/05/2018","115","PM2.5","Anaheim","06-059-0007","AQS","10","97","54","115","25"
"07/06/2018","156","Ozone","Mission Viejo","06-059-2022","AQS","14","156","39","55","50"
"07/07/2018","100","Ozone","Mission Viejo","06-059-2022","AQS","11","100","43","68","23"
"07/08/2018","59","PM2.5","Anaheim","06-059-0007","AQS","10","51","31","59","21"
"07/09/2018","57","PM2.5","Anaheim","06-059-0007","AQS","11","54","36","57","29"
"07/10/2018","52","PM2.5","Anaheim","06-059-0007","AQS","10","34","21","52","18"
"07/11/2018","48","PM2.5","Anaheim","06-059-0007","AQS","10","39","20","48","18"
"07/12/2018","43","PM2.5","Anaheim","06-059-0007","AQS","11","39","22","43","17"
"07/13/2018","47","Ozone","Mission Viejo","06-059-2022","AQS","11","47","23","41","21"
"07/14/2018","48","Ozone","Mission Viejo","06-059-2022","AQS","10","48","19","41","13"
"07/15/2018","33","Ozone","La Habra","06-059-5001","AQS","10","33","14","32","10"
"07/16/2018","40","Ozone","La Habra","06-059-5001","AQS","10","40","18","39","15"
"07/17/2018","38","PM2.5","Anaheim","06-059-0007","AQS","10","38","19","38","17"
"07/18/2018","42","Ozone","Mission Viejo","06-059-2022","AQS","10","42","15","35","18"
"07/19/2018","42","PM2.5","Anaheim","06-059-0007","AQS","10","41","16","42","17"
"07/20/2018","35","Ozone","La Habra","06-059-5001","AQS","10","35","11","27","15"
"07/21/2018","42","Ozone","Mission Viejo","06-059-2022","AQS","10","42","11","24","13"
"07/22/2018","46","Ozone","Mission Viejo","06-059-2022","AQS","10","46","14","26","16"
"07/23/2018","74","Ozone","Mission Viejo","06-059-2022","AQS","11","74","28","46","25"
"07/24/2018","71","Ozone","La Habra","06-059-5001","AQS","10","71","30","58","22"
"07/25/2018","60","PM2.5","Anaheim","06-059-0007","AQS","8","54","32","60","17"
"07/26/2018","59","PM2.5","Anaheim","06-059-0007","AQS","8","40","25","59","18"
"07/27/2018","101","Ozone","La Habra","06-059-5001","AQS","8","101","26","62","27"
"07/28/2018","51","PM2.5","Anaheim","06-059-0007","AQS","7","41","16","51","16"
"07/29/2018","47","PM2.5","Anaheim","06-059-0007","AQS","7","44","15","47","14"
"07/30/2018","45","Ozone","La Habra","06-059-5001","AQS","9","45","14","38","22"
"07/31/2018","43","Ozone","Mission Viejo","06-059-2022","AQS","8","43","22","35","23"
"08/01/2018","46","Ozone","Mission Viejo","06-059-2022","AQS","8","46","19","45","20"
"08/02/2018","44","PM2.5","Anaheim","06-059-0007","AQS","8","37","17","44","17"
"08/03/2018","50","PM2.5","Anaheim","06-059-0007","AQS","9","36","19","50","25"
"08/04/2018","44","PM2.5","Anaheim","06-059-0007","AQS","9","42","19","44","12"
"08/05/2018","58","Ozone","La Habra","06-059-5001","AQS","9","58","21","51","20"
"08/06/2018","122","Ozone","La Habra","06-059-5001","AQS","10","122","30","54","28"
"08/07/2018","80","Ozone","Mission Viejo","06-059-2022","AQS","9","80","24","52","28"
"08/08/2018","46","PM2.5","Anaheim","06-059-0007","AQS","8","42","22","46","27"
"08/09/2018","55","PM2.5","Anaheim","06-059-0007","AQS","8","51","26","55","26"
"08/10/2018","40","PM2.5","Anaheim","06-059-0007","AQS","10","34","23","40","22"
"08/11/2018","40","PM2.5","Anaheim","06-059-0007","AQS","8","35","23","40","22"
"08/12/2018","38","PM2.5","Anaheim","06-059-0007","AQS","7","28","19","38","14"
"08/13/2018","37","PM2.5","Anaheim","06-059-0007","AQS","7","31","16","37","17"
"08/14/2018","35","PM2.5","Anaheim","06-059-0007","AQS","8","33","15","35","11"
"08/15/2018","36","PM2.5","Anaheim","06-059-0007","AQS","7","36","14","36","7"
"08/16/2018","52","PM2.5","Anaheim","06-059-0007","AQS","7","40","19","52","19"
"08/17/2018","57","PM2.5","Anaheim","06-059-0007","AQS","7","50","25","57","20"
"08/18/2018","58","PM2.5","Anaheim","06-059-0007","AQS","8","44","26","58","18"
"08/19/2018","61","PM2.5","Anaheim","06-059-0007","AQS","8","48","25","61","17"
"08/20/2018","62","PM2.5","Anaheim","06-059-0007","AQS","8","43","24","62","22"
"08/21/2018","64","PM2.5","Anaheim","06-059-0007","AQS","7","46","23","64","23"
"08/22/2018","54","PM2.5","Anaheim","06-059-0007","AQS","8","48","19","54","28"
"08/23/2018","60","PM2.5","Anaheim","06-059-0007","AQS","9","58","25","60","24"
"08/24/2018","77","PM2.5","Anaheim","06-059-0007","AQS","10","48","32","77","26"
"08/25/2018","85","PM2.5","Anaheim","06-059-0007","AQS","10","71","33","85","21"
"08/26/2018","74","Ozone","La Habra","06-059-5001","AQS","9","74","28","71","17"
"08/27/2018","68","PM2.5","Anaheim","06-059-0007","AQS","8","64","28","68","25"
"08/28/2018","54","PM2.5","Anaheim","06-059-0007","AQS","8","48","21","54","21"
"08/29/2018","43","Ozone","La Habra","06-059-5001","AQS","8","43","19","42","25"
"08/30/2018","50","PM2.5","Anaheim","06-059-0007","AQS","9","49","30","50","29"
"08/31/2018","59","PM2.5","Anaheim","06-059-0007","AQS","8","50","29","59","25"
"09/01/2018","59","PM2.5","Anaheim","06-059-0007","AQS","8","45","24","59","18"
"09/02/2018","52","PM2.5","Anaheim","06-059-0007","AQS","7","40","22","52","12"
"09/03/2018","48","PM2.5","Anaheim","06-059-0007","AQS","7","46","16","48","14"
"09/04/2018","50","PM2.5","Anaheim","06-059-0007","AQS","8","45","18","50","25"
"09/05/2018","50","Ozone","Mission Viejo","06-059-2022","AQS","8","50","18","40","25"
"09/06/2018","51","Ozone","Mission Viejo","06-059-2022","AQS","8","51","17","45","25"
"09/07/2018","87","Ozone","Mission Viejo","06-059-2022","AQS","11","87","27","62","27"
"09/08/2018","150","Ozone","Mission Viejo","06-059-2022","AQS","11","150","34","75","28"
"09/09/2018","61","Ozone","Mission Viejo","06-059-2022","AQS","10","61","21","59","18"
"09/10/2018","50","PM2.5","Anaheim","06-059-0007","AQS","7","43","19","50","21"
"09/11/2018","50","PM2.5","Anaheim","06-059-0007","AQS","7","43","22","50","22"
"09/12/2018","53","PM2.5","Anaheim","06-059-0007","AQS","8","50","24","53","25"
"09/13/2018","101","Ozone","Mission Viejo","06-059-2022","AQS","9","101","32","60","34"
"09/14/2018","53","PM2.5","Anaheim","06-059-0007","AQS","13","51","32","53","37"
"09/15/2018","58","Ozone","La Habra","06-059-5001","AQS","9","58","32","51","23"
"09/16/2018","51","Ozone","La Habra","06-059-5001","AQS","9","51","27","44","25"
"09/17/2018","47","Ozone","Mission Viejo","06-059-2022","AQS","10","47","31","40","31"
"09/18/2018","50","Ozone","Mission Viejo","06-059-2022","AQS","8","50","28","44","32"
"09/19/2018","64","Ozone","Mission Viejo","06-059-2022","AQS","9","64","29","52","30"
"09/20/2018","55","PM2.5","Anaheim","06-059-0007","AQS","8","44","27","55","23"
"09/21/2018","60","PM2.5","Anaheim","06-059-0007","AQS","10","58","37","60","26"
"09/22/2018","93","Ozone","Mission Viejo","06-059-2022","AQS","9","93","31","56","24"
"09/23/2018","51","Ozone","La Habra","06-059-5001","AQS","9","51","22","38","17"
"09/24/2018","41","Ozone","Mission Viejo","06-059-2022","AQS","8","41","13","34","23"
"09/25/2018","59","PM2.5","Anaheim","06-059-0007","AQS","9","48","27","59","25"
"09/26/2018","64","PM2.5","Anaheim","06-059-0007","AQS","10","54","31","64","29"
"09/27/2018","97","Ozone","Mission Viejo","06-059-2022","AQS","8","97","35","68","32"
"09/28/2018","57","PM2.5","Anaheim","06-059-0007","AQS","6","50","19","57","26"
"09/29/2018","45","Ozone","Mission Viejo","06-059-2022","AQS","5","45","19","40","20"
"09/30/2018","51","PM2.5","Anaheim","06-059-0007","AQS","7","42","20","51","23"
"10/01/2018","39","Ozone","La Habra","06-059-5001","AirNow","7","39","23","37","37"
"10/02/2018","31","Ozone","Mission Viejo","06-059-2022","AirNow","8","31","16","27","27"
"10/03/2018","26","Ozone","Mission Viejo","06-059-2022","AirNow","8","26","8","20","16"
"10/04/2018","29","Ozone","Mission Viejo","06-059-2022","AirNow","9","29","6","15","16"
"10/05/2018","37","Ozone","Mission Viejo","06-059-2022","AirNow","9","37","12","26","22"
"10/06/2018","41","Ozone","Mission Viejo","06-059-2022","AirNow","8","41","16","32","15"
"10/07/2018","44","Ozone","Mission Viejo","06-059-2022","AirNow","8","44","21","38","17"
"10/08/2018","42","Ozone","Mission Viejo","06-059-2022","AirNow","8","42","19","40","24"
"10/09/2018","42","Ozone","Mission Viejo","06-059-2022","AirNow","7","42","19","38","21"
"10/10/2018","43","Ozone","Mission Viejo","06-059-2022","AirNow","8","43","21","38","23"
"10/11/2018","44","Ozone","Mission Viejo","06-059-2022","AirNow","8","44","19","27","29"
"10/12/2018","39","Ozone","Mission Viejo","06-059-2022","AirNow","10","39","24","35","32"
"10/13/2018","28","Ozone","Mission Viejo","06-059-2022","AirNow","10","28","8","24","19"
"10/14/2018","42","Ozone","Mission Viejo","06-059-2022","AirNow","10","42","17","37","22"
"10/15/2018","58","PM10","Anaheim","06-059-0007","AQS","9","48","58","21","39"
"10/16/2018","47","Ozone","Mission Viejo","06-059-2022","AirNow","10","47","29","22","38"
"10/17/2018","49","Ozone","Mission Viejo","06-059-2022","AirNow","10","49","26","31","47"
"10/18/2018","48","Ozone","Mission Viejo","06-059-2022","AirNow","9","48","26","32","42"
"10/19/2018","54","Ozone","Mission Viejo","06-059-2022","AirNow","15","54","31","27","47"
"10/20/2018","51","Ozone","Mission Viejo","06-059-2022","AirNow","10","51","23","28","38"
"10/21/2018","80","Ozone","Mission Viejo","06-059-2022","AirNow","8","80","21","36","32"
"10/22/2018","50","PM2.5","Anaheim","06-059-0007","AQS","8","47","24","50","23"
"10/23/2018","64","PM2.5","Anaheim","06-059-0007","AQS","10","51","35","64","30"
"10/24/2018","58","PM2.5","Anaheim","06-059-0007","AQS","10","51","31","58","27"
"10/25/2018","60","PM2.5","Anaheim","06-059-0007","AQS","10","49","31","60","31"
"10/26/2018","84","Ozone","Mission Viejo","06-059-2022","AirNow","13","84","46","74","54"
"10/27/2018","108","Ozone","Mission Viejo","06-059-2022","AirNow","11","108","33","71","37"
"10/28/2018","77","PM2.5","Anaheim","06-059-0007","AQS","7","51","27","77","27"
"10/29/2018","66","PM2.5","Anaheim","06-059-0007","AQS","7","47","23","66","27"
"10/30/2018","56","PM2.5","Anaheim","06-059-0007","AQS","7","48","33","56","38"
"10/31/2018","56","PM2.5","Anaheim","06-059-0007","AQS","9","47","39","56","42"
"11/01/2018","52","PM2.5","Anaheim","06-059-0007","AQS","11","47","38","52","52"
"11/02/2018","49","NO2","Anaheim","06-059-0007","AQS","13","48","33","48","49"
"11/03/2018","74","Ozone","Mission Viejo","06-059-2022","AirNow","10","74","31","55","46"
"11/04/2018","77","Ozone","Mission Viejo","06-059-2022","AirNow","14","77","26","58","40"
"11/05/2018","49","PM2.5","Anaheim","06-059-0007","AQS","6","44","20","49","29"
"11/06/2018","44","Ozone","Mission Viejo","06-059-2022","AirNow","5","44","22","41","26"
"11/07/2018","54","PM2.5","Anaheim","06-059-0007","AQS","5","50","27","54","29"
"11/08/2018","88","PM10","Anaheim","06-059-0007","AQS","6","58","88","66","39"
