"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/01/2018","172","PM2.5","Visalia-Church","06-107-2002","AQS","44","83","172","41"
"01/02/2018","170","PM2.5","Visalia-Church","06-107-2002","AQS","31","86","170","37"
"01/03/2018","168","PM2.5","Visalia-Church","06-107-2002","AQS","30","100","168","29"
"01/04/2018","122","PM2.5","Visalia-Church","06-107-2002","AQS","27","56","122","22"
"01/05/2018","77","PM2.5","Visalia-Church","06-107-2002","AQS","27","36","77","27"
"01/06/2018","62","PM2.5","Porterville","06-107-2010","AQS","23","21","62","12"
"01/07/2018","70","PM2.5","Porterville","06-107-2010","AQS","28","24","70","21"
"01/08/2018","43","PM2.5","Porterville","06-107-2010","AQS","21","9","43","15"
"01/09/2018","36","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","36","7","14","32"
"01/10/2018","45","PM2.5","Visalia-Church","06-107-2002","AQS","30","17","45","22"
"01/11/2018","74","PM2.5","Visalia-Church","06-107-2002","AQS","27","29","74","23"
"01/12/2018","81","PM2.5","Porterville","06-107-2010","AQS","26","27","81","20"
"01/13/2018","74","PM2.5","Porterville","06-107-2010","AQS","23","20","74","11"
"01/14/2018","69","PM2.5","Visalia-Church","06-107-2002","AQS","25","19","69","16"
"01/15/2018","92","PM2.5","Porterville","06-107-2010","AQS","30","31","92","19"
"01/16/2018","96","PM2.5","Visalia-Church","06-107-2002","AQS","29","37","96","20"
"01/17/2018","107","PM2.5","Visalia-Church","06-107-2002","AQS","28","34","107","17"
"01/18/2018","111","PM2.5","Visalia-Church","06-107-2002","AQS","31","48","111","18"
"01/19/2018","51","PM2.5","Porterville","06-107-2010","AQS","28","19","51","25"
"01/20/2018","62","PM2.5","Visalia-Church","06-107-2002","AQS","22","19","62","25"
"01/21/2018","53","PM2.5","Visalia-Church","06-107-2002","AQS","30","16","53","33"
"01/22/2018","59","PM2.5","Visalia-Church","06-107-2002","AQS","31","24","59","36"
"01/23/2018","75","PM2.5","Visalia-Church","06-107-2002","AQS","31","30","75","25"
"01/24/2018","69","PM2.5","Visalia-Church","06-107-2002","AQS","35","32","69","33"
"01/25/2018","50","PM2.5","Porterville","06-107-2010","AQS","38","12","50","26"
"01/26/2018","63","PM2.5","Visalia-Church","06-107-2002","AQS","34","25","63","34"
"01/27/2018","66","PM2.5","Visalia-Church","06-107-2002","AQS","35","25","66","27"
"01/28/2018","82","PM2.5","Visalia-Church","06-107-2002","AQS","34","33","82","31"
"01/29/2018","120","PM2.5","Visalia-Church","06-107-2002","AQS","30","51","120","27"
"01/30/2018","140","PM2.5","Visalia-Church","06-107-2002","AQS","34","59","140","40"
"01/31/2018","139","PM2.5","Visalia-Church","06-107-2002","AQS","41","57","139","38"
"02/01/2018","155","PM2.5","Visalia-Church","06-107-2002","AQS","42","62","155","42"
"02/02/2018","153","PM2.5","Visalia-Church","06-107-2002","AQS","44","66","153","35"
"02/03/2018","154","PM2.5","Visalia-Church","06-107-2002","AQS","47","64","154","35"
"02/04/2018","152","PM2.5","Visalia-Church","06-107-2002","AQS","54","60","152","37"
"02/05/2018","142","PM2.5","Visalia-Church","06-107-2002","AQS","54","60","142","48"
"02/06/2018","137","PM2.5","Visalia-Church","06-107-2002","AQS","61","62","137","39"
"02/07/2018","125","PM2.5","Visalia-Church","06-107-2002","AQS","47","61","125","42"
"02/08/2018","94","PM2.5","Visalia-Church","06-107-2002","AQS","50","55","94","47"
"02/09/2018","88","PM2.5","Visalia-Church","06-107-2002","AQS","64","53","88","41"
"02/10/2018","78","PM2.5","Visalia-Church","06-107-2002","AQS","74","50","78","22"
"02/11/2018","66","PM2.5","Porterville","06-107-2010","AQS","43","55","66","19"
"02/12/2018","42","PM2.5","Visalia-Church","06-107-2002","AQS","29","27","42","19"
"02/13/2018","43","PM2.5","Visalia-Church","06-107-2002","AQS","38","26","43","20"
"02/14/2018","64","PM2.5","Visalia-Church","06-107-2002","AQS","43","43","64","41"
"02/15/2018","58","PM2.5","Visalia-Church","06-107-2002","AQS","42","36","58","."
"02/16/2018","61","PM2.5","Visalia-Church","06-107-2002","AQS","45","40","61","."
"02/17/2018","75","PM2.5","Visalia-Church","06-107-2002","AQS","50","43","75","."
"02/18/2018","65","PM2.5","Porterville","06-107-2010","AQS","58","61","65","."
"02/19/2018","37","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","37","19","26","."
"02/20/2018","40","PM2.5","Visalia-Church","06-107-2002","AQS","39","23","40","."
"02/21/2018","51","PM2.5","Visalia-Church","06-107-2002","AQS","42","31","51","."
"02/22/2018","44","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","44","23","37","."
"02/23/2018","37","Ozone","Visalia-Church","06-107-2002","AirNow","37","13","27","."
"02/24/2018","47","PM2.5","Visalia-Church","06-107-2002","AQS","40","21","47","."
"02/25/2018","54","PM2.5","Visalia-Church","06-107-2002","AQS","44","21","54","."
"02/26/2018","42","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","42","16","24","26"
"02/27/2018","36","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","36","8","24","27"
"02/28/2018","38","PM2.5","Visalia-Church","06-107-2002","AQS","38","12","38","22"
"03/01/2018","28","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","28","10","22","19"
"03/02/2018","38","Ozone","Visalia-Church","06-107-2002","AQS","38","6","17","12"
"03/03/2018","41","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","41","5","13","8"
"03/04/2018","41","Ozone","Visalia-Church","06-107-2002","AQS","41","6","19","20"
"03/05/2018","38","PM2.5","Visalia-Church","06-107-2002","AQS","38","17","38","30"
"03/06/2018","59","PM2.5","Visalia-Church","06-107-2002","AQS","42","22","59","36"
"03/07/2018","56","PM2.5","Visalia-Church","06-107-2002","AQS","36","29","56","37"
"03/08/2018","51","PM2.5","Visalia-Church","06-107-2002","AQS","49","24","51","40"
"03/09/2018","59","PM2.5","Visalia-Church","06-107-2002","AQS","47","24","59","20"
"03/10/2018","42","PM2.5","Porterville","06-107-2010","AQS","35","16","42","12"
"03/11/2018","51","PM2.5","Visalia-Church","06-107-2002","AQS","42","15","51","17"
"03/12/2018","53","PM2.5","Visalia-Church","06-107-2002","AQS","39","17","53","18"
"03/13/2018","32","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","32","8","15","12"
"03/14/2018","40","Ozone","Visalia-Church","06-107-2002","AQS","40","5","14","9"
"03/15/2018","42","Ozone","Visalia-Church","06-107-2002","AQS","42","8","19","15"
"03/16/2018","37","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","37","8","21","16"
"03/17/2018","39","Ozone","Visalia-Church","06-107-2002","AQS","39","6","22","20"
"03/18/2018","39","Ozone","Visalia-Church","06-107-2002","AQS","39","8","23","11"
"03/19/2018","39","Ozone","Visalia-Church","06-107-2002","AQS","39","17","35","29"
"03/20/2018","50","PM2.5","Porterville","06-107-2010","AQS","36","19","50","17"
"03/21/2018","29","PM2.5","Visalia-Church","06-107-2002","AQS","24","7","29","14"
"03/22/2018","33","Ozone","Visalia-Church","06-107-2002","AQS","33","5","8","15"
"03/23/2018","43","Ozone","Visalia-Church","06-107-2002","AQS","43","13","24","22"
"03/24/2018","45","Ozone","Visalia-Church","06-107-2002","AQS","45","10","23","13"
"03/25/2018","44","Ozone","Visalia-Church","06-107-2002","AQS","44","7","14","6"
"03/26/2018","39","Ozone","Visalia-Church","06-107-2002","AQS","39","13","24","23"
"03/27/2018","44","Ozone","Visalia-Church","06-107-2002","AQS","44","18","35","20"
"03/28/2018","67","Ozone","Porterville","06-107-2010","AQS","67","23","64","24"
"03/29/2018","74","Ozone","Visalia-Church","06-107-2002","AQS","74","28","58","24"
"03/30/2018","93","Ozone","Visalia-Church","06-107-2002","AQS","93","35","64","21"
"03/31/2018","71","Ozone","Visalia-Church","06-107-2002","AQS","71","27","58","15"
"04/01/2018","61","Ozone","Porterville","06-107-2010","AQS","61","23","54","10"
"04/02/2018","52","PM2.5","Porterville","06-107-2010","AQS","44","25","52","13"
"04/03/2018","52","PM2.5","Porterville","06-107-2010","AQS","50","30","52","13"
"04/04/2018","67","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","67","27","54","16"
"04/05/2018","54","PM2.5","Porterville","06-107-2010","AQS","50","37","54","16"
"04/06/2018","41","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","41","22","31","10"
"04/07/2018","32","Ozone","Visalia-Church","06-107-2002","AQS","32","12","26","6"
"04/08/2018","40","Ozone","Visalia-Church","06-107-2002","AQS","40",".","32","8"
"04/09/2018","49","Ozone","Visalia-Church","06-107-2002","AQS","49",".","42","27"
"04/10/2018","61","Ozone","Visalia-Church","06-107-2002","AQS","61",".","57","15"
"04/11/2018","52","PM2.5","Porterville","06-107-2010","AQS","45",".","52","10"
"04/12/2018","49","Ozone","Visalia-Church","06-107-2002","AQS","49","15","25","7"
"04/13/2018","47","Ozone","Visalia-Church","06-107-2002","AQS","47","19","36","13"
"04/14/2018","77","Ozone","Visalia-Church","06-107-2002","AQS","77","28","56","10"
"04/15/2018","64","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","64","38","52","6"
"04/16/2018","44","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","44","7","26","7"
"04/17/2018","47","Ozone","Visalia-Church","06-107-2002","AQS","47","10","44","18"
"04/18/2018","52","PM2.5","Porterville","06-107-2010","AQS","50","17","52","16"
"04/19/2018","44","Ozone","Visalia-Church","06-107-2002","AQS","44","18","36","14"
"04/20/2018","54","Ozone","Visalia-Church","06-107-2002","AQS","54","24","37","23"
"04/21/2018","67","Ozone","Visalia-Church","06-107-2002","AQS","67","25","56","10"
"04/22/2018","71","Ozone","Visalia-Church","06-107-2002","AQS","71","27","55","10"
